 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   2.9430  28.2581   0.5177   7.4279  0.81111E+00  0.81110E+00  0.14818E-04  0.77702E+00  0.25710E-05  0.36799E-02  0.77333E+00  0.10013E+01
   10.5890   2.9970  28.3330   0.5337   7.6035  0.72271E+00  0.72269E+00  0.20549E-04  0.68616E+00  0.17483E-05  0.30367E-02  0.68312E+00  0.10014E+01
   10.5890   3.0240  28.6144   0.5510   7.8220  0.61966E+00  0.61964E+00  0.26369E-04  0.58339E+00  0.12120E-05  0.24691E-02  0.58092E+00  0.10015E+01
   10.5890   3.0516  28.9326   0.5703   8.0661  0.51912E+00  0.51909E+00  0.33068E-04  0.48428E+00  0.86619E-06  0.19693E-02  0.48231E+00  0.10016E+01
   10.5890   3.0794  29.2506   0.5901   8.3156  0.43080E+00  0.43076E+00  0.40222E-04  0.39819E+00  0.65385E-06  0.15760E-02  0.39661E+00  0.10017E+01
   10.5890   3.0955  29.6291   0.6096   8.5719  0.35366E+00  0.35362E+00  0.46846E-04  0.32416E+00  0.51580E-06  0.12709E-02  0.32289E+00  0.10018E+01
   10.5890   3.0993  30.0927   0.6295   8.8469  0.28488E+00  0.28483E+00  0.52812E-04  0.25904E+00  0.41318E-06  0.10240E-02  0.25801E+00  0.10019E+01
   10.5890   3.1101  30.4936   0.6491   9.1102  0.23021E+00  0.23015E+00  0.59211E-04  0.20764E+00  0.33528E-06  0.83732E-03  0.20680E+00  0.10021E+01
   10.5890   3.1362  30.7733   0.6687   9.3518  0.18765E+00  0.18759E+00  0.67034E-04  0.16783E+00  0.27346E-06  0.69768E-03  0.16713E+00  0.10022E+01
   10.5890   3.1706  30.9778   0.6880   9.5774  0.15356E+00  0.15348E+00  0.76087E-04  0.13616E+00  0.22294E-06  0.59376E-03  0.13557E+00  0.10023E+01
   10.5890   3.1968  31.1818   0.7051   9.7810  0.12743E+00  0.12734E+00  0.84268E-04  0.11217E+00  0.18504E-06  0.52029E-03  0.11165E+00  0.10025E+01
   10.5890   3.2105  31.4849   0.7229  10.0099  0.10319E+00  0.10310E+00  0.91763E-04  0.90205E-01  0.14931E-06  0.45510E-03  0.89750E-01  0.10026E+01
