                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9806  23.9168  0.22800E+01  0.24031E+01  0.15299E-03  0.23834E+01  0.23348E+01  0.15371E-03  0.23134E+01
   10.5890   3.0083  24.1883  0.20585E+01  0.21546E+01  0.11571E-03  0.21384E+01  0.20899E+01  0.11617E-03  0.20722E+01
   10.5890   3.0432  24.5356  0.17993E+01  0.18677E+01  0.80567E-04  0.18549E+01  0.18076E+01  0.80819E-04  0.17938E+01
   10.5890   3.0796  24.9006  0.15530E+01  0.15974E+01  0.54807E-04  0.15876E+01  0.15424E+01  0.54929E-04  0.15318E+01
   10.5890   3.0954  25.3732  0.13137E+01  0.13398E+01  0.37151E-04  0.13322E+01  0.12909E+01  0.37209E-04  0.12827E+01
   10.5890   3.1000  25.9072  0.10951E+01  0.11088E+01  0.25045E-04  0.11029E+01  0.10663E+01  0.25071E-04  0.10599E+01
   10.5890   3.1101  26.3952  0.91412E+00  0.91862E+00  0.17038E-04  0.91408E+00  0.88169E+00  0.17044E-04  0.87674E+00
   10.5890   3.1430  26.7072  0.78117E+00  0.77901E+00  0.11944E-04  0.77542E+00  0.74613E+00  0.11939E-04  0.74222E+00
   10.5890   3.1810  26.9383  0.67740E+00  0.67076E+00  0.86667E-05  0.66785E+00  0.64120E+00  0.86559E-05  0.63803E+00
   10.5890   3.2138  27.2153  0.57725E+00  0.56755E+00  0.61890E-05  0.56521E+00  0.54148E+00  0.61766E-05  0.53893E+00
