 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.456842214       6.51301718       26.2066994       2.99180007       1.53181159       1.50559425    
  0.471492738       6.69887924       26.4678993       3.01780009       1.36031127       1.32641435    
  0.490579873       6.94014645       26.8024998       3.05029988       1.16151738       1.12118018    
  0.510232031       7.18915081       27.1511002       3.08060002      0.981612325      0.937609673    
  0.529849648       7.45084667       27.5830002       3.09540009      0.816589952      0.773400068    
  0.549482167       7.72083855       28.0611000       3.10130000      0.671831906      0.630896211    
  0.569252372       7.98880386       28.5109005       3.11050010      0.551413238      0.513396382    
  0.588633597       8.22467709       28.7835999       3.14319992      0.461640149      0.425888836    
  0.607281566       8.44876862       29.0310001       3.17519999      0.387680620      0.354565442    
  0.623930037       8.64783955       29.2479992       3.20300007      0.330310464      0.299818665    
