 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.675457716       9.63391399       32.0287018       2.98850012      0.153486907      0.137626305    
  0.691162884       9.83327007       32.2621994       3.00749993      0.129384056      0.115260124    
  0.710459709       10.0771446       32.5432014       3.03049994      0.104256786       9.21244994E-02
  0.730167806       10.3261280       32.8301010       3.05279994       8.29557776E-02   7.27146938E-02
  0.749951780       10.5734062       33.1035004       3.07590008       6.54949024E-02   5.69536872E-02
  0.769645751       10.8275251       33.4194984       3.09220004       5.11012152E-02   4.40938137E-02
  0.789550602       11.0989571       33.8156013       3.09800005       3.90410312E-02   3.34310159E-02
  0.809208095       11.3567629       34.1487999       3.11019993       2.94995196E-02   2.51198411E-02
  0.828676879       11.5903416       34.3641014       3.13569999       2.20014472E-02   1.87618937E-02
  0.848866999       11.8373690       34.6137009       3.15790009       1.66222993E-02   1.42224114E-02
