 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   2.9904  26.2147   0.4568   6.5139  0.18751E+01  0.18751E+01 -0.81668E-06  0.18507E+01  0.16106E-04  0.10816E-01  0.18398E+01  0.10009E+01
   10.5890   3.0171  26.4767   0.4716   6.7017  0.16807E+01  0.16807E+01  0.40780E-05  0.16457E+01  0.10204E-04  0.89390E-02  0.16368E+01  0.10010E+01
   10.5890   3.0483  26.8154   0.4906   6.9422  0.14556E+01  0.14556E+01  0.12381E-04  0.14114E+01  0.57576E-05  0.70432E-02  0.14044E+01  0.10010E+01
   10.5890   3.0804  27.1518   0.5102   7.1890  0.12513E+01  0.12512E+01  0.21907E-04  0.12014E+01  0.32856E-05  0.55376E-02  0.11958E+01  0.10011E+01
   10.5890   3.0950  27.5817   0.5297   7.4492  0.10585E+01  0.10585E+01  0.31411E-04  0.10074E+01  0.19791E-05  0.43701E-02  0.10031E+01  0.10012E+01
   10.5890   3.1003  28.0706   0.5496   7.7235  0.88245E+00  0.88241E+00  0.40807E-04  0.83261E+00  0.12723E-05  0.34415E-02  0.82917E+00  0.10013E+01
   10.5890   3.1109  28.5077   0.5692   7.9881  0.73780E+00  0.73775E+00  0.50357E-04  0.69034E+00  0.89396E-06  0.27404E-02  0.68760E+00  0.10014E+01
   10.5890   3.1404  28.8021   0.5886   8.2277  0.62538E+00  0.62532E+00  0.61349E-04  0.58012E+00  0.67674E-06  0.22201E-02  0.57790E+00  0.10015E+01
   10.5890   3.1750  29.0346   0.6074   8.4503  0.53346E+00  0.53338E+00  0.73070E-04  0.49061E+00  0.53973E-06  0.18300E-02  0.48878E+00  0.10016E+01
   10.5890   3.1985  29.2720   0.6237   8.6496  0.46035E+00  0.46027E+00  0.83116E-04  0.42041E+00  0.45123E-06  0.15549E-02  0.41886E+00  0.10017E+01
