 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad   Rad_cor
  0.597868919       8.53188133       30.1161995       2.98440003      0.500947118      0.466636658      0.93150883913040161     
  0.611948967       8.71053219       30.3365993       3.00379992      0.441460192      0.408646584      0.92567026615142822     
  0.630761862       8.95026302       30.6378002       3.02749991      0.370611846      0.340363830      0.91838359832763672     
  0.650275588       9.19518471       30.9277000       3.05369997      0.307889342      0.280486703      0.91099840402603149     
  0.670013487       9.44285393       31.2212009       3.07870007      0.253445506      0.229071006      0.90382742881774902     
  0.689671993       9.69972134       31.5720005       3.09430003      0.205913156      0.184733197      0.89714127779006958     
  0.709487796       9.96723175       31.9713993       3.10270000      0.164939076      0.146940693      0.89087861776351929     
  0.729308307       10.2328167       32.3558006       3.11209989      0.131373718      0.116228923      0.88471972942352295     
  0.748664916       10.4694233       32.6043015       3.13700008      0.105973214       9.30752680E-02  0.87829053401947021     
  0.768024385       10.7008028       32.8261986       3.16429996       8.51502120E-02   7.42363706E-02  0.87182837724685669     
  0.786736727       10.9253492       33.0472984       3.18880010       6.84317723E-02   5.92289679E-02  0.86551856994628906     
  0.802988827       11.1314507       33.2967987       3.20180011       5.59360087E-02   4.81075682E-02  0.86004650592803955     
