                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9909  26.2120  0.15437E+01  0.15848E+01  0.16082E-04  0.15772E+01  0.15295E+01  0.16104E-04  0.15213E+01
   10.5890   3.0169  26.4745  0.13779E+01  0.14058E+01  0.10232E-04  0.13995E+01  0.13547E+01  0.10243E-04  0.13479E+01
   10.5890   3.0495  26.8083  0.11860E+01  0.12006E+01  0.57536E-05  0.11957E+01  0.11548E+01  0.57580E-05  0.11495E+01
   10.5890   3.0800  27.1545  0.10119E+01  0.10166E+01  0.32840E-05  0.10127E+01  0.97590E+00  0.32853E-05  0.97175E+00
   10.5890   3.0951  27.5835  0.85059E+00  0.84868E+00  0.19751E-05  0.84565E+00  0.81332E+00  0.19752E-05  0.81006E+00
   10.5890   3.1007  28.0653  0.70649E+00  0.70038E+00  0.12758E-05  0.69800E+00  0.67014E+00  0.12755E-05  0.66758E+00
   10.5890   3.1104  28.5114  0.58649E+00  0.57772E+00  0.89425E-06  0.57584E+00  0.55190E+00  0.89384E-06  0.54987E+00
   10.5890   3.1415  28.7931  0.49595E+00  0.48527E+00  0.67823E-06  0.48375E+00  0.46276E+00  0.67772E-06  0.46112E+00
   10.5890   3.1733  29.0439  0.42059E+00  0.40893E+00  0.54078E-06  0.40768E+00  0.38931E+00  0.54018E-06  0.38797E+00
   10.5890   3.2017  29.2442  0.36418E+00  0.35220E+00  0.45369E-06  0.35114E+00  0.33482E+00  0.45306E-06  0.33368E+00
