 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.379657686       5.42260265       23.9339008       2.97779989       3.07421589       3.16837168    
  0.393210858       5.59426594       24.1933002       3.00749993       2.78608108       2.84654522    
  0.410975933       5.81955576       24.5361004       3.04310012       2.44268107       2.46909070    
  0.430220634       6.06324577       24.9046993       3.07879996       2.11283970       2.11201239    
  0.449715734       6.32390356       25.3733006       3.09549999       1.79410565       1.77569580    
  0.469593465       6.60078049       25.9195004       3.09850001       1.49934804       1.47041714    
  0.489064306       6.86510849       26.3983994       3.10870004       1.26286745       1.22750676    
  0.508463144       7.10506868       26.7162991       3.14260006       1.08293188       1.04261839    
  0.526184618       7.31498241       26.9491005       3.18079996      0.944653094      0.901624501    
  0.542694867       7.52536058       27.2593002       3.19959998      0.818701327      0.775721550    
