                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9847  30.1188  0.27119E+00  0.26383E+00  0.22228E-05  0.26267E+00  0.25126E+00  0.22183E-05  0.24999E+00
   10.5890   3.0045  30.3375  0.23649E+00  0.22891E+00  0.17443E-05  0.22792E+00  0.21771E+00  0.17399E-05  0.21663E+00
   10.5890   3.0288  30.6280  0.19649E+00  0.18894E+00  0.12733E-05  0.18814E+00  0.17939E+00  0.12692E-05  0.17851E+00
   10.5890   3.0540  30.9251  0.16084E+00  0.15359E+00  0.92070E-06  0.15294E+00  0.14556E+00  0.91716E-06  0.14485E+00
   10.5890   3.0800  31.2092  0.13077E+00  0.12405E+00  0.66936E-06  0.12352E+00  0.11735E+00  0.66711E-06  0.11677E+00
   10.5890   3.0937  31.5749  0.10451E+00  0.98509E-01  0.48594E-06  0.98079E-01  0.93035E-01  0.48411E-06  0.92565E-01
   10.5890   3.1017  31.9796  0.82352E-01  0.77146E-01  0.35256E-06  0.76794E-01  0.72745E-01  0.35111E-06  0.72360E-01
   10.5890   3.1115  32.3569  0.64752E-01  0.60292E-01  0.25771E-06  0.60001E-01  0.56764E-01  0.25654E-06  0.56445E-01
   10.5890   3.1379  32.5938  0.51468E-01  0.47617E-01  0.19086E-06  0.47371E-01  0.44753E-01  0.18991E-06  0.44484E-01
   10.5890   3.1650  32.8263  0.40456E-01  0.37168E-01  0.14035E-06  0.36957E-01  0.34865E-01  0.13959E-06  0.34634E-01
   10.5890   3.1926  33.0188  0.32126E-01  0.29302E-01  0.10544E-06  0.29116E-01  0.27431E-01  0.10482E-06  0.27227E-01
   10.5890   3.2011  33.2778  0.25983E-01  0.23579E-01  0.83049E-07  0.23410E-01  0.22044E-01  0.82537E-07  0.21859E-01
