                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9912  26.2080  0.18473E+01  0.18854E+01  0.16119E-04  0.18752E+01  0.18177E+01  0.16142E-04  0.18066E+01
   10.5890   3.0178  26.4715  0.16442E+01  0.16675E+01  0.10205E-04  0.16590E+01  0.16049E+01  0.10217E-04  0.15958E+01
   10.5890   3.0495  26.8093  0.14093E+01  0.14178E+01  0.57471E-05  0.14112E+01  0.13618E+01  0.57517E-05  0.13545E+01
   10.5890   3.0807  27.1498  0.11966E+01  0.11944E+01  0.32855E-05  0.11891E+01  0.11448E+01  0.32869E-05  0.11391E+01
   10.5890   3.0958  27.5771  0.99917E+00  0.99065E+00  0.19789E-05  0.98653E+00  0.94778E+00  0.19790E-05  0.94331E+00
   10.5890   3.1013  28.0625  0.82185E+00  0.80949E+00  0.12748E-05  0.80623E+00  0.77313E+00  0.12745E-05  0.76960E+00
   10.5890   3.1117  28.5029  0.67648E+00  0.66190E+00  0.89446E-06  0.65931E+00  0.63107E+00  0.89407E-06  0.62827E+00
   10.5890   3.1413  28.7954  0.56552E+00  0.54952E+00  0.67783E-06  0.54742E+00  0.52296E+00  0.67732E-06  0.52068E+00
   10.5890   3.1755  29.0299  0.47563E+00  0.45904E+00  0.54090E-06  0.45731E+00  0.43603E+00  0.54029E-06  0.43416E+00
   10.5890   3.1998  29.2604  0.40589E+00  0.38953E+00  0.45273E-06  0.38806E+00  0.36944E+00  0.45211E-06  0.36785E+00
