 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.534141541       7.60922909       28.3409996       2.99760008      0.879954159      0.836568594    
  0.550909221       7.82059813       28.6109009       3.02419996      0.759237528      0.716080725    
  0.570338666       8.06708813       28.9344006       3.05159998      0.635595918      0.594136357    
  0.590171516       8.31571579       29.2460003       3.08039999      0.528067648      0.489189565    
  0.609725416       8.57430267       29.6348000       3.09520006      0.432686359      0.397546262    
  0.629490674       8.84433842       30.0753994       3.10190010      0.349416047      0.318507016    
  0.649409473       9.11493587       30.5048008       3.10949993      0.280264527      0.253456324    
  0.668677151       9.34848022       30.7541008       3.13890004      0.229341239      0.205663636    
  0.687938631       9.57774639       30.9818993       3.16989994      0.186751828      0.166066408    
  0.705312252       9.78481960       31.1910992       3.19619989      0.154063225      0.135979101    
  0.723354459       10.0287399       31.5636997       3.20090008      0.123046443      0.107864104    
