 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.533968985       7.60576916       28.3295994       2.99860001      0.535378873      0.508883953    
  0.550913155       7.82024002       28.6082993       3.02460003      0.460646600      0.434303701    
  0.570354998       8.06635666       28.9286995       3.05250001      0.385598838      0.360241503    
  0.590082347       8.31545544       29.2499008       3.07949996      0.320185691      0.296425372    
  0.609846830       8.57486629       29.6308994       3.09619999      0.262218624      0.240717858    
  0.629580319       8.84607124       30.0804005       3.10150003      0.211690664      0.192791998    
  0.649068356       9.10905170       30.4902000       3.11039996      0.170980930      0.154492065    
  0.668721497       9.34771919       30.7472992       3.14000010      0.139453664      0.124931060    
  0.687991500       9.58326054       31.0095997       3.16619992      0.113223970      0.100586675    
  0.704467595       9.77904987       31.2042007       3.19169998       9.45055336E-02   8.33654851E-02
  0.721326232       10.0130730       31.5849991       3.19169998       7.64816552E-02   6.70474395E-02
