 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   2.9780  23.9308   0.3796   5.4216  0.31481E+01  0.31481E+01 -0.60997E-05  0.32175E+01  0.17345E-03  0.23861E-01  0.31935E+01  0.10008E+01
   10.5890   3.0081  24.1893   0.3932   5.5936  0.28370E+01  0.28370E+01 -0.63513E-05  0.28750E+01  0.11621E-03  0.19603E-01  0.28553E+01  0.10008E+01
   10.5890   3.0431  24.5370   0.4110   5.8200  0.24686E+01  0.24686E+01 -0.57536E-05  0.24755E+01  0.68234E-04  0.15405E-01  0.24600E+01  0.10008E+01
   10.5890   3.0794  24.9025   0.4303   6.0634  0.21216E+01  0.21216E+01 -0.41519E-05  0.21026E+01  0.38036E-04  0.11868E-01  0.20907E+01  0.10009E+01
   10.5890   3.0959  25.3709   0.4497   6.3235  0.17890E+01  0.17890E+01 -0.16707E-05  0.17564E+01  0.20809E-04  0.91458E-02  0.17472E+01  0.10010E+01
   10.5890   3.0991  25.9158   0.4696   6.6002  0.14833E+01  0.14833E+01  0.26671E-05  0.14426E+01  0.11170E-04  0.70267E-02  0.14356E+01  0.10010E+01
   10.5890   3.1087  26.3959   0.4890   6.8638  0.12393E+01  0.12393E+01  0.90402E-05  0.11942E+01  0.61657E-05  0.54689E-02  0.11887E+01  0.10011E+01
   10.5890   3.1439  26.7090   0.5085   7.1042  0.10534E+01  0.10534E+01  0.16340E-04  0.10046E+01  0.35190E-05  0.42977E-02  0.10003E+01  0.10012E+01
   10.5890   3.1817  26.9416   0.5261   7.3131  0.91185E+00  0.91183E+00  0.23700E-04  0.86199E+00  0.22224E-05  0.34827E-02  0.85850E+00  0.10013E+01
   10.5890   3.2004  27.2529   0.5426   7.5238  0.78334E+00  0.78331E+00  0.30459E-04  0.73481E+00  0.15155E-05  0.28597E-02  0.73195E+00  0.10014E+01
