 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   2.9806  23.9168   0.3796   5.4201  0.22800E+01  0.22800E+01  0.89086E-05  0.23348E+01  0.15371E-03  0.21256E-01  0.23134E+01  0.10000E+01
   10.5890   3.0083  24.1883   0.3932   5.5935  0.20585E+01  0.20584E+01  0.89186E-05  0.20899E+01  0.11617E-03  0.17586E-01  0.20722E+01  0.10000E+01
   10.5890   3.0432  24.5356   0.4110   5.8195  0.17993E+01  0.17993E+01  0.88994E-05  0.18076E+01  0.80819E-04  0.13778E-01  0.17938E+01  0.10000E+01
   10.5890   3.0796  24.9006   0.4302   6.0629  0.15530E+01  0.15530E+01  0.88771E-05  0.15424E+01  0.54929E-04  0.10597E-01  0.15318E+01  0.10000E+01
   10.5890   3.0954  25.3732   0.4497   6.3236  0.13137E+01  0.13137E+01  0.86824E-05  0.12909E+01  0.37209E-04  0.82261E-02  0.12827E+01  0.10000E+01
   10.5890   3.1000  25.9072   0.4695   6.5978  0.10951E+01  0.10951E+01  0.83399E-05  0.10663E+01  0.25071E-04  0.63506E-02  0.10599E+01  0.10000E+01
   10.5890   3.1101  26.3952   0.4893   6.8666  0.91412E+00  0.91411E+00  0.81470E-05  0.88169E+00  0.17044E-04  0.49248E-02  0.87674E+00  0.10000E+01
   10.5890   3.1430  26.7072   0.5082   7.1012  0.78117E+00  0.78116E+00  0.82206E-05  0.74613E+00  0.11939E-04  0.38988E-02  0.74222E+00  0.10000E+01
   10.5890   3.1810  26.9383   0.5258   7.3097  0.67740E+00  0.67740E+00  0.83882E-05  0.64120E+00  0.86559E-05  0.31599E-02  0.63803E+00  0.10000E+01
   10.5890   3.2138  27.2153   0.5444   7.5348  0.57725E+00  0.57724E+00  0.85962E-05  0.54148E+00  0.61766E-05  0.25411E-02  0.53893E+00  0.10000E+01
