 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.379619390       5.42006063       23.9167995       2.98060012       2.28004146       2.33477688    
  0.393196791       5.59347534       24.1882992       3.00830007       2.05845547       2.08994818    
  0.410978377       5.81951380       24.5356007       3.04320002       1.79931653       1.80762804    
  0.430238873       6.06285667       24.9006004       3.07960010       1.55302370       1.54241276    
  0.449691683       6.32364988       25.3731995       3.09540009       1.31373656       1.29092765    
  0.469476521       6.59781551       25.9071999       3.09999990       1.09509397       1.06626832    
  0.489259660       6.86656570       26.3952007       3.11010003      0.914120138      0.881686509    
  0.508215010       7.10122013       26.7071991       3.14299989      0.781168282      0.746128857    
  0.525817871       7.30968714       26.9382992       3.18099999      0.677405000      0.641198933    
  0.544424415       7.53483629       27.2152996       3.21379995      0.577247620      0.541480780    
