                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9849  30.1102  0.44850E+00  0.43656E+00  0.57527E-06  0.43476E+00  0.41587E+00  0.57516E-06  0.41392E+00
   10.5890   3.0045  30.3286  0.39127E+00  0.37896E+00  0.49185E-06  0.37742E+00  0.36052E+00  0.49164E-06  0.35885E+00
   10.5890   3.0285  30.6325  0.32323E+00  0.31100E+00  0.40024E-06  0.30974E+00  0.29536E+00  0.39994E-06  0.29398E+00
   10.5890   3.0542  30.9244  0.26463E+00  0.25288E+00  0.32672E-06  0.25183E+00  0.23972E+00  0.32639E-06  0.23859E+00
   10.5890   3.0789  31.2190  0.21455E+00  0.20367E+00  0.26579E-06  0.20280E+00  0.19274E+00  0.26545E-06  0.19180E+00
   10.5890   3.0951  31.5669  0.17148E+00  0.16175E+00  0.21429E-06  0.16102E+00  0.15281E+00  0.21395E-06  0.15202E+00
   10.5890   3.1027  31.9707  0.13506E+00  0.12662E+00  0.17054E-06  0.12599E+00  0.11943E+00  0.17023E-06  0.11877E+00
   10.5890   3.1130  32.3501  0.10566E+00  0.98445E-01  0.13383E-06  0.97908E-01  0.92713E-01  0.13356E-06  0.92140E-01
   10.5890   3.1377  32.5998  0.83757E-01  0.77523E-01  0.10478E-06  0.77045E-01  0.72882E-01  0.10454E-06  0.72374E-01
   10.5890   3.1636  32.8336  0.66074E-01  0.60711E-01  0.80926E-07  0.60277E-01  0.56964E-01  0.80713E-07  0.56505E-01
   10.5890   3.1896  33.0476  0.52149E-01  0.47516E-01  0.62252E-07  0.47113E-01  0.44482E-01  0.62069E-07  0.44058E-01
   10.5890   3.2066  33.2863  0.41127E-01  0.37211E-01  0.48551E-07  0.36829E-01  0.34769E-01  0.48398E-07  0.34371E-01
