                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9789  23.9227  0.36625E+01  0.39057E+01  0.17353E-03  0.38761E+01  0.38047E+01  0.17398E-03  0.37726E+01
   10.5890   3.0087  24.1879  0.33265E+01  0.35210E+01  0.11575E-03  0.34965E+01  0.34239E+01  0.11601E-03  0.33974E+01
   10.5890   3.0443  24.5278  0.29334E+01  0.30771E+01  0.68295E-04  0.30579E+01  0.29859E+01  0.68418E-04  0.29651E+01
   10.5890   3.0800  24.9007  0.25477E+01  0.26477E+01  0.37925E-04  0.26329E+01  0.25633E+01  0.37976E-04  0.25473E+01
   10.5890   3.0960  25.3719  0.21749E+01  0.22417E+01  0.20752E-04  0.22303E+01  0.21660E+01  0.20773E-04  0.21536E+01
   10.5890   3.0996  25.9135  0.18293E+01  0.18710E+01  0.11154E-04  0.18622E+01  0.18045E+01  0.11163E-04  0.17949E+01
   10.5890   3.1091  26.3988  0.15475E+01  0.15711E+01  0.61268E-05  0.15643E+01  0.15125E+01  0.61302E-05  0.15050E+01
   10.5890   3.1420  26.7197  0.13349E+01  0.13448E+01  0.35200E-05  0.13394E+01  0.12920E+01  0.35205E-05  0.12861E+01
   10.5890   3.1807  26.9438  0.11735E+01  0.11739E+01  0.22308E-05  0.11695E+01  0.11257E+01  0.22302E-05  0.11210E+01
   10.5890   3.1990  27.2658  0.10186E+01  0.10127E+01  0.15103E-05  0.10091E+01  0.96962E+00  0.15094E-05  0.96569E+00
