 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.534029603       7.60753489       28.3372993       2.99769998      0.575579584      0.553489089    
  0.550920069       7.82199144       28.6193008       3.02300000      0.501201928      0.478058010    
  0.570321739       8.06717014       28.9360008       3.05130005      0.425941259      0.402586967    
  0.590132058       8.31659985       29.2539005       3.07909989      0.359033257      0.336288393    
  0.609790027       8.57532597       29.6371002       3.09509993      0.298846155      0.277560025    
  0.629489779       8.84550858       30.0823994       3.10089993      0.245367810      0.226119593    
  0.649153054       9.11097050       30.4965000       3.10980010      0.201011062      0.183802024    
  0.668789804       9.34955311       30.7539005       3.13930011      0.166673124      0.151104897    
  0.687911391       9.58175659       31.0056000       3.16650009      0.137915045      0.124033868    
  0.704760313       9.78351116       31.2129993       3.19140005      0.116225637      0.103773735    
  0.721326232       10.0130730       31.5849991       3.19169998       9.57438499E-02   8.49581286E-02
