 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.533712089       7.60411310       28.3360996       2.99659991      0.755268335      0.723828733    
  0.551039934       7.82317638       28.6191006       3.02349997      0.652878523      0.620750308    
  0.570332468       8.06721497       28.9356003       3.05139995      0.552495778      0.520850122    
  0.590147674       8.31682014       29.2542992       3.07909989      0.463371158      0.433109075    
  0.609629095       8.57306385       29.6331005       3.09509993      0.384627312      0.356729060    
  0.629508555       8.84777927       30.0948009       3.09920001      0.313430279      0.288585454    
  0.649206698       9.11184597       30.4985008       3.10969996      0.256056815      0.234044001    
  0.668750226       9.35201168       30.7700996       3.13689995      0.211461082      0.191798925    
  0.687903106       9.57738113       30.9818001       3.16980004      0.175359160      0.157838777    
  0.705248356       9.78512383       31.1961002       3.19530010      0.146817952      0.131264850    
  0.723133802       10.0138741       31.4958000       3.20959997      0.120425947      0.106978104    
