 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   2.9885  32.0245   0.6753   9.6315  0.13653E+00  0.13652E+00  0.68030E-05  0.12417E+00  0.59443E-06  0.52574E-03  0.12364E+00  0.10000E+01
   10.5890   3.0077  32.2643   0.6913   9.8352  0.11592E+00  0.11591E+00  0.73049E-05  0.10470E+00  0.45905E-06  0.44532E-03  0.10426E+00  0.10000E+01
   10.5890   3.0304  32.5444   0.7105  10.0775  0.94756E-01  0.94747E-01  0.81414E-05  0.84902E-01  0.33829E-06  0.36804E-03  0.84533E-01  0.10000E+01
   10.5890   3.0537  32.8245   0.7302  10.3257  0.76425E-01  0.76416E-01  0.93393E-05  0.67918E-01  0.24761E-06  0.30601E-03  0.67612E-01  0.10000E+01
   10.5890   3.0760  33.1035   0.7500  10.5737  0.61101E-01  0.61090E-01  0.10863E-04  0.53853E-01  0.18169E-06  0.25641E-03  0.53596E-01  0.10000E+01
   10.5890   3.0924  33.4191   0.7697  10.8280  0.48213E-01  0.48200E-01  0.13029E-04  0.42153E-01  0.13307E-06  0.21755E-03  0.41935E-01  0.10000E+01
   10.5890   3.1022  33.7799   0.7894  11.0912  0.37453E-01  0.37438E-01  0.15285E-04  0.32486E-01  0.97223E-07  0.18697E-03  0.32299E-01  0.10000E+01
   10.5890   3.1120  34.1348   0.8092  11.3543  0.28777E-01  0.28758E-01  0.19504E-04  0.24760E-01  0.70969E-07  0.16456E-03  0.24595E-01  0.10000E+01
   10.5890   3.1340  34.3819   0.8289  11.5957  0.22142E-01  0.22117E-01  0.24971E-04  0.18885E-01  0.52240E-07  0.15013E-03  0.18735E-01  0.10000E+01
   10.5890   3.1512  34.5551   0.8435  11.7735  0.18077E-01  0.18046E-01  0.31255E-04  0.15315E-01  0.41603E-07  0.14407E-03  0.15171E-01  0.10000E+01
