                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9973  28.3438  0.93508E+00  0.93777E+00  0.17284E-05  0.93394E+00  0.90032E+00  0.17291E-05  0.89618E+00
   10.5890   3.0235  28.6176  0.81608E+00  0.81322E+00  0.12119E-05  0.81008E+00  0.77947E+00  0.12119E-05  0.77607E+00
   10.5890   3.0511  28.9390  0.69385E+00  0.68653E+00  0.86465E-06  0.68402E+00  0.65683E+00  0.86447E-06  0.65411E+00
   10.5890   3.0802  29.2475  0.58631E+00  0.57600E+00  0.65349E-06  0.57399E+00  0.55005E+00  0.65316E-06  0.54786E+00
   10.5890   3.0957  29.6315  0.48899E+00  0.47729E+00  0.51531E-06  0.47565E+00  0.45501E+00  0.51490E-06  0.45324E+00
   10.5890   3.1007  30.0844  0.40150E+00  0.38949E+00  0.41346E-06  0.38816E+00  0.37073E+00  0.41304E-06  0.36930E+00
   10.5890   3.1092  30.5059  0.32871E+00  0.31693E+00  0.33473E-06  0.31585E+00  0.30118E+00  0.33432E-06  0.30001E+00
   10.5890   3.1377  30.7623  0.27386E+00  0.26237E+00  0.27401E-06  0.26146E+00  0.24890E+00  0.27360E-06  0.24792E+00
   10.5890   3.1688  30.9878  0.22768E+00  0.21675E+00  0.22355E-06  0.21597E+00  0.20527E+00  0.22313E-06  0.20443E+00
   10.5890   3.1951  31.2017  0.19093E+00  0.18074E+00  0.18400E-06  0.18006E+00  0.17090E+00  0.18361E-06  0.17017E+00
   10.5890   3.2057  31.5123  0.15790E+00  0.14872E+00  0.15003E-06  0.14811E+00  0.14043E+00  0.14968E-06  0.13978E+00
