                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9778  23.9339  0.30742E+01  0.32587E+01  0.17268E-03  0.32364E+01  0.31684E+01  0.17312E-03  0.31444E+01
   10.5890   3.0075  24.1933  0.27861E+01  0.29325E+01  0.11587E-03  0.29142E+01  0.28465E+01  0.11613E-03  0.28268E+01
   10.5890   3.0431  24.5361  0.24427E+01  0.25488E+01  0.68176E-04  0.25345E+01  0.24691E+01  0.68296E-04  0.24536E+01
   10.5890   3.0788  24.9047  0.21128E+01  0.21850E+01  0.38031E-04  0.21739E+01  0.21120E+01  0.38081E-04  0.21001E+01
   10.5890   3.0955  25.3733  0.17941E+01  0.18406E+01  0.20784E-04  0.18321E+01  0.17757E+01  0.20805E-04  0.17665E+01
   10.5890   3.0985  25.9195  0.14993E+01  0.15269E+01  0.11158E-04  0.15203E+01  0.14704E+01  0.11167E-04  0.14634E+01
   10.5890   3.1087  26.3984  0.12629E+01  0.12768E+01  0.61455E-05  0.12718E+01  0.12275E+01  0.61487E-05  0.12220E+01
   10.5890   3.1426  26.7163  0.10829E+01  0.10866E+01  0.35197E-05  0.10826E+01  0.10426E+01  0.35202E-05  0.10383E+01
   10.5890   3.1808  26.9491  0.94465E+00  0.94136E+00  0.22182E-05  0.93813E+00  0.90162E+00  0.22176E-05  0.89814E+00
   10.5890   3.1996  27.2593  0.81870E+00  0.81112E+00  0.15142E-05  0.80846E+00  0.77572E+00  0.15133E-05  0.77286E+00
