 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.456666768       6.51180077       26.2108994       2.99029994       1.15654528       1.15236652    
  0.471665829       6.70116186       26.4715996       3.01799989       1.03485692       1.02248323    
  0.490686566       6.94239235       26.8104992       3.04949999      0.894812524      0.875209510    
  0.510281146       7.19032097       27.1555996       3.08010006      0.767564476      0.743268788    
  0.529735088       7.44814157       27.5729008       3.09649992      0.649977863      0.623717606    
  0.549601555       7.72385693       28.0727005       3.09999990      0.540862203      0.514614165    
  0.569332898       7.99068213       28.5175991       3.10980010      0.451398730      0.425850868    
  0.588689566       8.22866344       28.8043003       3.14030004      0.383185923      0.358287096    
  0.607146680       8.44449902       29.0137005       3.17729998      0.328697979      0.304693311    
  0.623717785       8.64840984       29.2630005       3.20000005      0.282956034      0.260400265    
