                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9794  23.9166  0.22652E+01  0.24145E+01  0.15367E-03  0.23948E+01  0.23520E+01  0.15438E-03  0.23306E+01
   10.5890   3.0078  24.1906  0.20535E+01  0.21726E+01  0.11574E-03  0.21563E+01  0.21126E+01  0.11620E-03  0.20949E+01
   10.5890   3.0434  24.5344  0.18077E+01  0.18952E+01  0.80574E-04  0.18825E+01  0.18388E+01  0.80825E-04  0.18250E+01
   10.5890   3.0792  24.9028  0.15711E+01  0.16319E+01  0.54806E-04  0.16221E+01  0.15797E+01  0.54929E-04  0.15690E+01
   10.5890   3.0950  25.3763  0.13398E+01  0.13802E+01  0.37128E-04  0.13726E+01  0.13334E+01  0.37187E-04  0.13251E+01
   10.5890   3.0994  25.9121  0.11274E+01  0.11525E+01  0.25018E-04  0.11466E+01  0.11112E+01  0.25044E-04  0.11048E+01
   10.5890   3.1088  26.4023  0.95176E+00  0.96557E+00  0.17042E-04  0.96103E+00  0.92926E+00  0.17049E-04  0.92432E+00
   10.5890   3.1425  26.7104  0.82322E+00  0.82870E+00  0.11942E-04  0.82511E+00  0.79592E+00  0.11936E-04  0.79201E+00
   10.5890   3.1808  26.9399  0.72227E+00  0.72188E+00  0.86640E-05  0.71897E+00  0.69198E+00  0.86532E-05  0.68882E+00
   10.5890   3.2141  27.1960  0.62793E+00  0.62325E+00  0.62675E-05  0.62089E+00  0.59633E+00  0.62551E-05  0.59376E+00
