                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9903  26.2109  0.11565E+01  0.11923E+01  0.31514E-04  0.11855E+01  0.11524E+01  0.31584E-04  0.11449E+01
   10.5890   3.0180  26.4716  0.10349E+01  0.10598E+01  0.23510E-04  0.10541E+01  0.10225E+01  0.23547E-04  0.10164E+01
   10.5890   3.0495  26.8105  0.89481E+00  0.90898E+00  0.16329E-04  0.90456E+00  0.87521E+00  0.16341E-04  0.87041E+00
   10.5890   3.0801  27.1556  0.76756E+00  0.77353E+00  0.11303E-04  0.77007E+00  0.74327E+00  0.11303E-04  0.73949E+00
   10.5890   3.0965  27.5729  0.64998E+00  0.65033E+00  0.78810E-05  0.64760E+00  0.62372E+00  0.78748E-05  0.62075E+00
   10.5890   3.1000  28.0727  0.54086E+00  0.53749E+00  0.54596E-05  0.53535E+00  0.51461E+00  0.54520E-05  0.51229E+00
   10.5890   3.1098  28.5176  0.45140E+00  0.44556E+00  0.38229E-05  0.44387E+00  0.42585E+00  0.38152E-05  0.42401E+00
   10.5890   3.1403  28.8043  0.38319E+00  0.37558E+00  0.27328E-05  0.37423E+00  0.35829E+00  0.27253E-05  0.35681E+00
   10.5890   3.1773  29.0137  0.32870E+00  0.32000E+00  0.19963E-05  0.31890E+00  0.30469E+00  0.19893E-05  0.30349E+00
   10.5890   3.2000  29.2630  0.28296E+00  0.27391E+00  0.15079E-05  0.27299E+00  0.26040E+00  0.15018E-05  0.25939E+00
