 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.534170330       7.60993958       28.3437996       2.99729991      0.935083866      0.900319815    
  0.550983369       7.82237434       28.6175995       3.02349997      0.816082358      0.779470146    
  0.570384920       8.06827736       28.9389992       3.05110002      0.693852186      0.656829417    
  0.590176761       8.31601143       29.2474995       3.08019996      0.586306274      0.550049007    
  0.609731674       8.57381821       29.6315002       3.09570003      0.488986492      0.455009729    
  0.629514217       8.84608746       30.0844002       3.10069990      0.401496202      0.370726496    
  0.649366379       9.11469650       30.5058994       3.10920000      0.328713179      0.301184118    
  0.668661714       9.34977055       30.7623005       3.13770008      0.273858309      0.248899758    
  0.687853515       9.57798100       30.9878006       3.16880012      0.227678955      0.205267072    
  0.705432057       9.78793812       31.2017002       3.19510007      0.190925449      0.170898482    
  0.722611070       10.0119247       31.5123005       3.20569992      0.157895356      0.140427247    
