                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9885  32.0245  0.13653E+00  0.13085E+00  0.59617E-06  0.13036E+00  0.12417E+00  0.59443E-06  0.12364E+00
   10.5890   3.0077  32.2643  0.11592E+00  0.11050E+00  0.46057E-06  0.11009E+00  0.10470E+00  0.45905E-06  0.10426E+00
   10.5890   3.0304  32.5444  0.94756E-01  0.89758E-01  0.33956E-06  0.89421E-01  0.84902E-01  0.33829E-06  0.84533E-01
   10.5890   3.0537  32.8245  0.76425E-01  0.71931E-01  0.24865E-06  0.71651E-01  0.67918E-01  0.24761E-06  0.67612E-01
   10.5890   3.0760  33.1035  0.61101E-01  0.57138E-01  0.18254E-06  0.56904E-01  0.53853E-01  0.18169E-06  0.53596E-01
   10.5890   3.0924  33.4191  0.48213E-01  0.44803E-01  0.13374E-06  0.44605E-01  0.42153E-01  0.13307E-06  0.41935E-01
   10.5890   3.1022  33.7799  0.37453E-01  0.34588E-01  0.97750E-07  0.34417E-01  0.32486E-01  0.97223E-07  0.32299E-01
   10.5890   3.1120  34.1348  0.28777E-01  0.26408E-01  0.71379E-07  0.26258E-01  0.24760E-01  0.70969E-07  0.24595E-01
   10.5890   3.1340  34.3819  0.22142E-01  0.20182E-01  0.52564E-07  0.20045E-01  0.18885E-01  0.52240E-07  0.18735E-01
   10.5890   3.1512  34.5551  0.18077E-01  0.16391E-01  0.41875E-07  0.16259E-01  0.15315E-01  0.41603E-07  0.15171E-01
