 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.456818223       6.51387501       26.2147007       2.99040008       1.87472224       1.86915839    
  0.471647680       6.70170021       26.4766998       3.01710010       1.67935479       1.66075838    
  0.490591526       6.94215250       26.8153992       3.04830003       1.45359981       1.42331195    
  0.510211110       7.18904734       27.1518002       3.08039999       1.24899709       1.21085751    
  0.529703856       7.44919348       27.5816994       3.09500003       1.05653393       1.01523459    
  0.549596071       7.72347021       28.0706005       3.10030007      0.881056786      0.839495659    
  0.569230855       7.98807526       28.5077000       3.11089993      0.737263858      0.696659207    
  0.588628232       8.22769451       28.8020992       3.14039993      0.625838935      0.586179912    
  0.607374430       8.45028782       29.0345993       3.17499995      0.534919500      0.496764541    
  0.623674035       8.64955807       29.2719994       3.19849992      0.462632954      0.426626354    
