 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.598028660       8.53348732       30.1159992       2.98499990      0.395306557      0.369710952    
  0.611772895       8.70894337       30.3379002       3.00300002      0.348258704      0.323874831    
  0.630714953       8.94900608       30.6329994       3.02800012      0.291479975      0.268959820    
  0.650312543       9.19570732       30.9286003       3.05369997      0.241330281      0.220942512    
  0.670006633       9.44338512       31.2247009       3.07820010      0.198415428      0.180264547    
  0.689666033       9.69847298       31.5652008       3.09520006      0.161303878      0.145478234    
  0.709492683       9.96836567       31.9775009       3.10190010      0.128996715      0.115535595    
  0.729357958       10.2339230       32.3591995       3.11179996      0.102759212       9.13967192E-02
  0.748797715       10.4708595       32.6049995       3.13730001       8.28679949E-02   7.31640980E-02
  0.768259108       10.7046499       32.8344002       3.16389990       6.64461553E-02   5.82322441E-02
  0.786223233       10.9163008       33.0262985       3.19009995       5.39483242E-02   4.69546355E-02
  0.804098725       11.1394434       33.2829018       3.20670009       4.32253256E-02   3.73676717E-02
