 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.533712089       7.60411310       28.3360996       2.99659991      0.753176153      0.720636070    
  0.551039934       7.82317638       28.6191006       3.02349997      0.649801433      0.616759241    
  0.570332468       8.06721497       28.9356003       3.05139995      0.548540235      0.516171873    
  0.590147674       8.31682014       29.2542992       3.07909989      0.458724290      0.427993238    
  0.609629095       8.57306385       29.6331005       3.09509993      0.379534036      0.351380557    
  0.629508555       8.84777927       30.0948009       3.09920001      0.308129579      0.283227235    
  0.649206698       9.11184597       30.4985008       3.10969996      0.250719666      0.228819266    
  0.668750226       9.35201168       30.7700996       3.13689995      0.206211880      0.186797231    
  0.687903106       9.57738113       30.9818001       3.16980004      0.170342252      0.153171554    
  0.705248356       9.78512383       31.1961002       3.19530010      0.142146468      0.127002761    
  0.723133802       10.0138741       31.4958000       3.20959997      0.116247497      0.103233546    
