 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.675467193       9.63417625       32.0297012       2.98839998      0.168398172      0.153019711    
  0.691225469       9.83416080       32.2636986       3.00749993      0.142702281      0.128914610    
  0.710443497       10.0770483       32.5435982       3.03040004      0.116031490      0.104094252    
  0.730164766       10.3256750       32.8277016       3.05310011       9.32738632E-02   8.30936432E-02
  0.749964774       10.5742931       33.1077003       3.07540011       7.44762644E-02   6.58811405E-02
  0.769669473       10.8281479       33.4216003       3.09200001       5.89177907E-02   5.17599918E-02
  0.789518297       11.0982075       33.8133011       3.09820008       4.58351560E-02   3.99938747E-02
  0.809194684       11.3556643       34.1436996       3.11080003       3.57194692E-02   3.09352726E-02
  0.828680933       11.5908661       34.3666000       3.13540006       2.80233305E-02   2.40673795E-02
  0.843864024       11.7805882       34.5742989       3.14969993       2.29769219E-02   1.95966344E-02
