 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.456818223       6.51387501       26.2147007       2.99040008       1.86681008       1.86212063    
  0.471647680       6.70170021       26.4766998       3.01710010       1.67338169       1.65558231    
  0.490591526       6.94215250       26.8153992       3.04830003       1.44979692       1.42018604    
  0.510211110       7.18904734       27.1518002       3.08039999       1.24700427       1.20937896    
  0.529703856       7.44919348       27.5816994       3.09500003       1.05590105       1.01494181    
  0.549596071       7.72347021       28.0706005       3.10030007      0.881329417      0.839957774    
  0.569230855       7.98807526       28.5077000       3.11089993      0.738008261      0.697455108    
  0.588628232       8.22769451       28.8020992       3.14039993      0.626739979      0.587129235    
  0.607374430       8.45028782       29.0345993       3.17499995      0.535774648      0.497660160    
  0.623674035       8.64955807       29.2719994       3.19849992      0.463353515      0.427407593    
