                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5900   3.1000  16.8075  0.94850E+02  0.10817E+03  0.54674E-01  0.10633E+03  0.10784E+03  0.54817E-01  0.10593E+03
   10.5900   3.1000  17.5800  0.76911E+02  0.86600E+02  0.24148E-01  0.85329E+02  0.86193E+02  0.24210E-01  0.84874E+02
   10.5900   3.1000  19.1400  0.50054E+02  0.55088E+02  0.38390E-02  0.54481E+02  0.54658E+02  0.38487E-02  0.54029E+02
   10.5900   3.1000  20.5800  0.33373E+02  0.36043E+02  0.58266E-03  0.35733E+02  0.35665E+02  0.58409E-03  0.35344E+02
   10.5900   3.1000  21.9300  0.22617E+02  0.24022E+02  0.14106E-03  0.23856E+02  0.23712E+02  0.14140E-03  0.23540E+02
   10.5900   3.1000  23.2100  0.15478E+02  0.16185E+02  0.72712E-04  0.16093E+02  0.15938E+02  0.72882E-04  0.15843E+02
   10.5900   3.1000  25.5900  0.73193E+01  0.74378E+01  0.19043E-04  0.74064E+01  0.72913E+01  0.19085E-04  0.72590E+01
   10.5900   3.1000  27.7700  0.33933E+01  0.33620E+01  0.25758E-05  0.33500E+01  0.32820E+01  0.25813E-05  0.32697E+01
   10.5900   3.1000  29.8100  0.14933E+01  0.14465E+01  0.18319E-06  0.14414E+01  0.14067E+01  0.18356E-06  0.14015E+01
   10.5900   3.1000  31.7300  0.62193E+00  0.58991E+00  0.62796E-08  0.58751E+00  0.57168E+00  0.62916E-08  0.56922E+00
   10.5900   3.1000  33.5500  0.24436E+00  0.22694E+00  0.75017E-10  0.22560E+00  0.21914E+00  0.75153E-10  0.21778E+00
   10.5900   2.9000  36.1200  0.12421E+00  0.11468E+00  0.13951E-10  0.11379E+00  0.11052E+00  0.13981E-10  0.10962E+00
