                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5900   3.1000  16.8075  0.15037E+02  0.17364E+02  0.10963E-01  0.16987E+02  0.17265E+02  0.11054E-01  0.16854E+02
   10.5900   3.1000  17.5800  0.12232E+02  0.13944E+02  0.66776E-02  0.13682E+02  0.13820E+02  0.67275E-02  0.13534E+02
   10.5900   3.1000  19.1400  0.81499E+01  0.90500E+01  0.24385E-02  0.89225E+01  0.89104E+01  0.24547E-02  0.87714E+01
   10.5900   3.1000  20.5800  0.55041E+01  0.59856E+01  0.94802E-03  0.59200E+01  0.58624E+01  0.95341E-03  0.57910E+01
   10.5900   3.1000  21.9300  0.37438E+01  0.40097E+01  0.38533E-03  0.39746E+01  0.39132E+01  0.38713E-03  0.38749E+01
   10.5900   3.1000  23.2100  0.26201E+01  0.27578E+01  0.16226E-03  0.27383E+01  0.26798E+01  0.16286E-03  0.26585E+01
   10.5900   3.1000  25.5900  0.12703E+01  0.12995E+01  0.31340E-04  0.12930E+01  0.12538E+01  0.31382E-04  0.12467E+01
   10.5900   3.1000  27.7700  0.60874E+00  0.60660E+00  0.67568E-05  0.60421E+00  0.58133E+00  0.67497E-05  0.57871E+00
   10.5900   3.1000  29.8100  0.27800E+00  0.27027E+00  0.16143E-05  0.26933E+00  0.25742E+00  0.16090E-05  0.25640E+00
   10.5900   3.1000  31.7300  0.11950E+00  0.11343E+00  0.42318E-06  0.11303E+00  0.10740E+00  0.42151E-06  0.10697E+00
   10.5900   3.1000  33.5500  0.47495E-01  0.43989E-01  0.11690E-06  0.43797E-01  0.41399E-01  0.11629E-06  0.41188E-01
   10.5900   2.9000  36.1200  0.24234E-01  0.22289E-01  0.57282E-07  0.22162E-01  0.20953E-01  0.57022E-07  0.20814E-01
