 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Born_In    Sig_Born_QE
  0.87571336460847793        18.733793062479524        18.995999999999999        8.5999999999999996        1.1929987982221403E-002   1.1929987982221403E-002   0.0000000000000000     
  0.84060055929137789        18.298123456375350        18.995999999999999        8.4000000000000004        1.5987570536970894E-002   1.5987570536970894E-002   0.0000000000000000     
  0.80501205127734810        17.840670369965963        18.995999999999999        8.1899999999999995        2.3422721875104673E-002   2.3422721875104673E-002   0.0000000000000000     
  0.77066706850174582        17.383217283556583        18.995999999999999        7.9800000000000004        3.2917790431706208E-002   3.2917790431706208E-002   0.0000000000000000     
  0.73595062971884395        16.903980716841989        18.995999999999999        7.7599999999999998        4.4635046934430767E-002   4.4635046934430767E-002   0.0000000000000000     
  0.69947409176687891        16.381177189516976        18.995999999999999        7.5199999999999996        5.9387883593407943E-002   5.9387883593407943E-002   0.0000000000000000     
  0.66437402694517711        15.858373662191969        18.995999999999999        7.2800000000000002        8.3461822183293899E-002   8.3461822183293899E-002   0.0000000000000000     
  0.63057396452427872        15.335570134866961        18.995999999999999        7.0400000000000000       0.11997199705817886       0.11997199705817886        0.0000000000000000     
  0.59800299528232215        14.812766607541949        18.995999999999999        6.7999999999999998       0.15537225171045960       0.15537225171045960        0.0000000000000000     
  0.56659527494186401        14.289963080216939        18.995999999999999        6.5599999999999996       0.19300172021636247       0.19300172021636247        0.0000000000000000     
  0.53628957987650983        13.767159552891931        18.995999999999999        6.3200000000000003       0.23427187100654248       0.23427187100654248        0.0000000000000000     
  0.50702890877892626        13.244356025566919        18.995999999999999        6.0800000000000001       0.27876737002979557       0.27876737002979557        0.0000000000000000     
  0.47876012483719310        12.721552498241909        18.995999999999999        5.8399999999999999       0.32607936631838275       0.32607936631838275        0.0000000000000000     
  0.45143363369351769        12.198748970916899        18.995999999999999        5.5999999999999996       0.37585006750961453       0.37585006750961453        0.0000000000000000     
  0.42500309307914313        11.675945443591891        18.995999999999999        5.3600000000000003       0.42780807201335574       0.42780807201335574        0.0000000000000000     
