 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   2.9837  18.9238   0.2393   3.4153  0.87210E+01  0.87210E+01  0.47549E-04  0.97713E+01  0.38333E-02  0.18775E+00  0.95797E+01  0.10000E+01
   10.5890   3.0272  19.2620   0.2529   3.5889  0.78841E+01  0.78840E+01  0.43686E-04  0.87123E+01  0.27566E-02  0.14851E+00  0.85611E+01  0.10000E+01
   10.5890   3.0777  19.7008   0.2707   3.8152  0.69040E+01  0.69040E+01  0.39319E-04  0.75024E+01  0.18115E-02  0.11035E+00  0.73902E+01  0.10000E+01
   10.5890   3.0976  20.2947   0.2897   4.0724  0.58274E+01  0.58274E+01  0.34129E-04  0.62466E+01  0.11597E-02  0.80821E-01  0.61646E+01  0.10000E+01
   10.5890   3.1005  20.9720   0.3095   4.3498  0.48130E+01  0.48130E+01  0.29193E-04  0.51027E+01  0.73338E-03  0.58870E-01  0.50431E+01  0.10000E+01
   10.5890   3.1110  21.5758   0.3290   4.6164  0.40340E+01  0.40340E+01  0.25631E-04  0.42341E+01  0.47421E-03  0.43614E-01  0.41900E+01  0.10000E+01
   10.5890   3.1566  21.9161   0.3464   4.8312  0.35691E+01  0.35690E+01  0.24149E-04  0.37043E+01  0.32617E-03  0.33738E-01  0.36702E+01  0.10000E+01
   10.5890   3.1950  22.2159   0.3620   5.0230  0.32072E+01  0.32072E+01  0.23002E-04  0.32943E+01  0.23444E-03  0.26958E-01  0.32671E+01  0.10000E+01
