 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad   Rad_cor
  0.742334843       10.2555294       31.7952003       3.22700000       7.62578100E-02   6.70421124E-02  0.87915074825286865     
  0.739690661       10.2301044       31.7952003       3.21900010       7.82349184E-02   6.88638017E-02  0.88021820783615112     
  0.737052321       10.2046804       31.7952003       3.21099997       8.02470148E-02   7.07213357E-02  0.88129556179046631     
  0.734419703       10.1792564       31.7952003       3.20300007       8.22941661E-02   7.26165250E-02  0.88240188360214233     
  0.731792629       10.1538315       31.7952003       3.19499993       8.43767375E-02   7.45485201E-02  0.88351982831954956     
  0.729171515       10.1284075       31.7952003       3.18700004       8.64946768E-02   7.65104145E-02  0.88456791639328003     
  0.726555765       10.1029825       31.7952003       3.17899990       8.86487365E-02   7.85130039E-02  0.88566410541534424     
  0.723945796       10.0775585       31.7952003       3.17100000       9.08387825E-02   8.05473998E-02  0.88670718669891357     
  0.721341491       10.0521345       31.7952003       3.16300011       9.30651128E-02   8.26232359E-02  0.88780033588409424     
  0.718742728       10.0267105       31.7952003       3.15499997       9.53280032E-02   8.47337320E-02  0.88886505365371704     
  0.716149569       10.0012856       31.7952003       3.14700007       9.76274535E-02   8.68848637E-02  0.88996344804763794     
  0.713562012       9.97586155       31.7952003       3.13899994       9.99640524E-02   8.90734717E-02  0.89105504751205444     
  0.710979939       9.95043755       31.7952003       3.13100004      0.102337740       9.13034156E-02  0.89217734336853027     
  0.708403528       9.92501354       31.7952003       3.12299991      0.104748853       9.35618058E-02  0.89320123195648193     
  0.705832422       9.89958858       31.7952003       3.11500001      0.107197449       9.58679318E-02  0.89431166648864746     
  0.703266978       9.87416458       31.7952003       3.10700011      0.109683730       9.82156694E-02  0.89544427394866943     
  0.700707018       9.84874058       31.7952003       3.09899998      0.112208165      0.100597605      0.89652657508850098     
  0.698152423       9.82331562       31.7952003       3.09100008      0.114770666      0.103008889      0.89751929044723511     
  0.695603311       9.79789162       31.7952003       3.08299994      0.117371589      0.105473146      0.89862585067749023     
  0.693059623       9.77246761       31.7952003       3.07500005      0.120010935      0.107983068      0.89977693557739258     
  0.690521240       9.74704170       31.7952003       3.06699991      0.122689031      0.110522635      0.90083551406860352     
  0.687988460       9.72161865       31.7952003       3.05900002      0.125406086      0.113106608      0.90192282199859619     
  0.685461044       9.69619465       31.7952003       3.05100012      0.128162086      0.115733996      0.90302836894989014     
  0.682938874       9.67076969       31.7952003       3.04299998      0.130957320      0.118400380      0.90411424636840820     
  0.680422008       9.64534569       31.7952003       3.03500009      0.133791938      0.121105909      0.90518093109130859     
  0.677910626       9.61992168       31.7952003       3.02699995      0.136666194      0.123860642      0.90630054473876953     
  0.675404489       9.59449768       31.7952003       3.01900005      0.139580071      0.126665413      0.90747493505477905     
  0.672903478       9.56907272       31.7952003       3.01099992      0.142533869      0.129493177      0.90850812196731567     
  0.670408010       9.54364872       31.7952003       3.00300002      0.145527512      0.132369637      0.90958499908447266     
  0.667917550       9.51822376       31.7952003       2.99499989      0.148561478      0.135293528      0.91069048643112183     
  0.665432572       9.49279976       31.7952003       2.98699999      0.151635706      0.138260990      0.91179704666137695     
  0.662952662       9.46737576       31.7952003       2.97900009      0.154750213      0.141309127      0.91314333677291870     
  0.660477936       9.44195080       31.7952003       2.97099996      0.157905445      0.144334853      0.91405874490737915     
  0.658008575       9.41652679       31.7952003       2.96300006      0.161101237      0.147430032      0.91513901948928833     
  0.655544162       9.39110184       31.7952003       2.95499992      0.164337963      0.150570571      0.91622513532638550     
  0.745978177       10.3058624       31.8752003       3.22700000       7.29031190E-02   6.40071854E-02  0.87797594070434570     
  0.743320942       10.2803125       31.8752003       3.21900010       7.48195201E-02   6.57705590E-02  0.87905615568161011     
  0.740669668       10.2547636       31.8752003       3.21099997       7.67706186E-02   6.75685927E-02  0.88013607263565063     
  0.738024175       10.2292156       31.8752003       3.20300007       7.87563995E-02   6.94017410E-02  0.88122034072875977     
  0.735384226       10.2036648       31.8752003       3.19499993       8.07769969E-02   7.12716132E-02  0.88232558965682983     
  0.732750118       10.1781168       31.8752003       3.18700004       8.28330219E-02   7.31785372E-02  0.88344645500183105     
  0.730121613       10.1525669       31.8752003       3.17899990       8.49241763E-02   7.51189962E-02  0.88454192876815796     
  0.727498889       10.1270180       31.8752003       3.17100000       8.70511010E-02   7.70918727E-02  0.88559329509735107     
  0.724881768       10.1014690       31.8752003       3.16300011       8.92137811E-02   7.91011080E-02  0.88664674758911133     
  0.722270191       10.0759201       31.8752003       3.15499997       9.14128870E-02   8.11519101E-02  0.88775128126144409     
  0.719664395       10.0503712       31.8752003       3.14700007       9.36479792E-02   8.32356513E-02  0.88881415128707886     
  0.717064023       10.0248213       31.8752003       3.13899994       9.59198102E-02   8.53606313E-02  0.88991659879684448     
  0.714469433       9.99927330       31.8752003       3.13100004       9.82283726E-02   8.75204429E-02  0.89098942279815674     
  0.711880147       9.97372341       31.8752003       3.12299991      0.100573860       8.97246748E-02  0.89212721586227417     
  0.709296525       9.94817448       31.8752003       3.11500001      0.102956697       9.19571891E-02  0.89316374063491821     
  0.706718624       9.92262650       31.8752003       3.10700011      0.105376683       9.42354426E-02  0.89427226781845093     
  0.704145968       9.89707661       31.8752003       3.09899998      0.107834473       9.65497717E-02  0.89535164833068848     
  0.701578856       9.87152767       31.8752003       3.09100008      0.110330001       9.89091918E-02  0.89648503065109253     
