 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad   Rad_cor
  0.421578199       5.82420111       23.8257999       3.22700000       2.57486224       2.55365324      0.99176305532455444     
  0.420076519       5.80976200       23.8257999       3.21900010       2.59323788       2.57458162      0.99280577898025513     
  0.418578178       5.79532337       23.8257999       3.21099997       2.61166048       2.59535718      0.99375748634338379     
  0.417083114       5.78088522       23.8257999       3.20300007       2.63012934       2.61637640      0.99477100372314453     
  0.415591151       5.76644564       23.8257999       3.19499993       2.64864564       2.63740969      0.99575787782669067     
  0.414102584       5.75200748       23.8257999       3.18700004       2.66720772       2.65834093      0.99667561054229736     
  0.412617117       5.73756838       23.8257999       3.17899990       2.68581676       2.67961121      0.99768948554992676     
  0.411134899       5.72312975       23.8257999       3.17100000       2.70447111       2.70097661      0.99870789051055908     
  0.409655899       5.70869160       23.8257999       3.16300011       2.72317243       2.72249722      0.99975204467773438     
  0.408179969       5.69425249       23.8257999       3.15499997       2.74192071       2.74401641       1.0007643699645996     
  0.406707376       5.67981386       23.8257999       3.14700007       2.76071405       2.76571989       1.0018132925033569     
  0.405237824       5.66537523       23.8257999       3.13899994       2.77955461       2.78757000       1.0028836727142334     
  0.403771490       5.65093708       23.8257999       3.13100004       2.79844046       2.80970883       1.0040266513824463     
  0.402308255       5.63649797       23.8257999       3.12299991       2.81737280       2.83157301       1.0050402879714966     
  0.400848150       5.62205935       23.8257999       3.11500001       2.83635116       2.85317707       1.0059322118759155     
  0.399391234       5.60762119       23.8257999       3.10700011       2.85537505       2.87531900       1.0069847106933594     
  0.397937357       5.59318209       23.8257999       3.09899998       2.87444544       2.89755726       1.0080404281616211     
  0.396486610       5.57874346       23.8257999       3.09100008       2.89356160       2.91994858       1.0091191530227661     
  0.395038933       5.56430435       23.8257999       3.08299994       2.91272378       2.94217300       1.0101104974746704     
  0.393594354       5.54986620       23.8257999       3.07500005       2.93193197       2.96465063       1.0111594200134277     
  0.392152816       5.53542662       23.8257999       3.06699991       2.95118642       2.98763227       1.0123496055603027     
  0.390714407       5.52098846       23.8257999       3.05900002       2.97048664       3.01030111       1.0134032964706421     
  0.389279068       5.50655031       23.8257999       3.05100012       2.98983216       3.03290129       1.0144052505493164     
  0.387846678       5.49211073       23.8257999       3.04299998       3.00922441       3.05583715       1.0154899358749390     
  0.386417389       5.47767258       23.8257999       3.03500009       3.02866244       3.07871056       1.0165247917175293     
  0.384991080       5.46323395       23.8257999       3.02699995       3.04814720       3.10165381       1.0175538063049316     
  0.383567840       5.44879532       23.8257999       3.01900005       3.06767750       3.12509847       1.0187180042266846     
  0.382147580       5.43435669       23.8257999       3.01099992       3.08725452       3.14847279       1.0198293924331665     
  0.380730331       5.41991806       23.8257999       3.00300002       3.10687733       3.17174363       1.0208783149719238     
  0.379316002       5.40547895       23.8257999       2.99499989       3.12654710       3.19518471       1.0219532251358032     
  0.377904713       5.39104080       23.8257999       2.98699999       3.14626241       3.21872139       1.0230301618576050     
  0.376496375       5.37660217       23.8257999       2.97900009       3.16602445       3.24258232       1.0241811275482178     
  0.375090957       5.36216307       23.8257999       2.97099996       3.18583345       3.26630664       1.0252597332000732     
  0.373688579       5.34772444       23.8257999       2.96300006       3.20568895       3.29032493       1.0264017581939697     
  0.372289032       5.33328533       23.8257999       2.95499992       3.22559118       3.31432319       1.0275087356567383     
  0.424372792       5.86280918       23.9057999       3.22700000       2.51066971       2.48706079      0.99059659242630005     
  0.422861218       5.84827471       23.9057999       3.21900010       2.52882648       2.50731158      0.99149215221405029     
  0.421352923       5.83374023       23.9057999       3.21099997       2.54703116       2.52794456      0.99250632524490356     
  0.419847935       5.81920624       23.9057999       3.20300007       2.56528234       2.54859328      0.99349427223205566     
  0.418346107       5.80467129       23.9057999       3.19499993       2.58358145       2.56939077      0.99450737237930298     
  0.416847676       5.79013729       23.9057999       3.18700004       2.60192680       2.59019232      0.99549007415771484     
  0.415352374       5.77560282       23.9057999       3.17899990       2.62032008       2.61091805      0.99641185998916626     
  0.413860291       5.76106787       23.9057999       3.17100000       2.63875961       2.63191295      0.99740535020828247     
  0.412371516       5.74653435       23.9057999       3.16300011       2.65724587       2.65307236      0.99842935800552368     
  0.410885811       5.73199940       23.9057999       3.15499997       2.67577910       2.67431164      0.99945157766342163     
  0.409403354       5.71746492       23.9057999       3.14700007       2.69435811       2.69572401       1.0005069971084595     
  0.407924086       5.70293045       23.9057999       3.13899994       2.71298528       2.71717000       1.0015424489974976     
  0.406448036       5.68839645       23.9057999       3.13100004       2.73165822       2.73890042       1.0026512145996094     
  0.404975116       5.67386198       23.9057999       3.12299991       2.75037789       2.76082420       1.0037981271743774     
  0.403505325       5.65932751       23.9057999       3.11500001       2.76914406       2.78240108       1.0047874450683594     
  0.402038753       5.64479351       23.9057999       3.10700011       2.78795648       2.80381441       1.0056880712509155     
  0.400575250       5.63025904       23.9057999       3.09899998       2.80681586       2.82573700       1.0067411661148071     
  0.399114877       5.61572456       23.9057999       3.09100008       2.82572103       2.84771395       1.0077831745147705     
  0.397657633       5.60119009       23.9057999       3.08299994       2.84467316       2.86985755       1.0088531970977783     
  0.396203488       5.58665609       23.9057999       3.07500005       2.86367130       2.89194846       1.0098744630813599     
  0.394752353       5.57212067       23.9057999       3.06699991       2.88271618       2.91419125       1.0109184980392456     
  0.393304408       5.55758667       23.9057999       3.05900002       2.90180707       2.93697667       1.0121198892593384     
  0.391859591       5.54305315       23.9057999       3.05100012       2.92094421       2.95943856       1.0131787061691284     
  0.390417695       5.52851772       23.9057999       3.04299998       2.94012833       2.98187137       1.0141977071762085     
  0.388978899       5.51398373       23.9057999       3.03500009       2.95935845       3.00454760       1.0152698755264282     
  0.387543172       5.49944925       23.9057999       3.02699995       2.97863555       3.02722287       1.0163118839263916     
  0.386110485       5.48491526       23.9057999       3.01900005       2.99795890       3.04995990       1.0173454284667969     
  0.384680748       5.47038031       23.9057999       3.01099992       3.01732922       3.07314134       1.0184972286224365     
  0.383254141       5.45584631       23.9057999       3.00300002       3.03674531       3.09627986       1.0196046829223633     
  0.381830424       5.44131136       23.9057999       2.99499989       3.05620885       3.11938071       1.0206700563430786     
  0.380409807       5.42677736       23.9057999       2.98699999       3.07571864       3.14260936       1.0217479467391968     
  0.378992170       5.41224337       23.9057999       2.97900009       3.09527493       3.16593361       1.0228278636932373     
  0.377577424       5.39770842       23.9057999       2.97099996       3.11487913       3.18934536       1.0239065885543823     
  0.376165718       5.38317394       23.9057999       2.96300006       3.13452935       3.21309710       1.0250653028488159     
  0.374756902       5.36863947       23.9057999       2.95499992       3.15422726       3.23635483       1.0260373353958130     
  0.427176118       5.90153790       23.9857998       3.22700000       2.44784832       2.42144728      0.98921459913253784     
  0.425654531       5.88690710       23.9857998       3.21900010       2.46578693       2.44189858      0.99031209945678711     
  0.424136281       5.87227678       23.9857998       3.21099997       2.48377442       2.46197438      0.99122303724288940     
  0.422621399       5.85764694       23.9857998       3.20300007       2.50180888       2.48229241      0.99219906330108643     
  0.421109587       5.84301567       23.9857998       3.19499993       2.51989174       2.50285721      0.99323999881744385     
  0.419601262       5.82838583       23.9857998       3.18700004       2.53802133       2.52336693      0.99422603845596313     
  0.418096066       5.81375504       23.9857998       3.17899990       2.55619907       2.54401040      0.99523174762725830     
  0.416594118       5.79912424       23.9857998       3.17100000       2.57442379       2.56475711      0.99624508619308472     
  0.415095508       5.78449440       23.9857998       3.16300011       2.59269595       2.58531070      0.99715149402618408     
  0.413600057       5.76986408       23.9857998       3.15499997       2.61101580       2.60624862      0.99817419052124023     
  0.412107825       5.75523329       23.9857998       3.14700007       2.62938237       2.62728047      0.99920058250427246     
  0.410618752       5.74060297       23.9857998       3.13899994       2.64779639       2.64847302       1.0002555847167969     
  0.409132987       5.72597313       23.9857998       3.13100004       2.66625714       2.66966748       1.0012791156768799     
  0.407650322       5.71134233       23.9857998       3.12299991       2.68476486       2.69111466       1.0023651123046875     
  0.406170845       5.69671202       23.9857998       3.11500001       2.70331955       2.71285176       1.0035260915756226     
  0.404694527       5.68208170       23.9857998       3.10700011       2.72192121       2.73429561       1.0045461654663086     
  0.403221369       5.66745138       23.9857998       3.09899998       2.74057031       2.75588274       1.0055873394012451     
  0.401751339       5.65282059       23.9857998       3.09100008       2.75926542       2.77721500       1.0065052509307861     
  0.400284499       5.63819027       23.9857998       3.08299994       2.77800822       2.79897547       1.0075476169586182     
  0.398820728       5.62356043       23.9857998       3.07500005       2.79679728       2.82086706       1.0086061954498291     
  0.397360027       5.60892916       23.9857998       3.06699991       2.81563377       2.84279084       1.0096451044082642     
  0.395902544       5.59429932       23.9857998       3.05900002       2.83451605       2.86481857       1.0106905698776245     
  0.394448102       5.57966900       23.9857998       3.05100012       2.85344553       2.88736701       1.0118879079818726     
  0.392996728       5.56503820       23.9857998       3.04299998       2.87242246       2.90962958       1.0129532814025879     
  0.391548425       5.55040789       23.9857998       3.03500009       2.89144564       2.93199372       1.0140234231948853     
