 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad   Rad_cor
  0.187175736       2.58587646       15.8116999       3.22700000       28.2412815       32.9585075       1.1670329570770264     
  0.186509028       2.57946587       15.8116999       3.21900010       28.2810307       33.0406914       1.1682987213134766     
  0.185843781       2.57305527       15.8116999       3.21099997       28.3208351       33.1303940       1.1698240041732788     
  0.185179994       2.56664491       15.8116999       3.20300007       28.3606987       33.2144394       1.1711431741714478     
  0.184517562       2.56023383       15.8116999       3.19499993       28.4006233       33.2927361       1.1722537279129028     
  0.183856666       2.55382347       15.8116999       3.18700004       28.4406071       33.3783112       1.1736146211624146     
  0.183197141       2.54741287       15.8116999       3.17899990       28.4806557       33.4637413       1.1749638319015503     
  0.182539031       2.54100204       15.8116999       3.17100000       28.5207672       33.5505981       1.1763567924499512     
  0.181882381       2.53459167       15.8116999       3.16300011       28.5609436       33.6369896       1.1777268648147583     
  0.181227118       2.52818108       15.8116999       3.15499997       28.6011944       33.7229538       1.1790750026702881     
  0.180573255       2.52177024       15.8116999       3.14700007       28.6415100       33.8097382       1.1804454326629639     
  0.179920807       2.51535964       15.8116999       3.13899994       28.6818943       33.8975487       1.1818448305130005     
  0.179269776       2.50894928       15.8116999       3.13100004       28.7223568       33.9857140       1.1832494735717773     
  0.178620115       2.50253868       15.8116999       3.12299991       28.7628937       34.0736275       1.1846383810043335     
  0.177971825       2.49612784       15.8116999       3.11500001       28.8035049       34.1610909       1.1860046386718750     
  0.177324995       2.48971748       15.8116999       3.10700011       28.8441963       34.2502022       1.1874209642410278     
  0.176679492       2.48330688       15.8116999       3.09899998       28.8849678       34.3382416       1.1887928247451782     
  0.176035374       2.47689629       15.8116999       3.09100008       28.9258194       34.4287338       1.1902422904968262     
  0.175392628       2.47048545       15.8116999       3.08299994       28.9667587       34.5184402       1.1916569471359253     
  0.174751252       2.46407509       15.8116999       3.07500005       29.0077820       34.6087837       1.1930861473083496     
  0.174111232       2.45766425       15.8116999       3.06699991       29.0488911       34.6994247       1.1945180892944336     
  0.173472598       2.45125389       15.8116999       3.05900002       29.0900898       34.7902832       1.1959496736526489     
  0.172835305       2.44484329       15.8116999       3.05100012       29.1313820       34.8824081       1.1974169015884399     
  0.172199354       2.43843246       15.8116999       3.04299998       29.1727600       34.9759483       1.1989248991012573     
  0.171564773       2.43202209       15.8116999       3.03500009       29.2142372       35.0691795       1.2004140615463257     
  0.170931503       2.42561126       15.8116999       3.02699995       29.2558155       35.1615868       1.2018666267395020     
  0.170299590       2.41920090       15.8116999       3.01900005       29.2974873       35.2554131       1.2033596038818359     
  0.169668987       2.41279006       15.8116999       3.01099992       29.3392582       35.3453789       1.2047127485275269     
  0.169039771       2.40637970       15.8116999       3.00300002       29.3811321       35.4410553       1.2062522172927856     
  0.168411821       2.39996886       15.8116999       2.99499989       29.4231110       35.5376282       1.2078133821487427     
  0.167785227       2.39355850       15.8116999       2.98699999       29.4651966       35.6350822       1.2093956470489502     
  0.167159960       2.38714790       15.8116999       2.97900009       29.5073872       35.7316856       1.2109403610229492     
  0.166535959       2.38073707       15.8116999       2.97099996       29.5496883       35.8314934       1.2125844955444336     
  0.165913299       2.37432647       15.8116999       2.96300006       29.5921040       35.9298744       1.2141710519790649     
  0.189062431       2.61194158       15.8916998       3.22700000       27.6343136       32.1886444       1.1648070812225342     
  0.188389003       2.60546637       15.8916998       3.21900010       27.6739235       32.2717400       1.1661425828933716     
  0.187717035       2.59899092       15.8916998       3.21099997       27.7135906       32.3532333       1.1674139499664307     
  0.187046543       2.59251595       15.8916998       3.20300007       27.7533131       32.4353867       1.1687031984329224     
  0.186377466       2.58604050       15.8916998       3.19499993       27.7930927       32.5245781       1.1702395677566528     
