                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   3.2270  23.8258  0.19100E+01  0.19724E+01  0.67700E-04  0.19612E+01  0.19084E+01  0.67774E-04  0.18963E+01
   10.5890   3.2190  23.8258  0.19230E+01  0.19876E+01  0.69658E-04  0.19761E+01  0.19235E+01  0.69741E-04  0.19111E+01
   10.5890   3.2110  23.8258  0.19359E+01  0.20026E+01  0.71691E-04  0.19909E+01  0.19385E+01  0.71783E-04  0.19258E+01
   10.5890   3.2030  23.8258  0.19489E+01  0.20177E+01  0.73772E-04  0.20057E+01  0.19534E+01  0.73874E-04  0.19405E+01
   10.5890   3.1950  23.8258  0.19619E+01  0.20328E+01  0.75919E-04  0.20206E+01  0.19685E+01  0.76031E-04  0.19554E+01
   10.5890   3.1870  23.8258  0.19749E+01  0.20481E+01  0.78119E-04  0.20356E+01  0.19837E+01  0.78242E-04  0.19703E+01
   10.5890   3.1790  23.8258  0.19879E+01  0.20633E+01  0.80364E-04  0.20506E+01  0.19989E+01  0.80499E-04  0.19852E+01
   10.5890   3.1710  23.8258  0.20010E+01  0.20786E+01  0.82714E-04  0.20657E+01  0.20142E+01  0.82860E-04  0.20003E+01
   10.5890   3.1630  23.8258  0.20141E+01  0.20940E+01  0.85123E-04  0.20808E+01  0.20295E+01  0.85282E-04  0.20153E+01
   10.5890   3.1550  23.8258  0.20272E+01  0.21095E+01  0.87582E-04  0.20961E+01  0.20449E+01  0.87755E-04  0.20305E+01
   10.5890   3.1470  23.8258  0.20404E+01  0.21249E+01  0.90113E-04  0.21112E+01  0.20603E+01  0.90300E-04  0.20455E+01
   10.5890   3.1390  23.8258  0.20536E+01  0.21405E+01  0.92725E-04  0.21265E+01  0.20758E+01  0.92927E-04  0.20608E+01
   10.5890   3.1310  23.8258  0.20668E+01  0.21560E+01  0.95399E-04  0.21418E+01  0.20914E+01  0.95616E-04  0.20761E+01
   10.5890   3.1230  23.8258  0.20800E+01  0.21717E+01  0.98159E-04  0.21572E+01  0.21070E+01  0.98392E-04  0.20915E+01
