                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   3.2270  23.8309  0.25707E+01  0.26433E+01  0.51746E-04  0.26305E+01  0.25494E+01  0.51780E-04  0.25358E+01
   10.5890   3.2190  23.8309  0.25891E+01  0.26644E+01  0.54061E-04  0.26514E+01  0.25703E+01  0.54100E-04  0.25565E+01
   10.5890   3.2110  23.8309  0.26075E+01  0.26854E+01  0.56472E-04  0.26721E+01  0.25910E+01  0.56516E-04  0.25770E+01
   10.5890   3.2030  23.8309  0.26260E+01  0.27066E+01  0.58983E-04  0.26931E+01  0.26120E+01  0.59032E-04  0.25977E+01
   10.5890   3.1950  23.8309  0.26445E+01  0.27278E+01  0.61597E-04  0.27141E+01  0.26330E+01  0.61653E-04  0.26184E+01
   10.5890   3.1870  23.8309  0.26630E+01  0.27489E+01  0.64318E-04  0.27349E+01  0.26539E+01  0.64379E-04  0.26391E+01
   10.5890   3.1790  23.8309  0.26816E+01  0.27703E+01  0.67150E-04  0.27560E+01  0.26751E+01  0.67217E-04  0.26600E+01
   10.5890   3.1710  23.8309  0.27002E+01  0.27919E+01  0.70097E-04  0.27773E+01  0.26965E+01  0.70172E-04  0.26811E+01
   10.5890   3.1630  23.8309  0.27189E+01  0.28136E+01  0.73164E-04  0.27987E+01  0.27180E+01  0.73246E-04  0.27023E+01
   10.5890   3.1550  23.8309  0.27377E+01  0.28353E+01  0.76354E-04  0.28201E+01  0.27395E+01  0.76444E-04  0.27235E+01
   10.5890   3.1470  23.8309  0.27564E+01  0.28571E+01  0.79673E-04  0.28416E+01  0.27612E+01  0.79772E-04  0.27448E+01
   10.5890   3.1390  23.8309  0.27753E+01  0.28791E+01  0.83125E-04  0.28633E+01  0.27830E+01  0.83233E-04  0.27664E+01
   10.5890   3.1310  23.8309  0.27941E+01  0.29014E+01  0.86715E-04  0.28853E+01  0.28052E+01  0.86833E-04  0.27882E+01
   10.5890   3.1230  23.8309  0.28131E+01  0.29234E+01  0.90448E-04  0.29070E+01  0.28270E+01  0.90576E-04  0.28097E+01
   10.5890   3.1150  23.8309  0.28320E+01  0.29451E+01  0.94329E-04  0.29284E+01  0.28486E+01  0.94468E-04  0.28309E+01
   10.5890   3.1070  23.8309  0.28510E+01  0.29674E+01  0.98364E-04  0.29503E+01  0.28707E+01  0.98514E-04  0.28527E+01
   10.5890   3.0990  23.8309  0.28701E+01  0.29897E+01  0.10256E-03  0.29723E+01  0.28929E+01  0.10272E-03  0.28745E+01
   10.5890   3.0910  23.8309  0.28892E+01  0.30122E+01  0.10692E-03  0.29945E+01  0.29153E+01  0.10709E-03  0.28966E+01
   10.5890   3.0830  23.8309  0.29083E+01  0.30345E+01  0.11144E-03  0.30165E+01  0.29375E+01  0.11163E-03  0.29184E+01
   10.5890   3.0750  23.8309  0.29275E+01  0.30571E+01  0.11615E-03  0.30387E+01  0.29600E+01  0.11635E-03  0.29405E+01
   10.5890   3.0670  23.8309  0.29468E+01  0.30802E+01  0.12104E-03  0.30614E+01  0.29829E+01  0.12126E-03  0.29631E+01
   10.5890   3.0590  23.8309  0.29661E+01  0.31029E+01  0.12612E-03  0.30838E+01  0.30056E+01  0.12635E-03  0.29853E+01
   10.5890   3.0510  23.8309  0.29854E+01  0.31257E+01  0.13139E-03  0.31062E+01  0.30282E+01  0.13165E-03  0.30077E+01
   10.5890   3.0430  23.8309  0.30048E+01  0.31486E+01  0.13687E-03  0.31287E+01  0.30511E+01  0.13714E-03  0.30300E+01
   10.5890   3.0350  23.8309  0.30242E+01  0.31715E+01  0.14256E-03  0.31512E+01  0.30739E+01  0.14285E-03  0.30524E+01
   10.5890   3.0270  23.8309  0.30437E+01  0.31945E+01  0.14847E-03  0.31738E+01  0.30969E+01  0.14878E-03  0.30749E+01
   10.5890   3.0190  23.8309  0.30632E+01  0.32180E+01  0.15460E-03  0.31969E+01  0.31203E+01  0.15493E-03  0.30979E+01
   10.5890   3.0110  23.8309  0.30828E+01  0.32414E+01  0.16096E-03  0.32199E+01  0.31436E+01  0.16132E-03  0.31208E+01
   10.5890   3.0030  23.8309  0.31024E+01  0.32647E+01  0.16757E-03  0.32428E+01  0.31669E+01  0.16795E-03  0.31436E+01
   10.5890   2.9950  23.8309  0.31220E+01  0.32882E+01  0.17443E-03  0.32658E+01  0.31903E+01  0.17483E-03  0.31666E+01
   10.5890   2.9870  23.8309  0.31417E+01  0.33117E+01  0.18155E-03  0.32889E+01  0.32138E+01  0.18198E-03  0.31896E+01
   10.5890   2.9790  23.8309  0.31615E+01  0.33356E+01  0.18893E-03  0.33123E+01  0.32377E+01  0.18939E-03  0.32130E+01
   10.5890   2.9710  23.8309  0.31813E+01  0.33594E+01  0.19659E-03  0.33356E+01  0.32614E+01  0.19708E-03  0.32362E+01
   10.5890   2.9630  23.8309  0.32011E+01  0.33828E+01  0.20454E-03  0.33586E+01  0.32848E+01  0.20506E-03  0.32592E+01
   10.5890   2.9550  23.8309  0.32210E+01  0.34074E+01  0.21278E-03  0.33827E+01  0.33093E+01  0.21334E-03  0.32832E+01
   10.5890   3.2270  23.9109  0.25066E+01  0.25750E+01  0.47471E-04  0.25627E+01  0.24828E+01  0.47501E-04  0.24698E+01
   10.5890   3.2190  23.9109  0.25248E+01  0.25954E+01  0.49615E-04  0.25829E+01  0.25031E+01  0.49649E-04  0.24898E+01
   10.5890   3.2110  23.9109  0.25430E+01  0.26163E+01  0.51848E-04  0.26035E+01  0.25236E+01  0.51887E-04  0.25101E+01
   10.5890   3.2030  23.9109  0.25612E+01  0.26371E+01  0.54174E-04  0.26241E+01  0.25443E+01  0.54218E-04  0.25306E+01
   10.5890   3.1950  23.9109  0.25795E+01  0.26581E+01  0.56597E-04  0.26449E+01  0.25651E+01  0.56646E-04  0.25511E+01
   10.5890   3.1870  23.9109  0.25978E+01  0.26791E+01  0.59121E-04  0.26656E+01  0.25859E+01  0.59175E-04  0.25716E+01
   10.5890   3.1790  23.9109  0.26162E+01  0.27000E+01  0.61748E-04  0.26862E+01  0.26068E+01  0.61808E-04  0.25922E+01
   10.5890   3.1710  23.9109  0.26346E+01  0.27212E+01  0.64484E-04  0.27071E+01  0.26276E+01  0.64550E-04  0.26127E+01
   10.5890   3.1630  23.9109  0.26531E+01  0.27425E+01  0.67331E-04  0.27282E+01  0.26487E+01  0.67405E-04  0.26335E+01
   10.5890   3.1550  23.9109  0.26716E+01  0.27639E+01  0.70295E-04  0.27493E+01  0.26699E+01  0.70375E-04  0.26545E+01
   10.5890   3.1470  23.9109  0.26902E+01  0.27855E+01  0.73380E-04  0.27706E+01  0.26913E+01  0.73468E-04  0.26756E+01
   10.5890   3.1390  23.9109  0.27088E+01  0.28071E+01  0.76589E-04  0.27919E+01  0.27127E+01  0.76685E-04  0.26967E+01
   10.5890   3.1310  23.9109  0.27274E+01  0.28289E+01  0.79927E-04  0.28134E+01  0.27344E+01  0.80032E-04  0.27180E+01
   10.5890   3.1230  23.9109  0.27462E+01  0.28510E+01  0.83400E-04  0.28353E+01  0.27564E+01  0.83515E-04  0.27397E+01
   10.5890   3.1150  23.9109  0.27649E+01  0.28727E+01  0.87013E-04  0.28566E+01  0.27779E+01  0.87137E-04  0.27609E+01
   10.5890   3.1070  23.9109  0.27837E+01  0.28942E+01  0.90769E-04  0.28778E+01  0.27993E+01  0.90904E-04  0.27819E+01
   10.5890   3.0990  23.9109  0.28026E+01  0.29163E+01  0.94675E-04  0.28996E+01  0.28212E+01  0.94821E-04  0.28035E+01
   10.5890   3.0910  23.9109  0.28214E+01  0.29384E+01  0.98735E-04  0.29213E+01  0.28432E+01  0.98893E-04  0.28251E+01
   10.5890   3.0830  23.9109  0.28404E+01  0.29606E+01  0.10296E-03  0.29432E+01  0.28653E+01  0.10313E-03  0.28469E+01
   10.5890   3.0750  23.9109  0.28594E+01  0.29828E+01  0.10734E-03  0.29651E+01  0.28874E+01  0.10753E-03  0.28686E+01
   10.5890   3.0670  23.9109  0.28784E+01  0.30052E+01  0.11191E-03  0.29871E+01  0.29096E+01  0.11210E-03  0.28904E+01
   10.5890   3.0590  23.9109  0.28975E+01  0.30280E+01  0.11664E-03  0.30096E+01  0.29324E+01  0.11686E-03  0.29128E+01
   10.5890   3.0510  23.9109  0.29166E+01  0.30506E+01  0.12157E-03  0.30318E+01  0.29548E+01  0.12180E-03  0.29349E+01
   10.5890   3.0430  23.9109  0.29358E+01  0.30732E+01  0.12668E-03  0.30540E+01  0.29773E+01  0.12693E-03  0.29570E+01
   10.5890   3.0350  23.9109  0.29550E+01  0.30958E+01  0.13200E-03  0.30763E+01  0.29998E+01  0.13226E-03  0.29792E+01
   10.5890   3.0270  23.9109  0.29743E+01  0.31186E+01  0.13752E-03  0.30986E+01  0.30225E+01  0.13780E-03  0.30014E+01
   10.5890   3.0190  23.9109  0.29936E+01  0.31414E+01  0.14325E-03  0.31210E+01  0.30452E+01  0.14355E-03  0.30237E+01
   10.5890   3.0110  23.9109  0.30129E+01  0.31646E+01  0.14920E-03  0.31438E+01  0.30684E+01  0.14953E-03  0.30464E+01
   10.5890   3.0030  23.9109  0.30323E+01  0.31877E+01  0.15538E-03  0.31665E+01  0.30914E+01  0.15573E-03  0.30690E+01
   10.5890   2.9950  23.9109  0.30518E+01  0.32110E+01  0.16180E-03  0.31894E+01  0.31146E+01  0.16217E-03  0.30917E+01
   10.5890   2.9870  23.9109  0.30713E+01  0.32342E+01  0.16846E-03  0.32122E+01  0.31378E+01  0.16885E-03  0.31145E+01
