EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
He3_kin9_1st                                                            
                                                                        
Hall A 2018: 25 cm He3 target                                           
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  2,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00075; twall=0.00519; tbeam=0.00285; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL
   2.987  0.449  8.74    1.32   -1.38    0.60    0.00   -0.78 2.006E+00

  10.589 26.004  6.39    1.26    2.44    0.57    0.00    3.02  0.826
   2.979  0.447  8.77    1.34   -1.28    0.61    0.00   -0.68 2.023E+00

  10.589 26.004  6.37    1.28    2.52    0.58    0.00    3.10  0.826
   2.971  0.446  8.81    1.35   -1.18    0.62    0.00   -0.57 2.039E+00

  10.589 26.004  6.35    1.29    2.62    0.59    0.00    3.21  0.827
   2.963  0.444  8.84    1.37   -1.07    0.62    0.00   -0.45 2.056E+00

  10.589 26.004  6.34    1.30    2.70    0.60    0.00    3.30  0.827
   2.955  0.442  8.87    1.38   -0.97    0.63    0.00   -0.34 2.073E+00

  10.589 26.084  6.96    0.93   -0.17    0.39    0.00    0.22  0.824
   3.227  0.504  7.73    0.97   -4.49    0.42    0.00   -4.07 1.493E+00

  10.589 26.084  6.94    0.94   -0.09    0.40    0.00    0.31  0.824
   3.219  0.502  7.77    0.98   -4.39    0.42    0.00   -3.97 1.507E+00

  10.589 26.084  6.93    0.94   -0.01    0.40    0.00    0.39  0.824
   3.211  0.500  7.80    0.99   -4.29    0.43    0.00   -3.87 1.522E+00

  10.589 26.084  6.91    0.95    0.07    0.41    0.00    0.47  0.823
   3.203  0.498  7.83    1.00   -4.20    0.43    0.00   -3.77 1.537E+00

  10.589 26.084  6.89    0.96    0.15    0.41    0.00    0.56  0.823
   3.195  0.497  7.86    1.01   -4.10    0.43    0.00   -3.66 1.552E+00

  10.589 26.084  6.87    0.97    0.23    0.41    0.00    0.64  0.823
   3.187  0.495  7.90    1.02   -4.00    0.44    0.00   -3.56 1.567E+00

  10.589 26.084  6.86    0.98    0.31    0.42    0.00    0.73  0.823
   3.179  0.493  7.93    1.03   -3.90    0.44    0.00   -3.45 1.582E+00

  10.589 26.084  6.84    0.99    0.40    0.42    0.00    0.82  0.823
   3.171  0.491  7.96    1.04   -3.79    0.45    0.00   -3.34 1.597E+00

  10.589 26.084  6.82    1.00    0.47    0.43    0.00    0.89  0.823
   3.163  0.490  7.99    1.05   -3.71    0.45    0.00   -3.25 1.612E+00

  10.589 26.084  6.81    1.01    0.55    0.43    0.00    0.98  0.823
   3.155  0.488  8.03    1.06   -3.61    0.46    0.00   -3.15 1.627E+00

  10.589 26.084  6.79    1.02    0.62    0.44    0.00    1.06  0.823
   3.147  0.486  8.06    1.07   -3.51    0.46    0.00   -3.05 1.642E+00

  10.589 26.084  6.77    1.03    0.70    0.44    0.00    1.14  0.823
   3.139  0.484  8.09    1.08   -3.42    0.47    0.00   -2.95 1.657E+00

  10.589 26.084  6.75    1.04    0.78    0.45    0.00    1.23  0.823
   3.131  0.483  8.12    1.09   -3.32    0.48    0.00   -2.84 1.673E+00

  10.589 26.084  6.74    1.05    0.86    0.45    0.00    1.31  0.823
   3.123  0.481  8.15    1.10   -3.22    0.48    0.00   -2.74 1.688E+00

  10.589 26.084  6.72    1.06    0.94    0.46    0.00    1.40  0.823
   3.115  0.479  8.19    1.12   -3.12    0.49    0.00   -2.64 1.703E+00

  10.589 26.084  6.70    1.07    1.02    0.46    0.00    1.48  0.823
   3.107  0.477  8.22    1.13   -3.02    0.49    0.00   -2.53 1.719E+00

  10.589 26.084  6.68    1.08    1.12    0.47    0.00    1.59  0.823
   3.099  0.476  8.25    1.14   -2.91    0.50    0.00   -2.41 1.734E+00

  10.589 26.084  6.67    1.09    1.20    0.47    0.00    1.68  0.824
   3.091  0.474  8.28    1.15   -2.81    0.50    0.00   -2.30 1.750E+00

  10.589 26.084  6.65    1.10    1.27    0.48    0.00    1.75  0.824
   3.083  0.472  8.32    1.16   -2.72    0.51    0.00   -2.21 1.766E+00

  10.589 26.084  6.63    1.11    1.35    0.49    0.00    1.84  0.825
   3.075  0.470  8.35    1.17   -2.62    0.52    0.00   -2.10 1.781E+00

  10.589 26.084  6.62    1.12    1.43    0.49    0.00    1.92  0.824
   3.067  0.469  8.38    1.18   -2.52    0.52    0.00   -2.00 1.797E+00

  10.589 26.084  6.60    1.13    1.51    0.50    0.00    2.01  0.824
   3.059  0.467  8.41    1.20   -2.43    0.53    0.00   -1.90 1.813E+00

  10.589 26.084  6.58    1.14    1.59    0.50    0.00    2.10  0.824
   3.051  0.465  8.44    1.21   -2.32    0.54    0.00   -1.79 1.829E+00

  10.589 26.084  6.56    1.16    1.68    0.51    0.00    2.19  0.824
   3.043  0.464  8.48    1.22   -2.22    0.54    0.00   -1.68 1.845E+00

  10.589 26.084  6.55    1.17    1.76    0.52    0.00    2.28  0.825
   3.035  0.462  8.51    1.23   -2.12    0.55    0.00   -1.57 1.861E+00

  10.589 26.084  6.53    1.18    1.84    0.52    0.00    2.36  0.825
   3.027  0.460  8.54    1.25   -2.02    0.56    0.00   -1.46 1.877E+00

  10.589 26.084  6.51    1.19    1.93    0.53    0.00    2.46  0.825
   3.019  0.458  8.57    1.26   -1.91    0.56    0.00   -1.35 1.893E+00

  10.589 26.084  6.49    1.20    2.01    0.54    0.00    2.55  0.825
   3.011  0.457  8.61    1.27   -1.81    0.57    0.00   -1.24 1.909E+00

  10.589 26.084  6.48    1.22    2.10    0.54    0.00    2.64  0.825
   3.003  0.455  8.64    1.29   -1.71    0.58    0.00   -1.13 1.926E+00

  10.589 26.084  6.46    1.23    2.18    0.55    0.00    2.73  0.823
   2.995  0.453  8.67    1.30   -1.60    0.58    0.00   -1.02 1.942E+00

  10.589 26.084  6.44    1.24    2.26    0.56    0.00    2.82  0.825
   2.987  0.452  8.70    1.31   -1.50    0.59    0.00   -0.91 1.958E+00

  10.589 26.084  6.43    1.25    2.35    0.57    0.00    2.91  0.826
   2.979  0.450  8.74    1.33   -1.40    0.60    0.00   -0.80 1.975E+00

  10.589 26.084  6.41    1.27    2.43    0.57    0.00    3.00  0.826
   2.971  0.448  8.77    1.34   -1.30    0.61    0.00   -0.69 1.991E+00

  10.589 26.084  6.39    1.28    2.51    0.58    0.00    3.09  0.826
   2.963  0.447  8.80    1.35   -1.20    0.62    0.00   -0.58 2.008E+00

  10.589 26.084  6.37    1.29    2.61    0.59    0.00    3.19  0.826
   2.955  0.445  8.83    1.37   -1.08    0.62    0.00   -0.46 2.024E+00

  10.589 26.164  7.00    0.92   -0.27    0.39    0.00    0.11  0.824
   3.227  0.507  7.69    0.97   -4.61    0.41    0.00   -4.20 1.452E+00

  10.589 26.164  6.99    0.93   -0.19    0.39    0.00    0.20  0.823
   3.219  0.505  7.73    0.98   -4.51    0.42    0.00   -4.10 1.467E+00

  10.589 26.164  6.97    0.94   -0.12    0.40    0.00    0.28  0.823
   3.211  0.503  7.76    0.98   -4.42    0.42    0.00   -4.00 1.481E+00

  10.589 26.164  6.95    0.95   -0.03    0.40    0.00    0.37  0.823
   3.203  0.501  7.79    0.99   -4.32    0.43    0.00   -3.89 1.496E+00

  10.589 26.164  6.93    0.95    0.05    0.41    0.00    0.45  0.823
   3.195  0.500  7.82    1.00   -4.22    0.43    0.00   -3.79 1.510E+00

  10.589 26.164  6.92    0.96    0.13    0.41    0.00    0.54  0.823
   3.187  0.498  7.85    1.01   -4.12    0.44    0.00   -3.68 1.525E+00

  10.589 26.164  6.90    0.97    0.21    0.41    0.00    0.62  0.823
   3.179  0.496  7.89    1.02   -4.02    0.44    0.00   -3.58 1.540E+00

  10.589 26.164  6.88    0.98    0.29    0.42    0.00    0.71  0.823
   3.171  0.494  7.92    1.03   -3.92    0.44    0.00   -3.48 1.554E+00

  10.589 26.164  6.86    0.99    0.38    0.42    0.00    0.80  0.823
   3.163  0.493  7.95    1.04   -3.82    0.45    0.00   -3.37 1.569E+00

  10.589 26.164  6.85    1.00    0.45    0.43    0.00    0.87  0.823
   3.155  0.491  7.98    1.05   -3.73    0.45    0.00   -3.27 1.584E+00

  10.589 26.164  6.83    1.01    0.53    0.43    0.00    0.96  0.823
   3.147  0.489  8.02    1.06   -3.63    0.46    0.00   -3.17 1.599E+00

  10.589 26.164  6.81    1.02    0.60    0.44    0.00    1.04  0.823
   3.139  0.487  8.05    1.07   -3.53    0.46    0.00   -3.07 1.614E+00

  10.589 26.164  6.79    1.03    0.68    0.44    0.00    1.12  0.823
   3.131  0.485  8.08    1.08   -3.44    0.47    0.00   -2.97 1.629E+00

  10.589 26.164  6.78    1.04    0.73    0.45    0.00    1.18  0.823
   3.123  0.484  8.11    1.10   -3.36    0.48    0.00   -2.89 1.645E+00

  10.589 26.164  6.76    1.05    0.84    0.45    0.00    1.30  0.823
   3.115  0.482  8.15    1.11   -3.24    0.48    0.00   -2.76 1.660E+00

  10.589 26.164  6.74    1.06    0.92    0.46    0.00    1.38  0.823
   3.107  0.480  8.18    1.12   -3.14    0.49    0.00   -2.65 1.675E+00

  10.589 26.164  6.72    1.07    1.00    0.46    0.00    1.47  0.823
   3.099  0.478  8.21    1.13   -3.04    0.49    0.00   -2.55 1.690E+00

  10.589 26.164  6.71    1.08    1.09    0.47    0.00    1.56  0.823
   3.091  0.477  8.24    1.14   -2.94    0.50    0.00   -2.44 1.706E+00

  10.589 26.164  6.69    1.09    1.18    0.48    0.00    1.66  0.823
   3.083  0.475  8.28    1.15   -2.82    0.50    0.00   -2.32 1.721E+00

  10.589 26.164  6.67    1.10    1.25    0.48    0.00    1.73  0.823
   3.075  0.473  8.31    1.16   -2.74    0.51    0.00   -2.23 1.737E+00

  10.589 26.164  6.66    1.11    1.33    0.49    0.00    1.82  0.825
   3.067  0.472  8.34    1.17   -2.64    0.52    0.00   -2.12 1.752E+00

  10.589 26.164  6.64    1.12    1.42    0.49    0.00    1.91  0.824
   3.059  0.470  8.37    1.19   -2.54    0.52    0.00   -2.01 1.768E+00

  10.589 26.164  6.62    1.14    1.49    0.50    0.00    1.99  0.824
   3.051  0.468  8.41    1.20   -2.44    0.53    0.00   -1.91 1.784E+00

  10.589 26.164  6.60    1.15    1.58    0.50    0.00    2.08  0.824
   3.043  0.466  8.44    1.21   -2.34    0.54    0.00   -1.80 1.800E+00

  10.589 26.164  6.59    1.16    1.66    0.51    0.00    2.17  0.824
   3.035  0.465  8.47    1.22   -2.24    0.54    0.00   -1.69 1.815E+00

  10.589 26.164  6.57    1.17    1.74    0.52    0.00    2.26  0.825
   3.027  0.463  8.50    1.24   -2.13    0.55    0.00   -1.58 1.831E+00

  10.589 26.164  6.55    1.18    1.83    0.52    0.00    2.35  0.825
   3.019  0.461  8.53    1.25   -2.03    0.56    0.00   -1.47 1.847E+00

  10.589 26.164  6.53    1.19    1.91    0.53    0.00    2.44  0.825
   3.011  0.459  8.57    1.26   -1.93    0.56    0.00   -1.37 1.863E+00

  10.589 26.164  6.52    1.21    2.00    0.54    0.00    2.54  0.825
   3.003  0.458  8.60    1.27   -1.83    0.57    0.00   -1.25 1.879E+00

  10.589 26.164  6.50    1.22    2.08    0.54    0.00    2.62  0.825
   2.995  0.456  8.63    1.29   -1.73    0.58    0.00   -1.15 1.895E+00

  10.589 26.164  6.48    1.23    2.16    0.55    0.00    2.72  0.825
   2.987  0.454  8.66    1.30   -1.62    0.59    0.00   -1.03 1.912E+00

  10.589 26.164  6.46    1.24    2.25    0.56    0.00    2.81  0.825
   2.979  0.453  8.70    1.31   -1.52    0.59    0.00   -0.92 1.928E+00

  10.589 26.164  6.45    1.25    2.33    0.57    0.00    2.90  0.825
   2.971  0.451  8.73    1.33   -1.41    0.60    0.00   -0.81 1.944E+00

  10.589 26.164  6.43    1.26    2.42    0.57    0.00    2.99  0.826
   2.963  0.449  8.76    1.34   -1.31    0.61    0.00   -0.70 1.960E+00

  10.589 26.164  6.41    1.28    2.50    0.58    0.00    3.08  0.826
   2.955  0.448  8.79    1.36   -1.21    0.62    0.00   -0.59 1.977E+00

  10.589 26.244  7.04    0.91   -0.37    0.39    0.00    0.01  0.824
   3.227  0.510  7.65    0.96   -4.73    0.41    0.00   -4.32 1.412E+00

  10.589 26.244  7.03    0.92   -0.29    0.39    0.00    0.10  0.823
   3.219  0.508  7.68    0.97   -4.64    0.41    0.00   -4.22 1.427E+00

  10.589 26.244  7.01    0.93   -0.21    0.39    0.00    0.18  0.823
   3.211  0.506  7.72    0.98   -4.54    0.42    0.00   -4.12 1.441E+00

  10.589 26.244  6.99    0.94   -0.14    0.40    0.00    0.26  0.823
   3.203  0.504  7.75    0.99   -4.44    0.42    0.00   -4.02 1.455E+00

  10.589 26.244  6.97    0.95   -0.06    0.40    0.00    0.35  0.823
   3.195  0.503  7.78    1.00   -4.34    0.43    0.00   -3.92 1.470E+00

  10.589 26.244  6.96    0.96    0.03    0.41    0.00    0.43  0.823
   3.187  0.501  7.81    1.00   -4.24    0.43    0.00   -3.81 1.484E+00

  10.589 26.244  6.94    0.96    0.11    0.41    0.00    0.52  0.823
   3.179  0.499  7.85    1.01   -4.14    0.44    0.00   -3.71 1.499E+00

  10.589 26.244  6.92    0.97    0.19    0.41    0.00    0.60  0.823
   3.171  0.497  7.88    1.02   -4.04    0.44    0.00   -3.60 1.513E+00

  10.589 26.244  6.91    0.98    0.27    0.42    0.00    0.69  0.823
   3.163  0.496  7.91    1.03   -3.95    0.44    0.00   -3.50 1.528E+00

  10.589 26.244  6.89    0.99    0.36    0.42    0.00    0.78  0.823
   3.155  0.494  7.94    1.04   -3.84    0.45    0.00   -3.39 1.543E+00

  10.589 26.244  6.87    1.00    0.43    0.43    0.00    0.86  0.823
   3.147  0.492  7.98    1.05   -3.75    0.45    0.00   -3.30 1.557E+00

  10.589 26.244  6.85    1.01    0.51    0.43    0.00    0.94  0.823
   3.139  0.490  8.01    1.06   -3.65    0.46    0.00   -3.19 1.572E+00

  10.589 26.244  6.84    1.02    0.59    0.44    0.00    1.03  0.823
   3.131  0.488  8.04    1.08   -3.55    0.46    0.00   -3.09 1.587E+00

  10.589 26.244  6.82    1.03    0.66    0.44    0.00    1.11  0.823
   3.123  0.487  8.07    1.09   -3.46    0.47    0.00   -2.98 1.602E+00

  10.589 26.244  6.80    1.04    0.74    0.45    0.00    1.19  0.823
   3.115  0.485  8.11    1.10   -3.36    0.48    0.00   -2.88 1.617E+00

  10.589 26.244  6.78    1.05    0.83    0.45    0.00    1.28  0.823
   3.107  0.483  8.14    1.11   -3.25    0.48    0.00   -2.77 1.632E+00

  10.589 26.244  6.77    1.06    0.91    0.46    0.00    1.37  0.823
   3.099  0.481  8.17    1.12   -3.16    0.49    0.00   -2.67 1.647E+00

  10.589 26.244  6.75    1.07    0.99    0.46    0.00    1.45  0.823
   3.091  0.480  8.20    1.13   -3.06    0.49    0.00   -2.57 1.663E+00

  10.589 26.244  6.73    1.08    1.07    0.47    0.00    1.54  0.823
   3.083  0.478  8.24    1.14   -2.96    0.50    0.00   -2.46 1.678E+00

  10.589 26.244  6.71    1.09    1.17    0.48    0.00    1.64  0.823
   3.075  0.476  8.27    1.15   -2.84    0.50    0.00   -2.34 1.693E+00

  10.589 26.244  6.70    1.10    1.23    0.48    0.00    1.72  0.823
   3.067  0.474  8.30    1.16   -2.76    0.51    0.00   -2.25 1.709E+00

  10.589 26.244  6.68    1.11    1.32    0.49    0.00    1.80  0.824
   3.059  0.473  8.33    1.18   -2.66    0.52    0.00   -2.14 1.724E+00

  10.589 26.244  6.66    1.13    1.40    0.49    0.00    1.89  0.825
   3.051  0.471  8.37    1.19   -2.55    0.52    0.00   -2.03 1.740E+00

  10.589 26.244  6.64    1.14    1.48    0.50    0.00    1.98  0.824
   3.043  0.469  8.40    1.20   -2.46    0.53    0.00   -1.93 1.755E+00

  10.589 26.244  6.63    1.15    1.56    0.51    0.00    2.06  0.824
   3.035  0.467  8.43    1.21   -2.36    0.54    0.00   -1.82 1.771E+00

  10.589 26.244  6.61    1.16    1.65    0.51    0.00    2.16  0.824
   3.027  0.466  8.46    1.23   -2.25    0.54    0.00   -1.71 1.787E+00

  10.589 26.244  6.59    1.17    1.73    0.52    0.00    2.25  0.824
   3.019  0.464  8.50    1.24   -2.15    0.55    0.00   -1.60 1.802E+00

  10.589 26.244  6.57    1.18    1.81    0.52    0.00    2.34  0.824
   3.011  0.462  8.53    1.25   -2.05    0.56    0.00   -1.49 1.818E+00

  10.589 26.244  6.56    1.20    1.90    0.53    0.00    2.43  0.825
   3.003  0.461  8.56    1.26   -1.94    0.56    0.00   -1.38 1.834E+00

  10.589 26.244  6.54    1.21    1.98    0.54    0.00    2.52  0.825
   2.995  0.459  8.59    1.28   -1.84    0.57    0.00   -1.27 1.850E+00

  10.589 26.244  6.52    1.22    2.06    0.55    0.00    2.61  0.825
   2.987  0.457  8.63    1.29   -1.74    0.58    0.00   -1.16 1.866E+00

  10.589 26.244  6.50    1.23    2.15    0.55    0.00    2.71  0.825
   2.979  0.455  8.66    1.30   -1.64    0.59    0.00   -1.05 1.882E+00

  10.589 26.244  6.49    1.24    2.23    0.56    0.00    2.80  0.825
   2.971  0.454  8.69    1.32   -1.53    0.59    0.00   -0.94 1.898E+00

  10.589 26.244  6.47    1.26    2.32    0.57    0.00    2.89  0.825
   2.963  0.452  8.72    1.33   -1.43    0.60    0.00   -0.83 1.914E+00

  10.589 26.244  6.45    1.27    2.41    0.57    0.00    2.98  0.825
   2.955  0.450  8.76    1.34   -1.32    0.61    0.00   -0.71 1.930E+00

  10.589 26.324  7.09    0.91   -0.47    0.38    0.00   -0.09  0.824
   3.227  0.513  7.61    0.95   -4.85    0.40    0.00   -4.45 1.373E+00

  10.589 26.324  7.07    0.91   -0.39    0.39    0.00   -0.01  0.823
   3.219  0.511  7.64    0.96   -4.75    0.41    0.00   -4.35 1.387E+00

  10.589 26.324  7.05    0.92   -0.31    0.39    0.00    0.08  0.823
   3.211  0.509  7.67    0.97   -4.66    0.41    0.00   -4.24 1.402E+00

  10.589 26.324  7.03    0.93   -0.24    0.39    0.00    0.16  0.823
   3.203  0.508  7.71    0.98   -4.56    0.42    0.00   -4.14 1.416E+00

  10.589 26.324  7.02    0.94   -0.15    0.40    0.00    0.25  0.823
   3.195  0.506  7.74    0.99   -4.46    0.42    0.00   -4.03 1.430E+00

  10.589 26.324  7.00    0.95   -0.07    0.40    0.00    0.33  0.823
   3.187  0.504  7.77    1.00   -4.36    0.43    0.00   -3.93 1.444E+00

  10.589 26.324  6.98    0.96    0.01    0.41    0.00    0.42  0.823
   3.179  0.502  7.80    1.01   -4.26    0.43    0.00   -3.83 1.459E+00

  10.589 26.324  6.96    0.97    0.09    0.41    0.00    0.50  0.823
   3.171  0.500  7.84    1.02   -4.16    0.44    0.00   -3.73 1.473E+00

  10.589 26.324  6.95    0.97    0.17    0.41    0.00    0.58  0.823
   3.163  0.498  7.87    1.03   -4.06    0.44    0.00   -3.62 1.487E+00

  10.589 26.324  6.93    0.98    0.25    0.42    0.00    0.67  0.823
   3.155  0.497  7.90    1.04   -3.97    0.44    0.00   -3.52 1.502E+00

  10.589 26.324  6.91    0.99    0.34    0.42    0.00    0.76  0.823
   3.147  0.495  7.93    1.05   -3.86    0.45    0.00   -3.41 1.516E+00

  10.589 26.324  6.89    1.00    0.42    0.43    0.00    0.85  0.823
   3.139  0.493  7.97    1.06   -3.76    0.45    0.00   -3.30 1.531E+00

  10.589 26.324  6.88    1.01    0.49    0.43    0.00    0.92  0.823
   3.131  0.491  8.00    1.07   -3.67    0.46    0.00   -3.21 1.546E+00

  10.589 26.324  6.86    1.02    0.57    0.44    0.00    1.01  0.823
   3.123  0.490  8.03    1.08   -3.57    0.47    0.00   -3.10 1.561E+00

  10.589 26.324  6.84    1.03    0.65    0.44    0.00    1.09  0.822
   3.115  0.488  8.06    1.09   -3.47    0.47    0.00   -3.00 1.575E+00

  10.589 26.324  6.82    1.04    0.73    0.45    0.00    1.17  0.823
   3.107  0.486  8.10    1.10   -3.38    0.48    0.00   -2.90 1.590E+00

  10.589 26.324  6.81    1.05    0.81    0.45    0.00    1.26  0.823
   3.099  0.484  8.13    1.11   -3.27    0.48    0.00   -2.79 1.605E+00

  10.589 26.324  6.79    1.06    0.89    0.46    0.00    1.35  0.823
   3.091  0.482  8.16    1.12   -3.17    0.49    0.00   -2.69 1.620E+00

  10.589 26.324  6.77    1.07    0.97    0.46    0.00    1.44  0.823
   3.083  0.481  8.20    1.13   -3.08    0.49    0.00   -2.58 1.635E+00

  10.589 26.324  6.75    1.08    1.05    0.47    0.00    1.52  0.823
   3.075  0.479  8.23    1.14   -2.98    0.50    0.00   -2.48 1.651E+00

  10.589 26.324  6.74    1.09    1.15    0.48    0.00    1.63  0.823
   3.067  0.477  8.26    1.15   -2.86    0.50    0.00   -2.35 1.666E+00

  10.589 26.324  6.72    1.11    1.23    0.48    0.00    1.72  0.823
   3.059  0.475  8.29    1.17   -2.76    0.51    0.00   -2.25 1.681E+00

  10.589 26.324  6.70    1.12    1.30    0.49    0.00    1.79  0.823
   3.051  0.474  8.33    1.18   -2.67    0.52    0.00   -2.15 1.696E+00

  10.589 26.324  6.68    1.13    1.38    0.49    0.00    1.88  0.824
   3.043  0.472  8.36    1.19   -2.57    0.52    0.00   -2.05 1.712E+00

  10.589 26.324  6.67    1.14    1.46    0.50    0.00    1.96  0.823
