EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
He3_kin1                                                                
                                                                        
Hall A 2018: 25 cm He3 target                                           
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  2,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00075; twall=0.00519; tbeam=0.00285; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
   3.219  0.188 12.11    4.21   13.65    2.76    0.18   16.59 2.768E+01

  10.589 15.892  2.60    3.83   14.63    2.62    0.18   17.44  0.829
   3.211  0.188 12.13    4.25   13.75    2.79    0.18   16.72 2.772E+01

  10.589 15.892  2.59    3.86   14.71    2.65    0.18   17.55  0.828
   3.203  0.187 12.15    4.29   13.84    2.82    0.18   16.85 2.776E+01

  10.589 15.892  2.59    3.90   14.81    2.68    0.19   17.68  0.828
   3.195  0.186 12.17    4.33   13.96    2.85    0.19   17.00 2.780E+01

  10.589 15.892  2.58    3.94   14.89    2.71    0.19   17.79  0.828
   3.187  0.186 12.19    4.37   14.06    2.88    0.19   17.13 2.784E+01

  10.589 15.892  2.57    3.97   14.95    2.74    0.19   17.88  0.827
   3.179  0.185 12.21    4.41   14.14    2.91    0.19   17.25 2.788E+01

  10.589 15.892  2.57    4.01   15.04    2.76    0.20   18.00  0.827
   3.171  0.184 12.23    4.45   14.24    2.94    0.20   17.38 2.792E+01

  10.589 15.892  2.56    4.05   15.12    2.79    0.20   18.11  0.826
   3.163  0.184 12.26    4.50   14.35    2.97    0.20   17.52 2.796E+01

  10.589 15.892  2.55    4.08   15.20    2.82    0.20   18.23  0.826
   3.155  0.183 12.28    4.54   14.45    3.00    0.20   17.66 2.800E+01

  10.589 15.892  2.55    4.12   15.29    2.85    0.21   18.35  0.825
   3.147  0.182 12.30    4.58   14.55    3.04    0.21   17.80 2.804E+01

  10.589 15.892  2.54    4.16   15.37    2.88    0.21   18.46  0.825
   3.139  0.182 12.32    4.63   14.65    3.07    0.21   17.93 2.808E+01

  10.589 15.892  2.53    4.20   15.45    2.91    0.21   18.58  0.824
   3.131  0.181 12.34    4.67   14.75    3.10    0.22   18.07 2.812E+01

  10.589 15.892  2.53    4.24   15.54    2.94    0.22   18.70  0.824
   3.123  0.180 12.36    4.72   14.86    3.13    0.22   18.21 2.816E+01

  10.589 15.892  2.52    4.28   15.62    2.98    0.22   18.82  0.823
   3.115  0.180 12.38    4.76   14.96    3.17    0.22   18.35 2.820E+01

  10.589 15.892  2.51    4.32   15.70    3.01    0.23   18.94  0.823
   3.107  0.179 12.41    4.81   15.06    3.20    0.23   18.49 2.824E+01

  10.589 15.892  2.51    4.36   15.79    3.04    0.23   19.06  0.822
   3.099  0.178 12.43    4.85   15.17    3.23    0.23   18.63 2.828E+01

  10.589 15.892  2.50    4.40   15.87    3.07    0.23   19.17  0.821
   3.091  0.178 12.45    4.90   15.27    3.27    0.24   18.77 2.832E+01

  10.589 15.892  2.50    4.44   15.95    3.10    0.24   19.29  0.821
   3.083  0.177 12.47    4.95   15.37    3.30    0.24   18.91 2.836E+01

  10.589 15.892  2.49    4.48   16.04    3.14    0.24   19.41  0.820
   3.075  0.177 12.49    4.99   15.47    3.34    0.24   19.05 2.840E+01

  10.589 15.892  2.48    4.52   16.12    3.17    0.25   19.54  0.820
   3.067  0.176 12.51    5.04   15.58    3.37    0.25   19.20 2.844E+01

  10.589 15.892  2.48    4.57   16.20    3.20    0.25   19.66  0.819
   3.059  0.175 12.53    5.09   15.68    3.41    0.25   19.34 2.849E+01

  10.589 15.892  2.47    4.61   16.28    3.24    0.25   19.78  0.819
   3.051  0.175 12.56    5.14   15.78    3.45    0.26   19.48 2.853E+01

  10.589 15.892  2.46    4.65   16.37    3.27    0.26   19.90  0.818
   3.043  0.174 12.58    5.19   15.88    3.48    0.26   19.63 2.857E+01

  10.589 15.892  2.46    4.70   16.46    3.31    0.26   20.03  0.818
   3.035  0.173 12.60    5.24   16.00    3.52    0.27   19.78 2.861E+01

  10.589 15.892  2.45    4.74   16.55    3.34    0.27   20.16  0.817
   3.027  0.173 12.62    5.29   16.10    3.56    0.27   19.93 2.865E+01

  10.589 15.892  2.44    4.78   16.64    3.38    0.27   20.29  0.817
   3.019  0.172 12.64    5.34   16.21    3.60    0.27   20.08 2.869E+01

  10.589 15.892  2.44    4.83   16.72    3.41    0.28   20.41  0.816
   3.011  0.171 12.66    5.40   16.31    3.64    0.28   20.23 2.873E+01

  10.589 15.892  2.43    4.88   16.80    3.45    0.28   20.54  0.816
   3.003  0.171 12.69    5.45   16.42    3.68    0.28   20.38 2.877E+01

  10.589 15.892  2.42    4.92   16.88    3.49    0.29   20.65  0.815
   2.995  0.170 12.71    5.50   16.51    3.72    0.29   20.52 2.882E+01

  10.589 15.892  2.42    4.97   16.97    3.52    0.29   20.78  0.815
   2.987  0.169 12.73    5.55   16.62    3.76    0.29   20.67 2.886E+01

  10.589 15.892  2.41    5.02   17.06    3.56    0.30   20.92  0.814
   2.979  0.169 12.75    5.61   16.73    3.80    0.30   20.83 2.890E+01

  10.589 15.892  2.40    5.06   17.15    3.60    0.30   21.05  0.813
   2.971  0.168 12.77    5.66   16.84    3.84    0.30   20.98 2.894E+01

  10.589 15.892  2.40    5.11   17.25    3.64    0.31   21.19  0.813
   2.963  0.168 12.79    5.72   16.96    3.88    0.31   21.14 2.898E+01

  10.589 15.972  2.64    3.71   14.34    2.53    0.17   17.03  0.831
   3.227  0.191 12.06    4.11   13.37    2.69    0.17   16.23 2.705E+01

  10.589 15.972  2.63    3.74   14.42    2.56    0.17   17.14  0.830
   3.219  0.190 12.08    4.15   13.47    2.72    0.17   16.36 2.709E+01

  10.589 15.972  2.63    3.78   14.50    2.58    0.17   17.26  0.830
   3.211  0.190 12.10    4.19   13.58    2.75    0.17   16.50 2.713E+01

  10.589 15.972  2.62    3.81   14.58    2.61    0.18   17.37  0.829
   3.203  0.189 12.12    4.23   13.68    2.78    0.18   16.63 2.717E+01

  10.589 15.972  2.61    3.85   14.66    2.64    0.18   17.48  0.829
   3.195  0.188 12.14    4.27   13.77    2.80    0.18   16.76 2.720E+01

  10.589 15.972  2.61    3.88   14.74    2.66    0.18   17.59  0.828
   3.187  0.188 12.17    4.31   13.87    2.83    0.18   16.89 2.724E+01

  10.589 15.972  2.60    3.92   14.84    2.69    0.19   17.72  0.828
   3.179  0.187 12.19    4.35   13.99    2.86    0.19   17.04 2.728E+01

  10.589 15.972  2.59    3.95   14.92    2.72    0.19   17.83  0.827
   3.171  0.186 12.21    4.39   14.09    2.89    0.19   17.17 2.732E+01

  10.589 15.972  2.59    3.99   14.99    2.75    0.19   17.93  0.827
   3.163  0.186 12.23    4.43   14.17    2.93    0.19   17.29 2.736E+01

  10.589 15.972  2.58    4.03   15.07    2.78    0.20   18.04  0.826
   3.155  0.185 12.25    4.48   14.27    2.96    0.20   17.43 2.740E+01

  10.589 15.972  2.57    4.07   15.15    2.81    0.20   18.16  0.826
   3.147  0.184 12.27    4.52   14.38    2.99    0.20   17.57 2.744E+01

  10.589 15.972  2.57    4.10   15.23    2.84    0.20   18.28  0.825
   3.139  0.184 12.29    4.56   14.48    3.02    0.20   17.70 2.748E+01

  10.589 15.972  2.56    4.14   15.32    2.87    0.21   18.39  0.825
   3.131  0.183 12.32    4.61   14.58    3.05    0.21   17.84 2.752E+01

  10.589 15.972  2.55    4.18   15.40    2.90    0.21   18.51  0.824
   3.123  0.182 12.34    4.65   14.68    3.08    0.21   17.98 2.756E+01

  10.589 15.972  2.55    4.22   15.49    2.93    0.21   18.63  0.824
   3.115  0.182 12.36    4.70   14.79    3.12    0.22   18.12 2.760E+01

  10.589 15.972  2.54    4.26   15.57    2.96    0.22   18.75  0.823
   3.107  0.181 12.38    4.74   14.89    3.15    0.22   18.26 2.764E+01

  10.589 15.972  2.53    4.30   15.65    2.99    0.22   18.87  0.823
   3.099  0.180 12.40    4.79   14.99    3.18    0.22   18.40 2.769E+01

  10.589 15.972  2.53    4.34   15.74    3.02    0.23   18.99  0.822
   3.091  0.180 12.42    4.83   15.10    3.22    0.23   18.54 2.773E+01

  10.589 15.972  2.52    4.38   15.82    3.06    0.23   19.11  0.822
   3.083  0.179 12.45    4.88   15.20    3.25    0.23   18.69 2.777E+01

  10.589 15.972  2.51    4.42   15.90    3.09    0.23   19.22  0.821
   3.075  0.178 12.47    4.93   15.30    3.29    0.24   18.82 2.781E+01

  10.589 15.972  2.51    4.46   15.99    3.12    0.24   19.34  0.821
   3.067  0.178 12.49    4.97   15.40    3.32    0.24   18.97 2.785E+01

  10.589 15.972  2.50    4.50   16.08    3.15    0.24   19.47  0.820
   3.059  0.177 12.51    5.02   15.51    3.36    0.24   19.12 2.789E+01

  10.589 15.972  2.49    4.55   16.16    3.19    0.25   19.59  0.820
   3.051  0.176 12.53    5.07   15.61    3.39    0.25   19.26 2.793E+01

  10.589 15.972  2.49    4.59   16.24    3.22    0.25   19.71  0.819
   3.043  0.176 12.55    5.12   15.72    3.43    0.25   19.40 2.797E+01

  10.589 15.972  2.48    4.63   16.32    3.26    0.26   19.83  0.819
   3.035  0.175 12.57    5.17   15.82    3.47    0.26   19.54 2.801E+01

  10.589 15.972  2.47    4.68   16.41    3.29    0.26   19.96  0.818
   3.027  0.174 12.60    5.22   15.92    3.51    0.26   19.69 2.805E+01

  10.589 15.972  2.47    4.72   16.50    3.33    0.26   20.09  0.818
   3.019  0.174 12.62    5.27   16.03    3.54    0.27   19.84 2.809E+01

  10.589 15.972  2.46    4.77   16.58    3.36    0.27   20.21  0.817
   3.011  0.173 12.64    5.32   16.14    3.58    0.27   19.99 2.814E+01

  10.589 15.972  2.46    4.81   16.68    3.40    0.27   20.35  0.816
   3.003  0.172 12.66    5.37   16.25    3.62    0.27   20.14 2.818E+01

  10.589 15.972  2.45    4.86   16.76    3.43    0.28   20.47  0.816
   2.995  0.172 12.68    5.43   16.35    3.66    0.28   20.29 2.822E+01

  10.589 15.972  2.44    4.90   16.83    3.47    0.28   20.58  0.816
   2.987  0.171 12.70    5.48   16.44    3.70    0.28   20.43 2.826E+01

  10.589 15.972  2.44    4.95   16.92    3.51    0.29   20.72  0.815
   2.979  0.171 12.73    5.53   16.55    3.74    0.29   20.58 2.830E+01

  10.589 15.972  2.43    5.00   17.01    3.55    0.29   20.85  0.815
   2.971  0.170 12.75    5.59   16.66    3.78    0.29   20.74 2.834E+01

  10.589 15.972  2.42    5.04   17.11    3.58    0.30   20.99  0.814
   2.963  0.169 12.77    5.64   16.78    3.82    0.30   20.90 2.839E+01

  10.589 16.052  2.66    3.66   14.20    2.49    0.16   16.85  0.831
   3.227  0.193 12.03    4.05   13.20    2.65    0.16   16.01 2.647E+01

  10.589 16.052  2.66    3.69   14.28    2.51    0.16   16.96  0.831
   3.219  0.192 12.05    4.09   13.30    2.67    0.17   16.14 2.651E+01

  10.589 16.052  2.65    3.72   14.37    2.54    0.17   17.07  0.831
   3.211  0.191 12.07    4.13   13.40    2.70    0.17   16.27 2.655E+01

  10.589 16.052  2.64    3.76   14.45    2.57    0.17   17.19  0.830
   3.203  0.191 12.10    4.17   13.50    2.73    0.17   16.41 2.659E+01

  10.589 16.052  2.64    3.79   14.53    2.59    0.17   17.30  0.830
   3.195  0.190 12.12    4.21   13.60    2.76    0.17   16.54 2.662E+01

  10.589 16.052  2.63    3.83   14.61    2.62    0.18   17.41  0.829
   3.187  0.189 12.14    4.25   13.71    2.79    0.18   16.67 2.666E+01

  10.589 16.052  2.62    3.86   14.69    2.65    0.18   17.52  0.829
   3.179  0.189 12.16    4.29   13.80    2.82    0.18   16.80 2.670E+01

  10.589 16.052  2.62    3.90   14.77    2.68    0.18   17.63  0.828
   3.171  0.188 12.18    4.33   13.90    2.85    0.18   16.93 2.674E+01

  10.589 16.052  2.61    3.94   14.87    2.71    0.19   17.77  0.828
   3.163  0.187 12.20    4.37   14.02    2.88    0.19   17.09 2.678E+01

  10.589 16.052  2.61    3.97   14.95    2.73    0.19   17.88  0.827
   3.155  0.187 12.23    4.41   14.10    2.91    0.19   17.20 2.682E+01

  10.589 16.052  2.60    4.01   15.02    2.76    0.19   17.97  0.827
   3.147  0.186 12.25    4.46   14.20    2.94    0.19   17.34 2.686E+01

  10.589 16.052  2.59    4.05   15.10    2.79    0.20   18.09  0.826
   3.139  0.185 12.27    4.50   14.31    2.97    0.20   17.48 2.690E+01

  10.589 16.052  2.59    4.09   15.19    2.82    0.20   18.21  0.826
   3.131  0.185 12.29    4.54   14.41    3.00    0.20   17.62 2.694E+01

  10.589 16.052  2.58    4.12   15.27    2.85    0.20   18.32  0.825
   3.123  0.184 12.31    4.59   14.51    3.04    0.20   17.75 2.698E+01

  10.589 16.052  2.57    4.16   15.35    2.88    0.21   18.44  0.825
   3.115  0.183 12.33    4.63   14.62    3.07    0.21   17.89 2.702E+01

  10.589 16.052  2.57    4.20   15.43    2.91    0.21   18.56  0.824
   3.107  0.183 12.36    4.67   14.72    3.10    0.21   18.04 2.706E+01

  10.589 16.052  2.56    4.24   15.52    2.95    0.21   18.68  0.824
   3.099  0.182 12.38    4.72   14.82    3.14    0.22   18.17 2.710E+01

  10.589 16.052  2.55    4.28   15.61    2.98    0.22   18.80  0.823
   3.091  0.181 12.40    4.77   14.93    3.17    0.22   18.32 2.714E+01

  10.589 16.052  2.55    4.32   15.69    3.01    0.22   18.92  0.823
   3.083  0.181 12.42    4.81   15.03    3.20    0.22   18.46 2.718E+01

  10.589 16.052  2.54    4.36   15.77    3.04    0.23   19.04  0.822
   3.075  0.180 12.44    4.86   15.13    3.24    0.23   18.60 2.722E+01

  10.589 16.052  2.53    4.40   15.86    3.07    0.23   19.16  0.822
   3.067  0.179 12.46    4.91   15.24    3.27    0.23   18.74 2.726E+01

  10.589 16.052  2.53    4.45   15.94    3.11    0.23   19.28  0.821
   3.059  0.179 12.49    4.95   15.34    3.31    0.24   18.88 2.731E+01

  10.589 16.052  2.52    4.49   16.03    3.14    0.24   19.40  0.820
   3.051  0.178 12.51    5.00   15.45    3.34    0.24   19.03 2.735E+01

  10.589 16.052  2.51    4.53   16.11    3.17    0.24   19.53  0.820
   3.043  0.177 12.53    5.05   15.55    3.38    0.24   19.17 2.739E+01

  10.589 16.052  2.51    4.57   16.19    3.21    0.25   19.65  0.820
   3.035  0.177 12.55    5.10   15.65    3.42    0.25   19.31 2.743E+01

  10.589 16.052  2.50    4.62   16.28    3.24    0.25   19.77  0.819
   3.027  0.176 12.57    5.15   15.76    3.45    0.25   19.46 2.747E+01

  10.589 16.052  2.49    4.66   16.37    3.28    0.26   19.90  0.818
   3.019  0.175 12.59    5.20   15.86    3.49    0.26   19.61 2.751E+01

  10.589 16.052  2.49    4.70   16.45    3.31    0.26   20.02  0.818
   3.011  0.175 12.61    5.25   15.97    3.53    0.26   19.76 2.755E+01

  10.589 16.052  2.48    4.75   16.54    3.35    0.26   20.16  0.817
   3.003  0.174 12.64    5.30   16.08    3.57    0.27   19.91 2.759E+01

  10.589 16.052  2.47    4.79   16.62    3.38    0.27   20.28  0.817
   2.995  0.174 12.66    5.35   16.18    3.60    0.27   20.05 2.763E+01

  10.589 16.052  2.47    4.84   16.72    3.42    0.27   20.41  0.816
   2.987  0.173 12.68    5.41   16.29    3.64    0.28   20.21 2.767E+01

  10.589 16.052  2.46    4.89   16.80    3.46    0.28   20.54  0.816
   2.979  0.172 12.70    5.46   16.40    3.68    0.28   20.36 2.772E+01

  10.589 16.052  2.45    4.93   16.87    3.49    0.28   20.65  0.815
   2.971  0.172 12.72    5.51   16.49    3.72    0.29   20.50 2.776E+01

  10.589 16.052  2.45    4.98   16.97    3.53    0.29   20.79  0.815
   2.963  0.171 12.74    5.57   16.60    3.77    0.29   20.66 2.780E+01

  10.589 16.132  2.69    3.61   14.07    2.45    0.16   16.67  0.832
   3.227  0.195 12.00    3.99   13.03    2.60    0.16   15.79 2.590E+01

  10.589 16.132  2.68    3.64   14.16    2.47    0.16   16.79  0.832
   3.219  0.194 12.03    4.03   13.14    2.63    0.16   15.93 2.594E+01

  10.589 16.132  2.68    3.67   14.23    2.50    0.16   16.89  0.831
   3.211  0.193 12.05    4.07   13.23    2.66    0.16   16.05 2.598E+01

  10.589 16.132  2.67    3.71   14.31    2.53    0.16   17.00  0.831
   3.203  0.193 12.07    4.11   13.33    2.69    0.17   16.18 2.602E+01

  10.589 16.132  2.66    3.74   14.40    2.55    0.17   17.12  0.830
   3.195  0.192 12.09    4.15   13.43    2.72    0.17   16.32 2.606E+01

  10.589 16.132  2.66    3.78   14.48    2.58    0.17   17.23  0.830
   3.187  0.191 12.11    4.19   13.53    2.74    0.17   16.45 2.610E+01

  10.589 16.132  2.65    3.81   14.56    2.61    0.17   17.34  0.829
   3.179  0.191 12.13    4.23   13.63    2.77    0.17   16.58 2.614E+01

  10.589 16.132  2.64    3.85   14.64    2.64    0.18   17.45  0.829
   3.171  0.190 12.16    4.27   13.74    2.80    0.18   16.72 2.618E+01

  10.589 16.132  2.64    3.88   14.72    2.66    0.18   17.56  0.829
   3.163  0.189 12.18    4.31   13.83    2.83    0.18   16.85 2.622E+01

  10.589 16.132  2.63    3.92   14.80    2.69    0.18   17.67  0.828
   3.155  0.189 12.20    4.35   13.93    2.86    0.18   16.98 2.626E+01

  10.589 16.132  2.62    3.96   14.90    2.72    0.19   17.81  0.828
   3.147  0.188 12.22    4.39   14.05    2.89    0.19   17.13 2.630E+01

  10.589 16.132  2.62    3.99   14.96    2.75    0.19   17.90  0.827
   3.139  0.187 12.24    4.44   14.13    2.93    0.19   17.25 2.633E+01

  10.589 16.132  2.61    4.03   15.05    2.78    0.19   18.02  0.827
   3.131  0.187 12.26    4.48   14.24    2.96    0.19   17.39 2.637E+01

  10.589 16.132  2.60    4.07   15.13    2.81    0.20   18.14  0.826
   3.123  0.186 12.29    4.52   14.34    2.99    0.20   17.53 2.641E+01

  10.589 16.132  2.60    4.11   15.22    2.84    0.20   18.26  0.826
   3.115  0.185 12.31    4.57   14.45    3.02    0.20   17.67 2.645E+01

  10.589 16.132  2.59    4.15   15.30    2.87    0.20   18.37  0.825
   3.107  0.185 12.33    4.61   14.55    3.05    0.20   17.81 2.649E+01

  10.589 16.132  2.58    4.19   15.39    2.90    0.21   18.49  0.825
   3.099  0.184 12.35    4.66   14.65    3.09    0.21   17.95 2.653E+01

  10.589 16.132  2.58    4.22   15.47    2.93    0.21   18.61  0.824
   3.091  0.183 12.37    4.70   14.76    3.12    0.21   18.09 2.657E+01

  10.589 16.132  2.57    4.26   15.56    2.96    0.21   18.73  0.824
   3.083  0.183 12.40    4.75   14.86    3.15    0.22   18.23 2.661E+01

  10.589 16.132  2.56    4.30   15.64    2.99    0.22   18.85  0.823
   3.075  0.182 12.42    4.79   14.96    3.19    0.22   18.37 2.666E+01

  10.589 16.132  2.56    4.35   15.73    3.03    0.22   18.98  0.823
   3.067  0.181 12.44    4.84   15.07    3.22    0.22   18.51 2.670E+01

  10.589 16.132  2.55    4.39   15.81    3.06    0.23   19.09  0.822
   3.059  0.181 12.46    4.89   15.17    3.26    0.23   18.65 2.674E+01

  10.589 16.132  2.54    4.43   15.90    3.09    0.23   19.22  0.821
   3.051  0.180 12.48    4.93   15.28    3.29    0.23   18.80 2.678E+01

  10.589 16.132  2.54    4.47   15.98    3.12    0.23   19.34  0.821
   3.043  0.179 12.50    4.98   15.38    3.33    0.24   18.94 2.682E+01

  10.589 16.132  2.53    4.51   16.07    3.16    0.24   19.46  0.820
   3.035  0.179 12.53    5.03   15.49    3.36    0.24   19.09 2.686E+01

  10.589 16.132  2.52    4.56   16.15    3.19    0.24   19.58  0.820
   3.027  0.178 12.55    5.08   15.59    3.40    0.24   19.23 2.690E+01

  10.589 16.132  2.52    4.60   16.24    3.23    0.25   19.71  0.819
   3.019  0.177 12.57    5.13   15.69    3.44    0.25   19.38 2.694E+01

  10.589 16.132  2.51    4.64   16.32    3.26    0.25   19.83  0.819
   3.011  0.177 12.59    5.18   15.80    3.47    0.25   19.52 2.698E+01

  10.589 16.132  2.50    4.69   16.41    3.30    0.26   19.96  0.818
   3.003  0.176 12.61    5.23   15.90    3.51    0.26   19.67 2.702E+01

  10.589 16.132  2.50    4.73   16.49    3.33    0.26   20.09  0.818
   2.995  0.175 12.63    5.28   16.01    3.55    0.26   19.82 2.706E+01

  10.589 16.132  2.49    4.78   16.59    3.37    0.26   20.22  0.817
   2.987  0.175 12.66    5.33   16.12    3.59    0.27   19.98 2.710E+01

  10.589 16.132  2.48    4.82   16.68    3.40    0.27   20.35  0.817
   2.979  0.174 12.68    5.39   16.23    3.63    0.27   20.13 2.714E+01

  10.589 16.132  2.48    4.87   16.76    3.44    0.27   20.48  0.816
   2.971  0.173 12.70    5.44   16.34    3.67    0.28   20.28 2.719E+01

  10.589 16.132  2.47    4.92   16.83    3.48    0.28   20.59  0.816
   2.963  0.173 12.72    5.49   16.43    3.71    0.28   20.42 2.723E+01

  10.589 16.212  2.72    3.56   13.94    2.41    0.15   16.49  0.833
