EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
He3_kin7_1st                                                            
                                                                        
Hall A 2018: 25 cm He3 target                                           
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  2,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00075; twall=0.00519; tbeam=0.00285; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL

  10.589 24.786  6.28    1.07    1.53    0.48    0.00    2.01  0.828
   3.219  0.454  8.43    1.13   -2.44    0.51    0.00   -1.93 2.315E+00

  10.589 24.786  6.26    1.08    1.61    0.48    0.00    2.09  0.828
   3.211  0.452  8.46    1.15   -2.34    0.51    0.00   -1.83 2.333E+00

  10.589 24.786  6.25    1.09    1.69    0.49    0.00    2.18  0.829
   3.203  0.451  8.49    1.16   -2.24    0.52    0.00   -1.73 2.351E+00

  10.589 24.786  6.23    1.11    1.77    0.49    0.00    2.27  0.829
   3.195  0.449  8.52    1.17   -2.15    0.52    0.00   -1.62 2.369E+00

  10.589 24.786  6.22    1.12    1.85    0.50    0.00    2.35  0.829
   3.187  0.448  8.55    1.18   -2.05    0.53    0.00   -1.52 2.388E+00

  10.589 24.786  6.20    1.13    1.93    0.51    0.00    2.44  0.829
   3.179  0.446  8.58    1.19   -1.95    0.54    0.00   -1.41 2.406E+00

  10.589 24.786  6.19    1.14    2.01    0.51    0.00    2.52  0.829
   3.171  0.444  8.61    1.20   -1.86    0.54    0.00   -1.31 2.425E+00

  10.589 24.786  6.17    1.15    2.09    0.52    0.00    2.61  0.829
   3.163  0.443  8.65    1.21   -1.75    0.55    0.00   -1.20 2.443E+00

  10.589 24.786  6.16    1.16    2.17    0.52    0.00    2.69  0.829
   3.155  0.441  8.68    1.23   -1.66    0.56    0.00   -1.10 2.462E+00

  10.589 24.786  6.14    1.17    2.25    0.53    0.00    2.78  0.830
   3.147  0.440  8.71    1.24   -1.56    0.56    0.00   -1.00 2.480E+00

  10.589 24.786  6.12    1.18    2.33    0.54    0.00    2.86  0.830
   3.139  0.438  8.74    1.25   -1.46    0.57    0.00   -0.89 2.499E+00

  10.589 24.786  6.11    1.19    2.40    0.54    0.00    2.95  0.830
   3.131  0.436  8.77    1.26   -1.37    0.58    0.00   -0.79 2.517E+00

  10.589 24.786  6.09    1.21    2.48    0.55    0.00    3.03  0.830
   3.123  0.435  8.80    1.28   -1.27    0.58    0.00   -0.69 2.536E+00

  10.589 24.786  6.08    1.22    2.57    0.56    0.00    3.13  0.830
   3.115  0.433  8.83    1.29   -1.16    0.59    0.00   -0.57 2.555E+00

  10.589 24.786  6.06    1.23    2.65    0.56    0.00    3.22  0.831
   3.107  0.432  8.86    1.30   -1.07    0.60    0.00   -0.47 2.574E+00

  10.589 24.786  6.05    1.24    2.72    0.57    0.00    3.30  0.831
   3.099  0.430  8.89    1.32   -0.98    0.61    0.00   -0.37 2.593E+00

  10.589 24.786  6.03    1.25    2.81    0.58    0.00    3.39  0.831
   3.091  0.429  8.92    1.33   -0.87    0.61    0.00   -0.26 2.612E+00

  10.589 24.786  6.01    1.27    2.89    0.59    0.00    3.48  0.831
   3.083  0.427  8.95    1.34   -0.77    0.62    0.00   -0.15 2.631E+00

  10.589 24.786  6.00    1.28    2.97    0.59    0.00    3.57  0.831
   3.075  0.425  8.98    1.36   -0.67    0.63    0.00   -0.04 2.650E+00

  10.589 24.786  5.98    1.29    3.05    0.60    0.00    3.65  0.831
   3.067  0.424  9.01    1.37   -0.58    0.64    0.00    0.06 2.669E+00

  10.589 24.786  5.97    1.30    3.13    0.61    0.00    3.74  0.832
   3.059  0.422  9.04    1.39   -0.47    0.65    0.00    0.17 2.688E+00

  10.589 24.786  5.95    1.32    3.21    0.62    0.00    3.82  0.832
   3.051  0.421  9.07    1.40   -0.38    0.65    0.00    0.28 2.707E+00

  10.589 24.786  5.94    1.33    3.29    0.63    0.00    3.92  0.832
   3.043  0.419  9.10    1.41   -0.28    0.66    0.00    0.39 2.726E+00

  10.589 24.786  5.92    1.34    3.38    0.63    0.00    4.01  0.832
   3.035  0.418  9.13    1.43   -0.17    0.67    0.00    0.50 2.745E+00

  10.589 24.786  5.91    1.36    3.46    0.64    0.00    4.10  0.832
   3.027  0.416  9.17    1.44   -0.07    0.68    0.00    0.61 2.765E+00

  10.589 24.786  5.89    1.37    3.55    0.65    0.00    4.20  0.833
   3.019  0.415  9.20    1.46    0.04    0.69    0.00    0.73 2.784E+00

  10.589 24.786  5.87    1.39    3.65    0.66    0.00    4.31  0.833
   3.011  0.413  9.23    1.47    0.16    0.70    0.00    0.86 2.803E+00

  10.589 24.786  5.86    1.40    3.73    0.67    0.00    4.40  0.833
   3.003  0.412  9.26    1.49    0.25    0.71    0.00    0.96 2.823E+00

  10.589 24.786  5.84    1.41    3.81    0.68    0.00    4.49  0.833
   2.995  0.410  9.29    1.50    0.34    0.72    0.00    1.06 2.842E+00

  10.589 24.786  5.83    1.43    3.88    0.69    0.00    4.57  0.833
   2.987  0.408  9.32    1.52    0.44    0.73    0.00    1.17 2.862E+00

  10.589 24.786  5.81    1.44    3.97    0.69    0.00    4.66  0.833
   2.979  0.407  9.35    1.54    0.55    0.74    0.00    1.29 2.881E+00

  10.589 24.786  5.80    1.46    4.05    0.70    0.00    4.76  0.834
   2.971  0.405  9.38    1.55    0.65    0.75    0.00    1.40 2.901E+00

  10.589 24.786  5.78    1.47    4.13    0.71    0.00    4.85  0.834
   2.963  0.404  9.41    1.57    0.75    0.76    0.00    1.51 2.921E+00

  10.589 24.786  5.76    1.49    4.22    0.72    0.00    4.94  0.834
   2.955  0.402  9.44    1.58    0.86    0.77    0.00    1.63 2.940E+00

  10.589 24.866  6.34    1.06    1.36    0.47    0.00    1.82  0.829
   3.227  0.459  8.36    1.11   -2.65    0.50    0.00   -2.16 2.238E+00

  10.589 24.866  6.32    1.07    1.43    0.47    0.00    1.90  0.828
   3.219  0.457  8.39    1.12   -2.56    0.50    0.00   -2.06 2.256E+00

  10.589 24.866  6.30    1.08    1.51    0.48    0.00    1.98  0.828
   3.211  0.455  8.42    1.14   -2.47    0.51    0.00   -1.96 2.274E+00

  10.589 24.866  6.29    1.09    1.59    0.48    0.00    2.07  0.828
   3.203  0.454  8.45    1.15   -2.37    0.51    0.00   -1.86 2.292E+00

  10.589 24.866  6.27    1.10    1.67    0.49    0.00    2.16  0.828
   3.195  0.452  8.48    1.16   -2.27    0.52    0.00   -1.75 2.310E+00

  10.589 24.866  6.26    1.11    1.75    0.49    0.00    2.24  0.829
   3.187  0.450  8.51    1.17   -2.17    0.52    0.00   -1.65 2.328E+00

  10.589 24.866  6.24    1.12    1.83    0.50    0.00    2.33  0.829
   3.179  0.449  8.54    1.18   -2.07    0.53    0.00   -1.54 2.347E+00

  10.589 24.866  6.23    1.13    1.91    0.51    0.00    2.41  0.829
   3.171  0.447  8.58    1.19   -1.98    0.54    0.00   -1.44 2.365E+00

  10.589 24.866  6.21    1.14    1.98    0.51    0.00    2.50  0.829
   3.163  0.446  8.61    1.20   -1.88    0.54    0.00   -1.34 2.383E+00

  10.589 24.866  6.19    1.15    2.07    0.52    0.00    2.59  0.829
   3.155  0.444  8.64    1.22   -1.78    0.55    0.00   -1.23 2.401E+00

  10.589 24.866  6.18    1.16    2.15    0.52    0.00    2.67  0.829
   3.147  0.442  8.67    1.23   -1.68    0.56    0.00   -1.13 2.420E+00

  10.589 24.866  6.16    1.17    2.23    0.53    0.00    2.76  0.829
   3.139  0.441  8.70    1.24   -1.58    0.56    0.00   -1.02 2.438E+00

  10.589 24.866  6.15    1.18    2.31    0.54    0.00    2.84  0.830
   3.131  0.439  8.73    1.25   -1.49    0.57    0.00   -0.92 2.457E+00

  10.589 24.866  6.13    1.20    2.38    0.54    0.00    2.93  0.830
   3.123  0.438  8.76    1.27   -1.39    0.58    0.00   -0.81 2.475E+00

  10.589 24.866  6.12    1.21    2.46    0.55    0.00    3.01  0.830
   3.115  0.436  8.79    1.28   -1.30    0.58    0.00   -0.71 2.494E+00

  10.589 24.866  6.10    1.22    2.55    0.56    0.00    3.11  0.830
   3.107  0.434  8.82    1.29   -1.19    0.59    0.00   -0.59 2.512E+00

  10.589 24.866  6.08    1.23    2.63    0.56    0.00    3.20  0.830
   3.099  0.433  8.85    1.30   -1.09    0.60    0.00   -0.49 2.531E+00

  10.589 24.866  6.07    1.24    2.70    0.57    0.00    3.28  0.830
   3.091  0.431  8.88    1.32   -1.00    0.61    0.00   -0.39 2.550E+00

  10.589 24.866  6.05    1.26    2.79    0.58    0.00    3.37  0.831
   3.083  0.430  8.91    1.33   -0.89    0.61    0.00   -0.28 2.569E+00

  10.589 24.866  6.04    1.27    2.87    0.59    0.00    3.46  0.831
   3.075  0.428  8.94    1.34   -0.79    0.62    0.00   -0.17 2.587E+00

  10.589 24.866  6.02    1.28    2.95    0.59    0.00    3.55  0.831
   3.067  0.427  8.97    1.36   -0.69    0.63    0.00   -0.06 2.606E+00

  10.589 24.866  6.01    1.29    3.03    0.60    0.00    3.63  0.831
   3.059  0.425  9.01    1.37   -0.60    0.64    0.00    0.04 2.625E+00

  10.589 24.866  5.99    1.31    3.11    0.61    0.00    3.72  0.831
   3.051  0.423  9.04    1.39   -0.50    0.65    0.00    0.15 2.644E+00

  10.589 24.866  5.97    1.32    3.19    0.62    0.00    3.81  0.831
   3.043  0.422  9.07    1.40   -0.40    0.65    0.00    0.26 2.663E+00

  10.589 24.866  5.96    1.33    3.27    0.63    0.00    3.90  0.832
   3.035  0.420  9.10    1.42   -0.30    0.66    0.00    0.37 2.682E+00

  10.589 24.866  5.94    1.35    3.36    0.63    0.00    3.99  0.832
   3.027  0.419  9.13    1.43   -0.20    0.67    0.00    0.48 2.701E+00

  10.589 24.866  5.93    1.36    3.44    0.64    0.00    4.08  0.832
   3.019  0.417  9.16    1.44   -0.09    0.68    0.00    0.59 2.720E+00

  10.589 24.866  5.91    1.37    3.53    0.65    0.00    4.18  0.832
   3.011  0.416  9.19    1.46    0.01    0.69    0.00    0.71 2.740E+00

  10.589 24.866  5.90    1.39    3.62    0.66    0.00    4.28  0.832
   3.003  0.414  9.22    1.48    0.12    0.70    0.00    0.82 2.759E+00

  10.589 24.866  5.88    1.40    3.71    0.67    0.00    4.38  0.833
   2.995  0.413  9.25    1.49    0.23    0.71    0.00    0.94 2.778E+00

  10.589 24.866  5.86    1.42    3.79    0.68    0.00    4.47  0.833
   2.987  0.411  9.28    1.51    0.34    0.72    0.00    1.06 2.798E+00

  10.589 24.866  5.85    1.43    3.86    0.69    0.00    4.55  0.833
   2.979  0.410  9.31    1.52    0.43    0.73    0.00    1.16 2.817E+00

  10.589 24.866  5.83    1.44    3.95    0.70    0.00    4.65  0.833
   2.971  0.408  9.34    1.54    0.53    0.74    0.00    1.27 2.836E+00

  10.589 24.866  5.82    1.46    4.03    0.70    0.00    4.74  0.833
   2.963  0.406  9.37    1.56    0.63    0.75    0.00    1.38 2.856E+00

  10.589 24.866  5.80    1.48    4.12    0.71    0.00    4.84  0.833
   2.955  0.405  9.40    1.57    0.74    0.76    0.00    1.50 2.875E+00

  10.589 24.946  6.38    1.05    1.25    0.46    0.00    1.71  0.827
   3.227  0.462  8.32    1.10   -2.78    0.49    0.00   -2.29 2.181E+00

  10.589 24.946  6.36    1.06    1.33    0.47    0.00    1.80  0.829
   3.219  0.460  8.35    1.11   -2.68    0.49    0.00   -2.19 2.199E+00

  10.589 24.946  6.34    1.07    1.41    0.47    0.00    1.88  0.827
   3.211  0.458  8.38    1.13   -2.59    0.50    0.00   -2.09 2.217E+00

  10.589 24.946  6.33    1.08    1.49    0.48    0.00    1.96  0.828
   3.203  0.457  8.41    1.14   -2.49    0.51    0.00   -1.99 2.235E+00

  10.589 24.946  6.31    1.09    1.57    0.48    0.00    2.05  0.828
   3.195  0.455  8.44    1.15   -2.39    0.51    0.00   -1.88 2.253E+00

  10.589 24.946  6.30    1.10    1.65    0.49    0.00    2.13  0.828
   3.187  0.453  8.47    1.16   -2.29    0.52    0.00   -1.78 2.270E+00

  10.589 24.946  6.28    1.11    1.73    0.49    0.00    2.22  0.828
   3.179  0.452  8.50    1.17   -2.20    0.52    0.00   -1.67 2.288E+00

  10.589 24.946  6.27    1.12    1.81    0.50    0.00    2.31  0.829
   3.171  0.450  8.54    1.18   -2.10    0.53    0.00   -1.57 2.306E+00

  10.589 24.946  6.25    1.13    1.88    0.51    0.00    2.39  0.829
   3.163  0.448  8.57    1.19   -2.00    0.54    0.00   -1.46 2.324E+00

  10.589 24.946  6.23    1.14    1.96    0.51    0.00    2.48  0.829
   3.155  0.447  8.60    1.20   -1.90    0.54    0.00   -1.36 2.343E+00

  10.589 24.946  6.22    1.15    2.05    0.52    0.00    2.57  0.829
   3.147  0.445  8.63    1.22   -1.80    0.55    0.00   -1.25 2.361E+00

  10.589 24.946  6.20    1.16    2.13    0.52    0.00    2.65  0.829
   3.139  0.444  8.66    1.23   -1.71    0.56    0.00   -1.15 2.379E+00

  10.589 24.946  6.19    1.17    2.21    0.53    0.00    2.74  0.829
   3.131  0.442  8.69    1.24   -1.61    0.56    0.00   -1.05 2.397E+00

  10.589 24.946  6.17    1.18    2.29    0.54    0.00    2.82  0.829
   3.123  0.440  8.72    1.25   -1.51    0.57    0.00   -0.94 2.416E+00

  10.589 24.946  6.15    1.20    2.36    0.54    0.00    2.91  0.829
   3.115  0.439  8.75    1.27   -1.41    0.58    0.00   -0.83 2.434E+00

  10.589 24.946  6.14    1.21    2.44    0.55    0.00    2.99  0.830
   3.107  0.437  8.78    1.28   -1.32    0.58    0.00   -0.73 2.452E+00

  10.589 24.946  6.12    1.22    2.52    0.56    0.00    3.08  0.830
   3.099  0.436  8.81    1.29   -1.22    0.59    0.00   -0.63 2.471E+00

  10.589 24.946  6.11    1.23    2.61    0.56    0.00    3.18  0.830
   3.091  0.434  8.84    1.31   -1.11    0.60    0.00   -0.51 2.489E+00

  10.589 24.946  6.09    1.24    2.68    0.57    0.00    3.26  0.830
   3.083  0.432  8.87    1.32   -1.02    0.61    0.00   -0.41 2.508E+00

  10.589 24.946  6.08    1.26    2.76    0.58    0.00    3.34  0.830
   3.075  0.431  8.91    1.33   -0.92    0.61    0.00   -0.30 2.526E+00

  10.589 24.946  6.06    1.27    2.85    0.59    0.00    3.44  0.831
   3.067  0.429  8.94    1.35   -0.82    0.62    0.00   -0.19 2.545E+00

  10.589 24.946  6.04    1.28    2.93    0.59    0.00    3.53  0.831
   3.059  0.428  8.97    1.36   -0.72    0.63    0.00   -0.08 2.564E+00

  10.589 24.946  6.03    1.29    3.01    0.60    0.00    3.62  0.831
   3.051  0.426  9.00    1.37   -0.62    0.64    0.00    0.02 2.583E+00

  10.589 24.946  6.01    1.31    3.10    0.61    0.00    3.71  0.831
   3.043  0.425  9.03    1.39   -0.52    0.65    0.00    0.13 2.601E+00

  10.589 24.946  6.00    1.32    3.18    0.62    0.00    3.79  0.831
   3.035  0.423  9.06    1.40   -0.42    0.65    0.00    0.24 2.620E+00

  10.589 24.946  5.98    1.33    3.25    0.63    0.00    3.88  0.831
   3.027  0.421  9.09    1.42   -0.32    0.66    0.00    0.34 2.639E+00

  10.589 24.946  5.96    1.35    3.33    0.63    0.00    3.97  0.832
   3.019  0.420  9.12    1.43   -0.22    0.67    0.00    0.45 2.658E+00

  10.589 24.946  5.95    1.36    3.42    0.64    0.00    4.07  0.832
   3.011  0.418  9.15    1.45   -0.11    0.68    0.00    0.57 2.677E+00

  10.589 24.946  5.93    1.37    3.51    0.65    0.00    4.16  0.832
   3.003  0.417  9.18    1.46   -0.01    0.69    0.00    0.68 2.696E+00

  10.589 24.946  5.92    1.39    3.60    0.66    0.00    4.26  0.832
   2.995  0.415  9.21    1.48    0.10    0.70    0.00    0.80 2.715E+00

  10.589 24.946  5.90    1.40    3.69    0.67    0.00    4.36  0.832
   2.987  0.414  9.24    1.49    0.21    0.71    0.00    0.93 2.734E+00

  10.589 24.946  5.89    1.42    3.78    0.68    0.00    4.46  0.833
   2.979  0.412  9.28    1.51    0.32    0.72    0.00    1.04 2.754E+00

  10.589 24.946  5.87    1.43    3.85    0.69    0.00    4.53  0.833
   2.971  0.411  9.31    1.52    0.40    0.73    0.00    1.13 2.773E+00

  10.589 24.946  5.85    1.45    3.93    0.70    0.00    4.63  0.833
   2.963  0.409  9.34    1.54    0.51    0.74    0.00    1.25 2.792E+00

  10.589 24.946  5.84    1.46    4.02    0.70    0.00    4.73  0.833
   2.955  0.408  9.37    1.56    0.62    0.75    0.00    1.37 2.811E+00

  10.589 25.026  6.42    1.04    1.17    0.45    0.00    1.62  0.827
   3.227  0.464  8.28    1.09   -2.89    0.48    0.00   -2.40 2.126E+00

  10.589 25.026  6.40    1.05    1.23    0.46    0.00    1.69  0.827
   3.219  0.463  8.31    1.10   -2.80    0.49    0.00   -2.31 2.143E+00

  10.589 25.026  6.38    1.06    1.31    0.47    0.00    1.77  0.828
   3.211  0.461  8.34    1.11   -2.71    0.49    0.00   -2.21 2.161E+00

  10.589 25.026  6.37    1.07    1.39    0.47    0.00    1.86  0.829
   3.203  0.459  8.37    1.13   -2.61    0.50    0.00   -2.11 2.178E+00

  10.589 25.026  6.35    1.08    1.46    0.48    0.00    1.94  0.827
   3.195  0.458  8.40    1.14   -2.52    0.50    0.00   -2.01 2.196E+00

  10.589 25.026  6.34    1.09    1.54    0.48    0.00    2.02  0.827
   3.187  0.456  8.43    1.15   -2.42    0.51    0.00   -1.91 2.214E+00

  10.589 25.026  6.32    1.10    1.62    0.49    0.00    2.11  0.828
   3.179  0.455  8.47    1.16   -2.32    0.52    0.00   -1.80 2.231E+00

  10.589 25.026  6.30    1.11    1.70    0.49    0.00    2.20  0.828
   3.171  0.453  8.50    1.17   -2.22    0.52    0.00   -1.70 2.249E+00

  10.589 25.026  6.29    1.12    1.78    0.50    0.00    2.28  0.828
   3.163  0.451  8.53    1.18   -2.12    0.53    0.00   -1.59 2.267E+00

  10.589 25.026  6.27    1.13    1.86    0.51    0.00    2.37  0.828
   3.155  0.450  8.56    1.19   -2.03    0.54    0.00   -1.49 2.285E+00

  10.589 25.026  6.26    1.14    1.94    0.51    0.00    2.46  0.829
   3.147  0.448  8.59    1.21   -1.93    0.54    0.00   -1.38 2.303E+00

  10.589 25.026  6.24    1.15    2.02    0.52    0.00    2.54  0.828
   3.139  0.446  8.62    1.22   -1.83    0.55    0.00   -1.28 2.321E+00

  10.589 25.026  6.23    1.16    2.11    0.52    0.00    2.63  0.829
   3.131  0.445  8.65    1.23   -1.73    0.56    0.00   -1.17 2.339E+00

  10.589 25.026  6.21    1.17    2.18    0.53    0.00    2.71  0.826
   3.123  0.443  8.68    1.24   -1.63    0.56    0.00   -1.07 2.357E+00

  10.589 25.026  6.19    1.19    2.27    0.54    0.00    2.80  0.829
   3.115  0.442  8.71    1.26   -1.53    0.57    0.00   -0.96 2.375E+00

  10.589 25.026  6.18    1.20    2.34    0.54    0.00    2.89  0.829
   3.107  0.440  8.74    1.27   -1.44    0.58    0.00   -0.86 2.393E+00

  10.589 25.026  6.16    1.21    2.42    0.55    0.00    2.97  0.829
   3.099  0.438  8.77    1.28   -1.34    0.58    0.00   -0.75 2.412E+00

  10.589 25.026  6.15    1.22    2.50    0.56    0.00    3.06  0.830
   3.091  0.437  8.81    1.29   -1.24    0.59    0.00   -0.65 2.430E+00

  10.589 25.026  6.13    1.23    2.59    0.56    0.00    3.16  0.830
   3.083  0.435  8.84    1.31   -1.13    0.60    0.00   -0.53 2.448E+00

  10.589 25.026  6.11    1.25    2.66    0.57    0.00    3.24  0.830
   3.075  0.434  8.87    1.32   -1.04    0.61    0.00   -0.43 2.467E+00

  10.589 25.026  6.10    1.26    2.74    0.58    0.00    3.32  0.830
   3.067  0.432  8.90    1.33   -0.94    0.61    0.00   -0.33 2.485E+00

  10.589 25.026  6.08    1.27    2.83    0.59    0.00    3.42  0.830
   3.059  0.430  8.93    1.35   -0.84    0.62    0.00   -0.21 2.504E+00

  10.589 25.026  6.07    1.28    2.91    0.59    0.00    3.51  0.830
   3.051  0.429  8.96    1.36   -0.74    0.63    0.00   -0.11 2.522E+00

  10.589 25.026  6.05    1.30    2.99    0.60    0.00    3.60  0.831
   3.043  0.427  8.99    1.38   -0.64    0.64    0.00    0.00 2.541E+00

  10.589 25.026  6.03    1.31    3.08    0.61    0.00    3.69  0.831
   3.035  0.426  9.02    1.39   -0.54    0.65    0.00    0.11 2.560E+00

  10.589 25.026  6.02    1.32    3.16    0.62    0.00    3.78  0.831
   3.027  0.424  9.05    1.40   -0.44    0.65    0.00    0.22 2.578E+00

  10.589 25.026  6.00    1.34    3.23    0.63    0.00    3.86  0.831
   3.019  0.423  9.08    1.42   -0.34    0.66    0.00    0.32 2.597E+00

  10.589 25.026  5.99    1.35    3.32    0.63    0.00    3.95  0.831
   3.011  0.421  9.11    1.43   -0.24    0.67    0.00    0.43 2.616E+00

  10.589 25.026  5.97    1.36    3.40    0.64    0.00    4.05  0.832
   3.003  0.419  9.15    1.45   -0.13    0.68    0.00    0.55 2.635E+00

  10.589 25.026  5.95    1.38    3.49    0.65    0.00    4.14  0.832
   2.995  0.418  9.18    1.46   -0.03    0.69    0.00    0.66 2.653E+00

  10.589 25.026  5.94    1.39    3.59    0.66    0.00    4.25  0.832
   2.987  0.416  9.21    1.48    0.08    0.70    0.00    0.78 2.672E+00

  10.589 25.026  5.92    1.40    3.68    0.67    0.00    4.35  0.832
   2.979  0.415  9.24    1.49    0.20    0.71    0.00    0.91 2.691E+00

  10.589 25.026  5.91    1.42    3.76    0.68    0.00    4.44  0.832
   2.971  0.413  9.27    1.51    0.30    0.72    0.00    1.02 2.710E+00

  10.589 25.026  5.89    1.43    3.83    0.69    0.00    4.52  0.832
   2.963  0.412  9.30    1.53    0.39    0.73    0.00    1.12 2.730E+00

  10.589 25.026  5.88    1.45    3.92    0.70    0.00    4.61  0.833
   2.955  0.410  9.33    1.54    0.49    0.74    0.00    1.23 2.749E+00

  10.589 25.106  6.46    1.03    1.05    0.45    0.00    1.50  0.826
   3.227  0.467  8.24    1.08   -3.02    0.48    0.00   -2.55 2.071E+00

  10.589 25.106  6.44    1.04    1.14    0.45    0.00    1.60  0.827
   3.219  0.466  8.27    1.09   -2.91    0.48    0.00   -2.43 2.088E+00

  10.589 25.106  6.42    1.05    1.21    0.46    0.00    1.67  0.827
   3.211  0.464  8.30    1.10   -2.83    0.49    0.00   -2.34 2.106E+00

  10.589 25.106  6.41    1.06    1.29    0.46    0.00    1.75  0.827
   3.203  0.462  8.33    1.12   -2.73    0.49    0.00   -2.24 2.123E+00

  10.589 25.106  6.39    1.07    1.37    0.47    0.00    1.84  0.828
   3.195  0.461  8.36    1.13   -2.63    0.50    0.00   -2.13 2.141E+00

  10.589 25.106  6.38    1.08    1.44    0.48    0.00    1.92  0.827
   3.187  0.459  8.39    1.14   -2.54    0.50    0.00   -2.04 2.158E+00

  10.589 25.106  6.36    1.09    1.52    0.48    0.00    2.00  0.827
   3.179  0.457  8.43    1.15   -2.45    0.51    0.00   -1.93 2.176E+00

  10.589 25.106  6.34    1.10    1.60    0.49    0.00    2.09  0.827
   3.171  0.456  8.46    1.16   -2.34    0.52    0.00   -1.83 2.193E+00

  10.589 25.106  6.33    1.11    1.68    0.49    0.00    2.18  0.827
   3.163  0.454  8.49    1.17   -2.24    0.52    0.00   -1.72 2.211E+00

  10.589 25.106  6.31    1.12    1.76    0.50    0.00    2.26  0.828
   3.155  0.452  8.52    1.18   -2.15    0.53    0.00   -1.62 2.228E+00

  10.589 25.106  6.30    1.13    1.84    0.51    0.00    2.35  0.828
   3.147  0.451  8.55    1.19   -2.05    0.54    0.00   -1.51 2.246E+00

  10.589 25.106  6.28    1.14    1.92    0.51    0.00    2.44  0.828
   3.139  0.449  8.58    1.21   -1.95    0.54    0.00   -1.41 2.264E+00

  10.589 25.106  6.26    1.15    2.00    0.52    0.00    2.52  0.828
   3.131  0.448  8.61    1.22   -1.85    0.55    0.00   -1.30 2.282E+00

  10.589 25.106  6.25    1.16    2.09    0.52    0.00    2.61  0.828
   3.123  0.446  8.64    1.23   -1.75    0.56    0.00   -1.19 2.300E+00

  10.589 25.106  6.23    1.18    2.16    0.53    0.00    2.70  0.828
   3.115  0.444  8.67    1.24   -1.65    0.56    0.00   -1.09 2.318E+00

  10.589 25.106  6.22    1.19    2.25    0.54    0.00    2.78  0.829
   3.107  0.443  8.70    1.26   -1.55    0.57    0.00   -0.98 2.336E+00

  10.589 25.106  6.20    1.20    2.32    0.54    0.00    2.87  0.829
   3.099  0.441  8.74    1.27   -1.46    0.58    0.00   -0.88 2.354E+00

  10.589 25.106  6.18    1.21    2.40    0.55    0.00    2.95  0.829
   3.091  0.440  8.77    1.28   -1.36    0.58    0.00   -0.77 2.372E+00

  10.589 25.106  6.17    1.22    2.48    0.56    0.00    3.04  0.829
   3.083  0.438  8.80    1.29   -1.26    0.59    0.00   -0.67 2.390E+00

  10.589 25.106  6.15    1.23    2.57    0.56    0.00    3.14  0.829
   3.075  0.436  8.83    1.31   -1.15    0.60    0.00   -0.55 2.408E+00

  10.589 25.106  6.14    1.25    2.66    0.57    0.00    3.23  0.830
   3.067  0.435  8.86    1.32   -1.06    0.61    0.00   -0.45 2.426E+00

  10.589 25.106  6.12    1.26    2.73    0.58    0.00    3.31  0.830
   3.059  0.433  8.89    1.33   -0.96    0.61    0.00   -0.35 2.445E+00

  10.589 25.106  6.10    1.27    2.81    0.59    0.00    3.40  0.830
   3.051  0.432  8.92    1.35   -0.86    0.62    0.00   -0.23 2.463E+00

  10.589 25.106  6.09    1.28    2.89    0.59    0.00    3.49  0.830
   3.043  0.430  8.95    1.36   -0.76    0.63    0.00   -0.13 2.482E+00

  10.589 25.106  6.07    1.30    2.98    0.60    0.00    3.58  0.830
   3.035  0.428  8.98    1.38   -0.66    0.64    0.00   -0.02 2.500E+00

  10.589 25.106  6.06    1.31    3.06    0.61    0.00    3.67  0.830
   3.027  0.427  9.01    1.39   -0.56    0.65    0.00    0.09 2.518E+00

  10.589 25.106  6.04    1.32    3.14    0.62    0.00    3.76  0.831
   3.019  0.425  9.05    1.41   -0.45    0.65    0.00    0.20 2.537E+00

  10.589 25.106  6.02    1.34    3.22    0.63    0.00    3.85  0.831
   3.011  0.424  9.08    1.42   -0.36    0.66    0.00    0.31 2.556E+00

  10.589 25.106  6.01    1.35    3.30    0.63    0.00    3.94  0.831
   3.003  0.422  9.11    1.43   -0.26    0.67    0.00    0.42 2.574E+00

  10.589 25.106  5.99    1.36    3.39    0.64    0.00    4.03  0.831
   2.995  0.420  9.14    1.45   -0.15    0.68    0.00    0.53 2.593E+00

  10.589 25.106  5.98    1.38    3.47    0.65    0.00    4.13  0.831
   2.987  0.419  9.17    1.47   -0.05    0.69    0.00    0.64 2.612E+00

  10.589 25.106  5.96    1.39    3.56    0.66    0.00    4.23  0.832
   2.979  0.417  9.20    1.48    0.06    0.70    0.00    0.77 2.630E+00

