                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   3.2270  21.4465  0.61910E+01  0.66123E+01  0.55022E-03  0.65595E+01  0.64265E+01  0.55119E-03  0.63705E+01
   10.5890   3.2190  21.4465  0.62183E+01  0.66470E+01  0.56883E-03  0.65933E+01  0.64616E+01  0.56987E-03  0.64047E+01
   10.5890   3.2110  21.4465  0.62457E+01  0.66816E+01  0.58802E-03  0.66270E+01  0.64966E+01  0.58913E-03  0.64387E+01
   10.5890   3.2030  21.4465  0.62730E+01  0.67165E+01  0.60781E-03  0.66610E+01  0.65319E+01  0.60899E-03  0.64730E+01
   10.5890   3.1950  21.4465  0.63004E+01  0.67518E+01  0.62822E-03  0.66952E+01  0.65675E+01  0.62947E-03  0.65076E+01
   10.5890   3.1870  21.4465  0.63278E+01  0.67868E+01  0.64926E-03  0.67293E+01  0.66030E+01  0.65059E-03  0.65421E+01
   10.5890   3.1790  21.4465  0.63552E+01  0.68216E+01  0.67095E-03  0.67631E+01  0.66382E+01  0.67236E-03  0.65762E+01
   10.5890   3.1710  21.4465  0.63826E+01  0.68570E+01  0.69331E-03  0.67975E+01  0.66741E+01  0.69480E-03  0.66110E+01
   10.5890   3.1630  21.4465  0.64100E+01  0.68925E+01  0.71636E-03  0.68320E+01  0.67099E+01  0.71794E-03  0.66458E+01
   10.5890   3.1550  21.4465  0.64374E+01  0.69280E+01  0.74012E-03  0.68665E+01  0.67460E+01  0.74180E-03  0.66807E+01
   10.5890   3.1470  21.4465  0.64649E+01  0.69634E+01  0.76461E-03  0.69008E+01  0.67817E+01  0.76638E-03  0.67154E+01
   10.5890   3.1390  21.4465  0.64924E+01  0.69999E+01  0.78985E-03  0.69362E+01  0.68188E+01  0.79173E-03  0.67513E+01
   10.5890   3.1310  21.4465  0.65199E+01  0.70353E+01  0.81586E-03  0.69706E+01  0.68548E+01  0.81784E-03  0.67861E+01
   10.5890   3.1230  21.4465  0.65474E+01  0.70710E+01  0.84267E-03  0.70051E+01  0.68909E+01  0.84476E-03  0.68210E+01
   10.5890   3.1150  21.4465  0.65749E+01  0.71080E+01  0.87029E-03  0.70410E+01  0.69284E+01  0.87250E-03  0.68573E+01
   10.5890   3.1070  21.4465  0.66024E+01  0.71438E+01  0.89875E-03  0.70756E+01  0.69648E+01  0.90109E-03  0.68925E+01
   10.5890   3.0990  21.4465  0.66300E+01  0.71798E+01  0.92808E-03  0.71105E+01  0.70014E+01  0.93054E-03  0.69278E+01
   10.5890   3.0910  21.4465  0.66576E+01  0.72161E+01  0.95830E-03  0.71455E+01  0.70382E+01  0.96089E-03  0.69634E+01
   10.5890   3.0830  21.4465  0.66852E+01  0.72523E+01  0.98943E-03  0.71805E+01  0.70750E+01  0.99216E-03  0.69989E+01
   10.5890   3.0750  21.4465  0.67128E+01  0.72887E+01  0.10215E-02  0.72157E+01  0.71120E+01  0.10244E-02  0.70346E+01
   10.5890   3.0670  21.4465  0.67404E+01  0.73251E+01  0.10545E-02  0.72508E+01  0.71491E+01  0.10576E-02  0.70703E+01
   10.5890   3.0590  21.4465  0.67680E+01  0.73604E+01  0.10886E-02  0.72849E+01  0.71851E+01  0.10918E-02  0.71049E+01
