                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   3.2270  17.3525  0.11693E+02  0.13321E+02  0.57161E-02  0.13081E+02  0.13189E+02  0.57492E-02  0.12929E+02
   10.5890   3.2190  17.3525  0.11717E+02  0.13362E+02  0.58263E-02  0.13118E+02  0.13231E+02  0.58604E-02  0.12968E+02
   10.5890   3.2110  17.3525  0.11742E+02  0.13402E+02  0.59382E-02  0.13155E+02  0.13274E+02  0.59734E-02  0.13007E+02
   10.5890   3.2030  17.3525  0.11766E+02  0.13440E+02  0.60523E-02  0.13190E+02  0.13314E+02  0.60887E-02  0.13044E+02
   10.5890   3.1950  17.3525  0.11791E+02  0.13481E+02  0.61685E-02  0.13227E+02  0.13357E+02  0.62060E-02  0.13083E+02
   10.5890   3.1870  17.3525  0.11816E+02  0.13522E+02  0.62865E-02  0.13265E+02  0.13400E+02  0.63252E-02  0.13123E+02
   10.5890   3.1790  17.3525  0.11840E+02  0.13563E+02  0.64072E-02  0.13302E+02  0.13443E+02  0.64471E-02  0.13162E+02
   10.5890   3.1710  17.3525  0.11865E+02  0.13603E+02  0.65300E-02  0.13338E+02  0.13486E+02  0.65713E-02  0.13200E+02
   10.5890   3.1630  17.3525  0.11890E+02  0.13644E+02  0.66550E-02  0.13376E+02  0.13529E+02  0.66975E-02  0.13240E+02
   10.5890   3.1550  17.3525  0.11914E+02  0.13685E+02  0.67830E-02  0.13413E+02  0.13572E+02  0.68269E-02  0.13279E+02
   10.5890   3.1470  17.3525  0.11939E+02  0.13726E+02  0.69128E-02  0.13450E+02  0.13615E+02  0.69580E-02  0.13318E+02
   10.5890   3.1390  17.3525  0.11964E+02  0.13767E+02  0.70451E-02  0.13488E+02  0.13658E+02  0.70917E-02  0.13358E+02
   10.5890   3.1310  17.3525  0.11989E+02  0.13809E+02  0.71804E-02  0.13526E+02  0.13702E+02  0.72285E-02  0.13397E+02
   10.5890   3.1230  17.3525  0.12013E+02  0.13850E+02  0.73178E-02  0.13563E+02  0.13745E+02  0.73675E-02  0.13436E+02
   10.5890   3.1150  17.3525  0.12038E+02  0.13892E+02  0.74577E-02  0.13601E+02  0.13790E+02  0.75089E-02  0.13477E+02
   10.5890   3.1070  17.3525  0.12063E+02  0.13934E+02  0.76008E-02  0.13639E+02  0.13834E+02  0.76537E-02  0.13517E+02
   10.5890   3.0990  17.3525  0.12088E+02  0.13976E+02  0.77467E-02  0.13678E+02  0.13879E+02  0.78013E-02  0.13557E+02
   10.5890   3.0910  17.3525  0.12113E+02  0.14018E+02  0.78950E-02  0.13716E+02  0.13923E+02  0.79513E-02  0.13597E+02
   10.5890   3.0830  17.3525  0.12138E+02  0.14061E+02  0.80463E-02  0.13754E+02  0.13968E+02  0.81044E-02  0.13637E+02
   10.5890   3.0750  17.3525  0.12163E+02  0.14104E+02  0.82004E-02  0.13793E+02  0.14014E+02  0.82603E-02  0.13678E+02
   10.5890   3.0670  17.3525  0.12188E+02  0.14147E+02  0.83569E-02  0.13832E+02  0.14059E+02  0.84187E-02  0.13719E+02
   10.5890   3.0590  17.3525  0.12213E+02  0.14190E+02  0.85173E-02  0.13870E+02  0.14104E+02  0.85810E-02  0.13760E+02
   10.5890   3.0510  17.3525  0.12238E+02  0.14233E+02  0.86800E-02  0.13909E+02  0.14150E+02  0.87457E-02  0.13800E+02
   10.5890   3.0430  17.3525  0.12263E+02  0.14276E+02  0.88440E-02  0.13947E+02  0.14196E+02  0.89118E-02  0.13841E+02
   10.5890   3.0350  17.3525  0.12288E+02  0.14320E+02  0.90138E-02  0.13987E+02  0.14242E+02  0.90836E-02  0.13883E+02
