EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
D2_kin5                                                                 
                                                                        
Hall A 2018: 25 cm Deuterium target                                     
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  2);   avgA =   2.000; amuM=  2.013; avgM=  1.875
 targ=TRITIUM; ttarg(rl)=0.00114; twall=0.00445; tbeam=0.00298; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL

 Deut Elastic Model: ia,iamec,rsc,rscmec (1,2,3,4)=  3
 TJON DEUT ELASTIC FILESS TO BE OPEN=rscctj.tjon_input   rscqtj.tjon_input   rscmtj.tjon_input   

  10.589 22.247  5.07    1.36    4.84    0.79    0.01    5.64  0.954
   3.219  0.367  9.64    1.46    1.91    0.85    0.01    2.76 3.067E+00

  10.589 22.247  5.06    1.37    4.92    0.80    0.01    5.72  0.955
   3.211  0.366  9.66    1.48    2.00    0.86    0.01    2.87 3.083E+00

  10.589 22.247  5.05    1.38    5.00    0.81    0.01    5.81  0.955
   3.203  0.364  9.69    1.49    2.10    0.87    0.01    2.97 3.098E+00

  10.589 22.247  5.04    1.40    5.08    0.82    0.01    5.90  0.955
   3.195  0.363  9.72    1.51    2.20    0.88    0.01    3.08 3.114E+00

  10.589 22.247  5.02    1.41    5.16    0.83    0.01    5.99  0.957
   3.187  0.362  9.75    1.52    2.30    0.89    0.01    3.20 3.130E+00

  10.589 22.247  5.01    1.42    5.23    0.84    0.01    6.08  0.957
   3.179  0.360  9.77    1.54    2.39    0.90    0.01    3.30 3.146E+00

  10.589 22.247  5.00    1.44    5.31    0.85    0.01    6.17  0.957
   3.171  0.359  9.80    1.55    2.48    0.91    0.01    3.40 3.162E+00

  10.589 22.247  4.99    1.45    5.39    0.86    0.01    6.26  0.957
   3.163  0.358  9.83    1.57    2.58    0.92    0.01    3.52 3.178E+00

  10.589 22.247  4.97    1.46    5.47    0.87    0.01    6.34  0.956
   3.155  0.357  9.86    1.58    2.68    0.93    0.01    3.62 3.194E+00

  10.589 22.247  4.96    1.48    5.56    0.88    0.01    6.44  0.957
   3.147  0.355  9.88    1.60    2.78    0.95    0.01    3.74 3.209E+00

  10.589 22.247  4.95    1.49    5.64    0.89    0.01    6.54  0.958
   3.139  0.354  9.91    1.61    2.88    0.96    0.01    3.85 3.225E+00

  10.589 22.247  4.94    1.51    5.70    0.90    0.01    6.61  0.957
   3.131  0.353  9.94    1.63    2.97    0.97    0.01    3.95 3.241E+00

  10.589 22.247  4.92    1.52    5.78    0.91    0.01    6.70  0.958
   3.123  0.351  9.97    1.65    3.06    0.98    0.01    4.06 3.257E+00

  10.589 22.247  4.91    1.54    5.86    0.93    0.01    6.80  0.958
   3.115  0.350 10.00    1.66    3.17    1.00    0.01    4.17 3.273E+00

  10.589 22.247  4.90    1.55    5.94    0.94    0.01    6.89  0.958
   3.107  0.349 10.02    1.68    3.26    1.01    0.01    4.28 3.289E+00

  10.589 22.247  4.89    1.57    6.03    0.95    0.01    6.99  0.958
   3.099  0.348 10.05    1.70    3.37    1.02    0.01    4.40 3.305E+00

  10.589 22.247  4.87    1.58    6.11    0.96    0.01    7.08  0.959
   3.091  0.346 10.08    1.71    3.47    1.04    0.01    4.51 3.321E+00

  10.589 22.247  4.86    1.60    6.20    0.97    0.01    7.18  0.960
   3.083  0.345 10.11    1.73    3.57    1.05    0.01    4.63 3.337E+00

  10.589 22.247  4.85    1.61    6.28    0.99    0.01    7.28  0.959
   3.075  0.344 10.13    1.75    3.67    1.06    0.01    4.74 3.354E+00

  10.589 22.247  4.83    1.63    6.36    1.00    0.01    7.37  0.960
   3.067  0.343 10.16    1.77    3.77    1.08    0.01    4.86 3.370E+00

  10.589 22.247  4.82    1.64    6.44    1.01    0.01    7.47  0.961
   3.059  0.341 10.19    1.78    3.87    1.09    0.01    4.98 3.386E+00

  10.589 22.247  4.81    1.66    6.53    1.03    0.01    7.57  0.960
   3.051  0.340 10.22    1.80    3.98    1.11    0.01    5.09 3.402E+00

  10.589 22.247  4.80    1.68    6.61    1.04    0.01    7.66  0.961
   3.043  0.339 10.24    1.82    4.08    1.12    0.01    5.21 3.418E+00

  10.589 22.247  4.78    1.69    6.69    1.06    0.01    7.76  0.962
   3.035  0.338 10.27    1.84    4.18    1.14    0.01    5.33 3.434E+00

  10.589 22.247  4.77    1.71    6.77    1.07    0.01    7.85  0.961
   3.027  0.336 10.30    1.86    4.28    1.15    0.01    5.44 3.450E+00

  10.589 22.247  4.76    1.73    6.86    1.08    0.01    7.95  0.962
   3.019  0.335 10.33    1.88    4.38    1.17    0.01    5.56 3.467E+00

  10.589 22.247  4.75    1.75    6.94    1.10    0.01    8.05  0.961
   3.011  0.334 10.35    1.90    4.49    1.18    0.01    5.68 3.483E+00

  10.589 22.247  4.73    1.76    7.03    1.11    0.01    8.15  0.962
   3.003  0.333 10.38    1.92    4.59    1.20    0.01    5.80 3.499E+00

  10.589 22.247  4.72    1.78    7.11    1.13    0.01    8.25  0.963
   2.995  0.331 10.41    1.94    4.69    1.21    0.01    5.91 3.515E+00

  10.589 22.247  4.71    1.80    7.19    1.14    0.01    8.35  0.963
   2.987  0.330 10.44    1.96    4.79    1.23    0.01    6.03 3.532E+00

  10.589 22.247  4.70    1.82    7.28    1.15    0.01    8.45  0.962
   2.979  0.329 10.46    1.98    4.89    1.24    0.01    6.15 3.548E+00

  10.589 22.247  4.68    1.84    7.36    1.17    0.01    8.55  0.963
   2.971  0.328 10.49    2.00    5.00    1.26    0.01    6.27 3.564E+00

  10.589 22.247  4.67    1.85    7.45    1.19    0.01    8.65  0.963
   2.963  0.326 10.52    2.02    5.10    1.28    0.01    6.40 3.581E+00

  10.589 22.247  4.66    1.87    7.54    1.20    0.01    8.75  0.963
   2.955  0.325 10.55    2.04    5.21    1.30    0.01    6.52 3.597E+00

  10.589 22.326  5.12    1.33    4.65    0.76    0.01    5.42  0.953
   3.227  0.371  9.57    1.43    1.68    0.82    0.01    2.51 2.982E+00

  10.589 22.326  5.11    1.34    4.74    0.77    0.01    5.52  0.953
   3.219  0.370  9.60    1.45    1.78    0.83    0.01    2.62 2.997E+00

  10.589 22.326  5.10    1.36    4.82    0.78    0.01    5.61  0.954
   3.211  0.368  9.63    1.46    1.87    0.84    0.01    2.73 3.013E+00

  10.589 22.326  5.09    1.37    4.89    0.79    0.01    5.69  0.954
   3.203  0.367  9.66    1.48    1.97    0.85    0.01    2.83 3.028E+00

  10.589 22.326  5.07    1.38    4.97    0.80    0.01    5.78  0.955
   3.195  0.366  9.68    1.49    2.07    0.87    0.01    2.94 3.044E+00

  10.589 22.326  5.06    1.40    5.05    0.81    0.01    5.87  0.955
   3.187  0.364  9.71    1.51    2.16    0.88    0.01    3.05 3.060E+00

  10.589 22.326  5.05    1.41    5.13    0.82    0.01    5.96  0.956
   3.179  0.363  9.74    1.52    2.26    0.89    0.01    3.16 3.075E+00

  10.589 22.326  5.03    1.42    5.20    0.83    0.01    6.05  0.956
   3.171  0.362  9.77    1.54    2.35    0.90    0.01    3.26 3.091E+00

  10.589 22.326  5.02    1.44    5.28    0.85    0.01    6.14  0.956
   3.163  0.360  9.79    1.55    2.45    0.91    0.01    3.37 3.107E+00

  10.589 22.326  5.01    1.45    5.37    0.86    0.01    6.23  0.956
   3.155  0.359  9.82    1.57    2.55    0.92    0.01    3.48 3.123E+00

  10.589 22.326  5.00    1.46    5.44    0.87    0.01    6.32  0.956
   3.147  0.358  9.85    1.58    2.65    0.93    0.01    3.59 3.138E+00

  10.589 22.326  4.98    1.48    5.53    0.88    0.01    6.41  0.956
   3.139  0.356  9.88    1.60    2.75    0.94    0.01    3.70 3.154E+00

  10.589 22.326  4.97    1.49    5.61    0.89    0.01    6.51  0.957
   3.131  0.355  9.90    1.61    2.85    0.96    0.01    3.82 3.170E+00

  10.589 22.326  4.96    1.51    5.69    0.90    0.01    6.60  0.957
   3.123  0.354  9.93    1.63    2.95    0.97    0.01    3.93 3.186E+00

  10.589 22.326  4.95    1.52    5.76    0.91    0.01    6.68  0.957
   3.115  0.353  9.96    1.65    3.04    0.98    0.01    4.03 3.202E+00

  10.589 22.326  4.93    1.54    5.83    0.92    0.01    6.77  0.958
   3.107  0.351  9.99    1.66    3.13    1.00    0.01    4.13 3.218E+00

  10.589 22.326  4.92    1.55    5.92    0.94    0.01    6.86  0.959
   3.099  0.350 10.02    1.68    3.23    1.01    0.01    4.25 3.233E+00

  10.589 22.326  4.91    1.57    6.00    0.95    0.01    6.96  0.959
   3.091  0.349 10.04    1.70    3.34    1.02    0.01    4.37 3.249E+00

  10.589 22.326  4.89    1.58    6.09    0.96    0.01    7.06  0.959
   3.083  0.347 10.07    1.71    3.44    1.03    0.01    4.48 3.265E+00

  10.589 22.326  4.88    1.60    6.17    0.97    0.01    7.15  0.959
   3.075  0.346 10.10    1.73    3.54    1.05    0.01    4.59 3.281E+00

  10.589 22.326  4.87    1.61    6.25    0.99    0.01    7.25  0.960
   3.067  0.345 10.13    1.75    3.64    1.06    0.01    4.71 3.297E+00

  10.589 22.326  4.86    1.63    6.33    1.00    0.01    7.34  0.959
   3.059  0.344 10.15    1.77    3.74    1.08    0.01    4.83 3.313E+00

  10.589 22.326  4.84    1.64    6.42    1.01    0.01    7.44  0.960
   3.051  0.342 10.18    1.78    3.84    1.09    0.01    4.94 3.329E+00

  10.589 22.326  4.83    1.66    6.50    1.02    0.01    7.54  0.960
   3.043  0.341 10.21    1.80    3.95    1.10    0.01    5.06 3.345E+00

  10.589 22.326  4.82    1.68    6.59    1.04    0.01    7.64  0.960
   3.035  0.340 10.24    1.82    4.05    1.12    0.01    5.18 3.361E+00

  10.589 22.326  4.81    1.69    6.67    1.05    0.01    7.73  0.962
   3.027  0.339 10.27    1.84    4.15    1.14    0.01    5.29 3.377E+00

  10.589 22.326  4.79    1.71    6.75    1.07    0.01    7.83  0.960
   3.019  0.337 10.29    1.86    4.25    1.15    0.01    5.41 3.393E+00

  10.589 22.326  4.78    1.73    6.83    1.08    0.01    7.92  0.960
   3.011  0.336 10.32    1.88    4.35    1.16    0.01    5.52 3.409E+00

  10.589 22.326  4.77    1.75    6.91    1.09    0.01    8.02  0.962
   3.003  0.335 10.35    1.90    4.45    1.15    0.01    5.61 3.426E+00

  10.589 22.326  4.75    1.76    7.00    1.11    0.01    8.13  0.962
   2.995  0.334 10.38    1.92    4.56    1.20    0.01    5.77 3.442E+00

  10.589 22.326  4.74    1.78    7.09    1.13    0.01    8.23  0.963
   2.987  0.332 10.40    1.94    4.66    1.21    0.01    5.89 3.458E+00

  10.589 22.326  4.73    1.80    7.17    1.14    0.01    8.32  0.962
   2.979  0.331 10.43    1.96    4.76    1.23    0.01    6.01 3.474E+00

  10.589 22.326  4.72    1.82    7.26    1.16    0.01    8.42  0.963
   2.971  0.330 10.46    1.98    4.87    1.25    0.01    6.13 3.490E+00

  10.589 22.326  4.70    1.84    7.34    1.16    0.01    8.52  0.958
   2.963  0.329 10.49    2.00    4.97    1.25    0.01    6.24 3.507E+00

  10.589 22.326  4.69    1.85    7.43    1.19    0.01    8.63  0.963
   2.955  0.327 10.51    2.02    5.08    1.28    0.01    6.37 3.523E+00

  10.589 22.406  5.16    1.32    4.55    0.75    0.01    5.31  0.953
   3.227  0.373  9.54    1.42    1.55    0.81    0.01    2.37 2.913E+00

  10.589 22.406  5.15    1.33    4.62    0.76    0.01    5.39  0.954
   3.219  0.372  9.56    1.43    1.64    0.82    0.01    2.47 2.929E+00

  10.589 22.406  5.13    1.34    4.71    0.77    0.01    5.49  0.953
   3.211  0.371  9.59    1.45    1.74    0.83    0.01    2.58 2.944E+00

  10.589 22.406  5.12    1.36    4.79    0.78    0.01    5.58  0.953
   3.203  0.369  9.62    1.46    1.84    0.84    0.01    2.69 2.960E+00

  10.589 22.406  5.11    1.37    4.86    0.79    0.01    5.66  0.954
   3.195  0.368  9.65    1.48    1.94    0.85    0.01    2.80 2.975E+00

  10.589 22.406  5.10    1.38    4.94    0.80    0.01    5.75  0.955
   3.187  0.367  9.68    1.49    2.03    0.86    0.01    2.90 2.991E+00

  10.589 22.406  5.08    1.40    5.02    0.81    0.01    5.84  0.955
   3.179  0.366  9.70    1.51    2.13    0.87    0.01    3.01 3.006E+00

  10.589 22.406  5.07    1.41    5.10    0.82    0.01    5.93  0.955
   3.171  0.364  9.73    1.52    2.23    0.89    0.01    3.12 3.022E+00

  10.589 22.406  5.06    1.42    5.18    0.83    0.01    6.03  0.956
   3.163  0.363  9.76    1.54    2.33    0.90    0.01    3.23 3.038E+00

  10.589 22.406  5.04    1.44    5.26    0.84    0.01    6.11  0.956
   3.155  0.362  9.79    1.55    2.42    0.91    0.01    3.34 3.053E+00

  10.589 22.406  5.03    1.45    5.33    0.85    0.01    6.20  0.957
   3.147  0.360  9.81    1.57    2.51    0.92    0.01    3.44 3.069E+00

  10.589 22.406  5.02    1.46    5.42    0.87    0.01    6.29  0.956
   3.139  0.359  9.84    1.58    2.62    0.93    0.01    3.56 3.084E+00

  10.589 22.406  5.01    1.48    5.49    0.88    0.01    6.38  0.956
   3.131  0.358  9.87    1.60    2.71    0.94    0.01    3.66 3.100E+00

  10.589 22.406  4.99    1.49    5.58    0.89    0.01    6.48  0.958
   3.123  0.356  9.90    1.61    2.82    0.96    0.01    3.78 3.116E+00

  10.589 22.406  4.98    1.51    5.66    0.90    0.01    6.57  0.958
   3.115  0.355  9.93    1.63    2.92    0.97    0.01    3.89 3.132E+00

  10.589 22.406  4.97    1.52    5.73    0.91    0.01    6.65  0.957
   3.107  0.354  9.95    1.65    3.00    0.98    0.01    3.99 3.147E+00

  10.589 22.406  4.95    1.54    5.81    0.92    0.01    6.74  0.958
   3.099  0.353  9.98    1.66    3.10    0.99    0.01    4.10 3.163E+00

  10.589 22.406  4.94    1.55    5.89    0.93    0.01    6.84  0.958
   3.091  0.351 10.01    1.68    3.20    1.01    0.01    4.22 3.179E+00

  10.589 22.406  4.93    1.57    5.98    0.95    0.01    6.93  0.959
   3.083  0.350 10.04    1.70    3.31    1.02    0.01    4.33 3.195E+00

  10.589 22.406  4.92    1.58    6.06    0.96    0.01    7.03  0.959
   3.075  0.349 10.06    1.71    3.40    1.03    0.01    4.45 3.210E+00

  10.589 22.406  4.90    1.60    6.14    0.97    0.01    7.12  0.959
   3.067  0.347 10.09    1.73    3.51    1.05    0.01    4.56 3.226E+00

  10.589 22.406  4.89    1.61    6.23    0.98    0.01    7.22  0.960
   3.059  0.346 10.12    1.75    3.61    1.06    0.01    4.68 3.242E+00

  10.589 22.406  4.88    1.63    6.31    1.00    0.01    7.32  0.959
   3.051  0.345 10.15    1.77    3.71    1.07    0.01    4.80 3.258E+00

  10.589 22.406  4.87    1.65    6.39    1.01    0.01    7.41  0.959
   3.043  0.344 10.18    1.78    3.81    1.09    0.01    4.91 3.274E+00

  10.589 22.406  4.85    1.66    6.48    1.02    0.01    7.51  0.960
   3.035  0.342 10.20    1.80    3.92    1.10    0.01    5.03 3.290E+00

  10.589 22.406  4.84    1.68    6.56    1.04    0.01    7.61  0.960
   3.027  0.341 10.23    1.82    4.02    1.12    0.01    5.15 3.306E+00

  10.589 22.406  4.83    1.69    6.64    1.05    0.01    7.71  0.962
   3.019  0.340 10.26    1.84    4.12    1.13    0.01    5.26 3.322E+00

  10.589 22.406  4.81    1.71    6.73    1.06    0.01    7.80  0.960
   3.011  0.339 10.29    1.86    4.22    1.15    0.01    5.38 3.338E+00

  10.589 22.406  4.80    1.73    6.81    1.08    0.01    7.90  0.961
   3.003  0.337 10.31    1.88    4.32    1.16    0.01    5.49 3.354E+00

  10.589 22.406  4.79    1.75    6.89    1.08    0.01    7.98  0.946
   2.995  0.336 10.34    1.90    4.42    1.18    0.01    5.61 3.370E+00

  10.589 22.406  4.78    1.76    6.98    1.11    0.01    8.10  0.961
   2.987  0.335 10.37    1.92    4.53    1.19    0.01    5.74 3.386E+00

  10.589 22.406  4.76    1.78    7.07    1.12    0.01    8.20  0.962
   2.979  0.334 10.40    1.94    4.63    1.21    0.01    5.86 3.402E+00

  10.589 22.406  4.75    1.80    7.15    1.14    0.01    8.30  0.963
   2.971  0.332 10.43    1.96    4.74    1.23    0.01    5.98 3.418E+00

  10.589 22.406  4.74    1.82    7.23    1.15    0.01    8.40  0.962
   2.963  0.331 10.45    1.98    4.84    1.24    0.01    6.10 3.434E+00

  10.589 22.406  4.72    1.84    7.32    1.17    0.01    8.50  0.961
   2.955  0.330 10.48    2.00    4.95    1.26    0.01    6.22 3.450E+00

  10.589 22.486  5.20    1.31    4.44    0.74    0.01    5.19  0.953
   3.227  0.376  9.50    1.41    1.42    0.80    0.01    2.22 2.847E+00

  10.589 22.486  5.18    1.32    4.52    0.75    0.01    5.28  0.952
   3.219  0.375  9.53    1.42    1.51    0.81    0.01    2.33 2.862E+00

  10.589 22.486  5.17    1.33    4.60    0.76    0.01    5.37  0.953
   3.211  0.373  9.56    1.43    1.61    0.82    0.01    2.44 2.877E+00

  10.589 22.486  5.16    1.34    4.67    0.77    0.01    5.45  0.954
   3.203  0.372  9.58    1.45    1.70    0.83    0.01    2.54 2.893E+00

  10.589 22.486  5.14    1.36    4.76    0.78    0.01    5.55  0.954
   3.195  0.371  9.61    1.46    1.81    0.84    0.01    2.66 2.908E+00

  10.589 22.486  5.13    1.37    4.84    0.79    0.01    5.63  0.953
   3.187  0.369  9.64    1.48    1.90    0.85    0.01    2.76 2.923E+00

  10.589 22.486  5.12    1.38    4.91    0.80    0.01    5.72  0.954
   3.179  0.368  9.67    1.49    2.00    0.86    0.01    2.87 2.939E+00

  10.589 22.486  5.11    1.40    4.99    0.81    0.01    5.81  0.955
   3.171  0.367  9.69    1.50    2.10    0.87    0.01    2.98 2.954E+00

  10.589 22.486  5.09    1.41    5.07    0.82    0.01    5.90  0.954
   3.163  0.365  9.72    1.52    2.19    0.88    0.01    3.08 2.970E+00

  10.589 22.486  5.08    1.42    5.15    0.83    0.01    5.99  0.956
   3.155  0.364  9.75    1.53    2.29    0.90    0.01    3.20 2.985E+00

  10.589 22.486  5.07    1.44    5.23    0.84    0.01    6.08  0.956
   3.147  0.363  9.78    1.55    2.39    0.91    0.01    3.30 3.001E+00

  10.589 22.486  5.05    1.45    5.31    0.85    0.01    6.17  0.956
   3.139  0.362  9.81    1.57    2.48    0.92    0.01    3.41 3.016E+00

  10.589 22.486  5.04    1.46    5.39    0.86    0.01    6.26  0.957
   3.131  0.360  9.83    1.58    2.59    0.93    0.01    3.52 3.032E+00

  10.589 22.486  5.03    1.48    5.47    0.87    0.01    6.35  0.956
   3.123  0.359  9.86    1.60    2.68    0.94    0.01    3.63 3.047E+00

  10.589 22.486  5.02    1.49    5.55    0.89    0.01    6.45  0.956
   3.115  0.358  9.89    1.61    2.79    0.95    0.01    3.75 3.063E+00

  10.589 22.486  5.00    1.51    5.64    0.90    0.01    6.54  0.957
   3.107  0.356  9.92    1.63    2.89    0.97    0.01    3.86 3.078E+00

  10.589 22.486  4.99    1.52    5.70    0.91    0.01    6.62  0.957
   3.099  0.355  9.95    1.65    2.97    0.98    0.01    3.96 3.094E+00

  10.589 22.486  4.98    1.54    5.79    0.92    0.01    6.72  0.957
   3.091  0.354  9.97    1.66    3.07    0.99    0.01    4.07 3.110E+00

  10.589 22.486  4.96    1.55    5.87    0.93    0.01    6.81  0.959
   3.083  0.352 10.00    1.68    3.17    1.01    0.01    4.19 3.125E+00

  10.589 22.486  4.95    1.57    5.95    0.95    0.01    6.90  0.958
   3.075  0.351 10.03    1.70    3.27    1.02    0.01    4.30 3.141E+00

  10.589 22.486  4.94    1.58    6.03    0.96    0.01    7.00  0.958
   3.067  0.350 10.06    1.71    3.37    1.03    0.01    4.42 3.157E+00

  10.589 22.486  4.93    1.60    6.12    0.97    0.01    7.10  0.958
   3.059  0.349 10.09    1.73    3.48    1.04    0.01    4.53 3.172E+00

  10.589 22.486  4.91    1.61    6.20    0.98    0.01    7.19  0.959
   3.051  0.347 10.11    1.75    3.58    1.06    0.01    4.65 3.188E+00

  10.589 22.486  4.90    1.63    6.29    1.00    0.01    7.29  0.959
   3.043  0.346 10.14    1.77    3.68    1.07    0.01    4.77 3.204E+00

  10.589 22.486  4.89    1.65    6.37    1.01    0.01    7.39  0.960
   3.035  0.345 10.17    1.78    3.78    1.09    0.01    4.88 3.220E+00

  10.589 22.486  4.87    1.66    6.45    1.02    0.01    7.48  0.960
   3.027  0.343 10.20    1.80    3.88    1.10    0.01    5.00 3.235E+00

  10.589 22.486  4.86    1.68    6.54    1.04    0.01    7.58  0.959
   3.019  0.342 10.22    1.82    3.99    1.12    0.01    5.12 3.251E+00

  10.589 22.486  4.85    1.70    6.62    1.05    0.01    7.68  0.960
   3.011  0.341 10.25    1.84    4.09    1.13    0.01    5.23 3.267E+00

  10.589 22.486  4.84    1.71    6.70    1.07    0.01    7.78  0.962
   3.003  0.340 10.28    1.86    4.19    1.15    0.01    5.35 3.283E+00

  10.589 22.486  4.82    1.73    6.78    1.08    0.01    7.87  0.961
   2.995  0.338 10.31    1.88    4.29    1.16    0.01    5.47 3.299E+00

  10.589 22.486  4.81    1.75    6.87    1.09    0.01    7.97  0.960
   2.987  0.337 10.34    1.90    4.40    1.18    0.01    5.58 3.315E+00

  10.589 22.486  4.80    1.76    6.96    1.11    0.01    8.08  0.961
   2.979  0.336 10.36    1.92    4.50    1.19    0.01    5.71 3.331E+00

  10.589 22.486  4.78    1.78    7.04    1.12    0.01    8.18  0.962
   2.971  0.335 10.39    1.94    4.61    1.21    0.01    5.83 3.346E+00

  10.589 22.486  4.77    1.80    7.13    1.14    0.01    8.28  0.962
   2.963  0.333 10.42    1.96    4.71    1.23    0.01    5.95 3.362E+00

  10.589 22.486  4.76    1.82    7.21    1.15    0.01    8.38  0.962
   2.955  0.332 10.45    1.98    4.81    1.24    0.01    6.07 3.378E+00

  10.589 22.566  5.23    1.29    4.33    0.73    0.01    5.07  0.952
   3.227  0.379  9.46    1.39    1.29    0.79    0.01    2.08 2.781E+00

  10.589 22.566  5.22    1.31    4.41    0.74    0.01    5.16  0.953
   3.219  0.377  9.49    1.40    1.38    0.80    0.01    2.19 2.796E+00

  10.589 22.566  5.21    1.32    4.49    0.75    0.01    5.24  0.953
   3.211  0.376  9.52    1.42    1.48    0.81    0.01    2.29 2.812E+00

  10.589 22.566  5.19    1.33    4.57    0.76    0.01    5.34  0.953
   3.203  0.375  9.55    1.43    1.58    0.82    0.01    2.40 2.827E+00

  10.589 22.566  5.18    1.34    4.65    0.77    0.01    5.42  0.954
   3.195  0.373  9.57    1.45    1.67    0.83    0.01    2.51 2.842E+00

  10.589 22.566  5.17    1.36    4.73    0.78    0.01    5.52  0.953
   3.187  0.372  9.60    1.46    1.78    0.84    0.01    2.62 2.857E+00

  10.589 22.566  5.15    1.37    4.81    0.79    0.01    5.60  0.953
   3.179  0.371  9.63    1.48    1.87    0.85    0.01    2.73 2.872E+00

  10.589 22.566  5.14    1.38    4.89    0.80    0.01    5.69  0.953
   3.171  0.369  9.66    1.49    1.97    0.86    0.01    2.83 2.888E+00

  10.589 22.566  5.13    1.39    4.96    0.81    0.01    5.78  0.955
   3.163  0.368  9.69    1.50    2.06    0.87    0.01    2.94 2.903E+00

  10.589 22.566  5.12    1.41    5.04    0.82    0.01    5.87  0.955
   3.155  0.367  9.71    1.52    2.16    0.88    0.01    3.05 2.918E+00

  10.589 22.566  5.10    1.42    5.13    0.83    0.01    5.96  0.955
   3.147  0.365  9.74    1.53    2.26    0.89    0.01    3.16 2.934E+00

  10.589 22.566  5.09    1.44    5.20    0.84    0.01    6.05  0.956
   3.139  0.364  9.77    1.55    2.36    0.91    0.01    3.27 2.949E+00

  10.589 22.566  5.08    1.45    5.28    0.85    0.01    6.14  0.956
   3.131  0.363  9.80    1.57    2.45    0.92    0.01    3.38 2.964E+00

  10.589 22.566  5.06    1.46    5.37    0.86    0.01    6.24  0.956
   3.123  0.361  9.83    1.58    2.55    0.93    0.01    3.49 2.980E+00

  10.589 22.566  5.05    1.48    5.44    0.87    0.01    6.32  0.956
   3.115  0.360  9.85    1.60    2.65    0.94    0.01    3.60 2.995E+00

  10.589 22.566  5.04    1.49    5.52    0.88    0.01    6.41  0.955
   3.107  0.359  9.88    1.61    2.75    0.95    0.01    3.71 3.011E+00

  10.589 22.566  5.03    1.51    5.61    0.90    0.01    6.52  0.957
   3.099  0.358  9.91    1.63    2.86    0.97    0.01    3.83 3.026E+00

  10.589 22.566  5.01    1.52    5.69    0.91    0.01    6.61  0.957
   3.091  0.356  9.94    1.65    2.95    0.98    0.01    3.94 3.042E+00

  10.589 22.566  5.00    1.54    5.76    0.92    0.01    6.69  0.957
   3.083  0.355  9.97    1.66    3.04    0.99    0.01    4.04 3.057E+00

  10.589 22.566  4.99    1.55    5.84    0.93    0.01    6.78  0.958
   3.075  0.354  9.99    1.68    3.14    1.00    0.01    4.15 3.073E+00

  10.589 22.566  4.97    1.57    5.92    0.94    0.01    6.88  0.958
   3.067  0.352 10.02    1.70    3.24    1.02    0.01    4.27 3.088E+00

  10.589 22.566  4.96    1.58    6.01    0.96    0.01    6.98  0.959
   3.059  0.351 10.05    1.71    3.35    1.03    0.01    4.39 3.104E+00

  10.589 22.566  4.95    1.60    6.09    0.97    0.01    7.07  0.959
   3.051  0.350 10.08    1.73    3.45    1.04    0.01    4.50 3.119E+00

  10.589 22.566  4.93    1.61    6.17    0.98    0.01    7.17  0.959
   3.043  0.348 10.11    1.75    3.55    1.06    0.01    4.62 3.135E+00

  10.589 22.566  4.92    1.63    6.26    1.00    0.01    7.27  0.959
   3.035  0.347 10.13    1.77    3.65    1.07    0.01    4.74 3.151E+00

  10.589 22.566  4.91    1.65    6.34    1.01    0.01    7.36  0.959
   3.027  0.346 10.16    1.79    3.76    1.09    0.01    4.85 3.166E+00

  10.589 22.566  4.90    1.66    6.43    1.02    0.01    7.46  0.960
   3.019  0.345 10.19    1.80    3.86    1.10    0.01    4.97 3.182E+00

  10.589 22.566  4.88    1.68    6.51    1.03    0.01    7.56  0.960
   3.011  0.343 10.22    1.82    3.96    1.12    0.01    5.09 3.198E+00

  10.589 22.566  4.87    1.70    6.60    1.05    0.01    7.66  0.960
   3.003  0.342 10.25    1.84    4.07    1.13    0.01    5.21 3.213E+00

  10.589 22.566  4.86    1.71    6.68    1.07    0.01    7.76  0.962
   2.995  0.341 10.27    1.86    4.16    1.15    0.01    5.32 3.229E+00

  10.589 22.566  4.84    1.73    6.76    1.08    0.01    7.85  0.960
   2.987  0.340 10.30    1.88    4.27    1.16    0.01    5.44 3.245E+00

  10.589 22.566  4.83    1.75    6.85    1.09    0.01    7.95  0.961
   2.979  0.338 10.33    1.90    4.37    1.18    0.01    5.56 3.261E+00

  10.589 22.566  4.82    1.77    6.93    1.11    0.01    8.05  0.962
   2.971  0.337 10.36    1.92    4.47    1.19    0.01    5.68 3.277E+00

  10.589 22.566  4.80    1.78    7.02    1.12    0.01    8.16  0.961
   2.963  0.336 10.39    1.94    4.58    1.21    0.01    5.80 3.292E+00

