 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   3.2270  28.0487   0.5810   8.0268  0.72331E+00  0.72324E+00  0.65032E-04  0.67338E+00  0.76968E-06  0.25003E-02  0.67088E+00  0.10014E+01
   10.5890   3.2190  28.0487   0.5789   8.0069  0.73314E+00  0.73307E+00  0.63278E-04  0.68327E+00  0.79161E-06  0.25513E-02  0.68071E+00  0.10014E+01
   10.5890   3.2110  28.0487   0.5769   7.9870  0.74303E+00  0.74297E+00  0.61551E-04  0.69326E+00  0.81461E-06  0.25869E-02  0.69067E+00  0.10014E+01
   10.5890   3.2030  28.0487   0.5748   7.9671  0.75300E+00  0.75294E+00  0.59853E-04  0.70334E+00  0.83876E-06  0.26575E-02  0.70068E+00  0.10014E+01
   10.5890   3.1950  28.0487   0.5728   7.9472  0.76304E+00  0.76299E+00  0.58184E-04  0.71351E+00  0.86413E-06  0.27124E-02  0.71080E+00  0.10014E+01
   10.5890   3.1870  28.0487   0.5707   7.9273  0.77316E+00  0.77310E+00  0.56542E-04  0.72373E+00  0.89082E-06  0.27689E-02  0.72096E+00  0.10014E+01
   10.5890   3.1790  28.0487   0.5687   7.9074  0.78334E+00  0.78328E+00  0.54927E-04  0.73404E+00  0.91891E-06  0.28269E-02  0.73121E+00  0.10014E+01
   10.5890   3.1710  28.0487   0.5666   7.8875  0.79359E+00  0.79354E+00  0.53339E-04  0.74444E+00  0.94851E-06  0.28843E-02  0.74155E+00  0.10013E+01
   10.5890   3.1630  28.0487   0.5646   7.8676  0.80391E+00  0.80386E+00  0.51778E-04  0.75497E+00  0.98004E-06  0.29458E-02  0.75202E+00  0.10013E+01
   10.5890   3.1550  28.0487   0.5625   7.8477  0.81431E+00  0.81426E+00  0.50243E-04  0.76549E+00  0.10126E-05  0.30084E-02  0.76248E+00  0.10013E+01
   10.5890   3.1470  28.0487   0.5605   7.8278  0.82477E+00  0.82472E+00  0.48734E-04  0.77621E+00  0.10474E-05  0.30725E-02  0.77313E+00  0.10013E+01
   10.5890   3.1390  28.0487   0.5585   7.8079  0.83530E+00  0.83526E+00  0.47250E-04  0.78699E+00  0.10841E-05  0.31387E-02  0.78385E+00  0.10013E+01
   10.5890   3.1310  28.0487   0.5565   7.7880  0.84591E+00  0.84586E+00  0.45792E-04  0.79783E+00  0.11229E-05  0.32062E-02  0.79462E+00  0.10013E+01
   10.5890   3.1230  28.0487   0.5545   7.7681  0.85658E+00  0.85654E+00  0.44359E-04  0.80874E+00  0.11640E-05  0.32755E-02  0.80547E+00  0.10013E+01
   10.5890   3.1150  28.0487   0.5524   7.7482  0.86732E+00  0.86728E+00  0.42950E-04  0.81980E+00  0.12075E-05  0.33472E-02  0.81645E+00  0.10013E+01
   10.5890   3.1070  28.0487   0.5504   7.7283  0.87814E+00  0.87809E+00  0.41565E-04  0.83091E+00  0.12535E-05  0.34203E-02  0.82749E+00  0.10013E+01
   10.5890   3.0990  28.0487   0.5484   7.7084  0.88902E+00  0.88898E+00  0.40205E-04  0.84215E+00  0.13023E-05  0.34949E-02  0.83865E+00  0.10013E+01
   10.5890   3.0910  28.0487   0.5464   7.6885  0.89997E+00  0.89993E+00  0.38868E-04  0.85346E+00  0.13540E-05  0.35726E-02  0.84988E+00  0.10013E+01
   10.5890   3.0830  28.0487   0.5444   7.6686  0.91099E+00  0.91095E+00  0.37555E-04  0.86489E+00  0.14088E-05  0.36517E-02  0.86124E+00  0.10013E+01
   10.5890   3.0750  28.0487   0.5424   7.6487  0.92208E+00  0.92204E+00  0.36265E-04  0.87643E+00  0.14670E-05  0.37351E-02  0.87270E+00  0.10013E+01
   10.5890   3.0670  28.0487   0.5405   7.6288  0.93323E+00  0.93320E+00  0.34998E-04  0.88803E+00  0.15286E-05  0.38176E-02  0.88421E+00  0.10013E+01
   10.5890   3.0590  28.0487   0.5385   7.6089  0.94446E+00  0.94443E+00  0.33753E-04  0.89969E+00  0.15940E-05  0.39023E-02  0.89579E+00  0.10012E+01
   10.5890   3.0510  28.0487   0.5365   7.5890  0.95576E+00  0.95572E+00  0.32531E-04  0.91144E+00  0.16635E-05  0.39894E-02  0.90745E+00  0.10012E+01
   10.5890   3.0430  28.0487   0.5345   7.5691  0.96712E+00  0.96709E+00  0.31331E-04  0.92330E+00  0.17373E-05  0.40787E-02  0.91922E+00  0.10012E+01
   10.5890   3.0350  28.0487   0.5326   7.5492  0.97855E+00  0.97852E+00  0.30153E-04  0.93534E+00  0.18155E-05  0.41702E-02  0.93117E+00  0.10012E+01
   10.5890   3.0270  28.0487   0.5306   7.5293  0.99005E+00  0.99002E+00  0.28996E-04  0.94731E+00  0.18986E-05  0.42639E-02  0.94304E+00  0.10012E+01
   10.5890   3.0190  28.0487   0.5286   7.5094  0.10016E+01  0.10016E+01  0.27861E-04  0.95946E+00  0.19869E-05  0.43607E-02  0.95509E+00  0.10012E+01
   10.5890   3.0110  28.0487   0.5267   7.4895  0.10132E+01  0.10132E+01  0.26747E-04  0.97169E+00  0.20806E-05  0.44597E-02  0.96723E+00  0.10012E+01
   10.5890   3.0030  28.0487   0.5247   7.4696  0.10250E+01  0.10249E+01  0.25654E-04  0.98400E+00  0.21802E-05  0.45609E-02  0.97944E+00  0.10012E+01
   10.5890   2.9950  28.0487   0.5228   7.4497  0.10367E+01  0.10367E+01  0.24582E-04  0.99643E+00  0.22859E-05  0.46653E-02  0.99177E+00  0.10012E+01
   10.5890   2.9870  28.0487   0.5208   7.4298  0.10486E+01  0.10485E+01  0.23530E-04  0.10090E+01  0.23984E-05  0.47723E-02  0.10042E+01  0.10012E+01
   10.5890   2.9790  28.0487   0.5189   7.4099  0.10605E+01  0.10604E+01  0.22498E-04  0.10216E+01  0.25173E-05  0.48815E-02  0.10167E+01  0.10012E+01
