 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad   Rad_cor
  0.579233944       8.01094913       28.0559006       3.21900010      0.448170215      0.418781072      0.93442416191101074     
  0.577167928       7.99103928       28.0559006       3.21099997      0.454286754      0.424955785      0.93543511629104614     
  0.575106382       7.97113085       28.0559006       3.20300007      0.460447282      0.431184411      0.93644684553146362     
  0.573049188       7.95122051       28.0559006       3.19499993      0.466652155      0.437454313      0.93743127584457397     
  0.570996642       7.93131208       28.0559006       3.18700004      0.472900808      0.443828344      0.93852311372756958     
  0.568948328       7.91140270       28.0559006       3.17899990      0.479193747      0.450223416      0.93954360485076904     
  0.566904485       7.89149332       28.0559006       3.17100000      0.485530227      0.456652582      0.94052350521087646     
  0.564865232       7.87158489       28.0559006       3.16300011      0.491910487      0.463150769      0.94153463840484619     
  0.562830150       7.85167551       28.0559006       3.15499997      0.498334616      0.469729364      0.94259828329086304     
  0.560799479       7.83176613       28.0559006       3.14700007      0.504802108      0.476345092      0.94362735748291016     
  0.558773220       7.81185675       28.0559006       3.13899994      0.511313319      0.483036727      0.94469809532165527     
  0.556751311       7.79194832       28.0559006       3.13100004      0.517867744      0.489757121      0.94571852684020996     
  0.554733694       7.77203894       28.0559006       3.12299991      0.524465621      0.496560037      0.94679236412048340     
  0.552720368       7.75212955       28.0559006       3.11500001      0.531106532      0.503399789      0.94783204793930054     
  0.550711513       7.73222113       28.0559006       3.10700011      0.537790537      0.510293424      0.94887024164199829     
  0.548706770       7.71231174       28.0559006       3.09899998      0.544517756      0.517248511      0.94992035627365112     
  0.546706378       7.69240236       28.0559006       3.09100008      0.551287711      0.524260223      0.95097386837005615     
  0.544710159       7.67249298       28.0559006       3.08299994      0.558100641      0.531319797      0.95201432704925537     
  0.542718351       7.65258455       28.0559006       3.07500005      0.564956069      0.538443804      0.95307201147079468     
  0.540730596       7.63267422       28.0559006       3.06699991      0.571854413      0.545600653      0.95409011840820312     
  0.538747251       7.61276531       28.0559006       3.05900002      0.578795016      0.552833557      0.95514565706253052     
  0.536768079       7.59285688       28.0559006       3.05100012      0.585777998      0.560055137      0.95608770847320557     
  0.534792960       7.57294655       28.0559006       3.04299998      0.592803597      0.567532718      0.95737057924270630     
  0.532822073       7.55303812       28.0559006       3.03500009      0.599871218      0.574888766      0.95835363864898682     
  0.530855477       7.53312874       28.0559006       3.02699995      0.606981099      0.582374394      0.95946049690246582     
  0.528892934       7.51321983       28.0559006       3.01900005      0.614132881      0.589944303      0.96061342954635620     
  0.526934564       7.49331045       28.0559006       3.01099992      0.621326804      0.597469866      0.96160322427749634     
  0.524980366       7.47340155       28.0559006       3.00300002      0.628562331      0.605111599      0.96269148588180542     
  0.523030162       7.45349169       28.0559006       2.99499989      0.635839820      0.612817526      0.96379232406616211     
  0.521084189       7.43358326       28.0559006       2.98699999      0.643158734      0.620560646      0.96486389636993408     
  0.519142330       7.41367435       28.0559006       2.97900009      0.650519252      0.628344774      0.96591264009475708     
  0.517204404       7.39376450       28.0559006       2.97099996      0.657921374      0.636231899      0.96703332662582397     
  0.515270650       7.37385559       28.0559006       2.96300006      0.665364742      0.644159734      0.96813023090362549     
  0.513340890       7.35394621       28.0559006       2.95499992      0.672849536      0.652155101      0.96924358606338501     
  0.582475185       8.05577564       28.1359005       3.21900010      0.434179693      0.405198961      0.93325173854827881     
  0.580397546       8.03575516       28.1359005       3.21099997      0.440185100      0.411236256      0.93423485755920410     
  0.578324616       8.01573563       28.1359005       3.20300007      0.446234494      0.417353213      0.93527781963348389     
  0.576255858       7.99571371       28.1359005       3.19499993      0.452328295      0.423510015      0.93628901243209839     
  0.574191809       7.97569370       28.1359005       3.18700004      0.458466053      0.429708153      0.93727368116378784     
  0.572131991       7.95567274       28.1359005       3.17899990      0.464648038      0.435983747      0.93830966949462891     
  0.570076764       7.93565226       28.1359005       3.17100000      0.470873803      0.442332566      0.93938666582107544     
  0.568026006       7.91563225       28.1359005       3.16300011      0.477143496      0.448698819      0.94038546085357666     
  0.565979600       7.89561129       28.1359005       3.15499997      0.483457118      0.455124110      0.94139498472213745     
  0.563937664       7.87559080       28.1359005       3.14700007      0.489814222      0.461623222      0.94244551658630371     
  0.561899900       7.85556984       28.1359005       3.13899994      0.496215165      0.468173414      0.94348871707916260     
  0.559866726       7.83554983       28.1359005       3.13100004      0.502659440      0.474781632      0.94453936815261841     
  0.557837784       7.81552887       28.1359005       3.12299991      0.509147346      0.481447220      0.94559508562088013     
  0.555813253       7.79550838       28.1359005       3.11500001      0.515678346      0.488148063      0.94661343097686768     
  0.553793132       7.77548838       28.1359005       3.10700011      0.522252619      0.494940162      0.94770258665084839     
  0.551777184       7.75546741       28.1359005       3.09899998      0.528870225      0.501764119      0.94874715805053711     
  0.549765587       7.73544693       28.1359005       3.09100008      0.535530686      0.508646846      0.94979959726333618     
  0.547758222       7.71542597       28.1359005       3.08299994      0.542234361      0.515583694      0.95085030794143677     
  0.545755208       7.69540596       28.1359005       3.07500005      0.548980713      0.522600710      0.95194733142852783     
  0.543756425       7.67538452       28.1359005       3.06699991      0.555769980      0.529633045      0.95297169685363770     
  0.541761875       7.65536451       28.1359005       3.05900002      0.562601745      0.536717474      0.95399183034896851     
  0.539771676       7.63534451       28.1359005       3.05100012      0.569476128      0.543874383      0.95504331588745117     
  0.537785530       7.61532307       28.1359005       3.04299998      0.576393187      0.551119089      0.95615130662918091     
  0.535803676       7.59530306       28.1359005       3.03500009      0.583352387      0.558417678      0.95725619792938232     
  0.533825934       7.57528210       28.1359005       3.02699995      0.590354145      0.565709829      0.95825505256652832     
  0.531852484       7.55526161       28.1359005       3.01900005      0.597397923      0.573116601      0.95935487747192383     
  0.529883087       7.53524113       28.1359005       3.01099992      0.604484022      0.580621362      0.96052390336990356     
  0.527917981       7.51522064       28.1359005       3.00300002      0.611611843      0.588072240      0.96151220798492432     
  0.525956869       7.49519920       28.1359005       2.99499989      0.618781865      0.595640063      0.96260100603103638     
  0.524000049       7.47517967       28.1359005       2.98699999      0.625993550      0.603272319      0.96370375156402588     
  0.522047281       7.45515919       28.1359005       2.97900009      0.633246899      0.610948086      0.96478652954101562     
  0.520098507       7.43513775       28.1359005       2.97099996      0.640542090      0.618656158      0.96583217382431030     
  0.518153965       7.41511774       28.1359005       2.96300006      0.647878647      0.626477063      0.96696668863296509     
  0.516213417       7.39509678       28.1359005       2.95499992      0.655256867      0.634330153      0.96806335449218750     
  0.585725009       8.10072136       28.2159004       3.21900010      0.420542747      0.391982198      0.93208646774291992     
