EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
D2_kin3                                                                 
                                                                        
Hall A 2018: 25 cm Deuterium target                                     
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  2);   avgA =   2.000; amuM=  2.013; avgM=  1.875
 targ=TRITIUM; ttarg(rl)=0.00114; twall=0.00445; tbeam=0.00298; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
  10.589 18.895  3.68    2.10    9.50    1.47    0.03   11.00  0.968
   3.227  0.267 11.01    2.31    7.62    1.59    0.03    9.24 7.714E+00

  10.589 18.895  3.67    2.12    9.58    1.49    0.03   11.10  0.970
   3.219  0.266 11.04    2.34    7.72    1.61    0.03    9.36 7.736E+00

  10.589 18.895  3.66    2.14    9.68    1.51    0.03   11.22  0.969
   3.211  0.265 11.06    2.36    7.84    1.63    0.03    9.49 7.758E+00

  10.589 18.895  3.66    2.16    9.76    1.53    0.03   11.32  0.969
   3.203  0.264 11.09    2.38    7.94    1.65    0.03    9.62 7.780E+00

  10.589 18.895  3.65    2.18    9.82    1.55    0.03   11.40  0.970
   3.195  0.263 11.11    2.40    8.01    1.67    0.03    9.71 7.801E+00

  10.589 18.895  3.64    2.20    9.90    1.57    0.03   11.49  0.970
   3.187  0.262 11.13    2.43    8.11    1.69    0.03    9.83 7.823E+00

  10.589 18.895  3.63    2.22    9.99    1.58    0.03   11.60  0.970
   3.179  0.261 11.16    2.45    8.22    1.71    0.03    9.96 7.845E+00

  10.589 18.895  3.62    2.25   10.07    1.60    0.03   11.70  0.970
   3.171  0.260 11.18    2.48    8.32    1.73    0.03   10.08 7.867E+00

  10.589 18.895  3.61    2.27   10.14    1.62    0.03   11.80  0.970
   3.163  0.259 11.21    2.50    8.41    1.75    0.03   10.19 7.889E+00

  10.589 18.895  3.60    2.29   10.22    1.64    0.03   11.90  0.969
   3.155  0.258 11.23    2.52    8.51    1.77    0.03   10.31 7.911E+00

  10.589 18.895  3.59    2.31   10.30    1.66    0.03   12.00  0.970
   3.147  0.257 11.25    2.55    8.61    1.79    0.03   10.43 7.933E+00

  10.589 18.895  3.58    2.33   10.38    1.68    0.03   12.10  0.970
   3.139  0.256 11.28    2.57    8.71    1.82    0.03   10.56 7.955E+00

  10.589 18.895  3.57    2.35   10.46    1.70    0.03   12.20  0.970
   3.131  0.255 11.30    2.60    8.81    1.84    0.03   10.68 7.977E+00

  10.589 18.895  3.56    2.38   10.55    1.72    0.03   12.30  0.969
   3.123  0.254 11.33    2.63    8.91    1.86    0.03   10.80 7.999E+00

  10.589 18.895  3.55    2.40   10.63    1.74    0.03   12.41  0.970
   3.115  0.253 11.35    2.65    9.01    1.88    0.03   10.93 8.021E+00

  10.589 18.895  3.55    2.42   10.71    1.76    0.03   12.51  0.970
   3.107  0.253 11.38    2.68    9.11    1.90    0.04   11.05 8.042E+00

  10.589 18.895  3.54    2.45   10.80    1.79    0.04   12.62  0.970
   3.099  0.252 11.40    2.71    9.22    1.93    0.04   11.18 8.064E+00

  10.589 18.895  3.53    2.47   10.88    1.81    0.04   12.72  0.970
   3.091  0.251 11.42    2.73    9.32    1.95    0.04   11.30 8.087E+00

  10.589 18.895  3.52    2.49   10.96    1.83    0.04   12.83  0.970
   3.083  0.250 11.45    2.76    9.42    1.97    0.04   11.43 8.109E+00

  10.589 18.895  3.51    2.52   11.04    1.85    0.04   12.93  0.970
   3.075  0.249 11.47    2.79    9.52    2.00    0.04   11.56 8.131E+00

  10.589 18.895  3.50    2.54   11.13    1.87    0.04   13.04  0.969
   3.067  0.248 11.50    2.82    9.62    2.02    0.04   11.68 8.153E+00

  10.589 18.895  3.49    2.57   11.21    1.90    0.04   13.15  0.971
   3.059  0.247 11.52    2.84    9.73    2.05    0.04   11.82 8.175E+00

  10.589 18.895  3.48    2.59   11.29    1.92    0.04   13.25  0.970
   3.051  0.246 11.54    2.87    9.83    2.07    0.04   11.94 8.197E+00

  10.589 18.895  3.47    2.62   11.38    1.94    0.04   13.36  0.970
   3.043  0.245 11.57    2.90    9.93    2.10    0.04   12.07 8.219E+00

  10.589 18.895  3.46    2.64   11.47    1.97    0.04   13.48  0.970
   3.035  0.244 11.59    2.93   10.04    2.12    0.04   12.20 8.241E+00

  10.589 18.895  3.45    2.67   11.55    1.99    0.04   13.58  0.968
   3.027  0.243 11.62    2.96   10.14    2.15    0.04   12.33 8.263E+00

  10.589 18.895  3.45    2.69   11.63    2.01    0.04   13.69  0.968
   3.019  0.243 11.64    2.99   10.24    2.17    0.04   12.45 8.286E+00

  10.589 18.895  3.44    2.72   11.72    2.04    0.04   13.80  0.969
   3.011  0.242 11.66    3.02   10.34    2.20    0.04   12.59 8.308E+00

  10.589 18.895  3.43    2.75   11.81    2.06    0.04   13.92  0.969
   3.003  0.241 11.69    3.05   10.45    2.23    0.04   12.73 8.330E+00

  10.589 18.895  3.42    2.77   11.90    2.09    0.05   14.03  0.969
   2.995  0.240 11.71    3.08   10.56    2.26    0.05   12.86 8.352E+00

  10.589 18.895  3.41    2.80   11.98    2.11    0.05   14.14  0.969
   2.987  0.239 11.74    3.11   10.67    2.28    0.05   13.00 8.375E+00

  10.589 18.895  3.40    2.83   12.08    2.14    0.05   14.27  0.969
   2.979  0.238 11.76    3.15   10.78    2.31    0.05   13.14 8.397E+00

  10.589 18.895  3.39    2.86   12.16    2.17    0.05   14.38  0.969
   2.971  0.237 11.79    3.18   10.88    2.34    0.05   13.27 8.419E+00

  10.589 18.895  3.38    2.89   12.25    2.19    0.05   14.49  0.967
   2.963  0.236 11.81    3.21   10.99    2.37    0.05   13.41 8.442E+00

  10.589 18.975  3.71    2.08    9.39    1.45    0.03   10.86  0.969
   3.227  0.269 10.98    2.29    7.48    1.57    0.03    9.07 7.549E+00

  10.589 18.975  3.70    2.10    9.46    1.47    0.03   10.96  0.970
   3.219  0.268 11.01    2.31    7.58    1.59    0.03    9.19 7.571E+00

  10.589 18.975  3.70    2.12    9.54    1.49    0.03   11.05  0.968
   3.211  0.267 11.03    2.33    7.67    1.60    0.03    9.30 7.593E+00

  10.589 18.975  3.69    2.14    9.64    1.50    0.03   11.17  0.969
   3.203  0.266 11.05    2.35    7.78    1.62    0.03    9.43 7.614E+00

  10.589 18.975  3.68    2.16    9.72    1.52    0.03   11.27  0.969
   3.195  0.265 11.08    2.38    7.89    1.64    0.03    9.56 7.636E+00

  10.589 18.975  3.67    2.18    9.78    1.54    0.03   11.35  0.970
   3.187  0.264 11.10    2.40    7.96    1.66    0.03    9.65 7.658E+00

  10.589 18.975  3.66    2.20    9.86    1.56    0.03   11.45  0.970
   3.179  0.263 11.13    2.42    8.06    1.68    0.03    9.77 7.679E+00

  10.589 18.975  3.65    2.22    9.94    1.58    0.03   11.55  0.970
   3.171  0.262 11.15    2.45    8.16    1.70    0.03    9.89 7.701E+00

  10.589 18.975  3.64    2.24   10.03    1.60    0.03   11.65  0.970
   3.163  0.261 11.18    2.47    8.27    1.72    0.03   10.02 7.723E+00

  10.589 18.975  3.63    2.26   10.10    1.62    0.03   11.75  0.970
   3.155  0.260 11.20    2.49    8.36    1.74    0.03   10.14 7.745E+00

  10.589 18.975  3.62    2.28   10.19    1.63    0.03   11.85  0.968
   3.147  0.259 11.22    2.52    8.46    1.76    0.03   10.26 7.766E+00

  10.589 18.975  3.61    2.31   10.26    1.66    0.03   11.95  0.970
   3.139  0.258 11.25    2.54    8.56    1.79    0.03   10.38 7.788E+00

  10.589 18.975  3.60    2.33   10.35    1.68    0.03   12.06  0.970
   3.131  0.257 11.27    2.57    8.66    1.81    0.03   10.50 7.810E+00

  10.589 18.975  3.59    2.35   10.43    1.70    0.03   12.16  0.971
   3.123  0.257 11.30    2.59    8.76    1.83    0.03   10.63 7.832E+00

  10.589 18.975  3.58    2.37   10.51    1.72    0.03   12.26  0.969
   3.115  0.256 11.32    2.62    8.86    1.85    0.03   10.74 7.854E+00

  10.589 18.975  3.58    2.40   10.59    1.74    0.03   12.36  0.970
   3.107  0.255 11.35    2.65    8.96    1.87    0.03   10.87 7.875E+00

  10.589 18.975  3.57    2.42   10.68    1.76    0.03   12.47  0.970
   3.099  0.254 11.37    2.67    9.07    1.90    0.03   11.00 7.897E+00

  10.589 18.975  3.56    2.44   10.76    1.78    0.04   12.58  0.970
   3.091  0.253 11.39    2.70    9.17    1.92    0.04   11.13 7.919E+00

  10.589 18.975  3.55    2.47   10.85    1.80    0.04   12.69  0.971
   3.083  0.252 11.42    2.73    9.28    1.95    0.04   11.26 7.941E+00

  10.589 18.975  3.54    2.49   10.93    1.82    0.04   12.79  0.969
   3.075  0.251 11.44    2.75    9.37    1.97    0.04   11.38 7.963E+00

  10.589 18.975  3.53    2.51   11.01    1.84    0.04   12.89  0.970
   3.067  0.250 11.47    2.78    9.47    1.99    0.04   11.50 7.985E+00

  10.589 18.975  3.52    2.54   11.09    1.87    0.04   13.00  0.970
   3.059  0.249 11.49    2.81    9.58    2.02    0.04   11.63 8.007E+00

  10.589 18.975  3.51    2.56   11.18    1.89    0.04   13.11  0.969
   3.051  0.248 11.51    2.84    9.69    2.04    0.04   11.76 8.029E+00

  10.589 18.975  3.50    2.59   11.26    1.91    0.04   13.22  0.970
   3.043  0.247 11.54    2.87    9.78    2.07    0.04   11.89 8.051E+00

  10.589 18.975  3.49    2.61   11.34    1.94    0.04   13.32  0.971
   3.035  0.246 11.56    2.90    9.88    2.09    0.04   12.02 8.073E+00

  10.589 18.975  3.48    2.64   11.48    1.96    0.04   13.48  0.969
   3.027  0.245 11.59    2.92   10.04    2.12    0.04   12.20 8.095E+00

  10.589 18.975  3.47    2.66   11.52    1.99    0.04   13.55  0.970
   3.019  0.245 11.61    2.95   10.10    2.14    0.04   12.28 8.117E+00

  10.589 18.975  3.47    2.69   11.60    2.00    0.04   13.64  0.967
   3.011  0.244 11.64    2.98   10.20    2.16    0.04   12.40 8.139E+00

  10.589 18.975  3.46    2.72   11.68    2.03    0.04   13.76  0.969
   3.003  0.243 11.66    3.01   10.30    2.19    0.04   12.54 8.161E+00

  10.589 18.975  3.45    2.74   11.77    2.06    0.04   13.87  0.969
   2.995  0.242 11.68    3.05   10.41    2.22    0.04   12.67 8.183E+00

  10.589 18.975  3.44    2.77   11.86    2.08    0.04   13.99  0.969
   2.987  0.241 11.71    3.08   10.51    2.25    0.04   12.81 8.205E+00

  10.589 18.975  3.43    2.80   11.95    2.11    0.05   14.10  0.969
   2.979  0.240 11.73    3.11   10.62    2.28    0.05   12.95 8.228E+00

  10.589 18.975  3.42    2.83   12.06    2.13    0.05   14.24  0.969
   2.971  0.239 11.76    3.14   10.75    2.31    0.05   13.10 8.250E+00

  10.589 18.975  3.41    2.85   12.13    2.16    0.05   14.34  0.969
   2.963  0.238 11.78    3.17   10.84    2.34    0.05   13.23 8.272E+00

  10.589 19.055  3.74    2.05    9.27    1.43    0.02   10.72  0.970
   3.227  0.271 10.95    2.26    7.33    1.54    0.03    8.90 7.388E+00

  10.589 19.055  3.74    2.07    9.35    1.45    0.03   10.82  0.969
   3.219  0.270 10.98    2.28    7.43    1.56    0.03    9.02 7.410E+00

  10.589 19.055  3.73    2.09    9.42    1.46    0.03   10.91  0.969
   3.211  0.269 11.00    2.30    7.52    1.58    0.03    9.13 7.431E+00

  10.589 19.055  3.72    2.11    9.50    1.48    0.03   11.01  0.967
   3.203  0.268 11.02    2.32    7.62    1.59    0.03    9.24 7.453E+00

  10.589 19.055  3.71    2.13    9.58    1.50    0.03   11.11  0.970
   3.195  0.267 11.05    2.35    7.72    1.61    0.03    9.36 7.474E+00

  10.589 19.055  3.70    2.15    9.68    1.52    0.03   11.22  0.970
   3.187  0.266 11.07    2.37    7.83    1.64    0.03    9.50 7.496E+00

  10.589 19.055  3.69    2.17    9.76    1.54    0.03   11.33  0.970
   3.179  0.265 11.10    2.39    7.94    1.66    0.03    9.62 7.517E+00

  10.589 19.055  3.68    2.19    9.82    1.55    0.03   11.40  0.970
   3.171  0.264 11.12    2.42    8.01    1.68    0.03    9.72 7.539E+00

  10.589 19.055  3.67    2.21    9.90    1.57    0.03   11.50  0.970
   3.163  0.263 11.15    2.44    8.11    1.70    0.03    9.84 7.560E+00

  10.589 19.055  3.66    2.24    9.99    1.59    0.03   11.61  0.970
   3.155  0.262 11.17    2.46    8.22    1.72    0.03    9.97 7.582E+00

  10.589 19.055  3.65    2.26   10.07    1.61    0.03   11.70  0.969
   3.147  0.261 11.19    2.49    8.31    1.74    0.03   10.08 7.604E+00

  10.589 19.055  3.64    2.28   10.15    1.63    0.03   11.81  0.970
   3.139  0.261 11.22    2.51    8.41    1.76    0.03   10.20 7.625E+00

  10.589 19.055  3.63    2.30   10.23    1.65    0.03   11.91  0.968
   3.131  0.260 11.24    2.54    8.51    1.78    0.03   10.32 7.647E+00

  10.589 19.055  3.62    2.32   10.31    1.67    0.03   12.01  0.970
   3.123  0.259 11.27    2.56    8.61    1.80    0.03   10.45 7.669E+00

  10.589 19.055  3.61    2.35   10.39    1.69    0.03   12.11  0.969
   3.115  0.258 11.29    2.59    8.72    1.82    0.03   10.57 7.690E+00

  10.589 19.055  3.61    2.37   10.47    1.71    0.03   12.22  0.970
   3.107  0.257 11.32    2.62    8.81    1.85    0.03   10.69 7.712E+00

  10.589 19.055  3.60    2.39   10.56    1.73    0.03   12.32  0.970
   3.099  0.256 11.34    2.64    8.92    1.87    0.03   10.82 7.734E+00

  10.589 19.055  3.59    2.41   10.64    1.75    0.03   12.42  0.971
   3.091  0.255 11.36    2.67    9.02    1.89    0.03   10.94 7.755E+00

  10.589 19.055  3.58    2.44   10.72    1.77    0.03   12.53  0.970
   3.083  0.254 11.39    2.69    9.12    1.91    0.03   11.07 7.777E+00

  10.589 19.055  3.57    2.46   10.81    1.80    0.04   12.64  0.971
   3.075  0.253 11.41    2.72    9.23    1.94    0.04   11.20 7.799E+00

  10.589 19.055  3.56    2.48   10.89    1.82    0.04   12.75  0.971
   3.067  0.252 11.44    2.75    9.33    1.96    0.04   11.33 7.821E+00

  10.589 19.055  3.55    2.51   10.97    1.84    0.04   12.85  0.969
   3.059  0.251 11.46    2.78    9.43    1.98    0.04   11.45 7.842E+00

  10.589 19.055  3.54    2.53   11.06    1.86    0.04   12.96  0.970
   3.051  0.250 11.49    2.80    9.53    2.01    0.04   11.58 7.864E+00

  10.589 19.055  3.53    2.56   11.14    1.88    0.04   13.06  0.969
   3.043  0.249 11.51    2.83    9.63    2.03    0.04   11.71 7.886E+00

  10.589 19.055  3.52    2.58   11.23    1.91    0.04   13.17  0.970
   3.035  0.248 11.53    2.86    9.74    2.06    0.04   11.84 7.908E+00

  10.589 19.055  3.51    2.61   11.31    1.93    0.04   13.28  0.970
   3.027  0.248 11.56    2.89    9.84    2.09    0.04   11.97 7.930E+00

  10.589 19.055  3.50    2.63   11.40    1.95    0.04   13.39  0.969
   3.019  0.247 11.58    2.92    9.94    2.11    0.04   12.10 7.952E+00

  10.589 19.055  3.49    2.66   11.48    1.98    0.04   13.50  0.969
   3.011  0.246 11.61    2.95   10.05    2.14    0.04   12.23 7.974E+00

  10.589 19.055  3.48    2.69   11.56    2.00    0.04   13.61  0.968
   3.003  0.245 11.63    2.98   10.15    2.16    0.04   12.35 7.996E+00

  10.589 19.055  3.48    2.71   11.65    2.03    0.04   13.72  0.969
   2.995  0.244 11.66    3.01   10.26    2.19    0.04   12.49 8.018E+00

  10.589 19.055  3.47    2.74   11.74    2.05    0.04   13.83  0.969
   2.987  0.243 11.68    3.04   10.36    2.22    0.04   12.62 8.040E+00

  10.589 19.055  3.46    2.77   11.83    2.08    0.04   13.95  0.969
   2.979  0.242 11.70    3.07   10.47    2.24    0.04   12.76 8.062E+00

  10.589 19.055  3.45    2.79   11.92    2.10    0.04   14.07  0.969
   2.971  0.241 11.73    3.10   10.58    2.27    0.05   12.90 8.084E+00

  10.589 19.055  3.44    2.82   12.01    2.13    0.05   14.18  0.968
   2.963  0.240 11.75    3.14   10.69    2.30    0.05   13.03 8.106E+00

  10.589 19.135  3.78    2.03    9.15    1.41    0.02   10.59  0.969
   3.227  0.273 10.92    2.23    7.19    1.52    0.02    8.73 7.230E+00

  10.589 19.135  3.77    2.05    9.23    1.42    0.02   10.68  0.969
   3.219  0.272 10.94    2.25    7.28    1.54    0.02    8.84 7.251E+00

  10.589 19.135  3.76    2.07    9.31    1.44    0.03   10.78  0.969
   3.211  0.271 10.97    2.27    7.38    1.55    0.03    8.96 7.273E+00

  10.589 19.135  3.75    2.09    9.39    1.46    0.03   10.87  0.969
   3.203  0.270 10.99    2.30    7.48    1.57    0.03    9.08 7.294E+00

  10.589 19.135  3.74    2.11    9.46    1.48    0.03   10.97  0.970
   3.195  0.269 11.02    2.32    7.58    1.59    0.03    9.19 7.316E+00

  10.589 19.135  3.73    2.13    9.54    1.49    0.03   11.06  0.967
   3.187  0.268 11.04    2.34    7.67    1.60    0.03    9.30 7.337E+00

  10.589 19.135  3.72    2.15    9.63    1.51    0.03   11.17  0.970
   3.179  0.268 11.07    2.37    7.78    1.63    0.03    9.44 7.358E+00

  10.589 19.135  3.71    2.17    9.72    1.53    0.03   11.28  0.970
   3.171  0.267 11.09    2.39    7.89    1.65    0.03    9.57 7.380E+00

  10.589 19.135  3.70    2.19    9.78    1.55    0.03   11.36  0.970
   3.163  0.266 11.11    2.41    7.97    1.67    0.03    9.66 7.401E+00

  10.589 19.135  3.69    2.21    9.86    1.57    0.03   11.46  0.970
   3.155  0.265 11.14    2.44    8.07    1.69    0.03    9.78 7.423E+00

  10.589 19.135  3.68    2.23    9.94    1.59    0.03   11.56  0.970
   3.147  0.264 11.16    2.46    8.17    1.71    0.03    9.91 7.444E+00

  10.589 19.135  3.67    2.25   10.03    1.60    0.03   11.66  0.969
   3.139  0.263 11.19    2.48    8.27    1.73    0.03   10.03 7.466E+00

  10.589 19.135  3.66    2.27   10.11    1.62    0.03   11.76  0.969
   3.131  0.262 11.21    2.51    8.37    1.75    0.03   10.15 7.487E+00

  10.589 19.135  3.65    2.30   10.19    1.64    0.03   11.87  0.969
   3.123  0.261 11.24    2.53    8.47    1.77    0.03   10.27 7.509E+00

  10.589 19.135  3.64    2.32   10.27    1.66    0.03   11.96  0.968
   3.115  0.260 11.26    2.56    8.57    1.79    0.03   10.39 7.530E+00

  10.589 19.135  3.64    2.34   10.35    1.68    0.03   12.07  0.970
   3.107  0.259 11.29    2.58    8.67    1.82    0.03   10.51 7.552E+00

  10.589 19.135  3.63    2.36   10.43    1.71    0.03   12.17  0.970
   3.099  0.258 11.31    2.61    8.77    1.84    0.03   10.64 7.573E+00

  10.589 19.135  3.62    2.39   10.52    1.73    0.03   12.27  0.969
   3.091  0.257 11.33    2.64    8.87    1.86    0.03   10.76 7.595E+00

  10.589 19.135  3.61    2.41   10.60    1.75    0.03   12.38  0.969
   3.083  0.256 11.36    2.66    8.97    1.88    0.03   10.89 7.616E+00

  10.589 19.135  3.60    2.43   10.69    1.77    0.03   12.49  0.970
   3.075  0.255 11.38    2.69    9.08    1.91    0.03   11.02 7.638E+00

  10.589 19.135  3.59    2.46   10.78    1.79    0.03   12.60  0.969
   3.067  0.254 11.41    2.72    9.18    1.93    0.04   11.15 7.660E+00

  10.589 19.135  3.58    2.48   10.86    1.81    0.04   12.71  0.970
   3.059  0.253 11.43    2.74    9.28    1.96    0.04   11.28 7.681E+00

  10.589 19.135  3.57    2.50   10.94    1.83    0.04   12.81  0.969
   3.051  0.252 11.46    2.77    9.39    1.98    0.04   11.40 7.703E+00

  10.589 19.135  3.56    2.53   11.02    1.86    0.04   12.92  0.969
   3.043  0.251 11.48    2.80    9.49    2.00    0.04   11.53 7.725E+00

  10.589 19.135  3.55    2.55   11.10    1.88    0.04   13.02  0.970
   3.035  0.251 11.50    2.83    9.59    2.03    0.04   11.66 7.746E+00

  10.589 19.135  3.54    2.58   11.20    1.90    0.04   13.14  0.969
   3.027  0.250 11.53    2.86    9.70    2.05    0.04   11.79 7.768E+00

  10.589 19.135  3.53    2.60   11.28    1.93    0.04   13.24  0.970
   3.019  0.249 11.55    2.89    9.80    2.08    0.04   11.92 7.790E+00

  10.589 19.135  3.52    2.63   11.36    1.95    0.04   13.35  0.969
   3.011  0.248 11.58    2.91    9.90    2.10    0.04   12.04 7.812E+00

  10.589 19.135  3.51    2.66   11.50    1.97    0.04   13.51  0.970
   3.003  0.247 11.60    2.94   10.06    2.13    0.04   12.23 7.834E+00

  10.589 19.135  3.50    2.68   11.54    2.00    0.04   13.58  0.969
   2.995  0.246 11.63    2.97   10.12    2.16    0.04   12.31 7.855E+00

  10.589 19.135  3.50    2.71   11.62    2.02    0.04   13.68  0.967
   2.987  0.245 11.65    3.01   10.21    2.18    0.04   12.44 7.877E+00

  10.589 19.135  3.49    2.74   11.70    2.05    0.04   13.79  0.969
   2.979  0.244 11.68    3.04   10.32    2.21    0.04   12.57 7.899E+00

  10.589 19.135  3.48    2.76   11.79    2.07    0.04   13.91  0.969
   2.971  0.243 11.70    3.07   10.43    2.24    0.04   12.71 7.921E+00

