                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   3.2270  26.0042  0.15328E+01  0.15394E+01  0.45084E-05  0.15333E+01  0.14738E+01  0.45071E-05  0.14673E+01
   10.5890   3.2190  26.0042  0.15477E+01  0.15556E+01  0.47372E-05  0.15494E+01  0.14896E+01  0.47361E-05  0.14830E+01
   10.5890   3.2110  26.0042  0.15626E+01  0.15719E+01  0.49787E-05  0.15656E+01  0.15056E+01  0.49779E-05  0.14989E+01
   10.5890   3.2030  26.0042  0.15776E+01  0.15883E+01  0.52336E-05  0.15818E+01  0.15216E+01  0.52331E-05  0.15147E+01
   10.5890   3.1950  26.0042  0.15926E+01  0.16047E+01  0.55025E-05  0.15981E+01  0.15377E+01  0.55023E-05  0.15307E+01
   10.5890   3.1870  26.0042  0.16077E+01  0.16214E+01  0.57862E-05  0.16147E+01  0.15541E+01  0.57864E-05  0.15469E+01
   10.5890   3.1790  26.0042  0.16228E+01  0.16382E+01  0.60855E-05  0.16313E+01  0.15705E+01  0.60860E-05  0.15632E+01
   10.5890   3.1710  26.0042  0.16380E+01  0.16546E+01  0.64011E-05  0.16476E+01  0.15867E+01  0.64020E-05  0.15792E+01
   10.5890   3.1630  26.0042  0.16533E+01  0.16714E+01  0.67339E-05  0.16642E+01  0.16031E+01  0.67352E-05  0.15955E+01
   10.5890   3.1550  26.0042  0.16687E+01  0.16883E+01  0.70844E-05  0.16810E+01  0.16197E+01  0.70862E-05  0.16119E+01
   10.5890   3.1470  26.0042  0.16840E+01  0.17052E+01  0.74540E-05  0.16978E+01  0.16363E+01  0.74563E-05  0.16284E+01
   10.5890   3.1390  26.0042  0.16995E+01  0.17224E+01  0.78434E-05  0.17148E+01  0.16531E+01  0.78463E-05  0.16450E+01
   10.5890   3.1310  26.0042  0.17150E+01  0.17395E+01  0.82536E-05  0.17318E+01  0.16700E+01  0.82570E-05  0.16617E+01
   10.5890   3.1230  26.0042  0.17306E+01  0.17568E+01  0.86855E-05  0.17489E+01  0.16869E+01  0.86896E-05  0.16785E+01
