EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
H3_kin3                                                                 
                                                                        
Hall A 2018: 25 cm Tritium target                                       
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00045; twall=0.00481; tbeam=0.00291; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
   3.227  0.267 11.01    2.03    6.62    1.28    0.05    7.94 1.082E+01

  10.589 18.895  3.67    1.88    8.96    1.22    0.05   10.23  0.878
   3.219  0.266 11.04    2.05    6.71    1.29    0.05    8.05 1.085E+01

  10.589 18.895  3.66    1.89    9.04    1.23    0.05   10.32  0.878
   3.211  0.265 11.06    2.07    6.80    1.31    0.05    8.16 1.089E+01

  10.589 18.895  3.66    1.91    9.12    1.25    0.05   10.41  0.878
   3.203  0.264 11.09    2.08    6.90    1.32    0.05    8.27 1.092E+01

  10.589 18.895  3.65    1.93    9.19    1.26    0.05   10.51  0.878
   3.195  0.263 11.11    2.10    6.99    1.34    0.05    8.38 1.095E+01

  10.589 18.895  3.64    1.95    9.27    1.28    0.05   10.60  0.878
   3.187  0.262 11.13    2.12    7.09    1.35    0.05    8.49 1.099E+01

  10.589 18.895  3.63    1.96    9.35    1.29    0.05   10.69  0.878
   3.179  0.261 11.16    2.14    7.18    1.37    0.05    8.60 1.102E+01

  10.589 18.895  3.62    1.98    9.42    1.31    0.05   10.78  0.878
   3.171  0.260 11.18    2.16    7.28    1.39    0.05    8.71 1.105E+01

  10.589 18.895  3.61    2.00    9.50    1.32    0.05   10.88  0.878
   3.163  0.259 11.21    2.18    7.37    1.40    0.05    8.83 1.109E+01

  10.589 18.895  3.60    2.02    9.58    1.34    0.06   10.97  0.878
   3.155  0.258 11.23    2.20    7.47    1.42    0.06    8.94 1.112E+01

  10.589 18.895  3.59    2.03    9.66    1.35    0.06   11.06  0.878
   3.147  0.257 11.25    2.22    7.56    1.43    0.06    9.05 1.115E+01

  10.589 18.895  3.58    2.05    9.74    1.37    0.06   11.16  0.878
   3.139  0.256 11.28    2.24    7.66    1.45    0.06    9.17 1.119E+01

  10.589 18.895  3.57    2.07    9.81    1.38    0.06   11.25  0.878
   3.131  0.255 11.30    2.27    7.75    1.47    0.06    9.28 1.122E+01

  10.589 18.895  3.56    2.09    9.90    1.40    0.06   11.35  0.877
   3.123  0.254 11.33    2.29    7.85    1.48    0.06    9.40 1.125E+01

  10.589 18.895  3.55    2.11    9.98    1.41    0.06   11.45  0.877
   3.115  0.253 11.35    2.31    7.95    1.50    0.06    9.51 1.129E+01

  10.589 18.895  3.55    2.13   10.08    1.43    0.06   11.57  0.877
   3.107  0.253 11.38    2.33    8.07    1.52    0.06    9.65 1.132E+01

  10.589 18.895  3.54    2.15   10.14    1.45    0.06   11.65  0.877
   3.099  0.252 11.40    2.35    8.15    1.54    0.06    9.75 1.136E+01

  10.589 18.895  3.53    2.17   10.22    1.46    0.07   11.74  0.877
   3.091  0.251 11.42    2.37    8.24    1.55    0.07    9.86 1.139E+01

  10.589 18.895  3.52    2.19   10.29    1.48    0.07   11.84  0.877
   3.083  0.250 11.45    2.40    8.34    1.57    0.07    9.98 1.142E+01

  10.589 18.895  3.51    2.21   10.37    1.50    0.07   11.94  0.877
   3.075  0.249 11.47    2.42    8.44    1.59    0.07   10.09 1.146E+01

  10.589 18.895  3.50    2.23   10.47    1.51    0.07   12.06  0.877
   3.067  0.248 11.50    2.44    8.55    1.61    0.07   10.23 1.149E+01

  10.589 18.895  3.49    2.25   10.55    1.53    0.07   12.15  0.877
   3.059  0.247 11.52    2.47    8.65    1.63    0.07   10.35 1.153E+01

  10.589 18.895  3.48    2.27   10.63    1.55    0.07   12.25  0.877
   3.051  0.246 11.54    2.49    8.74    1.65    0.07   10.46 1.156E+01

  10.589 18.895  3.47    2.29   10.71    1.57    0.08   12.35  0.877
   3.043  0.245 11.57    2.51    8.84    1.67    0.08   10.58 1.159E+01

  10.589 18.895  3.46    2.31   10.79    1.59    0.08   12.45  0.876
   3.035  0.244 11.59    2.54    8.94    1.68    0.08   10.70 1.163E+01

  10.589 18.895  3.45    2.33   10.89    1.60    0.08   12.57  0.876
   3.027  0.243 11.62    2.56    9.05    1.70    0.08   10.84 1.166E+01

  10.589 18.895  3.45    2.35   10.94    1.62    0.08   12.64  0.876
   3.019  0.243 11.64    2.59    9.13    1.72    0.08   10.93 1.170E+01

  10.589 18.895  3.44    2.38   11.04    1.64    0.08   12.76  0.875
   3.011  0.242 11.66    2.61    9.24    1.74    0.08   11.06 1.173E+01

  10.589 18.895  3.43    2.40   11.11    1.66    0.08   12.86  0.876
   3.003  0.241 11.69    2.64    9.33    1.76    0.08   11.18 1.177E+01

  10.589 18.895  3.42    2.42   11.19    1.68    0.09   12.96  0.876
   2.995  0.240 11.71    2.66    9.43    1.79    0.09   11.30 1.180E+01

  10.589 18.895  3.41    2.44   11.27    1.70    0.09   13.06  0.876
   2.987  0.239 11.74    2.69    9.53    1.81    0.09   11.42 1.183E+01

  10.589 18.895  3.40    2.47   11.35    1.72    0.09   13.16  0.875
   2.979  0.238 11.76    2.71    9.63    1.83    0.09   11.54 1.187E+01

  10.589 18.895  3.39    2.49   11.44    1.74    0.09   13.27  0.875
   2.971  0.237 11.79    2.74    9.73    1.85    0.09   11.67 1.190E+01

  10.589 18.895  3.38    2.51   11.53    1.76    0.09   13.38  0.875
   2.963  0.236 11.81    2.77    9.83    1.87    0.09   11.79 1.194E+01

  10.589 18.895  3.37    2.54   11.61    1.78    0.10   13.48  0.875
   2.955  0.235 11.83    2.79    9.93    1.89    0.10   11.92 1.197E+01

  10.589 18.975  3.71    1.84    8.77    1.19    0.04   10.00  0.877
   3.227  0.269 10.98    2.01    6.48    1.26    0.04    7.78 1.058E+01

  10.589 18.975  3.70    1.86    8.85    1.20    0.04   10.09  0.877
   3.219  0.268 11.01    2.02    6.57    1.27    0.04    7.89 1.061E+01

  10.589 18.975  3.70    1.87    8.92    1.21    0.05   10.18  0.877
   3.211  0.267 11.03    2.04    6.66    1.29    0.05    8.00 1.065E+01

  10.589 18.975  3.69    1.89    9.00    1.23    0.05   10.27  0.877
   3.203  0.266 11.05    2.06    6.76    1.30    0.05    8.11 1.068E+01

  10.589 18.975  3.68    1.91    9.08    1.24    0.05   10.37  0.877
   3.195  0.265 11.08    2.08    6.85    1.32    0.05    8.22 1.071E+01

  10.589 18.975  3.67    1.93    9.16    1.26    0.05   10.46  0.878
   3.187  0.264 11.10    2.10    6.95    1.33    0.05    8.33 1.075E+01

  10.589 18.975  3.66    1.94    9.23    1.27    0.05   10.55  0.878
   3.179  0.263 11.13    2.12    7.04    1.35    0.05    8.44 1.078E+01

  10.589 18.975  3.65    1.96    9.31    1.29    0.05   10.64  0.878
   3.171  0.262 11.15    2.14    7.13    1.36    0.05    8.55 1.081E+01

  10.589 18.975  3.64    1.98    9.39    1.30    0.05   10.74  0.877
   3.163  0.261 11.18    2.16    7.23    1.38    0.05    8.66 1.085E+01

  10.589 18.975  3.63    2.00    9.46    1.32    0.05   10.83  0.877
   3.155  0.260 11.20    2.18    7.32    1.40    0.05    8.77 1.088E+01

  10.589 18.975  3.62    2.01    9.54    1.33    0.05   10.93  0.877
   3.147  0.259 11.22    2.20    7.42    1.41    0.05    8.89 1.091E+01

  10.589 18.975  3.61    2.03    9.62    1.35    0.06   11.02  0.877
   3.139  0.258 11.25    2.22    7.52    1.43    0.06    9.00 1.095E+01

  10.589 18.975  3.60    2.05    9.70    1.36    0.06   11.12  0.877
   3.131  0.257 11.27    2.24    7.61    1.45    0.06    9.11 1.098E+01

  10.589 18.975  3.59    2.07    9.78    1.38    0.06   11.21  0.877
   3.123  0.257 11.30    2.26    7.71    1.46    0.06    9.23 1.101E+01

  10.589 18.975  3.58    2.09    9.86    1.39    0.06   11.31  0.877
   3.115  0.256 11.32    2.28    7.81    1.48    0.06    9.34 1.105E+01

  10.589 18.975  3.58    2.11    9.94    1.41    0.06   11.41  0.877
   3.107  0.255 11.35    2.31    7.91    1.50    0.06    9.46 1.108E+01

  10.589 18.975  3.57    2.13   10.05    1.43    0.06   11.54  0.877
   3.099  0.254 11.37    2.33    8.03    1.51    0.06    9.60 1.111E+01

  10.589 18.975  3.56    2.15   10.12    1.44    0.06   11.63  0.877
   3.091  0.253 11.39    2.35    8.12    1.53    0.06    9.72 1.115E+01

  10.589 18.975  3.55    2.17   10.18    1.46    0.06   11.70  0.877
   3.083  0.252 11.42    2.37    8.20    1.55    0.06    9.81 1.118E+01

  10.589 18.975  3.54    2.19   10.26    1.48    0.07   11.80  0.877
   3.075  0.251 11.44    2.39    8.30    1.57    0.07    9.93 1.122E+01

  10.589 18.975  3.53    2.21   10.34    1.49    0.07   11.90  0.877
   3.067  0.250 11.47    2.42    8.39    1.59    0.07   10.05 1.125E+01

  10.589 18.975  3.52    2.23   10.42    1.51    0.07   12.00  0.877
   3.059  0.249 11.49    2.44    8.49    1.60    0.07   10.16 1.128E+01

  10.589 18.975  3.51    2.25   10.52    1.53    0.07   12.12  0.877
   3.051  0.248 11.51    2.46    8.61    1.62    0.07   10.30 1.132E+01

  10.589 18.975  3.50    2.27   10.60    1.55    0.07   12.21  0.877
   3.043  0.247 11.54    2.49    8.70    1.64    0.07   10.42 1.135E+01

  10.589 18.975  3.49    2.29   10.68    1.56    0.07   12.31  0.876
   3.035  0.246 11.56    2.51    8.80    1.66    0.07   10.54 1.138E+01

  10.589 18.975  3.48    2.31   10.76    1.58    0.08   12.42  0.876
   3.027  0.245 11.59    2.53    8.90    1.68    0.08   10.66 1.142E+01

  10.589 18.975  3.47    2.33   10.85    1.60    0.08   12.53  0.876
   3.019  0.245 11.61    2.56    9.01    1.70    0.08   10.79 1.145E+01

  10.589 18.975  3.47    2.35   10.91    1.62    0.08   12.61  0.876
   3.011  0.244 11.64    2.58    9.08    1.72    0.08   10.88 1.149E+01

  10.589 18.975  3.46    2.37   10.99    1.63    0.08   12.71  0.874
   3.003  0.243 11.66    2.61    9.18    1.73    0.08   11.00 1.152E+01

  10.589 18.975  3.45    2.40   11.09    1.65    0.08   12.83  0.874
   2.995  0.242 11.68    2.63    9.30    1.76    0.08   11.14 1.155E+01

  10.589 18.975  3.44    2.42   11.16    1.68    0.08   12.92  0.876
   2.987  0.241 11.71    2.66    9.39    1.78    0.08   11.26 1.159E+01

  10.589 18.975  3.43    2.44   11.24    1.70    0.09   13.02  0.875
   2.979  0.240 11.73    2.68    9.49    1.80    0.09   11.38 1.162E+01

  10.589 18.975  3.42    2.46   11.32    1.72    0.09   13.13  0.875
   2.971  0.239 11.76    2.71    9.59    1.82    0.09   11.50 1.166E+01

  10.589 18.975  3.41    2.49   11.41    1.74    0.09   13.23  0.875
   2.963  0.238 11.78    2.74    9.69    1.84    0.09   11.62 1.169E+01

  10.589 18.975  3.40    2.51   11.49    1.76    0.09   13.34  0.875
   2.955  0.237 11.81    2.76    9.79    1.87    0.09   11.75 1.173E+01

  10.589 19.055  3.74    1.82    8.66    1.17    0.04    9.87  0.877
   3.227  0.271 10.95    1.98    6.34    1.24    0.04    7.62 1.035E+01

  10.589 19.055  3.74    1.84    8.74    1.18    0.04    9.96  0.877
   3.219  0.270 10.98    2.00    6.43    1.26    0.04    7.73 1.038E+01

  10.589 19.055  3.73    1.86    8.81    1.20    0.04   10.05  0.877
   3.211  0.269 11.00    2.02    6.52    1.27    0.04    7.84 1.041E+01

  10.589 19.055  3.72    1.87    8.89    1.21    0.04   10.14  0.877
   3.203  0.268 11.02    2.04    6.62    1.28    0.04    7.94 1.045E+01

  10.589 19.055  3.71    1.89    8.96    1.22    0.05   10.23  0.877
   3.195  0.267 11.05    2.06    6.71    1.30    0.05    8.05 1.048E+01

  10.589 19.055  3.70    1.91    9.04    1.24    0.05   10.32  0.877
   3.187  0.266 11.07    2.08    6.80    1.31    0.05    8.16 1.051E+01

  10.589 19.055  3.69    1.92    9.12    1.25    0.05   10.42  0.877
   3.179  0.265 11.10    2.10    6.90    1.33    0.05    8.27 1.055E+01

  10.589 19.055  3.68    1.94    9.20    1.27    0.05   10.51  0.877
   3.171  0.264 11.12    2.12    7.00    1.34    0.05    8.39 1.058E+01

  10.589 19.055  3.67    1.96    9.27    1.28    0.05   10.60  0.877
   3.163  0.263 11.15    2.14    7.09    1.36    0.05    8.49 1.061E+01

  10.589 19.055  3.66    1.98    9.35    1.30    0.05   10.70  0.877
   3.155  0.262 11.17    2.16    7.18    1.38    0.05    8.61 1.065E+01

  10.589 19.055  3.65    1.99    9.43    1.31    0.05   10.79  0.877
   3.147  0.261 11.19    2.18    7.28    1.39    0.05    8.72 1.068E+01

  10.589 19.055  3.64    2.01    9.51    1.33    0.05   10.89  0.877
   3.139  0.261 11.22    2.20    7.38    1.41    0.05    8.84 1.071E+01

  10.589 19.055  3.63    2.03    9.59    1.34    0.05   10.98  0.877
   3.131  0.260 11.24    2.22    7.47    1.42    0.05    8.95 1.074E+01

  10.589 19.055  3.62    2.05    9.66    1.36    0.06   11.08  0.877
   3.123  0.259 11.27    2.24    7.57    1.44    0.06    9.06 1.078E+01

  10.589 19.055  3.61    2.07    9.74    1.37    0.06   11.17  0.877
   3.115  0.258 11.29    2.26    7.67    1.46    0.06    9.18 1.081E+01

  10.589 19.055  3.61    2.09    9.82    1.39    0.06   11.27  0.877
   3.107  0.257 11.32    2.28    7.76    1.47    0.06    9.29 1.084E+01

  10.589 19.055  3.60    2.10    9.90    1.40    0.06   11.37  0.877
   3.099  0.256 11.34    2.30    7.86    1.49    0.06    9.41 1.088E+01

  10.589 19.055  3.59    2.12    9.99    1.42    0.06   11.47  0.877
   3.091  0.255 11.36    2.32    7.96    1.51    0.06    9.53 1.091E+01

  10.589 19.055  3.58    2.14   10.09    1.44    0.06   11.59  0.877
   3.083  0.254 11.39    2.35    8.08    1.53    0.06    9.67 1.094E+01

  10.589 19.055  3.57    2.16   10.15    1.45    0.06   11.66  0.877
   3.075  0.253 11.41    2.37    8.16    1.54    0.06    9.76 1.098E+01

  10.589 19.055  3.56    2.18   10.23    1.47    0.07   11.76  0.877
   3.067  0.252 11.44    2.39    8.25    1.56    0.07    9.88 1.101E+01

  10.589 19.055  3.55    2.20   10.30    1.49    0.07   11.86  0.877
   3.059  0.251 11.46    2.41    8.35    1.58    0.07   10.00 1.104E+01

  10.589 19.055  3.54    2.22   10.39    1.51    0.07   11.96  0.877
   3.051  0.250 11.49    2.44    8.45    1.60    0.07   10.12 1.108E+01

  10.589 19.055  3.53    2.24   10.49    1.52    0.07   12.08  0.877
   3.043  0.249 11.51    2.46    8.56    1.62    0.07   10.25 1.111E+01

  10.589 19.055  3.52    2.26   10.56    1.54    0.07   12.18  0.876
   3.035  0.248 11.53    2.48    8.66    1.64    0.07   10.37 1.115E+01

  10.589 19.055  3.51    2.29   10.65    1.56    0.07   12.28  0.876
   3.027  0.248 11.56    2.51    8.76    1.66    0.07   10.49 1.118E+01

  10.589 19.055  3.50    2.31   10.73    1.58    0.07   12.38  0.876
   3.019  0.247 11.58    2.53    8.86    1.68    0.07   10.61 1.121E+01

  10.589 19.055  3.49    2.33   10.83    1.60    0.08   12.50  0.876
   3.011  0.246 11.61    2.56    8.98    1.70    0.08   10.75 1.125E+01

  10.589 19.055  3.48    2.35   10.91    1.61    0.08   12.60  0.876
   3.003  0.245 11.63    2.58    9.07    1.72    0.08   10.87 1.128E+01

  10.589 19.055  3.48    2.37   10.96    1.63    0.08   12.67  0.876
   2.995  0.244 11.66    2.61    9.14    1.74    0.08   10.96 1.131E+01

  10.589 19.055  3.47    2.39   11.06    1.65    0.08   12.79  0.874
   2.987  0.243 11.68    2.63    9.26    1.75    0.08   11.09 1.135E+01

  10.589 19.055  3.46    2.42   11.13    1.67    0.08   12.88  0.876
   2.979  0.242 11.70    2.66    9.35    1.78    0.08   11.21 1.138E+01

  10.589 19.055  3.45    2.44   11.21    1.69    0.08   12.98  0.875
   2.971  0.241 11.73    2.68    9.45    1.80    0.08   11.33 1.142E+01

  10.589 19.055  3.44    2.46   11.29    1.71    0.09   13.09  0.875
   2.963  0.240 11.75    2.71    9.55    1.82    0.09   11.46 1.145E+01

  10.589 19.055  3.43    2.49   11.38    1.73    0.09   13.20  0.875
   2.955  0.239 11.78    2.73    9.65    1.84    0.09   11.58 1.148E+01

  10.589 19.135  3.78    1.80    8.54    1.15    0.04    9.73  0.877
   3.227  0.273 10.92    1.96    6.19    1.22    0.04    7.46 1.012E+01

  10.589 19.135  3.77    1.82    8.63    1.17    0.04    9.83  0.877
   3.219  0.272 10.94    1.98    6.29    1.24    0.04    7.57 1.015E+01

  10.589 19.135  3.76    1.84    8.70    1.18    0.04    9.92  0.877
   3.211  0.271 10.97    2.00    6.39    1.25    0.04    7.68 1.019E+01

  10.589 19.135  3.75    1.85    8.77    1.19    0.04   10.01  0.877
   3.203  0.270 10.99    2.02    6.48    1.26    0.04    7.79 1.022E+01

  10.589 19.135  3.74    1.87    8.85    1.21    0.04   10.10  0.877
   3.195  0.269 11.02    2.04    6.57    1.28    0.04    7.89 1.025E+01

  10.589 19.135  3.73    1.89    8.92    1.22    0.04   10.19  0.877
   3.187  0.268 11.04    2.06    6.66    1.29    0.04    8.00 1.028E+01

  10.589 19.135  3.72    1.90    9.00    1.23    0.05   10.28  0.877
   3.179  0.268 11.07    2.07    6.76    1.31    0.05    8.11 1.032E+01

  10.589 19.135  3.71    1.92    9.08    1.25    0.05   10.37  0.877
   3.171  0.267 11.09    2.09    6.85    1.32    0.05    8.22 1.035E+01

  10.589 19.135  3.70    1.94    9.16    1.26    0.05   10.47  0.877
   3.163  0.266 11.11    2.11    6.95    1.34    0.05    8.34 1.038E+01

  10.589 19.135  3.69    1.95    9.24    1.28    0.05   10.56  0.877
   3.155  0.265 11.14    2.13    7.05    1.36    0.05    8.45 1.042E+01

  10.589 19.135  3.68    1.97    9.31    1.29    0.05   10.65  0.877
   3.147  0.264 11.16    2.15    7.14    1.37    0.05    8.56 1.045E+01

  10.589 19.135  3.67    1.99    9.39    1.31    0.05   10.75  0.877
   3.139  0.263 11.19    2.17    7.23    1.39    0.05    8.67 1.048E+01

  10.589 19.135  3.66    2.01    9.47    1.32    0.05   10.84  0.877
   3.131  0.262 11.21    2.19    7.33    1.40    0.05    8.79 1.051E+01

  10.589 19.135  3.65    2.03    9.55    1.34    0.05   10.94  0.877
   3.123  0.261 11.24    2.21    7.43    1.42    0.05    8.90 1.055E+01

  10.589 19.135  3.64    2.05    9.63    1.35    0.05   11.04  0.877
   3.115  0.260 11.26    2.24    7.52    1.44    0.05    9.02 1.058E+01

  10.589 19.135  3.64    2.06    9.71    1.37    0.06   11.13  0.877
   3.107  0.259 11.29    2.26    7.62    1.45    0.06    9.13 1.061E+01

  10.589 19.135  3.63    2.08    9.79    1.38    0.06   11.23  0.877
   3.099  0.258 11.31    2.28    7.72    1.47    0.06    9.25 1.065E+01

  10.589 19.135  3.62    2.10    9.86    1.40    0.06   11.32  0.877
   3.091  0.257 11.33    2.30    7.81    1.49    0.06    9.36 1.068E+01

  10.589 19.135  3.61    2.12    9.95    1.42    0.06   11.43  0.877
   3.083  0.256 11.36    2.32    7.92    1.50    0.06    9.48 1.071E+01

  10.589 19.135  3.60    2.14   10.06    1.43    0.06   11.55  0.877
   3.075  0.255 11.38    2.34    8.04    1.52    0.06    9.62 1.075E+01

  10.589 19.135  3.59    2.16   10.14    1.45    0.06   11.65  0.877
   3.067  0.254 11.41    2.37    8.13    1.54    0.06    9.74 1.078E+01

  10.589 19.135  3.58    2.18   10.19    1.47    0.06   11.72  0.877
   3.059  0.253 11.43    2.39    8.21    1.56    0.06    9.83 1.081E+01

  10.589 19.135  3.57    2.20   10.27    1.48    0.07   11.82  0.877
   3.051  0.252 11.46    2.41    8.31    1.58    0.07    9.95 1.084E+01

  10.589 19.135  3.56    2.22   10.35    1.50    0.07   11.92  0.876
   3.043  0.251 11.48    2.43    8.41    1.60    0.07   10.07 1.088E+01

  10.589 19.135  3.55    2.24   10.43    1.52    0.07   12.02  0.876
   3.035  0.251 11.50    2.46    8.50    1.61    0.07   10.19 1.091E+01

  10.589 19.135  3.54    2.26   10.53    1.54    0.07   12.14  0.876
   3.027  0.250 11.53    2.48    8.62    1.63    0.07   10.32 1.095E+01

  10.589 19.135  3.53    2.28   10.61    1.56    0.07   12.24  0.876
   3.019  0.249 11.55    2.50    8.72    1.65    0.07   10.44 1.098E+01

  10.589 19.135  3.52    2.30   10.69    1.57    0.07   12.34  0.876
   3.011  0.248 11.58    2.53    8.82    1.67    0.07   10.56 1.101E+01

  10.589 19.135  3.51    2.33   10.78    1.59    0.07   12.44  0.876
   3.003  0.247 11.60    2.55    8.92    1.69    0.07   10.68 1.105E+01

  10.589 19.135  3.50    2.35   10.87    1.61    0.08   12.56  0.876
   2.995  0.246 11.63    2.58    9.03    1.71    0.08   10.82 1.108E+01

  10.589 19.135  3.50    2.37   10.93    1.63    0.08   12.64  0.876
