 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad   Rad_cor
  0.421578199       5.82420111       23.8257999       3.22700000       3.09707284       3.08482289      0.99604469537734985     
  0.420076519       5.80976200       23.8257999       3.21900010       3.11786652       3.10891604      0.99712932109832764     
  0.418578178       5.79532337       23.8257999       3.21099997       3.13870215       3.13284802      0.99813485145568848     
  0.417083114       5.78088522       23.8257999       3.20300007       3.15957761       3.15695429      0.99916970729827881     
  0.415591151       5.76644564       23.8257999       3.19499993       3.18049383       3.18111324       1.0001947879791260     
  0.414102584       5.75200748       23.8257999       3.18700004       3.20145035       3.20542049       1.0012401342391968     
  0.412617117       5.73756838       23.8257999       3.17899990       3.22244740       3.22953749       1.0022002458572388     
  0.411134899       5.72312975       23.8257999       3.17100000       3.24348378       3.25405645       1.0032596588134766     
  0.409655899       5.70869160       23.8257999       3.16300011       3.26455975       3.27875209       1.0043474435806274     
  0.408179969       5.69425249       23.8257999       3.15499997       3.28567600       3.30342078       1.0054006576538086     
  0.406707376       5.67981386       23.8257999       3.14700007       3.30683112       3.32830524       1.0064939260482788     
  0.405237824       5.66537523       23.8257999       3.13899994       3.32802582       3.35336113       1.0076127052307129     
  0.403771490       5.65093708       23.8257999       3.13100004       3.34925890       3.37875080       1.0088055133819580     
  0.402308255       5.63649797       23.8257999       3.12299991       3.37053180       3.40377045       1.0098615884780884     
  0.400848150       5.62205935       23.8257999       3.11500001       3.39184284       3.42842650       1.0107858180999756     
  0.399391234       5.60762119       23.8257999       3.10700011       3.41319203       3.45375252       1.0118834972381592     
  0.397937357       5.59318209       23.8257999       3.09899998       3.43458033       3.47917867       1.0129851102828979     
  0.396486610       5.57874346       23.8257999       3.09100008       3.45600629       3.50477743       1.0141119956970215     
  0.395038933       5.56430435       23.8257999       3.08299994       3.47747111       3.53013706       1.0151449441909790     
  0.393594354       5.54986620       23.8257999       3.07500005       3.49897313       3.55580068       1.0162411928176880     
  0.392152816       5.53542662       23.8257999       3.06699991       3.52051401       3.58208203       1.0174883604049683     
  0.390714407       5.52098846       23.8257999       3.05900002       3.54209185       3.60793567       1.0185890197753906     
  0.389279068       5.50655031       23.8257999       3.05100012       3.56370687       3.63374519       1.0196532011032104     
  0.387846678       5.49211073       23.8257999       3.04299998       3.58536053       3.65981722       1.0207668542861938     
  0.386417389       5.47767258       23.8257999       3.03500009       3.60705042       3.68585610       1.0218477249145508     
  0.384991080       5.46323395       23.8257999       3.02699995       3.62877917       3.71195650       1.0229215621948242     
  0.383567840       5.44879532       23.8257999       3.01900005       3.65054417       3.73868275       1.0241439342498779     
  0.382147580       5.43435669       23.8257999       3.01099992       3.67234683       3.76523876       1.0252950191497803     
  0.380730331       5.41991806       23.8257999       3.00300002       3.69418621       3.79172778       1.0264040231704712     
  0.379316002       5.40547895       23.8257999       2.99499989       3.71606302       3.81836653       1.0275300741195679     
  0.377904713       5.39104080       23.8257999       2.98699999       3.73797607       3.84509540       1.0286570787429810     
  0.376496375       5.37660217       23.8257999       2.97900009       3.75992656       3.87222290       1.0298665761947632     
  0.375090957       5.36216307       23.8257999       2.97099996       3.78191400       3.89925027       1.0310256481170654     
  0.373688579       5.34772444       23.8257999       2.96300006       3.80393815       3.92567873       1.0320038795471191     
  0.372289032       5.33328533       23.8257999       2.95499992       3.82599950       3.95358443       1.0333467721939087     
  0.424372792       5.86280918       23.9057999       3.22700000       3.02222061       3.00660586      0.99483335018157959     
  0.422861218       5.84827471       23.9057999       3.21900010       3.04279160       3.02988672      0.99575889110565186     
  0.421352923       5.83374023       23.9057999       3.21099997       3.06340504       3.05363941      0.99681216478347778     
  0.419847935       5.81920624       23.9057999       3.20300007       3.08405900       3.07739258      0.99783843755722046     
  0.418346107       5.80467129       23.9057999       3.19499993       3.10475564       3.10131383      0.99889141321182251     
  0.416847676       5.79013729       23.9057999       3.18700004       3.12549233       3.12521601      0.99991160631179810     
  0.415352374       5.77560282       23.9057999       3.17899990       3.14627099       3.14929986       1.0009627342224121     
