EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
H3_kin7_2nd                                                             
                                                                        
Hall A 2018: 25 cm Tritium target                                       
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00045; twall=0.00481; tbeam=0.00291; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL
  10.589 23.911  5.57    1.26    3.70    0.62    0.00    4.33  0.837
   3.067  0.395  9.42    1.34    0.35    0.66    0.00    1.01 2.880E+00

  10.589 23.911  5.56    1.27    3.80    0.63    0.00    4.43  0.838
   3.059  0.393  9.45    1.35    0.46    0.67    0.00    1.13 2.900E+00

  10.589 23.911  5.55    1.28    3.88    0.64    0.00    4.52  0.838
   3.051  0.392  9.48    1.36    0.56    0.68    0.00    1.24 2.919E+00

  10.589 23.911  5.53    1.29    3.95    0.65    0.00    4.61  0.836
   3.043  0.391  9.51    1.38    0.65    0.69    0.00    1.34 2.938E+00

  10.589 23.911  5.52    1.30    4.03    0.66    0.00    4.69  0.840
   3.035  0.389  9.54    1.39    0.75    0.69    0.00    1.44 2.957E+00

  10.589 23.911  5.50    1.32    4.11    0.67    0.00    4.78  0.840
   3.027  0.388  9.57    1.40    0.84    0.71    0.00    1.55 2.976E+00

  10.589 23.911  5.49    1.33    4.19    0.67    0.00    4.86  0.841
   3.019  0.386  9.60    1.42    0.94    0.71    0.00    1.66 2.996E+00

  10.589 23.911  5.47    1.34    4.27    0.68    0.00    4.96  0.841
   3.011  0.385  9.63    1.43    1.04    0.72    0.00    1.77 3.015E+00

  10.589 23.911  5.46    1.35    4.35    0.69    0.01    5.05  0.842
   3.003  0.383  9.66    1.44    1.14    0.73    0.01    1.88 3.034E+00

  10.589 23.911  5.44    1.37    4.44    0.70    0.01    5.14  0.842
   2.995  0.382  9.69    1.46    1.24    0.74    0.01    1.99 3.054E+00

  10.589 23.911  5.43    1.38    4.52    0.71    0.01    5.23  0.843
   2.987  0.381  9.72    1.47    1.34    0.75    0.01    2.10 3.073E+00

  10.589 23.911  5.41    1.39    4.60    0.72    0.01    5.32  0.843
   2.979  0.379  9.75    1.49    1.44    0.76    0.01    2.20 3.093E+00

  10.589 23.911  5.40    1.41    4.68    0.73    0.01    5.41  0.844
   2.971  0.378  9.78    1.50    1.53    0.77    0.01    2.31 3.113E+00

  10.589 23.911  5.39    1.42    4.76    0.74    0.01    5.51  0.845
   2.963  0.376  9.81    1.52    1.64    0.78    0.01    2.43 3.132E+00

  10.589 23.911  5.37    1.43    4.83    0.75    0.01    5.59  0.845
   2.955  0.375  9.84    1.53    1.73    0.79    0.01    2.53 3.152E+00

  10.589 23.991  5.90    1.04    2.05    0.48    0.00    2.53  0.824
   3.227  0.427  8.79    1.10   -1.68    0.51    0.00   -1.16 2.446E+00

  10.589 23.991  5.89    1.05    2.13    0.49    0.00    2.62  0.825
   3.219  0.426  8.82    1.11   -1.57    0.52    0.00   -1.05 2.464E+00

  10.589 23.991  5.87    1.06    2.21    0.49    0.00    2.70  0.825
   3.211  0.424  8.85    1.12   -1.48    0.52    0.00   -0.96 2.482E+00

  10.589 23.991  5.86    1.07    2.28    0.50    0.00    2.78  0.826
   3.203  0.423  8.88    1.13   -1.39    0.53    0.00   -0.86 2.500E+00

  10.589 23.991  5.85    1.08    2.36    0.50    0.00    2.86  0.827
   3.195  0.421  8.91    1.14   -1.30    0.53    0.00   -0.76 2.518E+00

  10.589 23.991  5.83    1.09    2.43    0.51    0.00    2.94  0.827
   3.187  0.420  8.94    1.15   -1.21    0.54    0.00   -0.66 2.536E+00

  10.589 23.991  5.82    1.10    2.51    0.52    0.00    3.03  0.828
   3.179  0.418  8.97    1.16   -1.11    0.55    0.00   -0.56 2.554E+00

  10.589 23.991  5.80    1.11    2.58    0.52    0.00    3.11  0.828
   3.171  0.417  9.00    1.18   -1.02    0.55    0.00   -0.46 2.572E+00

  10.589 23.991  5.79    1.12    2.65    0.53    0.00    3.18  0.829
   3.163  0.415  9.03    1.19   -0.93    0.56    0.00   -0.37 2.591E+00

  10.589 23.991  5.77    1.13    2.73    0.54    0.00    3.27  0.830
   3.155  0.414  9.06    1.20   -0.84    0.57    0.00   -0.27 2.609E+00

  10.589 23.991  5.76    1.14    2.81    0.54    0.00    3.35  0.830
   3.147  0.412  9.09    1.21   -0.74    0.58    0.00   -0.16 2.627E+00

  10.589 23.991  5.74    1.15    2.89    0.55    0.00    3.44  0.831
   3.139  0.411  9.12    1.22   -0.64    0.58    0.00   -0.06 2.646E+00

  10.589 23.991  5.73    1.16    2.97    0.56    0.00    3.53  0.831
   3.131  0.409  9.15    1.23   -0.55    0.59    0.00    0.05 2.664E+00

  10.589 23.991  5.71    1.17    3.05    0.56    0.00    3.62  0.832
   3.123  0.408  9.18    1.24   -0.45    0.60    0.00    0.15 2.683E+00

  10.589 23.991  5.70    1.18    3.13    0.57    0.00    3.71  0.833
   3.115  0.406  9.21    1.25   -0.35    0.60    0.00    0.26 2.701E+00

  10.589 23.991  5.68    1.19    3.22    0.58    0.00    3.80  0.833
   3.107  0.405  9.24    1.27   -0.24    0.61    0.00    0.37 2.720E+00

  10.589 23.991  5.67    1.20    3.30    0.59    0.00    3.89  0.834
   3.099  0.403  9.27    1.28   -0.15    0.62    0.00    0.48 2.738E+00

  10.589 23.991  5.66    1.21    3.37    0.59    0.00    3.96  0.834
   3.091  0.402  9.30    1.29   -0.06    0.63    0.00    0.57 2.757E+00

  10.589 23.991  5.64    1.22    3.44    0.60    0.00    4.05  0.835
   3.083  0.400  9.33    1.30    0.03    0.64    0.00    0.67 2.776E+00

  10.589 23.991  5.63    1.23    3.52    0.61    0.00    4.14  0.836
   3.075  0.399  9.35    1.31    0.13    0.64    0.00    0.78 2.795E+00

  10.589 23.991  5.61    1.25    3.61    0.62    0.00    4.23  0.836
   3.067  0.398  9.38    1.33    0.23    0.65    0.00    0.89 2.813E+00

  10.589 23.991  5.60    1.26    3.68    0.62    0.00    4.31  0.837
   3.059  0.396  9.41    1.34    0.32    0.66    0.00    0.99 2.832E+00

  10.589 23.991  5.58    1.27    3.77    0.63    0.00    4.41  0.837
   3.051  0.395  9.44    1.35    0.43    0.67    0.00    1.11 2.851E+00

  10.589 23.991  5.57    1.28    3.86    0.64    0.00    4.50  0.838
   3.043  0.393  9.47    1.37    0.53    0.68    0.00    1.21 2.870E+00

  10.589 23.991  5.55    1.29    3.94    0.65    0.00    4.59  0.839
   3.035  0.392  9.50    1.38    0.63    0.69    0.00    1.32 2.889E+00

  10.589 23.991  5.54    1.30    4.01    0.65    0.00    4.67  0.836
   3.027  0.390  9.53    1.39    0.73    0.69    0.00    1.42 2.908E+00

  10.589 23.991  5.52    1.32    4.09    0.67    0.00    4.76  0.840
   3.019  0.389  9.56    1.41    0.82    0.71    0.00    1.53 2.927E+00

  10.589 23.991  5.51    1.33    4.17    0.67    0.00    4.85  0.840
   3.011  0.387  9.59    1.42    0.92    0.71    0.00    1.63 2.947E+00

  10.589 23.991  5.49    1.34    4.24    0.68    0.00    4.93  0.841
   3.003  0.386  9.62    1.43    1.01    0.72    0.00    1.74 2.966E+00

  10.589 23.991  5.48    1.35    4.33    0.69    0.01    5.03  0.841
   2.995  0.385  9.65    1.45    1.12    0.73    0.01    1.86 2.985E+00

  10.589 23.991  5.46    1.37    4.42    0.70    0.01    5.12  0.842
   2.987  0.383  9.68    1.46    1.22    0.74    0.01    1.97 3.004E+00

  10.589 23.991  5.45    1.38    4.50    0.71    0.01    5.21  0.842
   2.979  0.382  9.71    1.48    1.32    0.75    0.01    2.08 3.024E+00

  10.589 23.991  5.44    1.39    4.58    0.72    0.01    5.30  0.843
   2.971  0.380  9.74    1.49    1.42    0.76    0.01    2.18 3.043E+00

  10.589 23.991  5.42    1.41    4.66    0.73    0.01    5.39  0.844
   2.963  0.379  9.77    1.50    1.51    0.77    0.01    2.29 3.062E+00

  10.589 23.991  5.41    1.42    4.75    0.74    0.01    5.49  0.844
   2.955  0.377  9.80    1.52    1.62    0.78    0.01    2.41 3.082E+00

  10.589 24.071  5.94    1.03    1.95    0.48    0.00    2.43  0.823
   3.227  0.430  8.75    1.09   -1.79    0.50    0.00   -1.29 2.384E+00

  10.589 24.071  5.93    1.04    2.02    0.48    0.00    2.51  0.824
   3.219  0.429  8.78    1.10   -1.70    0.51    0.00   -1.19 2.402E+00

  10.589 24.071  5.91    1.05    2.11    0.49    0.00    2.60  0.824
   3.211  0.427  8.81    1.11   -1.60    0.52    0.00   -1.08 2.420E+00

  10.589 24.071  5.90    1.06    2.19    0.49    0.00    2.68  0.825
   3.203  0.426  8.84    1.12   -1.50    0.52    0.00   -0.98 2.438E+00

  10.589 24.071  5.88    1.07    2.25    0.50    0.00    2.75  0.826
   3.195  0.424  8.87    1.13   -1.42    0.53    0.00   -0.89 2.456E+00

  10.589 24.071  5.87    1.08    2.33    0.50    0.00    2.84  0.826
   3.187  0.423  8.90    1.14   -1.32    0.53    0.00   -0.78 2.473E+00

  10.589 24.071  5.85    1.09    2.41    0.51    0.00    2.92  0.827
   3.179  0.421  8.93    1.16   -1.23    0.54    0.00   -0.69 2.491E+00

  10.589 24.071  5.84    1.10    2.49    0.52    0.00    3.00  0.827
   3.171  0.420  8.96    1.17   -1.14    0.55    0.00   -0.59 2.509E+00

  10.589 24.071  5.83    1.11    2.56    0.52    0.00    3.09  0.828
   3.163  0.418  8.99    1.18   -1.04    0.55    0.00   -0.49 2.527E+00

  10.589 24.071  5.81    1.12    2.63    0.53    0.00    3.16  0.828
   3.155  0.416  9.02    1.19   -0.96    0.56    0.00   -0.39 2.546E+00

  10.589 24.071  5.80    1.13    2.71    0.54    0.00    3.24  0.829
   3.147  0.415  9.05    1.20   -0.86    0.57    0.00   -0.29 2.564E+00

  10.589 24.071  5.78    1.14    2.79    0.54    0.00    3.33  0.830
   3.139  0.413  9.08    1.21   -0.77    0.57    0.00   -0.19 2.582E+00

  10.589 24.071  5.77    1.15    2.87    0.55    0.00    3.42  0.830
   3.131  0.412  9.11    1.22   -0.67    0.58    0.00   -0.08 2.600E+00

  10.589 24.071  5.75    1.16    2.95    0.56    0.00    3.50  0.831
   3.123  0.411  9.14    1.23   -0.57    0.59    0.00    0.02 2.618E+00

  10.589 24.071  5.74    1.17    3.03    0.56    0.00    3.59  0.832
   3.115  0.409  9.17    1.24   -0.47    0.60    0.00    0.13 2.637E+00

  10.589 24.071  5.72    1.18    3.11    0.57    0.00    3.68  0.832
   3.107  0.408  9.20    1.26   -0.37    0.60    0.00    0.23 2.655E+00

  10.589 24.071  5.71    1.19    3.20    0.58    0.00    3.78  0.833
   3.099  0.406  9.23    1.27   -0.27    0.61    0.00    0.35 2.674E+00

  10.589 24.071  5.69    1.20    3.28    0.58    0.00    3.87  0.833
   3.091  0.405  9.26    1.28   -0.17    0.62    0.00    0.45 2.692E+00

  10.589 24.071  5.68    1.21    3.34    0.59    0.00    3.94  0.834
   3.083  0.403  9.29    1.29   -0.09    0.63    0.00    0.54 2.711E+00

  10.589 24.071  5.66    1.22    3.42    0.60    0.00    4.03  0.835
   3.075  0.402  9.32    1.30    0.01    0.64    0.00    0.65 2.729E+00

  10.589 24.071  5.65    1.24    3.50    0.61    0.00    4.12  0.835
   3.067  0.400  9.35    1.32    0.11    0.64    0.00    0.76 2.748E+00

  10.589 24.071  5.63    1.25    3.59    0.62    0.00    4.21  0.836
   3.059  0.399  9.38    1.33    0.21    0.65    0.00    0.87 2.766E+00

  10.589 24.071  5.62    1.26    3.66    0.62    0.00    4.29  0.836
   3.051  0.397  9.41    1.34    0.30    0.66    0.00    0.97 2.785E+00

  10.589 24.071  5.60    1.27    3.74    0.63    0.00    4.38  0.837
   3.043  0.396  9.44    1.35    0.40    0.67    0.00    1.07 2.804E+00

  10.589 24.071  5.59    1.28    3.84    0.64    0.00    4.48  0.837
   3.035  0.394  9.47    1.37    0.51    0.68    0.00    1.19 2.823E+00

  10.589 24.071  5.57    1.29    3.92    0.65    0.00    4.57  0.838
   3.027  0.393  9.50    1.38    0.61    0.69    0.00    1.30 2.842E+00

  10.589 24.071  5.56    1.31    3.99    0.65    0.00    4.65  0.836
   3.019  0.391  9.53    1.39    0.70    0.69    0.00    1.40 2.860E+00

  10.589 24.071  5.55    1.32    4.07    0.67    0.00    4.74  0.839
   3.011  0.390  9.56    1.41    0.80    0.71    0.00    1.51 2.879E+00

  10.589 24.071  5.53    1.33    4.15    0.67    0.00    4.83  0.840
   3.003  0.388  9.59    1.42    0.90    0.71    0.00    1.61 2.898E+00

  10.589 24.071  5.52    1.34    4.23    0.68    0.00    4.91  0.840
   2.995  0.387  9.62    1.43    0.99    0.72    0.00    1.72 2.917E+00

  10.589 24.071  5.50    1.36    4.32    0.69    0.00    5.01  0.841
   2.987  0.386  9.65    1.45    1.10    0.73    0.00    1.84 2.937E+00

  10.589 24.071  5.49    1.37    4.40    0.70    0.01    5.11  0.841
   2.979  0.384  9.67    1.46    1.20    0.74    0.01    1.95 2.956E+00

  10.589 24.071  5.47    1.38    4.48    0.71    0.01    5.20  0.842
   2.971  0.383  9.70    1.48    1.30    0.75    0.01    2.05 2.975E+00

  10.589 24.071  5.46    1.40    4.56    0.72    0.01    5.29  0.843
   2.963  0.381  9.73    1.49    1.39    0.76    0.01    2.16 2.994E+00

  10.589 24.071  5.44    1.41    4.64    0.73    0.01    5.38  0.843
   2.955  0.380  9.76    1.51    1.49    0.77    0.01    2.27 3.013E+00

  10.589 24.151  5.98    1.03    1.85    0.47    0.00    2.32  0.822
   3.227  0.433  8.71    1.08   -1.91    0.50    0.00   -1.41 2.324E+00

  10.589 24.151  5.97    1.03    1.93    0.47    0.00    2.40  0.822
   3.219  0.431  8.74    1.09   -1.82    0.50    0.00   -1.31 2.342E+00

  10.589 24.151  5.95    1.04    2.00    0.48    0.00    2.48  0.823
   3.211  0.430  8.77    1.10   -1.73    0.51    0.00   -1.22 2.359E+00

  10.589 24.151  5.94    1.05    2.08    0.49    0.00    2.57  0.824
   3.203  0.428  8.80    1.11   -1.63    0.51    0.00   -1.11 2.377E+00

  10.589 24.151  5.92    1.06    2.16    0.49    0.00    2.66  0.824
   3.195  0.427  8.83    1.12   -1.53    0.52    0.00   -1.01 2.395E+00

  10.589 24.151  5.91    1.07    2.23    0.50    0.00    2.73  0.825
   3.187  0.425  8.86    1.14   -1.45    0.53    0.00   -0.92 2.412E+00

  10.589 24.151  5.89    1.08    2.30    0.50    0.00    2.81  0.826
   3.179  0.424  8.89    1.15   -1.35    0.53    0.00   -0.82 2.430E+00

  10.589 24.151  5.88    1.09    2.38    0.51    0.00    2.90  0.826
   3.171  0.422  8.92    1.16   -1.26    0.54    0.00   -0.71 2.448E+00

  10.589 24.151  5.86    1.10    2.46    0.52    0.00    2.98  0.827
   3.163  0.421  8.95    1.17   -1.16    0.55    0.00   -0.61 2.466E+00

  10.589 24.151  5.85    1.11    2.54    0.52    0.00    3.06  0.827
   3.155  0.419  8.98    1.18   -1.07    0.55    0.00   -0.51 2.484E+00

  10.589 24.151  5.83    1.12    2.61    0.53    0.00    3.14  0.828
   3.147  0.418  9.01    1.19   -0.97    0.56    0.00   -0.41 2.501E+00

  10.589 24.151  5.82    1.13    2.68    0.54    0.00    3.22  0.829
   3.139  0.416  9.04    1.20   -0.89    0.57    0.00   -0.32 2.519E+00

  10.589 24.151  5.80    1.14    2.76    0.54    0.00    3.31  0.829
   3.131  0.415  9.07    1.21   -0.79    0.57    0.00   -0.21 2.537E+00

  10.589 24.151  5.79    1.15    2.84    0.55    0.00    3.39  0.830
   3.123  0.413  9.10    1.22   -0.70    0.58    0.00   -0.11 2.556E+00

  10.589 24.151  5.77    1.16    2.92    0.56    0.00    3.48  0.830
   3.115  0.412  9.13    1.23   -0.60    0.59    0.00   -0.00 2.574E+00

  10.589 24.151  5.76    1.17    3.00    0.56    0.00    3.57  0.831
   3.107  0.410  9.16    1.25   -0.50    0.60    0.00    0.10 2.592E+00

  10.589 24.151  5.74    1.18    3.09    0.57    0.00    3.66  0.832
   3.099  0.409  9.19    1.26   -0.39    0.60    0.00    0.21 2.610E+00

  10.589 24.151  5.73    1.19    3.18    0.58    0.00    3.76  0.832
   3.091  0.407  9.22    1.27   -0.29    0.61    0.00    0.33 2.628E+00

  10.589 24.151  5.71    1.20    3.26    0.58    0.00    3.84  0.833
   3.083  0.406  9.25    1.28   -0.19    0.62    0.00    0.43 2.647E+00

  10.589 24.151  5.70    1.22    3.32    0.59    0.00    3.92  0.833
   3.075  0.404  9.28    1.29   -0.11    0.63    0.00    0.52 2.665E+00

  10.589 24.151  5.69    1.23    3.40    0.60    0.00    4.01  0.834
   3.067  0.403  9.31    1.31   -0.01    0.64    0.00    0.63 2.683E+00

  10.589 24.151  5.67    1.24    3.48    0.61    0.00    4.09  0.835
   3.059  0.401  9.34    1.32    0.08    0.64    0.00    0.73 2.702E+00

  10.589 24.151  5.66    1.25    3.57    0.62    0.00    4.18  0.835
   3.051  0.400  9.37    1.33    0.18    0.65    0.00    0.84 2.720E+00

  10.589 24.151  5.64    1.26    3.64    0.62    0.00    4.27  0.836
   3.043  0.398  9.40    1.34    0.28    0.66    0.00    0.94 2.739E+00

  10.589 24.151  5.63    1.27    3.72    0.63    0.00    4.36  0.836
   3.035  0.397  9.43    1.36    0.38    0.67    0.00    1.05 2.758E+00

  10.589 24.151  5.61    1.28    3.82    0.64    0.00    4.46  0.837
   3.027  0.395  9.46    1.37    0.49    0.68    0.00    1.17 2.776E+00

  10.589 24.151  5.60    1.30    3.90    0.65    0.00    4.55  0.838
   3.019  0.394  9.49    1.38    0.59    0.69    0.00    1.28 2.795E+00

