EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
H3_kin7_1st                                                             
                                                                        
Hall A 2018: 25 cm Tritium target                                       
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00045; twall=0.00481; tbeam=0.00291; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL
   3.155  0.408  9.14    1.22   -0.58    0.58    0.00    0.00 2.744E+00

  10.589 23.826  5.68    1.16    3.02    0.56    0.00    3.58  0.833
   3.147  0.407  9.17    1.23   -0.49    0.59    0.00    0.11 2.763E+00

  10.589 23.826  5.67    1.17    3.10    0.56    0.00    3.67  0.833
   3.139  0.405  9.20    1.24   -0.39    0.60    0.00    0.22 2.782E+00

  10.589 23.826  5.65    1.18    3.19    0.57    0.00    3.77  0.834
   3.131  0.404  9.22    1.25   -0.28    0.61    0.00    0.33 2.800E+00

  10.589 23.826  5.64    1.19    3.27    0.58    0.00    3.85  0.834
   3.123  0.402  9.25    1.26   -0.19    0.61    0.00    0.43 2.819E+00

  10.589 23.826  5.62    1.20    3.33    0.59    0.00    3.92  0.835
   3.115  0.401  9.28    1.28   -0.10    0.62    0.00    0.52 2.838E+00

  10.589 23.826  5.61    1.21    3.41    0.59    0.00    4.01  0.836
   3.107  0.399  9.31    1.29   -0.01    0.63    0.00    0.63 2.857E+00

  10.589 23.826  5.59    1.22    3.49    0.60    0.00    4.10  0.836
   3.099  0.398  9.34    1.30    0.09    0.64    0.00    0.73 2.877E+00

  10.589 23.826  5.58    1.23    3.58    0.61    0.00    4.19  0.837
   3.091  0.396  9.37    1.31    0.19    0.65    0.00    0.84 2.896E+00

  10.589 23.826  5.56    1.24    3.65    0.62    0.00    4.27  0.837
   3.083  0.395  9.40    1.32    0.28    0.65    0.00    0.94 2.915E+00

  10.589 23.826  5.55    1.25    3.73    0.62    0.00    4.36  0.838
   3.075  0.394  9.43    1.34    0.38    0.66    0.00    1.04 2.934E+00

  10.589 23.826  5.54    1.27    3.82    0.63    0.00    4.46  0.838
   3.067  0.392  9.46    1.35    0.49    0.67    0.00    1.16 2.953E+00

  10.589 23.826  5.52    1.28    3.90    0.64    0.00    4.55  0.839
   3.059  0.391  9.49    1.36    0.59    0.68    0.00    1.27 2.973E+00

  10.589 23.826  5.51    1.29    3.98    0.65    0.00    4.63  0.837
   3.051  0.389  9.52    1.38    0.68    0.68    0.00    1.37 2.992E+00

  10.589 23.826  5.49    1.30    4.06    0.66    0.00    4.72  0.840
   3.043  0.388  9.55    1.39    0.78    0.70    0.00    1.48 3.011E+00

  10.589 23.826  5.48    1.31    4.13    0.67    0.00    4.81  0.841
   3.035  0.386  9.58    1.40    0.87    0.71    0.00    1.58 3.031E+00

  10.589 23.826  5.46    1.33    4.21    0.68    0.00    4.89  0.841
   3.027  0.385  9.61    1.42    0.96    0.72    0.00    1.68 3.050E+00

  10.589 23.826  5.45    1.34    4.30    0.68    0.01    4.99  0.842
   3.019  0.384  9.64    1.43    1.07    0.72    0.01    1.80 3.070E+00

  10.589 23.826  5.43    1.35    4.38    0.69    0.01    5.08  0.842
   3.011  0.382  9.67    1.44    1.17    0.73    0.01    1.91 3.089E+00

  10.589 23.826  5.42    1.36    4.46    0.70    0.01    5.17  0.843
   3.003  0.381  9.70    1.46    1.27    0.74    0.01    2.02 3.109E+00

  10.589 23.826  5.41    1.38    4.54    0.71    0.01    5.26  0.843
   2.995  0.379  9.73    1.47    1.37    0.75    0.01    2.13 3.129E+00

  10.589 23.826  5.39    1.39    4.62    0.72    0.01    5.35  0.844
   2.987  0.378  9.75    1.49    1.46    0.76    0.01    2.23 3.148E+00

  10.589 23.826  5.38    1.40    4.71    0.73    0.01    5.44  0.844
   2.979  0.376  9.78    1.50    1.57    0.77    0.01    2.35 3.168E+00

  10.589 23.826  5.36    1.42    4.79    0.74    0.01    5.53  0.845
   2.971  0.375  9.81    1.52    1.67    0.78    0.01    2.46 3.188E+00

  10.589 23.826  5.35    1.43    4.87    0.75    0.01    5.63  0.845
   2.963  0.374  9.84    1.53    1.77    0.79    0.01    2.57 3.208E+00

  10.589 23.826  5.33    1.44    4.96    0.76    0.01    5.72  0.846
   2.955  0.372  9.87    1.55    1.87    0.81    0.01    2.68 3.228E+00

  10.589 23.906  5.86    1.05    2.16    0.49    0.00    2.65  0.826
   3.227  0.424  8.83    1.11   -1.54    0.52    0.00   -1.02 2.513E+00

  10.589 23.906  5.85    1.06    2.23    0.49    0.00    2.73  0.826
   3.219  0.423  8.86    1.12   -1.45    0.52    0.00   -0.93 2.531E+00

  10.589 23.906  5.83    1.07    2.31    0.50    0.00    2.81  0.827
   3.211  0.421  8.89    1.13   -1.36    0.53    0.00   -0.83 2.549E+00

  10.589 23.906  5.82    1.08    2.38    0.51    0.00    2.89  0.827
   3.203  0.420  8.92    1.14   -1.26    0.54    0.00   -0.73 2.567E+00

  10.589 23.906  5.80    1.09    2.46    0.51    0.00    2.98  0.828
   3.195  0.418  8.95    1.15   -1.17    0.54    0.00   -0.62 2.586E+00

  10.589 23.906  5.79    1.10    2.54    0.52    0.00    3.06  0.828
   3.187  0.417  8.98    1.16   -1.08    0.55    0.00   -0.53 2.604E+00

  10.589 23.906  5.78    1.11    2.61    0.52    0.00    3.13  0.829
   3.179  0.415  9.01    1.18   -0.99    0.56    0.00   -0.43 2.622E+00

  10.589 23.906  5.76    1.12    2.68    0.53    0.00    3.21  0.830
   3.171  0.414  9.04    1.19   -0.90    0.56    0.00   -0.33 2.641E+00

  10.589 23.906  5.75    1.13    2.76    0.54    0.00    3.30  0.830
   3.163  0.412  9.07    1.20   -0.80    0.57    0.00   -0.23 2.659E+00

  10.589 23.906  5.73    1.14    2.84    0.54    0.00    3.38  0.831
   3.155  0.411  9.10    1.21   -0.71    0.58    0.00   -0.13 2.678E+00

  10.589 23.906  5.72    1.15    2.92    0.55    0.00    3.47  0.831
   3.147  0.409  9.13    1.22   -0.61    0.58    0.00   -0.02 2.696E+00

  10.589 23.906  5.70    1.16    3.00    0.56    0.00    3.56  0.832
   3.139  0.408  9.16    1.23   -0.51    0.59    0.00    0.08 2.715E+00

  10.589 23.906  5.69    1.17    3.08    0.56    0.00    3.65  0.833
   3.131  0.406  9.19    1.24   -0.41    0.60    0.00    0.19 2.734E+00

  10.589 23.906  5.67    1.18    3.17    0.57    0.00    3.75  0.833
   3.123  0.405  9.22    1.25   -0.30    0.61    0.00    0.31 2.752E+00

  10.589 23.906  5.66    1.19    3.25    0.58    0.00    3.83  0.834
   3.115  0.404  9.25    1.27   -0.21    0.61    0.00    0.41 2.771E+00

  10.589 23.906  5.64    1.20    3.31    0.59    0.00    3.90  0.834
   3.107  0.402  9.28    1.28   -0.13    0.62    0.00    0.50 2.790E+00

  10.589 23.906  5.63    1.21    3.39    0.59    0.00    3.99  0.835
   3.099  0.401  9.31    1.29   -0.03    0.63    0.00    0.60 2.809E+00

  10.589 23.906  5.62    1.22    3.47    0.60    0.00    4.08  0.836
   3.091  0.399  9.34    1.30    0.07    0.64    0.00    0.71 2.828E+00

  10.589 23.906  5.60    1.23    3.55    0.61    0.00    4.17  0.836
   3.083  0.398  9.36    1.31    0.16    0.64    0.00    0.81 2.847E+00

  10.589 23.906  5.59    1.25    3.63    0.62    0.00    4.25  0.837
   3.075  0.396  9.39    1.33    0.26    0.65    0.00    0.92 2.866E+00

  10.589 23.906  5.57    1.26    3.71    0.62    0.00    4.34  0.837
   3.067  0.395  9.42    1.34    0.35    0.66    0.00    1.02 2.885E+00

  10.589 23.906  5.56    1.27    3.80    0.63    0.00    4.44  0.838
   3.059  0.393  9.45    1.35    0.47    0.67    0.00    1.14 2.904E+00

  10.589 23.906  5.54    1.28    3.88    0.64    0.00    4.53  0.839
   3.051  0.392  9.48    1.36    0.56    0.68    0.00    1.25 2.923E+00

  10.589 23.906  5.53    1.29    3.96    0.65    0.00    4.61  0.836
   3.043  0.390  9.51    1.38    0.66    0.68    0.00    1.35 2.942E+00

  10.589 23.906  5.51    1.30    4.04    0.66    0.00    4.70  0.840
   3.035  0.389  9.54    1.39    0.75    0.70    0.00    1.46 2.961E+00

  10.589 23.906  5.50    1.32    4.12    0.67    0.00    4.79  0.840
   3.027  0.388  9.57    1.40    0.85    0.71    0.00    1.56 2.981E+00

  10.589 23.906  5.48    1.33    4.19    0.67    0.00    4.87  0.841
   3.019  0.386  9.60    1.42    0.94    0.72    0.00    1.66 3.000E+00

  10.589 23.906  5.47    1.34    4.28    0.68    0.00    4.97  0.841
   3.011  0.385  9.63    1.43    1.05    0.72    0.00    1.78 3.019E+00

  10.589 23.906  5.46    1.35    4.36    0.69    0.01    5.06  0.842
   3.003  0.383  9.66    1.45    1.15    0.73    0.01    1.89 3.039E+00

  10.589 23.906  5.44    1.37    4.44    0.70    0.01    5.15  0.842
   2.995  0.382  9.69    1.46    1.25    0.74    0.01    2.00 3.058E+00

  10.589 23.906  5.43    1.38    4.52    0.71    0.01    5.24  0.843
   2.987  0.380  9.72    1.47    1.35    0.75    0.01    2.10 3.078E+00

  10.589 23.906  5.41    1.39    4.60    0.72    0.01    5.33  0.844
   2.979  0.379  9.75    1.49    1.44    0.76    0.01    2.21 3.097E+00

  10.589 23.906  5.40    1.41    4.68    0.73    0.01    5.42  0.844
   2.971  0.378  9.78    1.50    1.54    0.77    0.01    2.32 3.117E+00

  10.589 23.906  5.38    1.42    4.77    0.74    0.01    5.52  0.845
   2.963  0.376  9.81    1.52    1.65    0.78    0.01    2.44 3.137E+00

  10.589 23.906  5.37    1.43    4.84    0.75    0.01    5.59  0.845
   2.955  0.375  9.84    1.53    1.73    0.80    0.01    2.53 3.156E+00

  10.589 23.986  5.90    1.04    2.05    0.48    0.00    2.54  0.824
   3.227  0.427  8.79    1.10   -1.67    0.51    0.00   -1.16 2.450E+00

  10.589 23.986  5.89    1.05    2.14    0.49    0.00    2.63  0.825
   3.219  0.426  8.82    1.11   -1.56    0.52    0.00   -1.05 2.468E+00

  10.589 23.986  5.87    1.06    2.21    0.49    0.00    2.70  0.826
   3.211  0.424  8.85    1.12   -1.48    0.52    0.00   -0.95 2.486E+00

  10.589 23.986  5.86    1.07    2.28    0.50    0.00    2.78  0.826
   3.203  0.423  8.88    1.13   -1.39    0.53    0.00   -0.86 2.504E+00

  10.589 23.986  5.84    1.08    2.36    0.51    0.00    2.87  0.827
   3.195  0.421  8.91    1.14   -1.29    0.53    0.00   -0.75 2.522E+00

  10.589 23.986  5.83    1.09    2.44    0.51    0.00    2.95  0.827
   3.187  0.420  8.94    1.15   -1.20    0.54    0.00   -0.65 2.540E+00

  10.589 23.986  5.81    1.10    2.51    0.52    0.00    3.03  0.828
   3.179  0.418  8.97    1.17   -1.10    0.55    0.00   -0.55 2.558E+00

  10.589 23.986  5.80    1.11    2.59    0.52    0.00    3.12  0.828
   3.171  0.417  9.00    1.18   -1.01    0.55    0.00   -0.45 2.576E+00

  10.589 23.986  5.78    1.12    2.66    0.53    0.00    3.19  0.829
   3.163  0.415  9.03    1.19   -0.92    0.56    0.00   -0.36 2.595E+00

  10.589 23.986  5.77    1.13    2.74    0.54    0.00    3.28  0.830
   3.155  0.414  9.06    1.20   -0.83    0.57    0.00   -0.26 2.613E+00

  10.589 23.986  5.76    1.14    2.82    0.54    0.00    3.36  0.830
   3.147  0.412  9.09    1.21   -0.73    0.58    0.00   -0.15 2.631E+00

  10.589 23.986  5.74    1.15    2.90    0.55    0.00    3.45  0.831
   3.139  0.411  9.12    1.22   -0.63    0.58    0.00   -0.05 2.650E+00

  10.589 23.986  5.73    1.16    2.97    0.56    0.00    3.53  0.832
   3.131  0.409  9.15    1.23   -0.54    0.59    0.00    0.05 2.668E+00

  10.589 23.986  5.71    1.17    3.06    0.56    0.00    3.63  0.832
   3.123  0.408  9.18    1.24   -0.44    0.60    0.00    0.16 2.687E+00

  10.589 23.986  5.70    1.18    3.15    0.57    0.00    3.72  0.833
   3.115  0.406  9.21    1.25   -0.33    0.61    0.00    0.28 2.705E+00

  10.589 23.986  5.68    1.19    3.23    0.58    0.00    3.81  0.833
   3.107  0.405  9.24    1.27   -0.24    0.61    0.00    0.38 2.724E+00

  10.589 23.986  5.67    1.20    3.31    0.59    0.00    3.89  0.834
   3.099  0.403  9.27    1.28   -0.14    0.62    0.00    0.49 2.743E+00

  10.589 23.986  5.65    1.21    3.37    0.59    0.00    3.97  0.835
   3.091  0.402  9.30    1.29   -0.05    0.63    0.00    0.58 2.761E+00

  10.589 23.986  5.64    1.22    3.45    0.60    0.00    4.06  0.835
   3.083  0.400  9.33    1.30    0.04    0.64    0.00    0.68 2.780E+00

  10.589 23.986  5.62    1.24    3.53    0.61    0.00    4.14  0.836
   3.075  0.399  9.36    1.32    0.14    0.64    0.00    0.79 2.799E+00

  10.589 23.986  5.61    1.25    3.61    0.62    0.00    4.23  0.836
   3.067  0.397  9.39    1.33    0.23    0.65    0.00    0.89 2.818E+00

  10.589 23.986  5.59    1.26    3.69    0.62    0.00    4.32  0.837
   3.059  0.396  9.42    1.34    0.33    0.66    0.00    1.00 2.837E+00

  10.589 23.986  5.58    1.27    3.78    0.63    0.00    4.42  0.837
   3.051  0.394  9.45    1.35    0.44    0.67    0.00    1.12 2.855E+00

  10.589 23.986  5.57    1.28    3.86    0.64    0.00    4.51  0.838
   3.043  0.393  9.48    1.37    0.54    0.68    0.00    1.22 2.874E+00

  10.589 23.986  5.55    1.29    3.94    0.65    0.00    4.60  0.839
   3.035  0.392  9.51    1.38    0.64    0.69    0.00    1.33 2.894E+00

  10.589 23.986  5.54    1.31    4.02    0.66    0.00    4.68  0.836
   3.027  0.390  9.54    1.39    0.73    0.69    0.00    1.43 2.913E+00

  10.589 23.986  5.52    1.32    4.10    0.67    0.00    4.77  0.840
   3.019  0.389  9.56    1.41    0.83    0.71    0.00    1.54 2.932E+00

  10.589 23.986  5.51    1.33    4.17    0.67    0.00    4.85  0.840
   3.011  0.387  9.59    1.42    0.92    0.72    0.00    1.64 2.951E+00

  10.589 23.986  5.49    1.34    4.25    0.68    0.00    4.94  0.841
   3.003  0.386  9.62    1.43    1.03    0.72    0.00    1.76 2.970E+00

  10.589 23.986  5.48    1.36    4.34    0.69    0.01    5.04  0.841
   2.995  0.384  9.65    1.45    1.13    0.73    0.01    1.86 2.989E+00

  10.589 23.986  5.46    1.37    4.42    0.70    0.01    5.13  0.842
   2.987  0.383  9.68    1.46    1.23    0.74    0.01    1.97 3.009E+00

  10.589 23.986  5.45    1.38    4.50    0.71    0.01    5.22  0.842
   2.979  0.381  9.71    1.48    1.32    0.75    0.01    2.08 3.028E+00

  10.589 23.986  5.43    1.39    4.58    0.72    0.01    5.31  0.843
   2.971  0.380  9.74    1.49    1.42    0.76    0.01    2.19 3.047E+00

  10.589 23.986  5.42    1.41    4.66    0.73    0.01    5.40  0.844
   2.963  0.379  9.77    1.51    1.52    0.77    0.01    2.30 3.067E+00

  10.589 23.986  5.40    1.42    4.75    0.74    0.01    5.50  0.844
   2.955  0.377  9.80    1.52    1.63    0.78    0.01    2.42 3.086E+00

  10.589 24.066  5.94    1.03    1.96    0.48    0.00    2.43  0.823
   3.227  0.430  8.76    1.09   -1.78    0.50    0.00   -1.28 2.388E+00

  10.589 24.066  5.93    1.04    2.03    0.48    0.00    2.51  0.824
   3.219  0.428  8.78    1.10   -1.69    0.51    0.00   -1.18 2.406E+00

  10.589 24.066  5.91    1.05    2.11    0.49    0.00    2.60  0.824
   3.211  0.427  8.81    1.11   -1.59    0.52    0.00   -1.07 2.424E+00

  10.589 24.066  5.90    1.06    2.19    0.49    0.00    2.68  0.825
   3.203  0.425  8.84    1.12   -1.50    0.52    0.00   -0.98 2.442E+00

  10.589 24.066  5.88    1.07    2.26    0.50    0.00    2.76  0.826
   3.195  0.424  8.87    1.13   -1.41    0.53    0.00   -0.88 2.459E+00

  10.589 24.066  5.87    1.08    2.34    0.50    0.00    2.85  0.826
   3.187  0.422  8.90    1.15   -1.31    0.53    0.00   -0.78 2.477E+00

  10.589 24.066  5.85    1.09    2.41    0.51    0.00    2.93  0.827
   3.179  0.421  8.93    1.16   -1.22    0.54    0.00   -0.68 2.495E+00

  10.589 24.066  5.84    1.10    2.49    0.52    0.00    3.01  0.827
   3.171  0.419  8.96    1.17   -1.13    0.55    0.00   -0.58 2.513E+00

  10.589 24.066  5.82    1.11    2.57    0.52    0.00    3.09  0.828
   3.163  0.418  8.99    1.18   -1.04    0.55    0.00   -0.48 2.531E+00

  10.589 24.066  5.81    1.12    2.64    0.53    0.00    3.17  0.829
   3.155  0.416  9.02    1.19   -0.95    0.56    0.00   -0.39 2.550E+00

  10.589 24.066  5.79    1.13    2.71    0.54    0.00    3.25  0.829
   3.147  0.415  9.05    1.20   -0.86    0.57    0.00   -0.29 2.568E+00

  10.589 24.066  5.78    1.14    2.79    0.54    0.00    3.34  0.830
   3.139  0.413  9.08    1.21   -0.76    0.58    0.00   -0.18 2.586E+00

  10.589 24.066  5.76    1.15    2.87    0.55    0.00    3.43  0.830
   3.131  0.412  9.11    1.22   -0.66    0.58    0.00   -0.07 2.604E+00

  10.589 24.066  5.75    1.16    2.95    0.56    0.00    3.51  0.831
   3.123  0.410  9.14    1.23   -0.56    0.59    0.00    0.03 2.622E+00

  10.589 24.066  5.73    1.17    3.03    0.56    0.00    3.60  0.832
   3.115  0.409  9.17    1.24   -0.47    0.60    0.00    0.13 2.641E+00

  10.589 24.066  5.72    1.18    3.12    0.57    0.00    3.69  0.832
   3.107  0.407  9.20    1.26   -0.36    0.60    0.00    0.24 2.659E+00

  10.589 24.066  5.70    1.19    3.21    0.58    0.00    3.79  0.833
   3.099  0.406  9.23    1.27   -0.26    0.61    0.00    0.36 2.678E+00

  10.589 24.066  5.69    1.20    3.28    0.59    0.00    3.87  0.833
   3.091  0.404  9.26    1.28   -0.16    0.62    0.00    0.46 2.696E+00

  10.589 24.066  5.68    1.21    3.35    0.59    0.00    3.94  0.834
   3.083  0.403  9.29    1.29   -0.08    0.63    0.00    0.55 2.715E+00

  10.589 24.066  5.66    1.23    3.43    0.60    0.00    4.03  0.835
   3.075  0.401  9.32    1.30    0.02    0.64    0.00    0.66 2.733E+00

  10.589 24.066  5.65    1.24    3.51    0.61    0.00    4.12  0.835
   3.067  0.400  9.35    1.32    0.12    0.64    0.00    0.76 2.752E+00

  10.589 24.066  5.63    1.25    3.59    0.62    0.00    4.21  0.836
   3.059  0.399  9.38    1.33    0.22    0.65    0.00    0.87 2.771E+00

  10.589 24.066  5.62    1.26    3.67    0.62    0.00    4.30  0.836
   3.051  0.397  9.41    1.34    0.31    0.66    0.00    0.97 2.789E+00

  10.589 24.066  5.60    1.27    3.76    0.63    0.00    4.40  0.837
   3.043  0.396  9.44    1.35    0.42    0.67    0.00    1.09 2.808E+00

  10.589 24.066  5.59    1.28    3.84    0.64    0.00    4.49  0.838
   3.035  0.394  9.47    1.37    0.52    0.68    0.00    1.20 2.827E+00

  10.589 24.066  5.57    1.30    3.92    0.65    0.00    4.57  0.838
   3.027  0.393  9.50    1.38    0.62    0.69    0.00    1.31 2.846E+00

  10.589 24.066  5.56    1.31    4.00    0.66    0.00    4.66  0.836
   3.019  0.391  9.53    1.39    0.71    0.69    0.00    1.41 2.865E+00

  10.589 24.066  5.54    1.32    4.08    0.67    0.00    4.75  0.839
   3.011  0.390  9.56    1.41    0.81    0.71    0.00    1.52 2.884E+00

  10.589 24.066  5.53    1.33    4.16    0.67    0.00    4.84  0.840
   3.003  0.388  9.59    1.42    0.90    0.72    0.00    1.62 2.903E+00

  10.589 24.066  5.51    1.34    4.23    0.68    0.00    4.92  0.840
   2.995  0.387  9.62    1.44    1.00    0.72    0.00    1.73 2.922E+00

  10.589 24.066  5.50    1.36    4.32    0.69    0.00    5.02  0.841
   2.987  0.385  9.65    1.45    1.11    0.73    0.00    1.84 2.941E+00

  10.589 24.066  5.48    1.37    4.41    0.70    0.01    5.11  0.842
   2.979  0.384  9.68    1.46    1.21    0.74    0.01    1.96 2.960E+00

  10.589 24.066  5.47    1.38    4.49    0.71    0.01    5.20  0.842
   2.971  0.383  9.71    1.48    1.30    0.75    0.01    2.06 2.979E+00

  10.589 24.066  5.45    1.40    4.57    0.72    0.01    5.29  0.843
   2.963  0.381  9.74    1.49    1.40    0.76    0.01    2.17 2.998E+00

  10.589 24.066  5.44    1.41    4.65    0.73    0.01    5.38  0.843
   2.955  0.380  9.77    1.51    1.50    0.77    0.01    2.28 3.018E+00

  10.589 24.146  5.98    1.03    1.86    0.47    0.00    2.33  0.822
   3.227  0.433  8.72    1.09   -1.90    0.50    0.00   -1.40 2.328E+00

  10.589 24.146  5.96    1.03    1.93    0.47    0.00    2.41  0.823
   3.219  0.431  8.75    1.10   -1.81    0.50    0.00   -1.31 2.346E+00

  10.589 24.146  5.95    1.04    2.01    0.48    0.00    2.49  0.823
   3.211  0.430  8.78    1.11   -1.72    0.51    0.00   -1.21 2.363E+00

  10.589 24.146  5.93    1.05    2.09    0.49    0.00    2.58  0.824
   3.203  0.428  8.81    1.12   -1.62    0.52    0.00   -1.10 2.381E+00

  10.589 24.146  5.92    1.06    2.17    0.49    0.00    2.66  0.824
   3.195  0.427  8.84    1.13   -1.52    0.52    0.00   -1.00 2.398E+00

  10.589 24.146  5.91    1.07    2.24    0.50    0.00    2.74  0.825
   3.187  0.425  8.87    1.14   -1.44    0.53    0.00   -0.91 2.416E+00

  10.589 24.146  5.89    1.08    2.31    0.50    0.00    2.82  0.826
   3.179  0.424  8.90    1.15   -1.34    0.53    0.00   -0.81 2.434E+00

  10.589 24.146  5.88    1.09    2.39    0.51    0.00    2.90  0.826
   3.171  0.422  8.93    1.16   -1.25    0.54    0.00   -0.71 2.452E+00

  10.589 24.146  5.86    1.10    2.47    0.52    0.00    2.99  0.827
   3.163  0.421  8.95    1.17   -1.15    0.55    0.00   -0.60 2.470E+00

  10.589 24.146  5.85    1.11    2.55    0.52    0.00    3.07  0.827
   3.155  0.419  8.98    1.18   -1.06    0.55    0.00   -0.50 2.487E+00

  10.589 24.146  5.83    1.12    2.61    0.53    0.00    3.15  0.828
   3.147  0.418  9.01    1.19   -0.97    0.56    0.00   -0.40 2.505E+00

  10.589 24.146  5.82    1.13    2.69    0.54    0.00    3.23  0.829
   3.139  0.416  9.04    1.20   -0.88    0.57    0.00   -0.31 2.523E+00

  10.589 24.146  5.80    1.14    2.77    0.54    0.00    3.31  0.829
   3.131  0.415  9.07    1.21   -0.78    0.57    0.00   -0.21 2.541E+00

  10.589 24.146  5.79    1.15    2.85    0.55    0.00    3.40  0.830
   3.123  0.413  9.10    1.22   -0.69    0.58    0.00   -0.10 2.560E+00

  10.589 24.146  5.77    1.16    2.93    0.56    0.00    3.49  0.830
   3.115  0.412  9.13    1.23   -0.59    0.59    0.00    0.00 2.578E+00

  10.589 24.146  5.76    1.17    3.01    0.56    0.00    3.58  0.831
   3.107  0.410  9.16    1.25   -0.49    0.60    0.00    0.11 2.596E+00

  10.589 24.146  5.74    1.18    3.10    0.57    0.00    3.67  0.832
   3.099  0.409  9.19    1.26   -0.39    0.60    0.00    0.22 2.614E+00

  10.589 24.146  5.73    1.19    3.19    0.58    0.00    3.77  0.832
   3.091  0.407  9.22    1.27   -0.28    0.61    0.00    0.34 2.632E+00

  10.589 24.146  5.71    1.20    3.26    0.59    0.00    3.85  0.833
   3.083  0.406  9.25    1.28   -0.19    0.62    0.00    0.44 2.651E+00

  10.589 24.146  5.70    1.22    3.33    0.59    0.00    3.92  0.834
   3.075  0.404  9.28    1.29   -0.10    0.63    0.00    0.53 2.669E+00

  10.589 24.146  5.68    1.23    3.41    0.60    0.00    4.01  0.834
   3.067  0.403  9.31    1.31   -0.00    0.64    0.00    0.63 2.688E+00

  10.589 24.146  5.67    1.24    3.49    0.61    0.00    4.10  0.835
   3.059  0.401  9.34    1.32    0.09    0.64    0.00    0.74 2.706E+00

  10.589 24.146  5.65    1.25    3.57    0.62    0.00    4.19  0.835
   3.051  0.400  9.37    1.33    0.19    0.65    0.00    0.85 2.725E+00

  10.589 24.146  5.64    1.26    3.65    0.62    0.00    4.28  0.836
   3.043  0.398  9.40    1.34    0.29    0.66    0.00    0.95 2.743E+00

  10.589 24.146  5.62    1.27    3.73    0.63    0.00    4.36  0.837
   3.035  0.397  9.43    1.36    0.38    0.67    0.00    1.06 2.762E+00

  10.589 24.146  5.61    1.29    3.82    0.64    0.00    4.47  0.837
   3.027  0.395  9.46    1.37    0.50    0.68    0.00    1.18 2.780E+00

  10.589 24.146  5.59    1.30    3.90    0.65    0.00    4.56  0.838
   3.019  0.394  9.49    1.38    0.59    0.69    0.00    1.29 2.799E+00

