 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   3.2270  26.0144   0.5012   6.9241  0.93979E+00  0.93978E+00  0.92848E-05  0.90612E+00  0.13935E-04  0.42991E-02  0.90181E+00  0.10000E+01
   10.5890   3.2190  26.0144   0.4994   6.9069  0.94897E+00  0.94896E+00  0.92562E-05  0.91593E+00  0.14391E-04  0.43756E-02  0.91154E+00  0.10000E+01
   10.5890   3.2110  26.0144   0.4976   6.8898  0.95819E+00  0.95818E+00  0.91689E-05  0.92581E+00  0.14861E-04  0.44671E-02  0.92133E+00  0.10000E+01
   10.5890   3.2030  26.0144   0.4958   6.8726  0.96744E+00  0.96743E+00  0.90811E-05  0.93574E+00  0.15347E-04  0.45675E-02  0.93115E+00  0.10000E+01
   10.5890   3.1950  26.0144   0.4941   6.8554  0.97673E+00  0.97672E+00  0.89926E-05  0.94573E+00  0.15848E-04  0.46620E-02  0.94105E+00  0.10000E+01
   10.5890   3.1870  26.0144   0.4923   6.8383  0.98606E+00  0.98605E+00  0.89627E-05  0.95580E+00  0.16369E-04  0.47549E-02  0.95103E+00  0.10000E+01
   10.5890   3.1790  26.0144   0.4905   6.8211  0.99543E+00  0.99542E+00  0.88733E-05  0.96589E+00  0.16903E-04  0.48477E-02  0.96102E+00  0.10000E+01
   10.5890   3.1710  26.0144   0.4888   6.8039  0.10048E+01  0.10048E+01  0.88428E-05  0.97607E+00  0.17459E-04  0.49561E-02  0.97109E+00  0.10000E+01
   10.5890   3.1630  26.0144   0.4870   6.7868  0.10143E+01  0.10143E+01  0.87524E-05  0.98630E+00  0.18032E-04  0.50578E-02  0.98122E+00  0.10000E+01
   10.5890   3.1550  26.0144   0.4853   6.7696  0.10238E+01  0.10238E+01  0.86614E-05  0.99653E+00  0.18622E-04  0.51640E-02  0.99135E+00  0.10000E+01
   10.5890   3.1470  26.0144   0.4835   6.7524  0.10333E+01  0.10333E+01  0.86299E-05  0.10069E+01  0.19234E-04  0.52736E-02  0.10016E+01  0.10000E+01
   10.5890   3.1390  26.0144   0.4818   6.7353  0.10428E+01  0.10428E+01  0.85509E-05  0.10173E+01  0.19863E-04  0.53834E-02  0.10119E+01  0.10000E+01
   10.5890   3.1310  26.0144   0.4800   6.7181  0.10524E+01  0.10524E+01  0.84713E-05  0.10277E+01  0.20517E-04  0.54991E-02  0.10222E+01  0.10000E+01
   10.5890   3.1230  26.0144   0.4783   6.7009  0.10621E+01  0.10621E+01  0.84453E-05  0.10382E+01  0.21188E-04  0.56149E-02  0.10326E+01  0.10000E+01
   10.5890   3.1150  26.0144   0.4765   6.6838  0.10717E+01  0.10717E+01  0.84192E-05  0.10488E+01  0.21883E-04  0.57443E-02  0.10430E+01  0.10000E+01
   10.5890   3.1070  26.0144   0.4748   6.6666  0.10814E+01  0.10814E+01  0.83384E-05  0.10594E+01  0.22598E-04  0.58586E-02  0.10536E+01  0.10000E+01
   10.5890   3.0990  26.0144   0.4731   6.6494  0.10912E+01  0.10912E+01  0.82571E-05  0.10701E+01  0.23341E-04  0.59796E-02  0.10641E+01  0.10000E+01
   10.5890   3.0910  26.0144   0.4714   6.6323  0.11009E+01  0.11009E+01  0.82306E-05  0.10809E+01  0.24089E-04  0.61137E-02  0.10747E+01  0.10000E+01
   10.5890   3.0830  26.0144   0.4696   6.6151  0.11108E+01  0.11108E+01  0.81495E-05  0.10917E+01  0.24882E-04  0.62374E-02  0.10855E+01  0.10000E+01
   10.5890   3.0750  26.0144   0.4679   6.5979  0.11206E+01  0.11206E+01  0.80679E-05  0.11026E+01  0.25709E-04  0.63725E-02  0.10962E+01  0.10000E+01
   10.5890   3.0670  26.0144   0.4662   6.5808  0.11305E+01  0.11305E+01  0.80405E-05  0.11136E+01  0.26550E-04  0.65085E-02  0.11071E+01  0.10000E+01
   10.5890   3.0590  26.0144   0.4645   6.5636  0.11404E+01  0.11404E+01  0.80129E-05  0.11245E+01  0.27419E-04  0.66456E-02  0.11179E+01  0.10000E+01
   10.5890   3.0510  26.0144   0.4628   6.5465  0.11504E+01  0.11504E+01  0.79300E-05  0.11356E+01  0.28316E-04  0.67822E-02  0.11287E+01  0.10000E+01
   10.5890   3.0430  26.0144   0.4611   6.5293  0.11604E+01  0.11604E+01  0.78520E-05  0.11466E+01  0.29241E-04  0.69360E-02  0.11396E+01  0.10000E+01
   10.5890   3.0350  26.0144   0.4594   6.5121  0.11704E+01  0.11704E+01  0.78290E-05  0.11579E+01  0.30197E-04  0.70869E-02  0.11507E+01  0.10000E+01
   10.5890   3.0270  26.0144   0.4577   6.4950  0.11805E+01  0.11805E+01  0.77557E-05  0.11691E+01  0.31182E-04  0.72363E-02  0.11618E+01  0.10000E+01
   10.5890   3.0190  26.0144   0.4560   6.4778  0.11906E+01  0.11906E+01  0.77321E-05  0.11804E+01  0.32198E-04  0.73906E-02  0.11730E+01  0.10000E+01
   10.5890   3.0110  26.0144   0.4543   6.4606  0.12007E+01  0.12007E+01  0.77084E-05  0.11918E+01  0.33247E-04  0.75518E-02  0.11842E+01  0.10000E+01
   10.5890   3.0030  26.0144   0.4526   6.4435  0.12109E+01  0.12109E+01  0.76339E-05  0.12032E+01  0.34332E-04  0.77178E-02  0.11954E+01  0.10000E+01
   10.5890   2.9950  26.0144   0.4509   6.4263  0.12211E+01  0.12211E+01  0.75589E-05  0.12147E+01  0.35448E-04  0.78826E-02  0.12068E+01  0.10000E+01
   10.5890   2.9870  26.0144   0.4493   6.4091  0.12313E+01  0.12313E+01  0.75355E-05  0.12264E+01  0.36599E-04  0.80484E-02  0.12183E+01  0.10000E+01
   10.5890   2.9790  26.0144   0.4476   6.3920  0.12416E+01  0.12416E+01  0.74621E-05  0.12378E+01  0.37789E-04  0.82297E-02  0.12295E+01  0.10000E+01
   10.5890   2.9710  26.0144   0.4459   6.3748  0.12519E+01  0.12519E+01  0.73882E-05  0.12495E+01  0.39017E-04  0.84086E-02  0.12410E+01  0.10000E+01
