                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   3.2270  15.0475  0.22019E+02  0.26166E+02  0.26076E-01  0.25435E+02  0.26163E+02  0.26284E-01  0.25374E+02
   10.5890   3.2190  15.0475  0.22048E+02  0.26224E+02  0.26502E-01  0.25485E+02  0.26226E+02  0.26716E-01  0.25428E+02
   10.5890   3.2110  15.0475  0.22077E+02  0.26284E+02  0.26934E-01  0.25535E+02  0.26290E+02  0.27154E-01  0.25482E+02
   10.5890   3.2030  15.0475  0.22105E+02  0.26343E+02  0.27375E-01  0.25586E+02  0.26354E+02  0.27600E-01  0.25537E+02
   10.5890   3.1950  15.0475  0.22134E+02  0.26403E+02  0.27821E-01  0.25637E+02  0.26419E+02  0.28053E-01  0.25592E+02
   10.5890   3.1870  15.0475  0.22163E+02  0.26464E+02  0.28277E-01  0.25689E+02  0.26485E+02  0.28514E-01  0.25648E+02
   10.5890   3.1790  15.0475  0.22192E+02  0.26524E+02  0.28737E-01  0.25740E+02  0.26549E+02  0.28980E-01  0.25703E+02
   10.5890   3.1710  15.0475  0.22221E+02  0.26591E+02  0.29206E-01  0.25798E+02  0.26621E+02  0.29456E-01  0.25765E+02
   10.5890   3.1630  15.0475  0.22249E+02  0.26651E+02  0.29682E-01  0.25849E+02  0.26686E+02  0.29939E-01  0.25820E+02
   10.5890   3.1550  15.0475  0.22279E+02  0.26712E+02  0.30167E-01  0.25901E+02  0.26751E+02  0.30430E-01  0.25876E+02
   10.5890   3.1470  15.0475  0.22308E+02  0.26772E+02  0.30659E-01  0.25953E+02  0.26817E+02  0.30929E-01  0.25932E+02
   10.5890   3.1390  15.0475  0.22337E+02  0.26834E+02  0.31159E-01  0.26005E+02  0.26884E+02  0.31435E-01  0.25988E+02
   10.5890   3.1310  15.0475  0.22366E+02  0.26896E+02  0.31666E-01  0.26057E+02  0.26950E+02  0.31950E-01  0.26044E+02
   10.5890   3.1230  15.0475  0.22396E+02  0.26957E+02  0.32184E-01  0.26109E+02  0.27016E+02  0.32475E-01  0.26100E+02
   10.5890   3.1150  15.0475  0.22425E+02  0.27020E+02  0.32710E-01  0.26162E+02  0.27084E+02  0.33008E-01  0.26158E+02
   10.5890   3.1070  15.0475  0.22454E+02  0.27085E+02  0.33243E-01  0.26215E+02  0.27154E+02  0.33549E-01  0.26215E+02
   10.5890   3.0990  15.0475  0.22484E+02  0.27146E+02  0.33785E-01  0.26267E+02  0.27221E+02  0.34098E-01  0.26272E+02
   10.5890   3.0910  15.0475  0.22514E+02  0.27207E+02  0.34337E-01  0.26317E+02  0.27287E+02  0.34658E-01  0.26326E+02
   10.5890   3.0830  15.0475  0.22543E+02  0.27271E+02  0.34898E-01  0.26371E+02  0.27356E+02  0.35226E-01  0.26384E+02
   10.5890   3.0750  15.0475  0.22573E+02  0.27334E+02  0.35473E-01  0.26424E+02  0.27425E+02  0.35810E-01  0.26442E+02
   10.5890   3.0670  15.0475  0.22603E+02  0.27400E+02  0.36048E-01  0.26478E+02  0.27496E+02  0.36393E-01  0.26500E+02
   10.5890   3.0590  15.0475  0.22633E+02  0.27464E+02  0.36637E-01  0.26532E+02  0.27565E+02  0.36991E-01  0.26558E+02
