 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad   Rad_cor
  0.264333785       3.65183306       18.8150005       3.22700000       4.66424990       5.23128843       1.1215711832046509     
  0.263392240       3.64277983       18.8150005       3.21900010       4.67475462       5.24956179       1.1229598522186279     
  0.262452751       3.63372660       18.8150005       3.21099997       4.68525505       5.26787233       1.1243512630462646     
  0.261515349       3.62467360       18.8150005       3.20300007       4.69575167       5.28602743       1.1257041692733765     
  0.260579884       3.61561990       18.8150005       3.19499993       4.70624447       5.30445623       1.1271102428436279     
  0.259646535       3.60656714       18.8150005       3.18700004       4.71673346       5.32294035       1.1285226345062256     
  0.258715123       3.59751368       18.8150005       3.17899990       4.72721958       5.34169436       1.1299865245819092     
  0.257785738       3.58846045       18.8150005       3.17100000       4.73770285       5.36028767       1.1314107179641724     
  0.256858408       3.57940745       18.8150005       3.16300011       4.74818325       5.37894869       1.1328434944152832     
  0.255933017       3.57035422       18.8150005       3.15499997       4.75866175       5.39765072       1.1342791318893433     
  0.255009651       3.56130099       18.8150005       3.14700007       4.76913834       5.41641474       1.1357219219207764     
  0.254088223       3.55224776       18.8150005       3.13899994       4.77961397       5.43525743       1.1371749639511108     
  0.253168821       3.54319477       18.8150005       3.13100004       4.79008770       5.45416307       1.1386352777481079     
  0.252251387       3.53414154       18.8150005       3.12299991       4.80056047       5.47313881       1.1401041746139526     
  0.251335859       3.52508807       18.8150005       3.11500001       4.81103325       5.49217749       1.1415796279907227     
  0.250422359       3.51603532       18.8150005       3.10700011       4.82150507       5.51128674       1.1430635452270508     
  0.249510750       3.50698185       18.8150005       3.09899998       4.83197784       5.53047228       1.1445566415786743     
  0.248601109       3.49792862       18.8150005       3.09100008       4.84245014       5.54984331       1.1460816860198975     
  0.247693434       3.48887539       18.8150005       3.08299994       4.85292387       5.56907225       1.1475704908370972     
  0.246787667       3.47982240       18.8150005       3.07500005       4.86339855       5.58878517       1.1491521596908569     
  0.245883793       3.47076869       18.8150005       3.06699991       4.87387514       5.60824537       1.1506748199462891     
  0.244981900       3.46171594       18.8150005       3.05900002       4.88435316       5.62778091       1.1522059440612793     
  0.244081929       3.45266294       18.8150005       3.05100012       4.89483309       5.64738941       1.1537450551986694     
  0.243183807       3.44360924       18.8150005       3.04299998       4.90531588       5.66688681       1.1552542448043823     
  0.242287636       3.43455648       18.8150005       3.03500009       4.91580153       5.68668032       1.1568164825439453     
  0.241393313       3.42550302       18.8150005       3.02699995       4.92629051       5.70656490       1.1583898067474365     
  0.240500927       3.41645002       18.8150005       3.01900005       4.93678331       5.72652912       1.1599717140197754     
  0.239610389       3.40739655       18.8150005       3.01099992       4.94727993       5.74654388       1.1615562438964844     
  0.238721773       3.39834356       18.8150005       3.00300002       4.95778084       5.76665258       1.1631519794464111     
  0.237834975       3.38929009       18.8150005       2.99499989       4.96828651       5.78684759       1.1647572517395020     
  0.236950085       3.38023710       18.8150005       2.98699999       4.97879696       5.80713606       1.1663733720779419     
  0.236067057       3.37118411       18.8150005       2.97900009       4.98931313       5.82754374       1.1680052280426025     
  0.235185847       3.36213064       18.8150005       2.97099996       4.99983549       5.84801960       1.1696424484252930     
  0.234306514       3.35307741       18.8150005       2.96300006       5.01036358       5.86857891       1.1712880134582520     
  0.266565979       3.68267131       18.8950005       3.22700000       4.57038069       5.11650038       1.1194911003112793     
  0.265616477       3.67354155       18.8950005       3.21900010       4.58085394       5.13456297       1.1208746433258057     
