EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
He3_kin0                                                                
                                                                        
Hall A 2018: 25 cm He3 target                                           
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  2,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00075; twall=0.00519; tbeam=0.00285; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
   3.227  0.171 12.33    4.78   15.21    3.19    0.25   18.65 3.407E+01

  10.589 15.127  2.36    4.33   15.83    3.03    0.25   19.11  0.821
   3.219  0.171 12.35    4.83   15.31    3.23    0.25   18.78 3.411E+01

  10.589 15.127  2.36    4.37   15.92    3.06    0.25   19.23  0.820
   3.211  0.170 12.37    4.87   15.41    3.26    0.25   18.92 3.415E+01

  10.589 15.127  2.35    4.41   16.00    3.09    0.26   19.35  0.820
   3.203  0.170 12.39    4.92   15.51    3.29    0.26   19.06 3.419E+01

  10.589 15.127  2.34    4.45   16.08    3.12    0.26   19.47  0.819
   3.195  0.169 12.41    4.96   15.61    3.33    0.26   19.20 3.423E+01

  10.589 15.127  2.34    4.49   16.16    3.16    0.26   19.58  0.819
   3.187  0.168 12.43    5.01   15.70    3.36    0.27   19.33 3.427E+01

  10.589 15.127  2.33    4.53   16.23    3.19    0.27   19.69  0.818
   3.179  0.168 12.45    5.06   15.80    3.39    0.27   19.47 3.431E+01

  10.589 15.127  2.33    4.57   16.32    3.22    0.27   19.81  0.818
   3.171  0.167 12.47    5.10   15.91    3.43    0.28   19.61 3.436E+01

  10.589 15.127  2.32    4.61   16.40    3.25    0.28   19.93  0.817
   3.163  0.167 12.49    5.15   16.01    3.46    0.28   19.75 3.440E+01

  10.589 15.127  2.32    4.66   16.48    3.28    0.28   20.05  0.817
   3.155  0.166 12.52    5.20   16.11    3.50    0.28   19.89 3.444E+01

  10.589 15.127  2.31    4.70   16.57    3.32    0.29   20.17  0.816
   3.147  0.165 12.54    5.25   16.21    3.53    0.29   20.03 3.448E+01

  10.589 15.127  2.30    4.74   16.64    3.35    0.29   20.29  0.816
   3.139  0.165 12.56    5.30   16.31    3.57    0.29   20.17 3.452E+01

  10.589 15.127  2.30    4.78   16.73    3.39    0.30   20.41  0.815
   3.131  0.164 12.58    5.35   16.41    3.61    0.30   20.32 3.456E+01

  10.589 15.127  2.29    4.83   16.79    3.42    0.30   20.51  0.815
   3.123  0.164 12.60    5.40   16.51    3.64    0.30   20.46 3.461E+01

  10.589 15.127  2.29    4.87   16.88    3.46    0.31   20.64  0.814
   3.115  0.163 12.62    5.45   16.60    3.68    0.31   20.59 3.465E+01

  10.589 15.127  2.28    4.91   16.96    3.49    0.31   20.77  0.814
   3.107  0.162 12.64    5.50   16.71    3.72    0.31   20.74 3.469E+01

  10.589 15.127  2.27    4.96   17.05    3.52    0.32   20.89  0.813
   3.099  0.162 12.66    5.55   16.81    3.76    0.32   20.88 3.473E+01

  10.589 15.127  2.27    5.00   17.14    3.56    0.32   21.02  0.812
   3.091  0.161 12.68    5.60   16.92    3.79    0.32   21.04 3.478E+01

  10.589 15.127  2.26    5.05   17.23    3.60    0.33   21.16  0.812
   3.083  0.161 12.70    5.65   17.03    3.83    0.33   21.19 3.482E+01

  10.589 15.127  2.26    5.10   17.32    3.63    0.33   21.29  0.811
   3.075  0.160 12.72    5.71   17.14    3.87    0.33   21.35 3.486E+01

  10.589 15.127  2.25    5.14   17.45    3.67    0.34   21.46  0.811
   3.067  0.159 12.75    5.76   17.25    3.91    0.34   21.50 3.490E+01

  10.589 15.127  2.24    5.19   17.54    3.71    0.34   21.59  0.810
   3.059  0.159 12.77    5.81   17.35    3.95    0.35   21.65 3.495E+01

  10.589 15.127  2.24    5.24   17.62    3.75    0.35   21.72  0.810
   3.051  0.158 12.79    5.87   17.55    3.99    0.35   21.89 3.499E+01

  10.589 15.127  2.23    5.29   17.65    3.78    0.36   21.79  0.809
   3.043  0.158 12.81    5.92   17.64    4.03    0.36   22.03 3.503E+01

  10.589 15.127  2.23    5.33   17.73    3.82    0.36   21.91  0.808
   3.035  0.157 12.83    5.98   17.65    4.07    0.36   22.08 3.508E+01

  10.589 15.127  2.22    5.38   17.82    3.86    0.37   22.04  0.808
   3.027  0.157 12.85    6.04   17.75    4.12    0.37   22.23 3.512E+01

  10.589 15.127  2.22    5.43   17.90    3.90    0.37   22.17  0.807
   3.019  0.156 12.87    6.09   17.85    4.16    0.37   22.39 3.516E+01

  10.589 15.127  2.21    5.48   17.99    3.94    0.38   22.31  0.807
   3.011  0.155 12.89    6.15   17.96    4.20    0.38   22.54 3.521E+01

  10.589 15.127  2.20    5.53   18.07    3.98    0.38   22.43  0.806
   3.003  0.155 12.91    6.21   18.06    4.25    0.39   22.69 3.525E+01

  10.589 15.127  2.20    5.58   18.16    4.02    0.39   22.57  0.806
   2.995  0.154 12.93    6.27   18.17    4.29    0.39   22.85 3.529E+01

  10.589 15.127  2.19    5.64   18.30    4.06    0.40   22.76  0.805
   2.987  0.154 12.95    6.33   18.32    4.33    0.40   23.06 3.534E+01

  10.589 15.127  2.19    5.69   18.38    4.10    0.40   22.89  0.804
   2.979  0.153 12.97    6.39   18.43    4.38    0.41   23.21 3.538E+01

  10.589 15.127  2.18    5.74   18.47    4.15    0.41   23.02  0.804
   2.971  0.153 13.00    6.45   18.53    4.42    0.41   23.37 3.543E+01

  10.589 15.127  2.17    5.79   18.51    4.19    0.42   23.12  0.803
   2.963  0.152 13.02    6.51   18.60    4.47    0.42   23.49 3.547E+01

  10.589 15.127  2.17    5.85   18.59    4.23    0.42   23.25  0.803
   2.955  0.151 13.04    6.57   18.70    4.51    0.43   23.64 3.552E+01

  10.589 15.208  2.39    4.23   15.63    2.95    0.24   18.81  0.822
   3.227  0.173 12.30    4.72   15.04    3.14    0.24   18.41 3.332E+01

  10.589 15.208  2.39    4.27   15.70    2.98    0.24   18.93  0.822
   3.219  0.173 12.32    4.76   15.13    3.17    0.24   18.55 3.336E+01

  10.589 15.208  2.38    4.31   15.78    3.01    0.24   19.04  0.821
   3.211  0.172 12.34    4.80   15.23    3.21    0.24   18.68 3.341E+01

  10.589 15.208  2.38    4.35   15.86    3.04    0.25   19.15  0.821
   3.203  0.171 12.37    4.85   15.33    3.24    0.25   18.82 3.345E+01

  10.589 15.208  2.37    4.39   15.94    3.07    0.25   19.27  0.820
   3.195  0.171 12.39    4.89   15.43    3.27    0.25   18.96 3.349E+01

  10.589 15.208  2.36    4.43   16.02    3.11    0.26   19.38  0.820
   3.187  0.170 12.41    4.94   15.53    3.31    0.26   19.09 3.353E+01

  10.589 15.208  2.36    4.47   16.11    3.14    0.26   19.50  0.819
   3.179  0.170 12.43    4.98   15.63    3.34    0.26   19.23 3.357E+01

  10.589 15.208  2.35    4.51   16.18    3.17    0.26   19.62  0.819
   3.171  0.169 12.45    5.03   15.73    3.37    0.27   19.37 3.361E+01

  10.589 15.208  2.35    4.55   16.26    3.20    0.27   19.73  0.818
   3.163  0.168 12.47    5.08   15.83    3.41    0.27   19.50 3.365E+01

  10.589 15.208  2.34    4.59   16.35    3.23    0.27   19.85  0.818
   3.155  0.168 12.49    5.13   15.93    3.44    0.27   19.65 3.369E+01

  10.589 15.208  2.33    4.63   16.43    3.27    0.28   19.97  0.817
   3.147  0.167 12.51    5.17   16.03    3.48    0.28   19.79 3.374E+01

  10.589 15.208  2.33    4.68   16.51    3.30    0.28   20.09  0.817
   3.139  0.167 12.53    5.22   16.13    3.51    0.28   19.93 3.378E+01

  10.589 15.208  2.32    4.72   16.59    3.33    0.29   20.21  0.816
   3.131  0.166 12.55    5.27   16.24    3.55    0.29   20.08 3.382E+01

  10.589 15.208  2.32    4.76   16.67    3.37    0.29   20.33  0.816
   3.123  0.165 12.57    5.32   16.33    3.59    0.29   20.22 3.386E+01

  10.589 15.208  2.31    4.80   16.76    3.40    0.30   20.46  0.815
   3.115  0.165 12.60    5.37   16.44    3.62    0.30   20.36 3.390E+01

  10.589 15.208  2.30    4.85   16.82    3.44    0.30   20.56  0.815
   3.107  0.164 12.62    5.42   16.52    3.66    0.30   20.49 3.394E+01

  10.589 15.208  2.30    4.89   16.91    3.47    0.31   20.69  0.814
   3.099  0.164 12.64    5.47   16.63    3.70    0.31   20.64 3.399E+01

  10.589 15.208  2.29    4.94   17.00    3.51    0.31   20.81  0.813
   3.091  0.163 12.66    5.52   16.73    3.74    0.31   20.78 3.403E+01

  10.589 15.208  2.29    4.98   17.08    3.54    0.32   20.94  0.813
   3.083  0.162 12.68    5.57   16.84    3.77    0.32   20.93 3.407E+01

  10.589 15.208  2.28    5.03   17.18    3.58    0.32   21.08  0.812
   3.075  0.162 12.70    5.63   16.96    3.81    0.32   21.09 3.411E+01

  10.589 15.208  2.27    5.07   17.27    3.61    0.33   21.21  0.812
   3.067  0.161 12.72    5.68   17.06    3.85    0.33   21.25 3.416E+01

  10.589 15.208  2.27    5.12   17.36    3.65    0.33   21.34  0.811
   3.059  0.161 12.74    5.73   17.17    3.89    0.33   21.40 3.420E+01

  10.589 15.208  2.26    5.17   17.49    3.69    0.34   21.51  0.811
   3.051  0.160 12.76    5.79   17.28    3.93    0.34   21.55 3.424E+01

  10.589 15.208  2.26    5.22   17.57    3.73    0.34   21.64  0.810
   3.043  0.159 12.78    5.84   17.38    3.97    0.35   21.70 3.429E+01

  10.589 15.208  2.25    5.26   17.66    3.77    0.35   21.77  0.810
   3.035  0.159 12.81    5.90   17.58    4.01    0.35   21.94 3.433E+01

  10.589 15.208  2.24    5.31   17.68    3.80    0.36   21.84  0.809
   3.027  0.158 12.83    5.95   17.68    4.05    0.36   22.09 3.437E+01

  10.589 15.208  2.24    5.36   17.77    3.84    0.36   21.97  0.808
   3.019  0.158 12.85    6.01   17.68    4.10    0.36   22.14 3.441E+01

  10.589 15.208  2.23    5.41   17.85    3.88    0.37   22.10  0.808
   3.011  0.157 12.87    6.07   17.78    4.14    0.37   22.29 3.446E+01

  10.589 15.208  2.23    5.46   17.94    3.95    0.37   22.26  0.813
   3.003  0.156 12.89    6.12   17.89    4.18    0.38   22.45 3.450E+01

  10.589 15.208  2.22    5.51   18.03    3.96    0.38   22.37  0.807
   2.995  0.156 12.91    6.18   18.00    4.23    0.38   22.61 3.455E+01

  10.589 15.208  2.22    5.56   18.11    4.00    0.39   22.49  0.806
   2.987  0.155 12.93    6.24   18.10    4.27    0.39   22.75 3.459E+01

  10.589 15.208  2.21    5.61   18.20    4.04    0.39   22.64  0.805
   2.979  0.155 12.95    6.30   18.21    4.31    0.39   22.92 3.463E+01

  10.589 15.208  2.20    5.66   18.34    4.09    0.40   22.82  0.805
   2.971  0.154 12.97    6.36   18.36    4.36    0.40   23.12 3.468E+01

  10.589 15.208  2.20    5.72   18.42    4.13    0.40   22.95  0.804
   2.963  0.154 12.99    6.42   18.47    4.40    0.41   23.28 3.472E+01

  10.589 15.208  2.19    5.77   18.47    4.17    0.41   23.05  0.804
   2.955  0.153 13.01    6.48   18.54    4.45    0.41   23.40 3.477E+01

  10.589 15.288  2.42    4.17   15.49    2.91    0.23   18.62  0.823
   3.227  0.175 12.28    4.65   14.86    3.09    0.23   18.18 3.260E+01

  10.589 15.288  2.41    4.21   15.57    2.93    0.23   18.74  0.823
   3.219  0.174 12.30    4.69   14.96    3.12    0.23   18.32 3.264E+01

  10.589 15.288  2.41    4.25   15.65    2.96    0.24   18.85  0.822
   3.211  0.174 12.32    4.73   15.06    3.15    0.24   18.45 3.268E+01

  10.589 15.288  2.40    4.29   15.73    2.99    0.24   18.96  0.822
   3.203  0.173 12.34    4.78   15.15    3.19    0.24   18.58 3.272E+01

  10.589 15.288  2.39    4.33   15.81    3.02    0.24   19.07  0.821
   3.195  0.173 12.36    4.82   15.25    3.22    0.24   18.72 3.276E+01

  10.589 15.288  2.39    4.37   15.89    3.06    0.25   19.19  0.821
   3.187  0.172 12.38    4.87   15.35    3.25    0.25   18.86 3.280E+01

  10.589 15.288  2.38    4.41   15.97    3.09    0.25   19.31  0.820
   3.179  0.171 12.40    4.91   15.45    3.29    0.25   18.99 3.284E+01

  10.589 15.288  2.38    4.45   16.05    3.12    0.26   19.43  0.820
   3.171  0.171 12.42    4.96   15.56    3.32    0.26   19.13 3.288E+01

  10.589 15.288  2.37    4.49   16.13    3.15    0.26   19.54  0.819
   3.163  0.170 12.45    5.01   15.65    3.35    0.26   19.27 3.293E+01

  10.589 15.288  2.36    4.53   16.21    3.18    0.26   19.66  0.819
   3.155  0.169 12.47    5.05   15.75    3.39    0.27   19.41 3.297E+01

  10.589 15.288  2.36    4.57   16.29    3.21    0.27   19.77  0.818
   3.147  0.169 12.49    5.10   15.85    3.42    0.27   19.54 3.301E+01

  10.589 15.288  2.35    4.61   16.38    3.25    0.27   19.90  0.818
   3.139  0.168 12.51    5.15   15.96    3.46    0.27   19.69 3.305E+01

  10.589 15.288  2.35    4.65   16.47    3.28    0.28   20.03  0.817
   3.131  0.168 12.53    5.20   16.07    3.49    0.28   19.84 3.309E+01

  10.589 15.288  2.34    4.70   16.54    3.31    0.28   20.14  0.817
   3.123  0.167 12.55    5.24   16.16    3.53    0.28   19.98 3.313E+01

  10.589 15.288  2.33    4.74   16.62    3.35    0.29   20.26  0.816
   3.115  0.166 12.57    5.29   16.26    3.57    0.29   20.12 3.317E+01

  10.589 15.288  2.33    4.78   16.70    3.38    0.29   20.38  0.816
   3.107  0.166 12.59    5.34   16.36    3.61    0.29   20.26 3.322E+01

  10.589 15.288  2.32    4.83   16.79    3.42    0.30   20.50  0.815
   3.099  0.165 12.61    5.39   16.47    3.64    0.30   20.41 3.326E+01

  10.589 15.288  2.32    4.87   16.86    3.45    0.30   20.61  0.815
   3.091  0.165 12.63    5.45   16.55    3.68    0.30   20.54 3.330E+01

  10.589 15.288  2.31    4.92   16.95    3.49    0.31   20.74  0.814
   3.083  0.164 12.66    5.50   16.66    3.72    0.31   20.69 3.334E+01

  10.589 15.288  2.30    4.96   17.03    3.52    0.31   20.87  0.813
   3.075  0.163 12.68    5.55   16.77    3.75    0.31   20.84 3.339E+01

  10.589 15.288  2.30    5.01   17.12    3.56    0.32   21.00  0.813
   3.067  0.163 12.70    5.60   16.88    3.79    0.32   20.99 3.343E+01

  10.589 15.288  2.29    5.05   17.22    3.60    0.32   21.13  0.812
   3.059  0.162 12.72    5.65   16.99    3.83    0.32   21.15 3.347E+01

  10.589 15.288  2.29    5.10   17.31    3.63    0.33   21.27  0.812
   3.051  0.162 12.74    5.71   17.10    3.87    0.33   21.30 3.351E+01

  10.589 15.288  2.28    5.15   17.39    3.67    0.33   21.40  0.811
   3.043  0.161 12.76    5.76   17.21    3.91    0.33   21.45 3.356E+01

  10.589 15.288  2.27    5.19   17.52    3.71    0.34   21.57  0.811
   3.035  0.160 12.78    5.82   17.31    3.95    0.34   21.60 3.360E+01

  10.589 15.288  2.27    5.24   17.61    3.75    0.34   21.70  0.810
   3.027  0.160 12.80    5.87   17.42    3.99    0.35   21.76 3.364E+01

  10.589 15.288  2.26    5.29   17.64    3.79    0.35   21.77  0.809
   3.019  0.159 12.82    5.93   17.61    4.04    0.35   22.00 3.368E+01

  10.589 15.288  2.26    5.34   17.72    3.82    0.36   21.90  0.809
   3.011  0.159 12.84    5.98   17.72    4.08    0.36   22.15 3.373E+01

  10.589 15.288  2.25    5.39   17.80    3.86    0.36   22.03  0.808
   3.003  0.158 12.87    6.04   17.71    4.12    0.36   22.20 3.377E+01

  10.589 15.288  2.24    5.44   17.89    3.90    0.37   22.16  0.808
   2.995  0.157 12.89    6.10   17.82    4.16    0.37   22.35 3.381E+01

  10.589 15.288  2.24    5.49   17.98    3.94    0.37   22.30  0.807
   2.987  0.157 12.91    6.16   17.93    4.21    0.38   22.52 3.386E+01

  10.589 15.288  2.23    5.54   18.07    3.99    0.38   22.43  0.807
   2.979  0.156 12.93    6.22   18.03    4.25    0.38   22.67 3.390E+01

  10.589 15.288  2.23    5.59   18.15    4.03    0.39   22.56  0.806
   2.971  0.156 12.95    6.28   18.14    4.29    0.39   22.82 3.395E+01

  10.589 15.288  2.22    5.64   18.29    4.07    0.39   22.75  0.805
   2.963  0.155 12.97    6.34   18.30    4.34    0.39   23.03 3.399E+01

  10.589 15.288  2.21    5.69   18.38    4.11    0.40   22.89  0.805
   2.955  0.155 12.99    6.40   18.40    4.38    0.40   23.19 3.403E+01

  10.589 15.368  2.44    4.12   15.35    2.86    0.22   18.43  0.824
   3.227  0.177 12.25    4.58   14.69    3.04    0.22   17.95 3.189E+01

  10.589 15.368  2.44    4.15   15.43    2.89    0.22   18.54  0.824
   3.219  0.176 12.27    4.62   14.78    3.07    0.22   18.08 3.193E+01

  10.589 15.368  2.43    4.19   15.51    2.92    0.23   18.66  0.823
   3.211  0.176 12.29    4.67   14.88    3.10    0.23   18.21 3.197E+01

  10.589 15.368  2.43    4.23   15.60    2.95    0.23   18.78  0.823
   3.203  0.175 12.32    4.71   14.98    3.14    0.23   18.35 3.201E+01

  10.589 15.368  2.42    4.27   15.68    2.98    0.24   18.89  0.822
   3.195  0.174 12.34    4.75   15.08    3.17    0.24   18.49 3.205E+01

  10.589 15.368  2.41    4.31   15.76    3.01    0.24   19.00  0.822
   3.187  0.174 12.36    4.80   15.18    3.20    0.24   18.62 3.209E+01

  10.589 15.368  2.41    4.35   15.83    3.04    0.24   19.11  0.821
   3.179  0.173 12.38    4.84   15.28    3.23    0.24   18.75 3.213E+01

  10.589 15.368  2.40    4.39   15.92    3.07    0.25   19.23  0.821
   3.171  0.172 12.40    4.89   15.38    3.27    0.25   18.89 3.217E+01

  10.589 15.368  2.40    4.43   16.00    3.10    0.25   19.35  0.820
   3.163  0.172 12.42    4.93   15.48    3.30    0.25   19.03 3.222E+01

  10.589 15.368  2.39    4.47   16.08    3.13    0.26   19.47  0.820
   3.155  0.171 12.44    4.98   15.59    3.33    0.26   19.18 3.226E+01

  10.589 15.368  2.38    4.51   16.16    3.16    0.26   19.58  0.819
   3.147  0.171 12.46    5.03   15.68    3.37    0.26   19.31 3.230E+01

  10.589 15.368  2.38    4.55   16.24    3.20    0.26   19.70  0.819
   3.139  0.170 12.48    5.08   15.78    3.40    0.27   19.45 3.234E+01

  10.589 15.368  2.37    4.59   16.32    3.23    0.27   19.82  0.818
   3.131  0.169 12.50    5.12   15.88    3.44    0.27   19.59 3.238E+01

  10.589 15.368  2.36    4.63   16.41    3.26    0.27   19.95  0.818
   3.123  0.169 12.53    5.17   15.99    3.47    0.27   19.74 3.242E+01

  10.589 15.368  2.36    4.67   16.50    3.30    0.28   20.07  0.817
   3.115  0.168 12.55    5.22   16.10    3.51    0.28   19.89 3.246E+01

  10.589 15.368  2.35    4.72   16.57    3.33    0.28   20.19  0.816
   3.107  0.168 12.57    5.27   16.19    3.55    0.28   20.02 3.251E+01

  10.589 15.368  2.35    4.76   16.66    3.36    0.29   20.31  0.816
   3.099  0.167 12.59    5.32   16.29    3.58    0.29   20.16 3.255E+01

  10.589 15.368  2.34    4.80   16.74    3.40    0.29   20.43  0.816
   3.091  0.166 12.61    5.37   16.39    3.62    0.29   20.31 3.259E+01

  10.589 15.368  2.33    4.85   16.81    3.44    0.30   20.54  0.815
   3.083  0.166 12.63    5.42   16.48    3.66    0.30   20.44 3.263E+01

  10.589 15.368  2.33    4.89   16.89    3.47    0.30   20.66  0.815
   3.075  0.165 12.65    5.47   16.59    3.70    0.30   20.59 3.267E+01

  10.589 15.368  2.32    4.94   16.98    3.51    0.31   20.80  0.814
   3.067  0.165 12.67    5.52   16.70    3.74    0.31   20.74 3.272E+01

  10.589 15.368  2.32    4.98   17.07    3.54    0.31   20.92  0.813
   3.059  0.164 12.69    5.58   16.80    3.77    0.31   20.89 3.276E+01

  10.589 15.368  2.31    5.03   17.16    3.58    0.32   21.05  0.813
   3.051  0.163 12.72    5.63   16.91    3.81    0.32   21.04 3.280E+01

  10.589 15.368  2.30    5.08   17.26    3.62    0.32   21.19  0.812
   3.043  0.163 12.74    5.68   17.03    3.85    0.32   21.20 3.284E+01

  10.589 15.368  2.30    5.12   17.35    3.65    0.33   21.33  0.812
   3.035  0.162 12.76    5.74   17.14    3.89    0.33   21.36 3.289E+01

  10.589 15.368  2.29    5.17   17.43    3.69    0.33   21.45  0.811
   3.027  0.162 12.78    5.79   17.24    3.93    0.33   21.51 3.293E+01

  10.589 15.368  2.29    5.22   17.56    3.73    0.34   21.63  0.810
   3.019  0.161 12.80    5.85   17.34    3.97    0.34   21.66 3.297E+01

  10.589 15.368  2.28    5.27   17.65    3.77    0.34   21.76  0.810
   3.011  0.160 12.82    5.90   17.45    4.02    0.35   21.82 3.301E+01

  10.589 15.368  2.27    5.32   17.67    3.81    0.35   21.83  0.809
   3.003  0.160 12.84    5.96   17.65    4.06    0.35   22.06 3.306E+01

  10.589 15.368  2.27    5.37   17.76    3.85    0.36   21.96  0.809
   2.995  0.159 12.86    6.02   17.65    4.10    0.36   22.11 3.310E+01

  10.589 15.368  2.26    5.42   17.85    3.89    0.36   22.09  0.808
