 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad   Rad_cor
  0.303670734       4.19528198       20.1800995       3.22700000       5.44199562       5.79902649       1.0656065940856934     
  0.302589059       4.18488121       20.1800995       3.21900010       5.46148491       5.82581997       1.0667098760604858     
  0.301509738       4.17448044       20.1800995       3.21099997       5.48098421       5.85286617       1.0678495168685913     
  0.300432831       4.16408062       20.1800995       3.20300007       5.50049353       5.87998629       1.0689924955368042     
  0.299358130       4.15367937       20.1800995       3.19499993       5.52001429       5.90698290       1.0701028108596802     
  0.298285931       4.14327955       20.1800995       3.18700004       5.53954554       5.93428898       1.0712591409683228     
  0.297215879       4.13287878       20.1800995       3.17899990       5.55908823       5.96171522       1.0724267959594727     
  0.296148211       4.12247849       20.1800995       3.17100000       5.57864189       5.98934650       1.0736209154129028     
  0.295082837       4.11207819       20.1800995       3.16300011       5.59820700       6.01670837       1.0747562646865845     
  0.294019759       4.10167742       20.1800995       3.15499997       5.61778498       6.04407406       1.0758820772171021     
  0.292958975       4.09127712       20.1800995       3.14700007       5.63737488       6.07165384       1.0770356655120850     
  0.291900426       4.08087635       20.1800995       3.13899994       5.65697813       6.10004997       1.0783230066299438     
  0.290844232       4.07047653       20.1800995       3.13100004       5.67659426       6.12792587       1.0795074701309204     
  0.289790243       4.06007576       20.1800995       3.12299991       5.69622374       6.15594244       1.0807058811187744     
  0.288738459       4.04967499       20.1800995       3.11500001       5.71586657       6.18401718       1.0819036960601807     
  0.287689030       4.03927517       20.1800995       3.10700011       5.73552370       6.21199656       1.0830739736557007     
  0.286641747       4.02887440       20.1800995       3.09899998       5.75519562       6.24017143       1.0842674970626831     
  0.285596788       4.01847410       20.1800995       3.09100008       5.77488184       6.26819897       1.0854246616363525     
  0.284553975       4.00807333       20.1800995       3.08299994       5.79458380       6.29666901       1.0866472721099854     
  0.283513457       3.99767327       20.1800995       3.07500005       5.81430054       6.32512379       1.0878564119338989     
  0.282475054       3.98727226       20.1800995       3.06699991       5.83403349       6.35360241       1.0890582799911499     
  0.281438947       3.97687221       20.1800995       3.05900002       5.85378218       6.38183117       1.0902065038681030     
  0.280405074       3.96647215       20.1800995       3.05100012       5.87354755       6.41082716       1.0914744138717651     
  0.279373258       3.95607090       20.1800995       3.04299998       5.89333057       6.43945312       1.0926679372787476     
  0.278343707       3.94567084       20.1800995       3.03500009       5.91313028       6.46845675       1.0939141511917114     
  0.277316362       3.93527031       20.1800995       3.02699995       5.93294859       6.49808645       1.0952541828155518     
  0.276291132       3.92487001       20.1800995       3.01900005       5.95278406       6.52800274       1.0966302156448364     
  0.275268078       3.91446948       20.1800995       3.01099992       5.97263861       6.55612564       1.0976933240890503     
  0.274247229       3.90406919       20.1800995       3.00300002       5.99251175       6.58552074       1.0989583730697632     
  0.273228437       3.89366817       20.1800995       2.99499989       6.01240492       6.61501598       1.1002279520034790     
  0.272211909       3.88326812       20.1800995       2.98699999       6.03231668       6.64428139       1.1014477014541626     
  0.271197438       3.87286782       20.1800995       2.97900009       6.05224943       6.67432404       1.1027840375900269     
  0.270185083       3.86246705       20.1800995       2.97099996       6.07220268       6.70414829       1.1040718555450439     
  0.269174904       3.85206676       20.1800995       2.96300006       6.09217691       6.73408747       1.1053663492202759     
  0.268166810       3.84166622       20.1800995       2.95499992       6.11217260       6.76401949       1.1066473722457886     
  0.306057900       4.22826147       20.2600994       3.22700000       5.32403851       5.66467619       1.0639810562133789     
