                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   3.2270  29.9725  0.19367E+00  0.18483E+00  0.80398E-06  0.18422E+00  0.17537E+00  0.80068E-06  0.17470E+00
   10.5890   3.2190  29.9725  0.19735E+00  0.18851E+00  0.83423E-06  0.18788E+00  0.17890E+00  0.83088E-06  0.17822E+00
   10.5890   3.2110  29.9725  0.20106E+00  0.19223E+00  0.86546E-06  0.19159E+00  0.18248E+00  0.86205E-06  0.18179E+00
   10.5890   3.2030  29.9725  0.20482E+00  0.19600E+00  0.89790E-06  0.19534E+00  0.18611E+00  0.89444E-06  0.18540E+00
   10.5890   3.1950  29.9725  0.20862E+00  0.19985E+00  0.93150E-06  0.19918E+00  0.18982E+00  0.92798E-06  0.18909E+00
   10.5890   3.1870  29.9725  0.21247E+00  0.20368E+00  0.96623E-06  0.20299E+00  0.19350E+00  0.96266E-06  0.19276E+00
   10.5890   3.1790  29.9725  0.21635E+00  0.20759E+00  0.10010E-05  0.20689E+00  0.19726E+00  0.99655E-06  0.19651E+00
   10.5890   3.1710  29.9725  0.22028E+00  0.21155E+00  0.10381E-05  0.21083E+00  0.20107E+00  0.10336E-05  0.20030E+00
   10.5890   3.1630  29.9725  0.22426E+00  0.21556E+00  0.10768E-05  0.21482E+00  0.20493E+00  0.10723E-05  0.20414E+00
   10.5890   3.1550  29.9725  0.22827E+00  0.21962E+00  0.11172E-05  0.21887E+00  0.20885E+00  0.11126E-05  0.20804E+00
   10.5890   3.1470  29.9725  0.23233E+00  0.22372E+00  0.11591E-05  0.22295E+00  0.21280E+00  0.11545E-05  0.21197E+00
   10.5890   3.1390  29.9725  0.23644E+00  0.22788E+00  0.12025E-05  0.22709E+00  0.21681E+00  0.11977E-05  0.21596E+00
   10.5890   3.1310  29.9725  0.24058E+00  0.23210E+00  0.12477E-05  0.23130E+00  0.22089E+00  0.12430E-05  0.22002E+00
   10.5890   3.1230  29.9725  0.24478E+00  0.23635E+00  0.12950E-05  0.23553E+00  0.22498E+00  0.12902E-05  0.22410E+00
   10.5890   3.1150  29.9725  0.24901E+00  0.24064E+00  0.13433E-05  0.23980E+00  0.22913E+00  0.13384E-05  0.22822E+00
   10.5890   3.1070  29.9725  0.25329E+00  0.24499E+00  0.13939E-05  0.24413E+00  0.23332E+00  0.13889E-05  0.23240E+00
   10.5890   3.0990  29.9725  0.25761E+00  0.24940E+00  0.14465E-05  0.24851E+00  0.23758E+00  0.14415E-05  0.23663E+00
   10.5890   3.0910  29.9725  0.26197E+00  0.25386E+00  0.15011E-05  0.25295E+00  0.24189E+00  0.14961E-05  0.24092E+00
   10.5890   3.0830  29.9725  0.26638E+00  0.25835E+00  0.15580E-05  0.25742E+00  0.24622E+00  0.15529E-05  0.24523E+00
   10.5890   3.0750  29.9725  0.27083E+00  0.26290E+00  0.16167E-05  0.26195E+00  0.25062E+00  0.16116E-05  0.24961E+00
   10.5890   3.0670  29.9725  0.27532E+00  0.26749E+00  0.16778E-05  0.26652E+00  0.25507E+00  0.16727E-05  0.25402E+00
   10.5890   3.0590  29.9725  0.27986E+00  0.27216E+00  0.17405E-05  0.27116E+00  0.25958E+00  0.17354E-05  0.25851E+00
   10.5890   3.0510  29.9725  0.28444E+00  0.27686E+00  0.18035E-05  0.27584E+00  0.26414E+00  0.17984E-05  0.26304E+00
   10.5890   3.0430  29.9725  0.28907E+00  0.28162E+00  0.18752E-05  0.28057E+00  0.26874E+00  0.18701E-05  0.26762E+00
   10.5890   3.0350  29.9725  0.29374E+00  0.28641E+00  0.19461E-05  0.28534E+00  0.27338E+00  0.19410E-05  0.27223E+00
   10.5890   3.0270  29.9725  0.29845E+00  0.29128E+00  0.20196E-05  0.29019E+00  0.27810E+00  0.20146E-05  0.27692E+00
   10.5890   3.0190  29.9725  0.30321E+00  0.29620E+00  0.20953E-05  0.29508E+00  0.28286E+00  0.20903E-05  0.28166E+00
   10.5890   3.0110  29.9725  0.30801E+00  0.30116E+00  0.21753E-05  0.30002E+00  0.28768E+00  0.21703E-05  0.28644E+00
   10.5890   3.0030  29.9725  0.31285E+00  0.30618E+00  0.22569E-05  0.30500E+00  0.29254E+00  0.22520E-05  0.29127E+00
   10.5890   2.9950  29.9725  0.31774E+00  0.31125E+00  0.23425E-05  0.31004E+00  0.29745E+00  0.23376E-05  0.29616E+00
   10.5890   2.9870  29.9725  0.32267E+00  0.31637E+00  0.24305E-05  0.31513E+00  0.30242E+00  0.24257E-05  0.30109E+00
   10.5890   2.9790  29.9725  0.32765E+00  0.32154E+00  0.25221E-05  0.32027E+00  0.30744E+00  0.25174E-05  0.30608E+00
   10.5890   2.9710  29.9725  0.33266E+00  0.32676E+00  0.26168E-05  0.32546E+00  0.31251E+00  0.26122E-05  0.31111E+00
   10.5890   2.9630  29.9725  0.33773E+00  0.33203E+00  0.27158E-05  0.33070E+00  0.31763E+00  0.27113E-05  0.31620E+00
   10.5890   2.9550  29.9725  0.34283E+00  0.33738E+00  0.28183E-05  0.33601E+00  0.32283E+00  0.28140E-05  0.32136E+00
   10.5890   3.2270  30.0525  0.18654E+00  0.17786E+00  0.75919E-06  0.17726E+00  0.16871E+00  0.75604E-06  0.16807E+00
   10.5890   3.2190  30.0525  0.19012E+00  0.18142E+00  0.78762E-06  0.18081E+00  0.17213E+00  0.78441E-06  0.17148E+00
   10.5890   3.2110  30.0525  0.19375E+00  0.18505E+00  0.81733E-06  0.18443E+00  0.17562E+00  0.81407E-06  0.17495E+00
   10.5890   3.2030  30.0525  0.19742E+00  0.18873E+00  0.84807E-06  0.18809E+00  0.17915E+00  0.84475E-06  0.17847E+00
   10.5890   3.1950  30.0525  0.20113E+00  0.19245E+00  0.87994E-06  0.19180E+00  0.18273E+00  0.87657E-06  0.18204E+00
   10.5890   3.1870  30.0525  0.20489E+00  0.19626E+00  0.91274E-06  0.19560E+00  0.18640E+00  0.90932E-06  0.18569E+00
   10.5890   3.1790  30.0525  0.20869E+00  0.20004E+00  0.94709E-06  0.19936E+00  0.19004E+00  0.94362E-06  0.18931E+00
   10.5890   3.1710  30.0525  0.21253E+00  0.20390E+00  0.98159E-06  0.20321E+00  0.19376E+00  0.97727E-06  0.19301E+00
   10.5890   3.1630  30.0525  0.21642E+00  0.20781E+00  0.10177E-05  0.20711E+00  0.19752E+00  0.10133E-05  0.19676E+00
   10.5890   3.1550  30.0525  0.22035E+00  0.21177E+00  0.10559E-05  0.21105E+00  0.20134E+00  0.10514E-05  0.20056E+00
   10.5890   3.1470  30.0525  0.22432E+00  0.21579E+00  0.10954E-05  0.21505E+00  0.20521E+00  0.10909E-05  0.20441E+00
   10.5890   3.1390  30.0525  0.22833E+00  0.21984E+00  0.11367E-05  0.21909E+00  0.20911E+00  0.11321E-05  0.20830E+00
   10.5890   3.1310  30.0525  0.23239E+00  0.22395E+00  0.11795E-05  0.22317E+00  0.21308E+00  0.11749E-05  0.21224E+00
   10.5890   3.1230  30.0525  0.23649E+00  0.22813E+00  0.12238E-05  0.22733E+00  0.21710E+00  0.12191E-05  0.21625E+00
   10.5890   3.1150  30.0525  0.24064E+00  0.23233E+00  0.12699E-05  0.23152E+00  0.22116E+00  0.12652E-05  0.22028E+00
   10.5890   3.1070  30.0525  0.24482E+00  0.23657E+00  0.13178E-05  0.23573E+00  0.22525E+00  0.13130E-05  0.22435E+00
   10.5890   3.0990  30.0525  0.24905E+00  0.24088E+00  0.13675E-05  0.24003E+00  0.22941E+00  0.13627E-05  0.22849E+00
   10.5890   3.0910  30.0525  0.25333E+00  0.24523E+00  0.14194E-05  0.24436E+00  0.23361E+00  0.14145E-05  0.23267E+00
   10.5890   3.0830  30.0525  0.25765E+00  0.24964E+00  0.14730E-05  0.24875E+00  0.23787E+00  0.14681E-05  0.23691E+00
   10.5890   3.0750  30.0525  0.26201E+00  0.25409E+00  0.15289E-05  0.25318E+00  0.24217E+00  0.15239E-05  0.24119E+00
   10.5890   3.0670  30.0525  0.26641E+00  0.25859E+00  0.15869E-05  0.25766E+00  0.24652E+00  0.15819E-05  0.24552E+00
   10.5890   3.0590  30.0525  0.27086E+00  0.26313E+00  0.16469E-05  0.26218E+00  0.25091E+00  0.16419E-05  0.24989E+00
   10.5890   3.0510  30.0525  0.27535E+00  0.26775E+00  0.17086E-05  0.26677E+00  0.25538E+00  0.17036E-05  0.25432E+00
   10.5890   3.0430  30.0525  0.27989E+00  0.27240E+00  0.17740E-05  0.27140E+00  0.25989E+00  0.17690E-05  0.25880E+00
   10.5890   3.0350  30.0525  0.28447E+00  0.27711E+00  0.18412E-05  0.27608E+00  0.26444E+00  0.18362E-05  0.26333E+00
   10.5890   3.0270  30.0525  0.28909E+00  0.28188E+00  0.19109E-05  0.28082E+00  0.26906E+00  0.19059E-05  0.26792E+00
   10.5890   3.0190  30.0525  0.29376E+00  0.28667E+00  0.19836E-05  0.28559E+00  0.27369E+00  0.19787E-05  0.27253E+00
   10.5890   3.0110  30.0525  0.29846E+00  0.29154E+00  0.20586E-05  0.29044E+00  0.27842E+00  0.20537E-05  0.27723E+00
   10.5890   3.0030  30.0525  0.30322E+00  0.29646E+00  0.21367E-05  0.29533E+00  0.28319E+00  0.21318E-05  0.28197E+00
   10.5890   2.9950  30.0525  0.30801E+00  0.30143E+00  0.22171E-05  0.30026E+00  0.28800E+00  0.22123E-05  0.28675E+00
   10.5890   2.9870  30.0525  0.31286E+00  0.30645E+00  0.23014E-05  0.30526E+00  0.29287E+00  0.22967E-05  0.29159E+00
   10.5890   2.9790  30.0525  0.31774E+00  0.31151E+00  0.23884E-05  0.31029E+00  0.29778E+00  0.23837E-05  0.29647E+00
   10.5890   2.9710  30.0525  0.32267E+00  0.31663E+00  0.24786E-05  0.31538E+00  0.30275E+00  0.24741E-05  0.30141E+00
   10.5890   2.9630  30.0525  0.32764E+00  0.32181E+00  0.25721E-05  0.32052E+00  0.30778E+00  0.25676E-05  0.30640E+00
   10.5890   2.9550  30.0525  0.33265E+00  0.32703E+00  0.26696E-05  0.32571E+00  0.31284E+00  0.26653E-05  0.31142E+00
