EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
H3_kin1                                                                 
                                                                        
Hall A 2018: 25 cm Tritium target                                       
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00045; twall=0.00481; tbeam=0.00291; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
   3.227  0.189 12.08    3.15   12.23    2.25    0.19   14.67 2.496E+01

  10.589 15.892  2.61    2.86   13.46    2.13    0.20   15.79  0.871
   3.219  0.188 12.11    3.17   12.32    2.27    0.20   14.79 2.501E+01

  10.589 15.892  2.60    2.88   13.54    2.16    0.20   15.89  0.871
   3.211  0.188 12.13    3.20   12.41    2.29    0.20   14.91 2.505E+01

  10.589 15.892  2.59    2.91   13.61    2.18    0.20   15.99  0.871
   3.203  0.187 12.15    3.23   12.50    2.32    0.20   15.02 2.510E+01

  10.589 15.892  2.59    2.93   13.70    2.20    0.21   16.11  0.870
   3.195  0.186 12.17    3.26   12.62    2.34    0.21   15.16 2.514E+01

  10.589 15.892  2.58    2.96   13.78    2.22    0.21   16.21  0.870
   3.187  0.186 12.19    3.29   12.70    2.36    0.21   15.28 2.518E+01

  10.589 15.892  2.57    2.98   13.85    2.24    0.21   16.31  0.869
   3.179  0.185 12.21    3.32   12.80    2.39    0.21   15.40 2.523E+01

  10.589 15.892  2.57    3.01   13.91    2.26    0.22   16.39  0.869
   3.171  0.184 12.23    3.34   12.88    2.41    0.22   15.50 2.527E+01

  10.589 15.892  2.56    3.03   13.99    2.29    0.22   16.50  0.869
   3.163  0.184 12.26    3.37   12.97    2.43    0.22   15.63 2.532E+01

  10.589 15.892  2.55    3.06   14.07    2.31    0.22   16.60  0.868
   3.155  0.183 12.28    3.40   13.07    2.46    0.23   15.75 2.536E+01

  10.589 15.892  2.55    3.08   14.16    2.33    0.23   16.72  0.868
   3.147  0.182 12.30    3.43   13.17    2.48    0.23   15.88 2.541E+01

  10.589 15.892  2.54    3.11   14.22    2.36    0.23   16.81  0.867
   3.139  0.182 12.32    3.46   13.26    2.51    0.23   16.00 2.545E+01

  10.589 15.892  2.53    3.14   14.31    2.38    0.24   16.92  0.867
   3.131  0.181 12.34    3.49   13.36    2.53    0.24   16.13 2.550E+01

  10.589 15.892  2.53    3.16   14.39    2.40    0.24   17.03  0.867
   3.123  0.180 12.36    3.52   13.46    2.56    0.24   16.26 2.554E+01

  10.589 15.892  2.52    3.19   14.47    2.43    0.24   17.14  0.866
   3.115  0.180 12.38    3.56   13.55    2.58    0.25   16.38 2.559E+01

  10.589 15.892  2.51    3.22   14.54    2.45    0.25   17.24  0.866
   3.107  0.179 12.41    3.59   13.64    2.61    0.25   16.50 2.563E+01

  10.589 15.892  2.51    3.25   14.62    2.47    0.25   17.35  0.865
   3.099  0.178 12.43    3.62   13.74    2.63    0.25   16.63 2.568E+01

  10.589 15.892  2.50    3.27   14.70    2.50    0.26   17.45  0.865
   3.091  0.178 12.45    3.65   13.83    2.66    0.26   16.75 2.572E+01

  10.589 15.892  2.50    3.30   14.77    2.52    0.26   17.56  0.864
   3.083  0.177 12.47    3.68   13.93    2.69    0.26   16.88 2.577E+01

  10.589 15.892  2.49    3.33   14.85    2.55    0.27   17.67  0.864
   3.075  0.177 12.49    3.72   14.02    2.71    0.27   17.01 2.581E+01

  10.589 15.892  2.48    3.36   14.93    2.57    0.27   17.78  0.864
   3.067  0.176 12.51    3.75   14.12    2.74    0.27   17.14 2.586E+01

  10.589 15.892  2.48    3.39   15.01    2.60    0.28   17.89  0.863
   3.059  0.175 12.53    3.78   14.22    2.77    0.28   17.27 2.590E+01

  10.589 15.892  2.47    3.42   15.09    2.63    0.28   17.99  0.863
   3.051  0.175 12.56    3.81   14.31    2.80    0.28   17.39 2.595E+01

  10.589 15.892  2.46    3.45   15.17    2.65    0.29   18.10  0.862
   3.043  0.174 12.58    3.85   14.41    2.82    0.29   17.52 2.600E+01

  10.589 15.892  2.46    3.48   15.25    2.68    0.29   18.22  0.862
   3.035  0.173 12.60    3.88   14.51    2.85    0.29   17.66 2.604E+01

  10.589 15.892  2.45    3.51   15.34    2.70    0.29   18.34  0.861
   3.027  0.173 12.62    3.92   14.61    2.88    0.30   17.79 2.609E+01

  10.589 15.892  2.44    3.54   15.42    2.73    0.30   18.45  0.861
   3.019  0.172 12.64    3.95   14.71    2.91    0.30   17.92 2.613E+01

  10.589 15.892  2.44    3.57   15.50    2.76    0.30   18.56  0.861
   3.011  0.171 12.66    3.99   14.81    2.94    0.31   18.06 2.618E+01

  10.589 15.892  2.43    3.60   15.56    2.79    0.31   18.66  0.860
   3.003  0.171 12.69    4.02   14.90    2.97    0.31   18.18 2.623E+01

  10.589 15.892  2.42    3.63   15.65    2.81    0.32   18.78  0.860
   2.995  0.170 12.71    4.06   15.00    3.00    0.32   18.31 2.627E+01

  10.589 15.892  2.42    3.66   15.73    2.84    0.32   18.89  0.859
   2.987  0.169 12.73    4.10   15.10    3.03    0.32   18.45 2.632E+01

  10.589 15.892  2.41    3.69   15.82    2.87    0.33   19.01  0.859
   2.979  0.169 12.75    4.13   15.20    3.06    0.33   18.59 2.637E+01

  10.589 15.892  2.40    3.72   15.90    2.90    0.33   19.13  0.858
   2.971  0.168 12.77    4.17   15.31    3.09    0.33   18.73 2.641E+01

  10.589 15.892  2.40    3.76   15.99    2.93    0.34   19.26  0.858
   2.963  0.168 12.79    4.21   15.41    3.12    0.34   18.87 2.646E+01

  10.589 15.892  2.39    3.79   16.08    2.96    0.34   19.38  0.857
   2.955  0.167 12.81    4.24   15.52    3.15    0.34   19.02 2.651E+01

  10.589 15.972  2.64    2.80   13.26    2.08    0.19   15.53  0.872
   3.227  0.191 12.06    3.11   12.07    2.21    0.19   14.47 2.441E+01

  10.589 15.972  2.63    2.83   13.33    2.10    0.19   15.63  0.872
   3.219  0.190 12.08    3.14   12.16    2.24    0.19   14.59 2.445E+01

  10.589 15.972  2.63    2.85   13.41    2.12    0.19   15.73  0.872
   3.211  0.190 12.10    3.16   12.26    2.26    0.19   14.71 2.449E+01

  10.589 15.972  2.62    2.87   13.49    2.15    0.20   15.83  0.871
   3.203  0.189 12.12    3.19   12.35    2.28    0.20   14.83 2.454E+01

  10.589 15.972  2.61    2.90   13.56    2.17    0.20   15.93  0.871
   3.195  0.188 12.14    3.22   12.44    2.30    0.20   14.95 2.458E+01

  10.589 15.972  2.61    2.92   13.64    2.19    0.20   16.03  0.870
   3.187  0.188 12.17    3.25   12.53    2.33    0.20   15.06 2.462E+01

  10.589 15.972  2.60    2.95   13.73    2.21    0.21   16.15  0.870
   3.179  0.187 12.19    3.28   12.65    2.35    0.21   15.20 2.467E+01

  10.589 15.972  2.59    2.97   13.81    2.23    0.21   16.25  0.870
   3.171  0.186 12.21    3.30   12.74    2.37    0.21   15.32 2.471E+01

  10.589 15.972  2.59    3.00   13.88    2.25    0.21   16.35  0.869
   3.163  0.186 12.23    3.33   12.83    2.40    0.21   15.44 2.476E+01

  10.589 15.972  2.58    3.02   13.94    2.28    0.22   16.44  0.869
   3.155  0.185 12.25    3.36   12.91    2.42    0.22   15.55 2.480E+01

  10.589 15.972  2.57    3.05   14.03    2.30    0.22   16.55  0.869
   3.147  0.184 12.27    3.39   13.01    2.45    0.22   15.68 2.484E+01

  10.589 15.972  2.57    3.07   14.10    2.32    0.22   16.65  0.868
   3.139  0.184 12.29    3.42   13.10    2.47    0.23   15.80 2.489E+01

  10.589 15.972  2.56    3.10   14.18    2.34    0.23   16.75  0.868
   3.131  0.183 12.32    3.45   13.20    2.50    0.23   15.92 2.493E+01

  10.589 15.972  2.55    3.13   14.26    2.37    0.23   16.86  0.867
   3.123  0.182 12.34    3.48   13.29    2.52    0.23   16.05 2.498E+01

  10.589 15.972  2.55    3.15   14.34    2.39    0.24   16.97  0.867
   3.115  0.182 12.36    3.51   13.39    2.55    0.24   16.17 2.502E+01

  10.589 15.972  2.54    3.18   14.42    2.42    0.24   17.08  0.866
   3.107  0.181 12.38    3.54   13.49    2.57    0.24   16.31 2.507E+01

  10.589 15.972  2.53    3.21   14.50    2.44    0.24   17.18  0.866
   3.099  0.180 12.40    3.58   13.58    2.60    0.25   16.43 2.511E+01

  10.589 15.972  2.53    3.24   14.57    2.46    0.25   17.29  0.866
   3.091  0.180 12.42    3.61   13.68    2.62    0.25   16.55 2.516E+01

  10.589 15.972  2.52    3.26   14.65    2.49    0.25   17.40  0.865
   3.083  0.179 12.45    3.64   13.78    2.65    0.25   16.68 2.520E+01

  10.589 15.972  2.51    3.29   14.73    2.51    0.26   17.50  0.865
   3.075  0.178 12.47    3.67   13.87    2.68    0.26   16.80 2.525E+01

  10.589 15.972  2.51    3.32   14.81    2.54    0.26   17.61  0.864
   3.067  0.178 12.49    3.70   13.96    2.70    0.26   16.93 2.529E+01

  10.589 15.972  2.50    3.35   14.89    2.56    0.27   17.72  0.864
   3.059  0.177 12.51    3.74   14.07    2.73    0.27   17.06 2.534E+01

  10.589 15.972  2.49    3.38   14.97    2.59    0.27   17.83  0.863
   3.051  0.176 12.53    3.77   14.16    2.76    0.27   17.19 2.538E+01

  10.589 15.972  2.49    3.41   15.05    2.62    0.28   17.94  0.863
   3.043  0.176 12.55    3.80   14.26    2.79    0.28   17.32 2.543E+01

  10.589 15.972  2.48    3.44   15.13    2.64    0.28   18.05  0.863
   3.035  0.175 12.57    3.84   14.35    2.81    0.28   17.45 2.548E+01

  10.589 15.972  2.47    3.47   15.21    2.67    0.29   18.16  0.862
   3.027  0.174 12.60    3.87   14.45    2.84    0.29   17.58 2.552E+01

  10.589 15.972  2.47    3.50   15.29    2.69    0.29   18.28  0.862
   3.019  0.174 12.62    3.91   14.56    2.87    0.29   17.72 2.557E+01

  10.589 15.972  2.46    3.53   15.38    2.72    0.30   18.39  0.861
   3.011  0.173 12.64    3.94   14.66    2.90    0.30   17.85 2.561E+01

  10.589 15.972  2.46    3.56   15.46    2.75    0.30   18.51  0.861
   3.003  0.172 12.66    3.98   14.75    2.93    0.30   17.99 2.566E+01

  10.589 15.972  2.45    3.59   15.54    2.78    0.31   18.62  0.860
   2.995  0.172 12.68    4.01   14.85    2.96    0.31   18.12 2.571E+01

  10.589 15.972  2.44    3.62   15.60    2.81    0.31   18.72  0.860
   2.987  0.171 12.70    4.05   14.94    2.99    0.31   18.24 2.575E+01

  10.589 15.972  2.44    3.65   15.69    2.83    0.32   18.84  0.860
   2.979  0.171 12.73    4.08   15.04    3.02    0.32   18.38 2.580E+01

  10.589 15.972  2.43    3.68   15.77    2.86    0.32   18.95  0.859
   2.971  0.170 12.75    4.12   15.14    3.05    0.32   18.52 2.584E+01

  10.589 15.972  2.42    3.71   15.86    2.89    0.33   19.08  0.859
   2.963  0.169 12.77    4.16   15.25    3.08    0.33   18.66 2.589E+01

  10.589 15.972  2.42    3.75   15.95    2.92    0.33   19.20  0.858
   2.955  0.169 12.79    4.20   15.36    3.11    0.33   18.80 2.594E+01

  10.589 16.052  2.66    2.77   13.13    2.05    0.18   15.36  0.873
   3.227  0.193 12.03    3.07   11.91    2.18    0.18   14.27 2.386E+01

  10.589 16.052  2.66    2.79   13.21    2.07    0.18   15.47  0.872
   3.219  0.192 12.05    3.10   12.00    2.20    0.18   14.39 2.390E+01

  10.589 16.052  2.65    2.82   13.29    2.09    0.19   15.57  0.872
   3.211  0.191 12.07    3.12   12.10    2.23    0.19   14.51 2.395E+01

  10.589 16.052  2.64    2.84   13.37    2.11    0.19   15.67  0.872
   3.203  0.191 12.10    3.15   12.19    2.25    0.19   14.63 2.399E+01

  10.589 16.052  2.64    2.86   13.44    2.14    0.19   15.77  0.871
   3.195  0.190 12.12    3.18   12.29    2.27    0.19   14.75 2.403E+01

  10.589 16.052  2.63    2.89   13.52    2.16    0.20   15.87  0.871
   3.187  0.189 12.14    3.21   12.38    2.29    0.20   14.87 2.408E+01

  10.589 16.052  2.62    2.91   13.59    2.18    0.20   15.97  0.871
   3.179  0.189 12.16    3.24   12.47    2.32    0.20   14.99 2.412E+01

  10.589 16.052  2.62    2.94   13.67    2.20    0.20   16.07  0.870
   3.171  0.188 12.18    3.26   12.56    2.34    0.20   15.11 2.417E+01

  10.589 16.052  2.61    2.96   13.76    2.22    0.21   16.19  0.870
   3.163  0.187 12.20    3.29   12.67    2.36    0.21   15.25 2.421E+01

  10.589 16.052  2.61    2.99   13.84    2.24    0.21   16.29  0.870
   3.155  0.187 12.23    3.32   12.77    2.39    0.21   15.37 2.425E+01

  10.589 16.052  2.60    3.01   13.91    2.27    0.21   16.39  0.869
   3.147  0.186 12.25    3.35   12.86    2.41    0.21   15.49 2.430E+01

  10.589 16.052  2.59    3.04   13.98    2.29    0.22   16.48  0.869
   3.139  0.185 12.27    3.38   12.94    2.44    0.22   15.60 2.434E+01

  10.589 16.052  2.59    3.07   14.06    2.31    0.22   16.59  0.868
   3.131  0.185 12.29    3.41   13.04    2.46    0.22   15.73 2.439E+01

  10.589 16.052  2.58    3.09   14.13    2.34    0.22   16.69  0.868
   3.123  0.184 12.31    3.44   13.14    2.48    0.23   15.85 2.443E+01

  10.589 16.052  2.57    3.12   14.21    2.36    0.23   16.80  0.868
   3.115  0.183 12.33    3.47   13.23    2.51    0.23   15.97 2.447E+01

  10.589 16.052  2.57    3.14   14.29    2.38    0.23   16.91  0.867
   3.107  0.183 12.36    3.50   13.33    2.54    0.23   16.10 2.452E+01

  10.589 16.052  2.56    3.17   14.37    2.41    0.24   17.02  0.867
   3.099  0.182 12.38    3.53   13.43    2.56    0.24   16.23 2.456E+01

  10.589 16.052  2.55    3.20   14.46    2.43    0.24   17.13  0.866
   3.091  0.181 12.40    3.56   13.53    2.59    0.24   16.36 2.461E+01

  10.589 16.052  2.55    3.23   14.53    2.45    0.25   17.23  0.866
   3.083  0.181 12.42    3.60   13.62    2.61    0.25   16.48 2.465E+01

  10.589 16.052  2.54    3.25   14.61    2.48    0.25   17.34  0.865
   3.075  0.180 12.44    3.63   13.72    2.64    0.25   16.61 2.470E+01

  10.589 16.052  2.53    3.28   14.69    2.50    0.25   17.45  0.865
   3.067  0.179 12.46    3.66   13.82    2.67    0.25   16.74 2.474E+01

  10.589 16.052  2.53    3.31   14.77    2.53    0.26   17.55  0.864
   3.059  0.179 12.49    3.69   13.91    2.69    0.26   16.86 2.479E+01

  10.589 16.052  2.52    3.34   14.84    2.55    0.26   17.66  0.864
   3.051  0.178 12.51    3.73   14.00    2.72    0.26   16.99 2.483E+01

  10.589 16.052  2.51    3.37   14.93    2.58    0.27   17.77  0.864
   3.043  0.177 12.53    3.76   14.10    2.75    0.27   17.12 2.488E+01

  10.589 16.052  2.51    3.40   15.01    2.61    0.27   17.88  0.863
   3.035  0.177 12.55    3.79   14.20    2.77    0.27   17.25 2.492E+01

  10.589 16.052  2.50    3.43   15.08    2.63    0.28   17.99  0.863
   3.027  0.176 12.57    3.83   14.30    2.80    0.28   17.38 2.497E+01

  10.589 16.052  2.49    3.46   15.17    2.66    0.28   18.11  0.862
   3.019  0.175 12.59    3.86   14.40    2.83    0.28   17.51 2.501E+01

  10.589 16.052  2.49    3.49   15.25    2.69    0.29   18.22  0.862
   3.011  0.175 12.61    3.90   14.50    2.86    0.29   17.64 2.506E+01

  10.589 16.052  2.48    3.52   15.33    2.71    0.29   18.34  0.861
   3.003  0.174 12.64    3.93   14.60    2.89    0.29   17.78 2.510E+01

  10.589 16.052  2.47    3.55   15.41    2.74    0.30   18.45  0.861
   2.995  0.174 12.66    3.97   14.69    2.92    0.30   17.91 2.515E+01

  10.589 16.052  2.47    3.58   15.50    2.77    0.30   18.57  0.861
   2.987  0.173 12.68    4.00   14.80    2.95    0.30   18.05 2.520E+01

  10.589 16.052  2.46    3.61   15.56    2.79    0.31   18.66  0.860
   2.979  0.172 12.70    4.04   14.88    2.98    0.31   18.17 2.524E+01

  10.589 16.052  2.45    3.64   15.65    2.82    0.31   18.78  0.860
   2.971  0.172 12.72    4.07   14.98    3.01    0.31   18.31 2.529E+01

  10.589 16.052  2.45    3.67   15.73    2.85    0.32   18.90  0.859
   2.963  0.171 12.74    4.11   15.09    3.04    0.32   18.45 2.533E+01

  10.589 16.052  2.44    3.71   15.82    2.88    0.32   19.02  0.859
   2.955  0.170 12.77    4.15   15.19    3.07    0.32   18.58 2.538E+01

  10.589 16.132  2.69    2.74   13.01    2.02    0.17   15.21  0.873
   3.227  0.195 12.00    3.03   11.76    2.15    0.17   14.08 2.333E+01

  10.589 16.132  2.68    2.76   13.10    2.04    0.18   15.31  0.873
   3.219  0.194 12.03    3.06   11.86    2.17    0.18   14.21 2.337E+01

  10.589 16.132  2.68    2.78   13.16    2.06    0.18   15.41  0.873
   3.211  0.193 12.05    3.09   11.94    2.19    0.18   14.32 2.341E+01

  10.589 16.132  2.67    2.81   13.24    2.08    0.18   15.51  0.872
   3.203  0.193 12.07    3.11   12.03    2.22    0.18   14.43 2.346E+01

  10.589 16.132  2.66    2.83   13.32    2.10    0.19   15.61  0.872
   3.195  0.192 12.09    3.14   12.13    2.24    0.19   14.55 2.350E+01

  10.589 16.132  2.66    2.85   13.39    2.13    0.19   15.71  0.872
   3.187  0.191 12.11    3.17   12.22    2.26    0.19   14.68 2.354E+01

  10.589 16.132  2.65    2.88   13.47    2.15    0.19   15.81  0.871
   3.179  0.191 12.13    3.20   12.32    2.28    0.19   14.79 2.359E+01

  10.589 16.132  2.64    2.90   13.55    2.17    0.20   15.91  0.871
   3.171  0.190 12.16    3.22   12.41    2.31    0.20   14.92 2.363E+01

  10.589 16.132  2.64    2.93   13.62    2.19    0.20   16.01  0.870
   3.163  0.189 12.18    3.25   12.50    2.33    0.20   15.03 2.367E+01

  10.589 16.132  2.63    2.95   13.70    2.21    0.20   16.11  0.870
   3.155  0.189 12.20    3.28   12.60    2.35    0.20   15.15 2.372E+01

  10.589 16.132  2.62    2.98   13.79    2.23    0.21   16.23  0.870
   3.147  0.188 12.22    3.31   12.71    2.38    0.21   15.29 2.376E+01

  10.589 16.132  2.62    3.00   13.87    2.26    0.21   16.33  0.869
   3.139  0.187 12.24    3.34   12.80    2.40    0.21   15.41 2.381E+01

  10.589 16.132  2.61    3.03   13.93    2.28    0.21   16.42  0.869
   3.131  0.187 12.26    3.37   12.88    2.43    0.21   15.52 2.385E+01

  10.589 16.132  2.60    3.06   14.01    2.30    0.22   16.53  0.869
   3.123  0.186 12.29    3.40   12.98    2.45    0.22   15.65 2.389E+01

  10.589 16.132  2.60    3.08   14.09    2.33    0.22   16.64  0.868
   3.115  0.185 12.31    3.43   13.08    2.47    0.22   15.78 2.394E+01

  10.589 16.132  2.59    3.11   14.17    2.35    0.22   16.74  0.868
   3.107  0.185 12.33    3.46   13.17    2.50    0.23   15.90 2.398E+01

  10.589 16.132  2.58    3.14   14.25    2.37    0.23   16.85  0.867
   3.099  0.184 12.35    3.49   13.27    2.52    0.23   16.03 2.403E+01

  10.589 16.132  2.58    3.16   14.33    2.40    0.23   16.96  0.867
   3.091  0.183 12.37    3.52   13.37    2.55    0.23   16.16 2.407E+01

  10.589 16.132  2.57    3.19   14.41    2.42    0.24   17.07  0.867
   3.083  0.183 12.40    3.55   13.47    2.58    0.24   16.28 2.411E+01

  10.589 16.132  2.56    3.22   14.49    2.44    0.24   17.18  0.866
   3.075  0.182 12.42    3.58   13.56    2.60    0.24   16.41 2.416E+01

  10.589 16.132  2.56    3.25   14.57    2.47    0.25   17.28  0.866
   3.067  0.181 12.44    3.62   13.66    2.63    0.25   16.54 2.420E+01

  10.589 16.132  2.55    3.27   14.65    2.49    0.25   17.39  0.865
   3.059  0.181 12.46    3.65   13.75    2.66    0.25   16.66 2.425E+01

  10.589 16.132  2.54    3.30   14.73    2.52    0.25   17.50  0.865
   3.051  0.180 12.48    3.68   13.85    2.68    0.26   16.79 2.429E+01

  10.589 16.132  2.54    3.33   14.80    2.54    0.26   17.61  0.864
   3.043  0.179 12.50    3.71   13.95    2.71    0.26   16.92 2.434E+01

  10.589 16.132  2.53    3.36   14.88    2.57    0.26   17.72  0.864
   3.035  0.179 12.53    3.75   14.04    2.74    0.26   17.05 2.438E+01

  10.589 16.132  2.52    3.39   14.96    2.60    0.27   17.83  0.863
   3.027  0.178 12.55    3.78   14.14    2.76    0.27   17.18 2.443E+01

  10.589 16.132  2.52    3.42   15.05    2.62    0.27   17.94  0.863
   3.019  0.177 12.57    3.82   14.24    2.79    0.27   17.31 2.447E+01

  10.589 16.132  2.51    3.45   15.12    2.65    0.28   18.05  0.863
   3.011  0.177 12.59    3.85   14.34    2.82    0.28   17.44 2.452E+01

  10.589 16.132  2.50    3.48   15.21    2.68    0.28   18.16  0.862
   3.003  0.176 12.61    3.88   14.44    2.85    0.28   17.57 2.456E+01

  10.589 16.132  2.50    3.51   15.29    2.70    0.29   18.28  0.862
   2.995  0.175 12.63    3.92   14.54    2.88    0.29   17.71 2.461E+01

  10.589 16.132  2.49    3.54   15.38    2.73    0.29   18.40  0.861
