                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   3.2270  31.7952  0.96580E-01  0.90188E-01  0.11751E-06  0.89810E-01  0.84963E-01  0.11719E-06  0.84567E-01
   10.5890   3.2190  31.7952  0.99065E-01  0.92582E-01  0.12131E-06  0.92199E-01  0.87238E-01  0.12099E-06  0.86837E-01
   10.5890   3.2110  31.7952  0.10160E+00  0.95027E-01  0.12520E-06  0.94641E-01  0.89567E-01  0.12488E-06  0.89161E-01
   10.5890   3.2030  31.7952  0.10417E+00  0.97521E-01  0.12918E-06  0.97130E-01  0.91940E-01  0.12885E-06  0.91529E-01
   10.5890   3.1950  31.7952  0.10680E+00  0.10008E+00  0.13324E-06  0.99681E-01  0.94373E-01  0.13291E-06  0.93957E-01
   10.5890   3.1870  31.7952  0.10947E+00  0.10266E+00  0.13738E-06  0.10226E+00  0.96836E-01  0.13705E-06  0.96414E-01
   10.5890   3.1790  31.7952  0.11219E+00  0.10531E+00  0.14162E-06  0.10490E+00  0.99355E-01  0.14129E-06  0.98927E-01
   10.5890   3.1710  31.7952  0.11496E+00  0.10800E+00  0.14594E-06  0.10759E+00  0.10192E+00  0.14561E-06  0.10148E+00
   10.5890   3.1630  31.7952  0.11777E+00  0.11074E+00  0.15035E-06  0.11032E+00  0.10453E+00  0.15001E-06  0.10409E+00
   10.5890   3.1550  31.7952  0.12064E+00  0.11354E+00  0.15485E-06  0.11311E+00  0.10720E+00  0.15451E-06  0.10675E+00
   10.5890   3.1470  31.7952  0.12355E+00  0.11638E+00  0.15944E-06  0.11595E+00  0.10991E+00  0.15910E-06  0.10946E+00
   10.5890   3.1390  31.7952  0.12652E+00  0.11929E+00  0.16413E-06  0.11885E+00  0.11268E+00  0.16379E-06  0.11222E+00
   10.5890   3.1310  31.7952  0.12953E+00  0.12223E+00  0.16890E-06  0.12178E+00  0.11549E+00  0.16856E-06  0.11502E+00
   10.5890   3.1230  31.7952  0.13260E+00  0.12523E+00  0.17377E-06  0.12478E+00  0.11835E+00  0.17343E-06  0.11788E+00
   10.5890   3.1150  31.7952  0.13571E+00  0.12829E+00  0.17874E-06  0.12783E+00  0.12127E+00  0.17840E-06  0.12079E+00
   10.5890   3.1070  31.7952  0.13888E+00  0.13140E+00  0.18380E-06  0.13094E+00  0.12426E+00  0.18346E-06  0.12376E+00
   10.5890   3.0990  31.7952  0.14210E+00  0.13456E+00  0.18896E-06  0.13409E+00  0.12727E+00  0.18862E-06  0.12677E+00
   10.5890   3.0910  31.7952  0.14537E+00  0.13778E+00  0.19423E-06  0.13729E+00  0.13034E+00  0.19389E-06  0.12983E+00
   10.5890   3.0830  31.7952  0.14869E+00  0.14104E+00  0.19960E-06  0.14055E+00  0.13347E+00  0.19926E-06  0.13295E+00
   10.5890   3.0750  31.7952  0.15207E+00  0.14438E+00  0.20506E-06  0.14388E+00  0.13666E+00  0.20472E-06  0.13613E+00
