EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
He3_kin7_2nd                                                            
                                                                        
Hall A 2018: 25 cm He3 target                                           
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  2,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00075; twall=0.00519; tbeam=0.00285; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL
   2.971  0.403  9.41    1.57    0.76    0.76    0.00    1.52 2.963E+00

  10.589 24.711  5.75    1.49    4.23    0.72    0.00    4.95  0.834
   2.963  0.402  9.44    1.58    0.87    0.77    0.00    1.64 2.983E+00

  10.589 24.711  5.73    1.50    4.33    0.73    0.00    5.06  0.834
   2.955  0.400  9.48    1.60    0.99    0.78    0.00    1.77 3.003E+00

  10.589 24.791  6.30    1.06    1.45    0.47    0.00    1.92  0.828
   3.227  0.456  8.40    1.12   -2.55    0.50    0.00   -2.05 2.293E+00

  10.589 24.791  6.28    1.07    1.53    0.48    0.00    2.00  0.828
   3.219  0.454  8.43    1.13   -2.45    0.51    0.00   -1.94 2.311E+00

  10.589 24.791  6.27    1.08    1.61    0.48    0.00    2.09  0.828
   3.211  0.453  8.46    1.15   -2.35    0.51    0.00   -1.84 2.329E+00

  10.589 24.791  6.25    1.09    1.68    0.49    0.00    2.17  0.828
   3.203  0.451  8.49    1.16   -2.25    0.52    0.00   -1.73 2.347E+00

  10.589 24.791  6.24    1.10    1.76    0.49    0.00    2.26  0.829
   3.195  0.449  8.52    1.17   -2.15    0.52    0.00   -1.63 2.366E+00

  10.589 24.791  6.22    1.12    1.84    0.50    0.00    2.34  0.829
   3.187  0.448  8.55    1.18   -2.06    0.53    0.00   -1.53 2.384E+00

  10.589 24.791  6.20    1.13    1.92    0.51    0.00    2.43  0.829
   3.179  0.446  8.58    1.19   -1.96    0.54    0.00   -1.42 2.402E+00

  10.589 24.791  6.19    1.14    2.00    0.51    0.00    2.51  0.829
   3.171  0.445  8.61    1.20   -1.87    0.54    0.00   -1.32 2.421E+00

  10.589 24.791  6.17    1.15    2.08    0.52    0.00    2.60  0.829
   3.163  0.443  8.64    1.21   -1.76    0.55    0.00   -1.21 2.439E+00

  10.589 24.791  6.16    1.16    2.16    0.52    0.00    2.69  0.829
   3.155  0.441  8.67    1.23   -1.67    0.56    0.00   -1.11 2.458E+00

  10.589 24.791  6.14    1.17    2.24    0.53    0.00    2.78  0.830
   3.147  0.440  8.70    1.24   -1.57    0.56    0.00   -1.00 2.476E+00

  10.589 24.791  6.13    1.18    2.32    0.54    0.00    2.86  0.830
   3.139  0.438  8.73    1.25   -1.47    0.57    0.00   -0.90 2.495E+00

  10.589 24.791  6.11    1.19    2.40    0.54    0.00    2.94  0.830
   3.131  0.437  8.77    1.26   -1.38    0.58    0.00   -0.80 2.514E+00

  10.589 24.791  6.10    1.21    2.47    0.55    0.00    3.03  0.830
   3.123  0.435  8.80    1.28   -1.28    0.58    0.00   -0.70 2.532E+00

  10.589 24.791  6.08    1.22    2.57    0.56    0.00    3.12  0.830
   3.115  0.433  8.83    1.29   -1.17    0.59    0.00   -0.58 2.551E+00

  10.589 24.791  6.06    1.23    2.64    0.56    0.00    3.21  0.831
   3.107  0.432  8.86    1.30   -1.08    0.60    0.00   -0.48 2.570E+00

  10.589 24.791  6.05    1.24    2.72    0.57    0.00    3.29  0.831
   3.099  0.430  8.89    1.32   -0.98    0.61    0.00   -0.38 2.589E+00

  10.589 24.791  6.03    1.25    2.80    0.58    0.00    3.38  0.831
   3.091  0.429  8.92    1.33   -0.88    0.61    0.00   -0.26 2.608E+00

  10.589 24.791  6.02    1.27    2.88    0.59    0.00    3.47  0.831
   3.083  0.427  8.95    1.34   -0.78    0.62    0.00   -0.16 2.627E+00

  10.589 24.791  6.00    1.28    2.96    0.59    0.00    3.56  0.831
   3.075  0.426  8.98    1.36   -0.68    0.63    0.00   -0.05 2.646E+00

  10.589 24.791  5.99    1.29    3.04    0.60    0.00    3.65  0.831
   3.067  0.424  9.01    1.37   -0.58    0.64    0.00    0.06 2.665E+00

  10.589 24.791  5.97    1.30    3.13    0.61    0.00    3.74  0.832
   3.059  0.423  9.04    1.38   -0.48    0.65    0.00    0.17 2.684E+00

  10.589 24.791  5.95    1.32    3.20    0.62    0.00    3.82  0.832
   3.051  0.421  9.07    1.40   -0.38    0.65    0.00    0.27 2.703E+00

  10.589 24.791  5.94    1.33    3.28    0.62    0.00    3.91  0.832
   3.043  0.419  9.10    1.41   -0.29    0.66    0.00    0.38 2.722E+00

  10.589 24.791  5.92    1.34    3.37    0.63    0.00    4.00  0.832
   3.035  0.418  9.13    1.43   -0.18    0.67    0.00    0.49 2.741E+00

  10.589 24.791  5.91    1.36    3.45    0.64    0.00    4.10  0.832
   3.027  0.416  9.16    1.44   -0.08    0.68    0.00    0.60 2.761E+00

  10.589 24.791  5.89    1.37    3.54    0.65    0.00    4.19  0.832
   3.019  0.415  9.19    1.46    0.03    0.69    0.00    0.72 2.780E+00

  10.589 24.791  5.88    1.38    3.63    0.66    0.00    4.29  0.833
   3.011  0.413  9.22    1.47    0.13    0.70    0.00    0.84 2.799E+00

  10.589 24.791  5.86    1.40    3.72    0.67    0.00    4.39  0.833
   3.003  0.412  9.26    1.49    0.24    0.71    0.00    0.95 2.819E+00

  10.589 24.791  5.85    1.41    3.81    0.68    0.00    4.48  0.833
   2.995  0.410  9.29    1.50    0.35    0.72    0.00    1.07 2.838E+00

  10.589 24.791  5.83    1.43    3.88    0.69    0.00    4.56  0.833
   2.987  0.409  9.32    1.52    0.44    0.73    0.00    1.17 2.858E+00

  10.589 24.791  5.81    1.44    3.96    0.69    0.00    4.66  0.833
   2.979  0.407  9.35    1.54    0.54    0.74    0.00    1.28 2.877E+00

  10.589 24.791  5.80    1.46    4.05    0.70    0.00    4.75  0.834
   2.971  0.406  9.38    1.55    0.65    0.75    0.00    1.39 2.897E+00

  10.589 24.791  5.78    1.47    4.13    0.71    0.00    4.84  0.834
   2.963  0.404  9.41    1.57    0.75    0.76    0.00    1.51 2.917E+00

  10.589 24.791  5.77    1.49    4.21    0.72    0.00    4.94  0.834
   2.955  0.403  9.44    1.58    0.85    0.77    0.00    1.62 2.936E+00

  10.589 24.871  6.34    1.05    1.35    0.47    0.00    1.82  0.829
   3.227  0.459  8.36    1.11   -2.66    0.49    0.00   -2.17 2.235E+00

  10.589 24.871  6.32    1.06    1.42    0.47    0.00    1.90  0.828
   3.219  0.457  8.39    1.12   -2.57    0.50    0.00   -2.07 2.253E+00

  10.589 24.871  6.31    1.07    1.50    0.48    0.00    1.98  0.828
   3.211  0.456  8.42    1.13   -2.48    0.51    0.00   -1.97 2.271E+00

  10.589 24.871  6.29    1.08    1.58    0.48    0.00    2.07  0.828
   3.203  0.454  8.45    1.15   -2.37    0.51    0.00   -1.86 2.289E+00

  10.589 24.871  6.28    1.09    1.66    0.49    0.00    2.15  0.828
   3.195  0.452  8.48    1.16   -2.28    0.52    0.00   -1.76 2.307E+00

  10.589 24.871  6.26    1.11    1.74    0.49    0.00    2.24  0.829
   3.187  0.451  8.51    1.17   -2.18    0.52    0.00   -1.66 2.325E+00

  10.589 24.871  6.24    1.12    1.82    0.50    0.00    2.32  0.829
   3.179  0.449  8.54    1.18   -2.08    0.53    0.00   -1.55 2.343E+00

  10.589 24.871  6.23    1.13    1.90    0.51    0.00    2.41  0.829
   3.171  0.447  8.57    1.19   -1.99    0.54    0.00   -1.45 2.361E+00

  10.589 24.871  6.21    1.14    1.98    0.51    0.00    2.49  0.829
   3.163  0.446  8.60    1.20   -1.89    0.54    0.00   -1.35 2.379E+00

  10.589 24.871  6.20    1.15    2.06    0.52    0.00    2.58  0.829
   3.155  0.444  8.63    1.21   -1.79    0.55    0.00   -1.24 2.398E+00

  10.589 24.871  6.18    1.16    2.14    0.52    0.00    2.67  0.829
   3.147  0.443  8.66    1.23   -1.69    0.56    0.00   -1.13 2.416E+00

  10.589 24.871  6.17    1.17    2.22    0.53    0.00    2.75  0.829
   3.139  0.441  8.70    1.24   -1.59    0.56    0.00   -1.03 2.434E+00

  10.589 24.871  6.15    1.18    2.30    0.54    0.00    2.84  0.830
   3.131  0.439  8.73    1.25   -1.50    0.57    0.00   -0.92 2.453E+00

  10.589 24.871  6.13    1.19    2.38    0.54    0.00    2.92  0.830
   3.123  0.438  8.76    1.26   -1.40    0.58    0.00   -0.82 2.471E+00

  10.589 24.871  6.12    1.21    2.45    0.55    0.00    3.01  0.830
   3.115  0.436  8.79    1.28   -1.30    0.58    0.00   -0.72 2.490E+00

  10.589 24.871  6.10    1.22    2.54    0.56    0.00    3.10  0.830
   3.107  0.435  8.82    1.29   -1.19    0.59    0.00   -0.60 2.509E+00

  10.589 24.871  6.09    1.23    2.63    0.56    0.00    3.19  0.830
   3.099  0.433  8.85    1.30   -1.09    0.60    0.00   -0.49 2.527E+00

  10.589 24.871  6.07    1.24    2.70    0.57    0.00    3.27  0.830
   3.091  0.431  8.88    1.32   -1.01    0.61    0.00   -0.40 2.546E+00

  10.589 24.871  6.06    1.25    2.78    0.58    0.00    3.36  0.831
   3.083  0.430  8.91    1.33   -0.90    0.61    0.00   -0.28 2.565E+00

  10.589 24.871  6.04    1.27    2.86    0.59    0.00    3.45  0.831
   3.075  0.428  8.94    1.34   -0.80    0.62    0.00   -0.18 2.583E+00

  10.589 24.871  6.02    1.28    2.94    0.59    0.00    3.54  0.831
   3.067  0.427  8.97    1.36   -0.70    0.63    0.00   -0.07 2.602E+00

  10.589 24.871  6.01    1.29    3.02    0.60    0.00    3.63  0.831
   3.059  0.425  9.00    1.37   -0.60    0.64    0.00    0.04 2.621E+00

  10.589 24.871  5.99    1.31    3.11    0.61    0.00    3.72  0.831
   3.051  0.424  9.03    1.39   -0.50    0.65    0.00    0.14 2.640E+00

  10.589 24.871  5.98    1.32    3.18    0.62    0.00    3.80  0.831
   3.043  0.422  9.06    1.40   -0.40    0.65    0.00    0.25 2.659E+00

  10.589 24.871  5.96    1.33    3.26    0.62    0.00    3.89  0.832
   3.035  0.421  9.09    1.41   -0.31    0.66    0.00    0.36 2.678E+00

  10.589 24.871  5.95    1.35    3.35    0.63    0.00    3.99  0.832
   3.027  0.419  9.13    1.43   -0.20    0.67    0.00    0.47 2.697E+00

  10.589 24.871  5.93    1.36    3.43    0.64    0.00    4.08  0.832
   3.019  0.417  9.16    1.44   -0.10    0.68    0.00    0.58 2.716E+00

  10.589 24.871  5.91    1.37    3.52    0.65    0.00    4.17  0.832
   3.011  0.416  9.19    1.46    0.01    0.69    0.00    0.70 2.736E+00

  10.589 24.871  5.90    1.39    3.61    0.66    0.00    4.27  0.832
   3.003  0.414  9.22    1.47    0.11    0.70    0.00    0.81 2.755E+00

  10.589 24.871  5.88    1.40    3.70    0.67    0.00    4.37  0.833
   2.995  0.413  9.25    1.49    0.23    0.71    0.00    0.94 2.774E+00

  10.589 24.871  5.87    1.41    3.79    0.68    0.00    4.47  0.833
   2.987  0.411  9.28    1.51    0.33    0.72    0.00    1.05 2.793E+00

  10.589 24.871  5.85    1.43    3.86    0.69    0.00    4.55  0.833
   2.979  0.410  9.31    1.52    0.42    0.73    0.00    1.15 2.813E+00

  10.589 24.871  5.84    1.44    3.94    0.69    0.00    4.64  0.833
   2.971  0.408  9.34    1.54    0.52    0.74    0.00    1.26 2.832E+00

  10.589 24.871  5.82    1.46    4.03    0.70    0.00    4.74  0.833
   2.963  0.407  9.37    1.55    0.63    0.75    0.00    1.38 2.852E+00

  10.589 24.871  5.80    1.47    4.12    0.71    0.00    4.83  0.833
   2.955  0.405  9.40    1.57    0.73    0.76    0.00    1.49 2.871E+00

  10.589 24.951  6.38    1.05    1.25    0.46    0.00    1.71  0.827
   3.227  0.462  8.32    1.10   -2.79    0.49    0.00   -2.30 2.178E+00

  10.589 24.951  6.36    1.06    1.32    0.47    0.00    1.79  0.829
   3.219  0.460  8.35    1.11   -2.69    0.49    0.00   -2.20 2.196E+00

  10.589 24.951  6.35    1.07    1.40    0.47    0.00    1.87  0.827
   3.211  0.458  8.38    1.12   -2.59    0.50    0.00   -2.09 2.213E+00

  10.589 24.951  6.33    1.08    1.48    0.48    0.00    1.96  0.828
   3.203  0.457  8.41    1.14   -2.50    0.50    0.00   -2.00 2.231E+00

  10.589 24.951  6.32    1.09    1.56    0.48    0.00    2.04  0.828
   3.195  0.455  8.44    1.15   -2.40    0.51    0.00   -1.89 2.249E+00

  10.589 24.951  6.30    1.10    1.64    0.49    0.00    2.13  0.828
   3.187  0.454  8.47    1.16   -2.30    0.52    0.00   -1.78 2.267E+00

  10.589 24.951  6.28    1.11    1.72    0.49    0.00    2.21  0.828
   3.179  0.452  8.50    1.17   -2.20    0.52    0.00   -1.68 2.285E+00

  10.589 24.951  6.27    1.12    1.80    0.50    0.00    2.30  0.829
   3.171  0.450  8.53    1.18   -2.10    0.53    0.00   -1.57 2.303E+00

  10.589 24.951  6.25    1.13    1.88    0.50    0.00    2.38  0.829
   3.163  0.449  8.56    1.19   -2.01    0.54    0.00   -1.47 2.321E+00

  10.589 24.951  6.24    1.14    1.96    0.51    0.00    2.47  0.829
   3.155  0.447  8.59    1.20   -1.91    0.54    0.00   -1.37 2.339E+00

  10.589 24.951  6.22    1.15    2.04    0.52    0.00    2.55  0.829
   3.147  0.445  8.63    1.22   -1.82    0.55    0.00   -1.27 2.357E+00

  10.589 24.951  6.20    1.16    2.12    0.52    0.00    2.64  0.829
   3.139  0.444  8.66    1.23   -1.71    0.56    0.00   -1.16 2.375E+00

  10.589 24.951  6.19    1.17    2.20    0.53    0.00    2.73  0.829
   3.131  0.442  8.69    1.24   -1.62    0.56    0.00   -1.06 2.393E+00

  10.589 24.951  6.17    1.18    2.28    0.54    0.00    2.82  0.829
   3.123  0.441  8.72    1.25   -1.52    0.57    0.00   -0.95 2.412E+00

  10.589 24.951  6.16    1.20    2.36    0.54    0.00    2.90  0.829
   3.115  0.439  8.75    1.27   -1.42    0.58    0.00   -0.84 2.430E+00

  10.589 24.951  6.14    1.21    2.43    0.55    0.00    2.99  0.830
   3.107  0.437  8.78    1.28   -1.33    0.58    0.00   -0.74 2.449E+00

  10.589 24.951  6.13    1.22    2.51    0.56    0.00    3.07  0.830
   3.099  0.436  8.81    1.29   -1.23    0.59    0.00   -0.64 2.467E+00

  10.589 24.951  6.11    1.23    2.61    0.56    0.00    3.17  0.830
   3.091  0.434  8.84    1.30   -1.12    0.60    0.00   -0.52 2.485E+00

  10.589 24.951  6.09    1.24    2.68    0.57    0.00    3.25  0.830
   3.083  0.433  8.87    1.32   -1.03    0.61    0.00   -0.42 2.504E+00

  10.589 24.951  6.08    1.26    2.76    0.58    0.00    3.34  0.830
   3.075  0.431  8.90    1.33   -0.93    0.61    0.00   -0.31 2.523E+00

  10.589 24.951  6.06    1.27    2.84    0.59    0.00    3.43  0.830
   3.067  0.429  8.93    1.35   -0.82    0.62    0.00   -0.20 2.541E+00

  10.589 24.951  6.05    1.28    2.92    0.59    0.00    3.52  0.831
   3.059  0.428  8.96    1.36   -0.73    0.63    0.00   -0.09 2.560E+00

  10.589 24.951  6.03    1.29    3.01    0.60    0.00    3.61  0.831
   3.051  0.426  9.00    1.37   -0.62    0.64    0.00    0.01 2.579E+00

  10.589 24.951  6.01    1.31    3.09    0.61    0.00    3.70  0.831
   3.043  0.425  9.03    1.39   -0.52    0.65    0.00    0.12 2.598E+00

  10.589 24.951  6.00    1.32    3.17    0.62    0.00    3.79  0.831
   3.035  0.423  9.06    1.40   -0.42    0.65    0.00    0.23 2.616E+00

  10.589 24.951  5.98    1.33    3.24    0.62    0.00    3.87  0.831
   3.027  0.422  9.09    1.42   -0.33    0.66    0.00    0.33 2.635E+00

  10.589 24.951  5.97    1.35    3.33    0.63    0.00    3.96  0.832
   3.019  0.420  9.12    1.43   -0.23    0.67    0.00    0.45 2.654E+00

  10.589 24.951  5.95    1.36    3.42    0.64    0.00    4.06  0.832
   3.011  0.419  9.15    1.45   -0.12    0.68    0.00    0.56 2.673E+00

  10.589 24.951  5.94    1.37    3.50    0.65    0.00    4.15  0.832
   3.003  0.417  9.18    1.46   -0.02    0.69    0.00    0.68 2.692E+00

  10.589 24.951  5.92    1.39    3.59    0.66    0.00    4.25  0.832
   2.995  0.415  9.21    1.48    0.09    0.70    0.00    0.79 2.711E+00

  10.589 24.951  5.90    1.40    3.69    0.67    0.00    4.36  0.832
   2.987  0.414  9.24    1.49    0.21    0.71    0.00    0.92 2.730E+00

  10.589 24.951  5.89    1.42    3.77    0.68    0.00    4.45  0.832
   2.979  0.412  9.27    1.51    0.31    0.72    0.00    1.03 2.750E+00

  10.589 24.951  5.87    1.43    3.84    0.69    0.00    4.53  0.833
   2.971  0.411  9.30    1.52    0.40    0.73    0.00    1.13 2.769E+00

  10.589 24.951  5.86    1.45    3.93    0.69    0.00    4.62  0.833
   2.963  0.409  9.33    1.54    0.50    0.74    0.00    1.24 2.788E+00

  10.589 24.951  5.84    1.46    4.01    0.70    0.00    4.72  0.833
   2.955  0.408  9.37    1.56    0.61    0.75    0.00    1.36 2.807E+00

  10.589 25.031  6.42    1.04    1.16    0.45    0.00    1.62  0.827
   3.227  0.465  8.28    1.09   -2.89    0.48    0.00   -2.41 2.122E+00

  10.589 25.031  6.40    1.05    1.22    0.46    0.00    1.68  0.827
   3.219  0.463  8.31    1.10   -2.81    0.49    0.00   -2.33 2.140E+00

  10.589 25.031  6.39    1.06    1.30    0.47    0.00    1.77  0.828
   3.211  0.461  8.34    1.11   -2.71    0.49    0.00   -2.22 2.157E+00

  10.589 25.031  6.37    1.07    1.38    0.47    0.00    1.85  0.828
   3.203  0.460  8.37    1.13   -2.62    0.50    0.00   -2.12 2.175E+00

  10.589 25.031  6.35    1.08    1.46    0.48    0.00    1.93  0.827
   3.195  0.458  8.40    1.14   -2.53    0.50    0.00   -2.02 2.192E+00

  10.589 25.031  6.34    1.09    1.54    0.48    0.00    2.02  0.827
   3.187  0.456  8.43    1.15   -2.43    0.51    0.00   -1.92 2.210E+00

  10.589 25.031  6.32    1.10    1.62    0.49    0.00    2.10  0.828
   3.179  0.455  8.46    1.16   -2.33    0.52    0.00   -1.81 2.228E+00

  10.589 25.031  6.31    1.11    1.70    0.49    0.00    2.19  0.828
   3.171  0.453  8.49    1.17   -2.23    0.52    0.00   -1.71 2.246E+00

  10.589 25.031  6.29    1.12    1.78    0.50    0.00    2.28  0.828
   3.163  0.451  8.52    1.18   -2.13    0.53    0.00   -1.60 2.263E+00

  10.589 25.031  6.28    1.13    1.86    0.50    0.00    2.36  0.828
   3.155  0.450  8.56    1.19   -2.03    0.54    0.00   -1.50 2.281E+00

  10.589 25.031  6.26    1.14    1.94    0.51    0.00    2.45  0.829
   3.147  0.448  8.59    1.20   -1.93    0.54    0.00   -1.39 2.299E+00

  10.589 25.031  6.24    1.15    2.01    0.52    0.00    2.53  0.828
   3.139  0.447  8.62    1.22   -1.84    0.55    0.00   -1.29 2.317E+00

  10.589 25.031  6.23    1.16    2.10    0.52    0.00    2.62  0.829
   3.131  0.445  8.65    1.23   -1.73    0.56    0.00   -1.18 2.335E+00

  10.589 25.031  6.21    1.17    2.18    0.53    0.00    2.71  0.826
   3.123  0.443  8.68    1.24   -1.64    0.56    0.00   -1.08 2.353E+00

  10.589 25.031  6.20    1.19    2.26    0.54    0.00    2.80  0.829
   3.115  0.442  8.71    1.25   -1.54    0.57    0.00   -0.97 2.372E+00

  10.589 25.031  6.18    1.20    2.34    0.54    0.00    2.88  0.829
   3.107  0.440  8.74    1.27   -1.44    0.58    0.00   -0.87 2.390E+00

  10.589 25.031  6.16    1.21    2.42    0.55    0.00    2.97  0.829
   3.099  0.439  8.77    1.28   -1.35    0.58    0.00   -0.76 2.408E+00

  10.589 25.031  6.15    1.22    2.49    0.56    0.00    3.05  0.829
   3.091  0.437  8.80    1.29   -1.25    0.59    0.00   -0.66 2.426E+00

  10.589 25.031  6.13    1.23    2.59    0.56    0.00    3.15  0.830
   3.083  0.435  8.83    1.31   -1.14    0.60    0.00   -0.54 2.445E+00

  10.589 25.031  6.12    1.24    2.66    0.57    0.00    3.24  0.830
   3.075  0.434  8.86    1.32   -1.04    0.61    0.00   -0.43 2.463E+00

  10.589 25.031  6.10    1.26    2.74    0.58    0.00    3.32  0.830
   3.067  0.432  8.90    1.33   -0.95    0.61    0.00   -0.34 2.481E+00

  10.589 25.031  6.08    1.27    2.82    0.59    0.00    3.41  0.830
   3.059  0.431  8.93    1.35   -0.84    0.62    0.00   -0.22 2.500E+00

  10.589 25.031  6.07    1.28    2.91    0.59    0.00    3.50  0.830
   3.051  0.429  8.96    1.36   -0.75    0.63    0.00   -0.11 2.518E+00

  10.589 25.031  6.05    1.30    2.99    0.60    0.00    3.59  0.831
   3.043  0.427  8.99    1.37   -0.64    0.64    0.00   -0.01 2.537E+00

  10.589 25.031  6.04    1.31    3.07    0.61    0.00    3.68  0.831
   3.035  0.426  9.02    1.39   -0.54    0.65    0.00    0.10 2.556E+00

  10.589 25.031  6.02    1.32    3.15    0.62    0.00    3.77  0.831
   3.027  0.424  9.05    1.40   -0.44    0.65    0.00    0.21 2.574E+00

  10.589 25.031  6.00    1.33    3.23    0.62    0.00    3.85  0.831
   3.019  0.423  9.08    1.42   -0.35    0.66    0.00    0.31 2.593E+00

  10.589 25.031  5.99    1.35    3.31    0.63    0.00    3.95  0.831
   3.011  0.421  9.11    1.43   -0.25    0.67    0.00    0.43 2.612E+00

  10.589 25.031  5.97    1.36    3.40    0.64    0.00    4.04  0.831
   3.003  0.420  9.14    1.45   -0.14    0.68    0.00    0.54 2.631E+00

  10.589 25.031  5.96    1.38    3.48    0.65    0.00    4.14  0.832
   2.995  0.418  9.17    1.46   -0.04    0.69    0.00    0.66 2.650E+00

  10.589 25.031  5.94    1.39    3.58    0.66    0.00    4.24  0.832
   2.987  0.416  9.20    1.48    0.08    0.70    0.00    0.78 2.669E+00

  10.589 25.031  5.93    1.40    3.67    0.67    0.00    4.34  0.832
   2.979  0.415  9.24    1.49    0.19    0.71    0.00    0.90 2.687E+00

  10.589 25.031  5.91    1.42    3.75    0.68    0.00    4.43  0.832
   2.971  0.413  9.27    1.51    0.29    0.72    0.00    1.01 2.706E+00

  10.589 25.031  5.89    1.43    3.82    0.69    0.00    4.51  0.832
   2.963  0.412  9.30    1.53    0.38    0.73    0.00    1.11 2.726E+00

  10.589 25.031  5.88    1.45    3.91    0.70    0.00    4.61  0.833
   2.955  0.410  9.33    1.54    0.48    0.74    0.00    1.22 2.745E+00

  10.589 25.111  6.46    1.03    1.04    0.45    0.00    1.49  0.826
   3.227  0.468  8.24    1.08   -3.03    0.48    0.00   -2.55 2.068E+00

  10.589 25.111  6.44    1.04    1.14    0.45    0.00    1.59  0.827
   3.219  0.466  8.27    1.09   -2.92    0.48    0.00   -2.44 2.085E+00

  10.589 25.111  6.43    1.05    1.20    0.46    0.00    1.66  0.827
   3.211  0.464  8.30    1.10   -2.84    0.49    0.00   -2.35 2.102E+00

  10.589 25.111  6.41    1.06    1.28    0.46    0.00    1.74  0.827
   3.203  0.463  8.33    1.11   -2.74    0.49    0.00   -2.25 2.120E+00

  10.589 25.111  6.40    1.07    1.36    0.47    0.00    1.83  0.828
   3.195  0.461  8.36    1.13   -2.64    0.50    0.00   -2.14 2.137E+00

  10.589 25.111  6.38    1.08    1.44    0.48    0.00    1.91  0.827
   3.187  0.459  8.39    1.14   -2.55    0.50    0.00   -2.04 2.155E+00

  10.589 25.111  6.36    1.09    1.51    0.48    0.00    1.99  0.827
   3.179  0.458  8.42    1.15   -2.45    0.51    0.00   -1.94 2.172E+00

  10.589 25.111  6.35    1.10    1.60    0.49    0.00    2.08  0.827
   3.171  0.456  8.45    1.16   -2.35    0.52    0.00   -1.83 2.190E+00

  10.589 25.111  6.33    1.11    1.68    0.49    0.00    2.17  0.827
   3.163  0.454  8.48    1.17   -2.25    0.52    0.00   -1.73 2.207E+00

  10.589 25.111  6.31    1.12    1.76    0.50    0.00    2.26  0.828
   3.155  0.453  8.52    1.18   -2.15    0.53    0.00   -1.62 2.225E+00

  10.589 25.111  6.30    1.13    1.84    0.50    0.00    2.34  0.828
   3.147  0.451  8.55    1.19   -2.06    0.54    0.00   -1.52 2.243E+00

  10.589 25.111  6.28    1.14    1.92    0.51    0.00    2.43  0.828
   3.139  0.449  8.58    1.21   -1.96    0.54    0.00   -1.41 2.260E+00

  10.589 25.111  6.27    1.15    2.00    0.52    0.00    2.51  0.828
   3.131  0.448  8.61    1.22   -1.86    0.55    0.00   -1.31 2.278E+00

  10.589 25.111  6.25    1.16    2.08    0.52    0.00    2.60  0.828
   3.123  0.446  8.64    1.23   -1.76    0.55    0.00   -1.20 2.296E+00

  10.589 25.111  6.23    1.17    2.16    0.53    0.00    2.69  0.828
   3.115  0.445  8.67    1.24   -1.66    0.56    0.00   -1.10 2.314E+00

  10.589 25.111  6.22    1.19    2.24    0.54    0.00    2.78  0.829
   3.107  0.443  8.70    1.26   -1.56    0.57    0.00   -0.99 2.332E+00

  10.589 25.111  6.20    1.20    2.32    0.54    0.00    2.86  0.829
   3.099  0.441  8.73    1.27   -1.46    0.58    0.00   -0.89 2.350E+00

  10.589 25.111  6.19    1.21    2.40    0.55    0.00    2.95  0.829
   3.091  0.440  8.76    1.28   -1.37    0.58    0.00   -0.78 2.368E+00

  10.589 25.111  6.17    1.22    2.47    0.56    0.00    3.03  0.829
   3.083  0.438  8.79    1.29   -1.27    0.59    0.00   -0.68 2.386E+00

  10.589 25.111  6.15    1.23    2.57    0.56    0.00    3.13  0.829
   3.075  0.436  8.83    1.31   -1.16    0.60    0.00   -0.56 2.405E+00

  10.589 25.111  6.14    1.25    2.65    0.57    0.00    3.22  0.829
   3.067  0.435  8.86    1.32   -1.06    0.61    0.00   -0.45 2.423E+00

  10.589 25.111  6.12    1.26    2.72    0.58    0.00    3.30  0.830
   3.059  0.433  8.89    1.33   -0.97    0.61    0.00   -0.35 2.441E+00

  10.589 25.111  6.11    1.27    2.81    0.59    0.00    3.40  0.830
   3.051  0.432  8.92    1.35   -0.86    0.62    0.00   -0.24 2.459E+00

  10.589 25.111  6.09    1.28    2.89    0.59    0.00    3.48  0.830
   3.043  0.430  8.95    1.36   -0.77    0.63    0.00   -0.13 2.478E+00

  10.589 25.111  6.07    1.30    2.97    0.60    0.00    3.57  0.830
   3.035  0.429  8.98    1.38   -0.66    0.64    0.00   -0.02 2.496E+00

  10.589 25.111  6.06    1.31    3.05    0.61    0.00    3.66  0.830
   3.027  0.427  9.01    1.39   -0.56    0.65    0.00    0.08 2.515E+00

  10.589 25.111  6.04    1.32    3.13    0.62    0.00    3.75  0.831
   3.019  0.425  9.04    1.40   -0.46    0.65    0.00    0.19 2.533E+00

  10.589 25.111  6.03    1.34    3.21    0.62    0.00    3.84  0.831
   3.011  0.424  9.07    1.42   -0.36    0.66    0.00    0.30 2.552E+00

  10.589 25.111  6.01    1.35    3.29    0.63    0.00    3.93  0.831
